lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
PI (32:4),0.17015650429374718,6.1197344431900484,0.7065748673936412,0.400583223257414,0.7119089766346526,820.4706 -> 543.4706,PI,43899.422760024,31165.2622909485,56752.304382375,35177.282470695,33319.202026367,29816.082153317,36235.542587288,33279.3416290308,35540.602645917,28624.001846304,16256.8811035198
PI (44:10),0.17081939565789733,5.3711500400207495,0.711815804712046,0.39884166702687146,0.7119089766346526,976.5645 -> 699.5645,PI,38981.383163471,19866.0614318789,19119.2613525318,19852.9212417581,21258.9816589354,19603.6214332542,21584.5414810212,18289.761062618,19154.7413940465,18226.261169432,10041.1606292697
PI (44:7),0.17236259057326617,6.181105345536528,0.7250258296888887,0.3945002777600336,0.7119089766346526,982.6115 -> 705.6115,PI,48003.023300172,37415.822525031,47811.423431389,38223.8431625493,39789.722694402,30312.4019393752,40493.522781364,44909.122985831,32070.322395322,25203.3414611879,15311.2610397236
TAG(54:5)_FA 18:0,-0.17020603167100912,7.667927955908687,0.7072507903605896,0.40035799639459524,0.7119089766346526,898.8 -> 597.8,TAG1,114193.367492671,90176.80627441,132671.309326193,98875.826782235,103650.307006862,118999.727844227,110586.168212853,112390.748168935,95988.526245111,120031.867736812,32107.4822349548
TAG(56:7)_FA 18:2,0.1702560708065391,6.618142469190024,0.7075282750117253,0.4002655878703281,0.7119089766346526,922.8 -> 625.8,TAG2,70730.145446765,50357.223815943,53139.804260244,62265.124267562,58787.743652323,45815.763000489,52174.043273901,50152.383422869,41889.742980941,50917.563293455,14661.3810501079
TAG(58:1)_FA 18:0,0.1710785015574942,8.604081345345074,0.7145767315546436,0.39792862206034374,0.7119089766346526,962.9 -> 661.9,TAG1,239193.796875,197436.73278804,277816.85888676,209678.71508779,216408.05432127,165899.39184569,242435.03759767,176974.63256837,173476.73217772,176367.31286622,76168.9849243038
TAG(58:4)_FA 16:1,-0.17101087594795858,8.752877907802818,0.7140230943659844,0.3981114686143954,0.7119089766346526,956.9 -> 685.9,TAG1,404295.008789116,150019.452697795,162128.251220711,312948.481201301,177342.032531735,255773.122070322,252565.19750963,184171.9517822,264068.039367698,270639.659667929,33374.7624511665
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",0.167455434286774,6.870685855301373,0.6844699251223574,0.40805175788751824,0.7123600224727452,692.6002 -> 369.1,CE,49279.2433395323,56962.564193722,80673.625343338,69848.745285036,55355.103790274,50796.0436706502,53720.4435653596,50827.903778073,52582.2237396359,47452.0434722896,44282.02319335
C16:0,-0.1691620295757447,13.209581101039483,0.6987310752883786,0.40321040008262515,0.7123600224727452,255.3 -> 255.3,FFA,3819548.39868171,7301691.97192348,4115513.95263677,3607242.79272466,4846757.74609319,5180197.54663085,5739242.23364207,4961890.04248055,5791902.1037599,3149534.1232911,2380949.78808543
C18:4,-0.16578436831836796,9.416030980213185,0.671084318169278,0.4126738196651024,0.7123600224727452,275.3 -> 275.3,FFA,292290.660888601,335834.705383273,295696.499877918,405173.309387041,315081.860412491,305686.000549248,659226.688293459,263081.839508078,260310.59860225,227806.71566779,242991.895873994
C26:1,-0.16626035582237672,10.035096593321471,0.6749551935990894,0.4113293169305281,0.7123600224727452,393.3 -> 393.3,FFA,432772.509613097,534437.279373283,514879.776412875,549106.481903068,493436.99560522,560785.361114402,540943.295776286,504783.618530305,546503.538757219,454358.191024885,367448.847427231
Cer(d14:1(4E)/20:0(2OH)),0.1664596426182833,6.993820149674187,0.6763940931266461,0.41083117747775494,0.7123600224727452,554.5 -> 208.3,CER,62235.364593484,54205.7237548675,81321.2862472596,118811.82850646,52461.0436019862,58807.6237564168,57460.0241355836,58266.804313672,58003.3445014924,66062.0252990456,30625.5620040903
CerP(d18:1/8:0),-0.1674302645499872,6.81376274589308,0.6842479072752212,0.40812779915369923,0.7123600224727452,506.4 -> 264.3,CER,80912.8266601671,45850.603370655,41938.962760934,45804.3232040364,45572.763320921,59896.76357271,46162.1035308856,50786.1239394997,55445.8042259367,54196.6839447152,48911.5036239652
Lyso_PC(8:0),0.16945502309078686,4.879410269426446,0.7002157958033877,0.402711193233305,0.7123600224727452,384.2073 -> 184.1,PCandSM,13751.320907597,16508.9812850926,14466.3409576364,24820.081817635,13882.281158452,12159.9008712772,13117.0809784047,15016.961120603,12629.5009079061,14935.281036378,8019.2405395518
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",0.16805833544460144,11.09350329190042,0.6896388910172391,0.4062872344182204,0.7123600224727452,400.3 -> 85.1,AC,1510262.96386708,1314538.51550344,1157114.51892139,1387078.76574651,955026.409791179,1213348.59924313,1049015.05566306,951182.564453,1118474.3853759,817126.662719709,492946.95080583
PE (20:4),-0.16640354774266344,8.494703580835942,0.676076448530921,0.4109410679421624,0.7123600224727452,502.2929 -> 361.2929,PE,218748.073867737,183498.851821818,197738.957244898,189748.874984673,196679.153625551,147692.009979243,235577.512802146,204818.173080424,211354.753906223,220672.215148879,34708.5024337565
PE (32:2),-0.16822926793891563,8.254309610289727,0.6909720952104621,0.4058339318069612,0.7123600224727452,688.4913 -> 547.4913,PE,186156.372711176,184940.833374111,180885.273574927,155819.350921747,126752.710174574,168074.09146115,151698.489761391,201564.373535086,168746.950256347,171793.610870513,28738.222015356
PG (28:0),0.16612601952191458,13.488320086625638,0.6738897641771473,0.4116987364224385,0.7123600224727452,684.4546 -> 495.4546,PG,8205383.65844677,5805424.01171889,6231387.06372133,6545277.18188485,8331026.68920938,4945789.50146474,7263362.0642092,6109242.01513628,5039907.22753899,5548857.23461959,1209297.90930168
PG (42:2),0.16982077671984497,6.726553256232285,0.7039334150700824,0.401465157774283,0.7123600224727452,876.6424 -> 687.6424,PG,98852.926269609,48417.923706053,41542.123352061,73094.444793737,53964.363601694,57609.925186159,58280.583450348,44304.703521741,46856.522918712,48764.0243606868,18975.081161499
PGo (20:0),-0.1667376417336433,7.779598607799179,0.6787338973417718,0.4100230431922159,0.7123600224727452,544.3709 -> 355.3709,PG,136275.270904498,85721.365997314,90957.98623666,104619.429229707,113535.089355417,91610.847686774,113125.52729793,108530.145813018,112952.345580987,120430.247375481,76997.704589857
PGo (30:1),0.16751230855259233,5.946263504384392,0.6847384903271632,0.40795980187784975,0.7123600224727452,696.491 -> 507.491,PG,39446.002670272,31212.0218429407,29579.362197862,40388.622909523,32800.802474971,28103.922203064,31117.341949481,28131.08221437,26619.742095932,27611.342010488,17481.781234749
PI (42:9),0.1670843674482483,5.936872725456702,0.6812569715451104,0.40915422629530074,0.7123600224727452,950.5489 -> 673.5489,PI,48361.983047464,32659.762603761,28513.06216431,34396.282196033,33576.922500618,26327.141860969,34160.862152088,29262.882232665,28885.541839604,26626.801727291,13598.5210266043
"PIo (38:1), PIp (38:0)",0.1676667889152724,7.9305783317930425,0.686334880875421,0.4074138283545896,0.7123600224727452,896.6322 -> 619.6322,PI,147358.87048341,132258.06958004,140175.309997562,155761.95019533,131923.089111341,98211.78759766,124351.669311561,122773.82922364,114171.80871585,119323.9683838,53382.044189454
TAG(48:0)_FA 18:1,0.16857700590196933,8.077587380364262,0.6938172320033118,0.40486902550599246,0.7123600224727452,824.8 -> 525.8,TAG1,198563.37402342,114175.40795897,183670.052063107,137949.610351592,181266.833190956,127090.43017578,152871.6901244,123807.067565934,124485.58740228,139121.510253886,36564.6426696918
TAG(54:0)_FA 18:0,-0.16862114821165478,11.073317209780072,0.6942632982299982,0.4047180494224484,0.7123600224727452,908.9 -> 607.896,TAG1,1124333.8398439,1049588.4169923,1237657.3632816,1112658.2519531,1155996.1396483,1083169.7919921,1331019.2021485,1182963.0644532,1147087.9296874,1140558.2880858,366303.625168011
TAG(54:8)_FA 20:0,0.16579502524182332,7.894584505977375,0.6711073852461595,0.41266578840411433,0.7123600224727452,892.7 -> 563.7,TAG2,144781.63024904,125794.28918459,150396.87054062,157980.73254396,145067.57055661,108378.687789941,125007.928504937,126012.34960937,102984.907604234,131032.16882326,27981.0217437675
TAG(56:6)_FA 20:0,0.16828273261805923,6.568770894754503,0.6912232047263842,0.40574863484098217,0.7123600224727452,924.8 -> 595.8,TAG2,57930.244018526,54432.744018581,59163.543884261,60093.044433598,54165.463806155,43212.363037092,46612.383117639,51515.423950213,42148.183105461,50396.904052743,13222.0210266179
TAG(58:1)_FA 18:2,0.16881307750389643,7.718306349592238,0.6957378807237546,0.4042195447976378,0.7123600224727452,962.9 -> 665.9,TAG2,186544.512329065,73833.485076917,164906.7502747,108189.567321825,121210.889221299,67568.484497061,211756.213745018,90575.046325687,78731.345642088,91722.226806617,17481.8011779728
TAG(60:3)_FA 18:2,0.16584685341543934,7.701013657365754,0.6715116688097851,0.41252506648735565,0.7123600224727452,986.9 -> 689.9,TAG2,134375.78845215,115698.66821288,122740.789264687,131324.26953124,127241.42871093,97352.50708007,108166.188110355,111699.666931153,91554.986968998,108975.567932135,25332.8217773406
PIo (28:0),-0.1655717957285394,7.813078110697128,0.6692932450555418,0.4132981225092195,0.7125087424507898,758.4914 -> 481.4914,PI,107099.626678518,107476.247039757,151633.87152107,112514.667663541,110662.048156756,122524.231506343,124177.79003907,133688.147704963,115084.966461282,113333.388153052,41289.222930912
TAG(60:4)_FA 16:1,0.1653750249446589,6.019713843251671,0.6674051731287136,0.41395774714507644,0.7127178897530315,984.9 -> 713.9,TAG1,55335.764282244,30824.702178955,31248.662277231,33634.642517084,30412.302459717,29782.862060549,31055.842193594,27999.821899408,27611.481842035,31554.62222291,19209.1812973053
Cer(d18:2/20:1),-0.16495049622631167,7.690614171021064,0.6642725479648561,0.41505561314496314,0.71275438625672,590.6 -> 262.4,CER,134821.549865678,108720.067993198,105439.087303156,99287.046981783,94272.32742307,98530.526794412,104385.90780638,112896.06877135,120634.327941825,121602.088592535,37894.0228309602
TAG(58:3)_FA 20:0,0.165069865731784,6.64345309226485,0.6651100943023778,0.4147616634232567,0.71275438625672,958.9 -> 629.9,TAG2,71180.744934079,51970.903747565,59156.884338367,60520.384582503,59700.064086889,45576.38311767,52574.623626699,50054.663391113,46212.50354002,53385.403930658,12952.6010398899
PE (30:0),0.16435476314764055,7.346655841768756,0.6594498698372605,0.4167542270991138,0.713851805642026,664.4913 -> 523.4913,PE,110534.767578184,80947.705505393,95756.166870102,96456.166870135,87760.665161144,79629.324462947,72766.704223644,82537.086486777,74042.366119423,76382.08505252,35964.822570788
PGo (36:2),0.16377930507998723,7.248998357919709,0.6548317418111651,0.41839048427357417,0.713851805642026,778.5692 -> 589.5692,PG,105996.807464585,83407.38592527,70797.144989015,107404.547668453,73437.024902348,67220.144805886,71583.76612853,77341.005523677,67924.385025039,76051.165466338,34050.622344982
PI (42:5),0.16384887534521983,5.910049852298904,0.6551332992750076,0.41828334772528375,0.713851805642026,958.6115 -> 681.6115,PI,43150.803298949,29230.402069082,33688.922637948,32963.522262571,34558.6222190913,25877.2017135577,29348.021697993,32111.501983644,27397.061950676,27573.90182495,13584.5409545889
TAG(56:6)_FA 18:1,0.16427278471159537,6.605207019477352,0.658694372805684,0.4170212574908808,0.713851805642026,924.8 -> 625.8,TAG2,75161.524963356,51168.803161613,52230.243408181,56679.40405271,53747.523803716,43311.183105464,49704.023437484,50416.403869617,43374.682861322,49881.943359378,16667.6011733979
TAG(58:6)_FA 20:0,0.1638719481618176,6.6975057604045345,0.6555043448810522,0.41815157959895044,0.713851805642026,952.8 -> 623.8,TAG2,64334.764587418,55953.903869636,60639.204406714,71244.16485594,59924.044616686,47716.603271471,55307.463958729,53248.743530254,46253.103698728,53361.884094208,14839.5210304196
"lanosteryl oleate, 20:2 Campesteryl ester",-0.1622028288334224,7.0830012987090365,0.6422673729946382,0.42289093925536925,0.7138765426078553,708.6315 -> 369.1,CE,52288.803680419,64250.304519668,80922.5051803509,77404.325225829,61833.02431486,55737.1440963618,118231.068229604,58020.544517526,61368.02462004,56404.2837981963,40151.742866504
"lanosteryl palmitoleate, 18:2 Campesteryl ester",0.16164707663926617,6.604490093096372,0.6378122722050987,0.4245041170963364,0.7138765426078553,680.6002 -> 369.1,CE,45647.9233550957,57320.1242904535,53304.1236648467,75870.0051651026,51635.4837493947,45446.2433967728,49516.5433883795,43960.5630035355,46912.7033004771,46897.2434730484,19871.1413497947
Lyso_PI(14:1),0.16235293735789064,9.743682940228222,0.643616710563947,0.42240416032848305,0.7138765426078553,560.2492 -> 283.2492,PI,411329.70544435,531829.24060058,659236.76000981,516116.14538527,469995.53186038,479285.26708984,401472.72436475003,430317.97570757,457887.35827585,358720.46740718,104694.02673337
Lyso_Sphingosine-1-phosphocholine,0.16312363103652153,5.417815701552035,0.6491590963194129,0.42041348505353526,0.7138765426078553,465.3379 -> 184.1,PCandSM,18104.581390381,21070.521392817,20918.721481318,37394.54248047,22078.481506352,20175.721405024,19336.301330559,17959.6612243609,20785.241333009,19115.161621086,12690.1008834835
PGo (34:4),-0.16209125992081339,6.1441813462992805,0.6412205043757524,0.4232691801573053,0.7138765426078553,746.5066 -> 557.5066,PG,44643.502761862,32820.862625133,29695.242248531,36422.34234619,36729.262634275,35717.562423704,48388.603164659,32881.462265,34254.842605582,34570.242187495,17564.0814361502
TAG(54:5)_FA 20:0,-0.16155145806845886,6.526984192664406,0.6370574826232767,0.4247783381886892,0.7138765426078553,898.8 -> 569.8,TAG2,61592.244506841,45629.103576658,44769.3229942415,54765.864135751,45003.26330565,46699.8432235829,48785.4036407488,60524.60473632,47613.6229858428,54368.343872071,10298.4406127925
TAG(56:5)_FA 18:1,0.16355877255582288,7.0971484677757255,0.6530577400980633,0.4190215744738077,0.7138765426078553,926.8 -> 627.796,TAG2,87812.88635252,75449.745239219,79647.785583492,84742.50634765,80772.525939956,61397.704223631,71083.46472165,70135.36486815,61339.22381588,71438.344665526,21379.5215415948
TAG(56:7)_FA 20:4,0.16168980205181144,9.973779389043994,0.638376841930949,0.42429917806652856,0.7138765426078553,922.8 -> 601.8,TAG2,546625.8603517,552168.28222647,761341.13330086,612213.86669942,604768.67675775,451888.03051741,543107.97851563,543692.2221679,448821.05346658,548841.18554693,97610.2864341495
TAG(60:12)_FA 20:4,0.16185703476405797,8.398309900583307,0.6396511593180776,0.42383714565219627,0.7138765426078553,968.9 -> 647.9,TAG2,223452.83666995,188367.61511232,199444.554992666,206421.43505861,209196.05615235,159640.132263167,179717.11328125,175865.2524414,154298.250305192,175083.87182614,37702.3224029612
TAG(60:6)_FA 18:1,0.1615255419308313,6.227930407492463,0.6367911489620042,0.42487516282098936,0.7138765426078553,980.9 -> 681.9,TAG2,57476.984069818,38494.062927257,38205.0029258565,49154.603454574,43621.423187263,35264.362747182,36310.422637923,38864.902557382,34556.402404791,40736.582763676,9793.9806823733
TAG(60:7)_FA 18:2,0.16180033819868248,6.266700128607395,0.6389671051369421,0.4240850709956897,0.7138765426078553,978.9 -> 681.9,TAG2,56163.063903809,43031.442810034,36347.7425002736,50580.923919686,46847.303497296,35378.882446279,40452.423156751,40059.062698354,35501.002227785,39799.042724558,9902.1407585131
TAG(60:8)_FA 18:1,0.1628652471375795,8.78241286918405,0.6476572034983725,0.42095153779494887,0.7138765426078553,976.9 -> 677.9,TAG2,269807.19946291,249943.21569822,268102.799835211,280954.63916018,277701.15893555,206802.355712885,236378.016479585,231569.21643065,198902.472778308,233801.27441405,44636.8432846113
PEo (42:0),-0.16093149744533727,6.382110423313826,0.6321200924648451,0.4265787149176559,0.7158304417629613,818.6998 -> 677.6998,PE,61999.06515501,35395.94258119,34343.022460942,37857.322586054,33455.182235721,35011.602344509,44032.483482345,46434.423202499,40773.442504871004,41673.383056648,28807.341629022
TAG(56:0)_FA 20:4,0.16039818479082468,6.778727896955475,0.6280342873836843,0.42807726821559533,0.7174358267309471,936.9 -> 615.9,TAG2,74422.505249025,59026.544250486,64749.884216292,67450.685058611,63640.964721655,47584.003601096,57043.184539812,55671.583862298,48738.363647473,61763.964447029,15863.2211380069
Cer(d18:1/24:1(15Z)),-0.160016243411341,8.126947984321292,0.625160137372518,0.4291361850546113,0.7183012756160625,648.6 -> 264.3,CER,153191.611206071,125624.708801311,148196.950378459,115261.526618937,81092.7655639488,120284.849304279,137600.190284633,126125.588546765,134933.847534263,120220.649650552,139660.733505271
C20:4,-0.15937068049819744,9.97407021956873,0.6202013814781822,0.43097246120092175,0.7204640639267934,303.3 -> 303.3,FFA,427012.73083474,495353.493896497,461238.474426201,513953.035888557,470773.953552133,500053.357849132,642796.744506915,415938.789977906,495487.032470671,388042.109253002,398280.246643083
PG (14:0),-0.15884816802343948,6.534023709206587,0.6159160450523584,0.43256897023938023,0.7206209066945187,474.2562 -> 285.2562,PG,56020.084396295,46533.8829116518,41620.003509508,50787.503479021,46585.702926649,43190.2232894967,47524.943679808,56367.323364231,52429.304229727,47928.663299558,19028.4615325889
PI (42:11),0.15882484772953817,5.876554057379409,0.6155677848190635,0.43269910938228273,0.7206209066945187,946.5176 -> 669.5176,PI,49332.243545537,29338.821952813,26294.642089842,29885.042144778,28400.302154541,27025.962066643,26183.741668701,25915.961761481,27627.8619232229,26952.78192139,17761.4814643779
TAG(52:4)_FA 16:0,-0.15879227108078645,9.18024163558117,0.615697479886876,0.4326506375112788,0.7206209066945187,872.8 -> 599.8,TAG1,305626.12121603,304435.8616944,416907.80957023,256117.65820308,311405.8621826,350499.44689932,295922.77954112,343170.28442367,270142.68090821,381593.78662098,48365.3032607804
TAG(54:0)_FA 20:4,0.1585344840001482,6.537738577084209,0.6134976351323759,0.43347391982778555,0.7210043591105377,908.9 -> 587.9,TAG2,62456.084564219,47368.743774407,53546.743957482,65998.643981936,53624.804138188,43500.783081055,47106.123535153,48077.383605957,42964.302978489,50558.363647455,10775.7207908661
Cer(d18:0/h26:0),-0.15786570257429242,7.857697766212489,0.60847219685047,0.4353636355786164,0.7223326485038698,696.7 -> 266.4,CER,178705.831817505,113817.248687759,116625.127487202,99706.766647328,82678.566650386,137222.829452619,116915.068420505,119122.589279036,128199.049240118,101870.847946092,58966.864273069
"PIo (40:4), PIp (40:3)",0.1579734083643802,5.887009578679854,0.6090089192268806,0.43516121375548733,0.7223326485038698,918.6166 -> 641.6166,PI,52258.223434446,26081.3618698136,28746.681686401,36062.202529889,28613.6018981922,26260.6421050972,29340.102508543,27523.721984866,29183.422180184,28054.662170416,13226.1609039352
TAG(58:10)_FA 20:4,0.15739765397755592,6.717836020401564,0.604758551249347,0.4367681614305827,0.722447511415001,944.8 -> 623.8,TAG2,67287.864685046,56630.384338387,60256.464355492,69671.605102509,59860.784301749,47894.983459487,52611.843811045,54917.503723113,46986.003417967,55784.883789028,16529.6212844846
TAG(60:11)_FA 16:1,0.15731246583010197,6.070295696395076,0.6039632982203784,0.43706983130167354,0.722447511415001,970.9 -> 699.9,TAG1,50840.0037842,32629.262390131,34957.722473141,35751.26245115,34993.102417004,28630.982025149,34211.782623261,28551.381927484,32355.562194827,31766.322326658,18402.3410720827
TAG(60:6)_FA 20:4,0.15754550259898173,6.482126352091133,0.6058604970628777,0.43635067695849056,0.722447511415001,980.9 -> 659.9,TAG2,60039.444122305,46971.443115248,48998.8832435823,57327.443939214,57173.104400615,44084.622940077,47444.283050531,44957.583190916,39400.802749609,46957.523559546,11053.6608047473
20:3 Campesteryl ester,-0.156407447348764,6.998727106699708,0.5972008686740082,0.4396480188543458,0.7248676701713052,706.6158 -> 369.1,CE,50223.423652632,60448.4639739941,77192.1052093551,68946.1045608355,56890.24388122,53213.063659679,117087.908767585,49622.0435256858,54868.5242919839,50386.863906864,41311.282920844
Cer(d18:0/22:0),-0.15639449543208594,7.630138817463407,0.5971727199726047,0.4396587992789737,0.7248676701713052,624.6 -> 266.4,CER,128467.670074511,104919.226921128,96479.7070007312,93224.245445224,83721.1857375914,117112.108718895,97113.587219103,99976.907264706,108620.988349906,94848.207046555,48189.283683782
TAG(50:4)_FA 18:2,-0.15601616794655151,11.348897737578298,0.5943967971361417,0.44072392332923005,0.7248676701713052,846.8 -> 549.8,TAG2,1272761.1884768,1298756.0947267,1678666.01097884,1505931.3232425,1473703.041016,1330732.1757812,1510468.9248047,1683216.5468751,1252488.6259764,1646794.2929688,192816.451930992
TAG(56:6)_FA 18:2,0.1561100773288722,7.161192358747794,0.5949663320875906,0.440505069188868,0.7248676701713052,924.8 -> 627.8,TAG2,92427.96655278,81868.065368651,85929.086181625,85688.44531253,82758.46557618,65340.204833958,74541.76550294,75610.36560059,64482.18444824,74129.425415045,20206.6414680526
PEp (42:4),0.1555393546663288,6.0964952811363675,0.5904464864660213,0.44224651709528273,0.7264694648066431,808.6216 -> 667.6216,PE,55030.384071358,32229.561965942,32252.72225188,48823.742843619,29565.701675427,25722.7017288193,36871.642639142,35984.682220464,31949.002426145,31694.341857913,15862.7611198407
TAG(58:4)_FA 18:2,0.15459166799305943,7.1068142455824015,0.5834488181560573,0.44496366059995174,0.7300271209843074,956.9 -> 659.9,TAG2,92166.366821302,76831.345520012,77162.325500481,85198.00579834,82570.22656252,64067.224487298,73567.805328384,68796.044738757,64419.764404265,71065.125244139,18775.8612403846
PI (14:1),0.15403596466290626,9.73922340891811,0.5793940804064732,0.44654992010791783,0.7317228888897069,560.2566 -> 283.2566,PI,420938.39416559,529524.59558103,626667.48718265,524443.21789591,468917.21789506,482337.98925739,405637.60974176,433505.95605415,438220.77001957,365370.80786082,107343.267517059
C24:1,-0.15365630247810813,9.77475599568077,0.5765415307851076,0.4476711323482221,0.7325830639400921,365.3 -> 365.3,FFA,391957.330413967,472486.29841601,400037.750580048,530125.078109649,396438.268310496,491584.813201908,481642.611022824,384247.410095199,511704.313629098,367163.145355268,253287.736496012
PE (40:8),-0.15340143689665997,7.143519550676922,0.5745052244110411,0.44847419354595003,0.7325830639400921,788.5226 -> 647.5226,PE,94689.086700453,80361.806640569,62606.824493366,74598.405166638,62744.424514749,72010.50560001,80820.026672289,71184.585433944,80025.366485549,78843.444213891,24473.861618045
PI (36:8),0.1532996514003259,8.779272458821994,0.5738456482201855,0.44873479218686907,0.7325830639400921,868.4706 -> 591.4706,PI,256647.05627438,231623.01879893,296225.73864754,257149.91784663,235181.45544427,187895.81201178,211441.91528322,235716.35534667,213614.05419913,206616.73693847,88937.86621095
"PIo (36:1), PIp (36:0)",0.15293237730476306,8.731997358873333,0.5710987966895118,0.44982261395427614,0.7334546069894847,868.6009 -> 591.6009,PI,235438.09863271,218363.8138429,286158.48083484,258548.8374024,233567.67687988,177805.45263676,206274.69384766,223781.71728531,207023.53613279,203539.59375,88678.80688475
18:1 Campesteryl ester,0.15249917792843837,6.580028461643835,0.5676934941720049,0.4511769187739428,0.7342410069149492,682.6158 -> 369.1,CE,49231.203323355,53827.6435508566,52489.7438278055,73004.6850280697,49337.303688045,45476.7830619845,48357.3433875922,42206.3828773458,49266.6835632235,43633.002990716,19941.80141449
TAG(52:4)_FA 20:0,0.15243626616823772,5.874707524420137,0.5670989294003448,0.4514140329522422,0.7342410069149492,872.8 -> 543.8,TAG2,42375.563201902,27900.522155749,38092.8628158536,38083.082733163,31901.602264396,28879.5820655813,29671.0819511369,30298.462097171,25033.9416770928,33055.982452397,6863.2404022191
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",0.15159475887436666,6.709272564403592,0.5609874386441192,0.4538626619457443,0.7355130531409615,690.5845 -> 369.1,CE,46496.903175355,53003.883567814,73893.164955151,61701.3846740637,47648.043243402,43058.8230209385,50321.6236038045,46745.9635620108,47129.1633377147,46845.423446675,35990.02259065
PG (36:8),0.1515998842015091,7.660720141132406,0.5611399812315767,0.45380129116478163,0.7355130531409615,780.4546 -> 591.4546,PG,163878.314575161,106788.787597682,90151.587463416,133319.007446289,98874.985961921,102885.388519339,95946.906402647,98535.107055656,98863.047149668,91012.326110814,39607.382904047
TAG(58:9)_FA 20:0,0.15191579979829584,7.549258985100643,0.5634743743639774,0.4528637418017657,0.7355130531409615,946.8 -> 617.8,TAG2,118096.08862305,96585.46667482,117754.307861297,110445.06835938,117483.68969727,87278.1866455,93689.545898431,102976.72827149,78538.30554198,101672.26757814,26396.8420066802
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",-0.15048895517179078,11.53566007409849,0.553045887543135,0.45707581004946896,0.7363364446179502,438.3 -> 85.1,AC,1498433.80078117,1310476.84814474,1449266.34765661,1495513.74462887,1448312.37744127,1707106.4809572,1489522.06298874,1404383.94628808,1477209.15039104,1257131.03369077,1040756.2148437
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0.15013973819283383,11.006843658798566,0.5504805992677575,0.45812138801936586,0.7363364446179502,398.3 -> 85.1,AC,1455383.86938437,1220201.39367674,1063339.05053707,1302591.67858801,905294.44360214,1143445.33557127,994765.27893003,921264.75793457,1062729.31298787,778935.85095252,447299.714965752
PE (42:10),0.15107288492392904,7.521261557241243,0.5572423870485181,0.45537346540929424,0.7363364446179502,812.5226 -> 671.5226,PE,155966.0502472,89923.446655193,100727.208190972,100078.227600163,118477.170867919,67602.244628882,92135.246047948,99382.387908947,97781.547637892,109920.427314699,15755.521102906
PE (42:7),-0.15012579004037802,6.413762900549886,0.5501319874375383,0.45826376915799927,0.7363364446179502,818.5696 -> 677.5696,PE,56378.763458253,39049.7628173898,38102.542884831,42657.343017575,37285.122665414,42245.743583683,44601.883239757,47305.223144494,44185.383331309,38732.502960202,25197.881423943
PEo (40:1),-0.1505254155290511,7.063793449784297,0.5531663258164485,0.4570268135677799,0.7363364446179502,788.6529 -> 647.6529,PE,88788.5269698773,71823.764602613,62545.945037804,67854.68496701,63712.62432859,66157.043884265,77106.006286622,67351.163909943,73756.866485599,77363.725097685,23442.801986689
TAG(54:5)_FA 16:0,0.15052957295902467,6.916026369839063,0.553168545212884,0.4570259107546537,0.7363364446179502,898.8 -> 625.8,TAG1,102020.147277834,51417.94354246,59391.284118645,59791.624084455,62528.86486815,54792.60437007,56522.243957485,57157.984374992,53698.78387451,54027.383789059,36386.0028762906
TAG(56:1)_FA 20:4,0.15026602667155234,6.34515663726621,0.5511661622092847,0.4578415920398805,0.7363364446179502,934.9 -> 613.9,TAG2,62212.564544662,42317.402893051,49084.303405761,45897.823242189,44350.962982174,38470.582641587,39336.802856438,43409.083251948,35922.902465806,44433.42318727,11291.7208824142
Lyso_PG(21:0),0.14929724264407365,6.954452704646965,0.5441647345723484,0.46071183200786126,0.7384775612329398,572.3584 -> 383.3584,PG,76974.185211132,82516.206024263,62900.044387862,71330.2252235289,64439.5445099727,59376.5047339876,63107.0640563683,57948.1642418239,60750.7843474906,56285.0437813097,25733.9218902447
TAG(60:8)_FA 20:4,0.14948540338330496,6.174035017914444,0.5454236367694136,0.460193646363815,0.7384775612329398,976.9 -> 655.9,TAG2,47933.043518077,37631.742462141,40429.3627471941,46452.003509539,42276.743011465,33257.78222655,36011.162414544,41446.383117637,30608.422088611,36485.782470696,11285.3207397447
TAG(58:2)_FA 16:1,0.14903316654010537,7.630003580861294,0.5423019998623886,0.4614802658095752,0.7388148390953779,960.9 -> 689.9,TAG1,114449.80688476,100006.707702664,120077.96838377,114671.408813501,108105.38830564,90806.34582522,93467.50659177,95538.88647462,88906.68640138,93012.50634764,52520.5033683569
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",-0.14750154776170935,10.620070181837084,0.5313098334841015,0.4660566983241904,0.7389176790413986,412.3 -> 85.1,AC,820397.37207028,774476.41137694,750808.87902828,934970.1505128,677757.27343736,962884.13342243,765253.17407225,829762.90063488,842367.09082032,610659.00024419,452475.77172864
