lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,7E1,7E2,7E3,7E4,7E5,7C1,7C2,7C3,7C4,7C5,SolventBlank1
TAG(54:4)_FA 20:0,-0.34645501590205624,7.281444486776984,2.1855795746030253,0.1393086152713762,0.5721214592123439,900.8 -> 571.8,TAG2,65651.544555624,52530.283691417,62597.424163799,24676.221817022,47168.04324341,84982.805938717,44450.2830200138,74220.026214579,64772.744720447,69651.944610603,9246.1806907637
TAG(54:6)_FA 16:0,0.3649400531124613,8.416990109432538,2.424700641618302,0.1194360561936071,0.5721214592123439,896.8 -> 623.8,TAG1,115407.58850098,109090.02880859,134497.12951658,143482.75048826,108170.7684326,113234.4281006,91508.90673831,100528.40710445,99432.40692137,123092.527465858,42000.6825828598
TAG(54:7)_FA 16:1,0.3898274596762107,8.450640090939972,2.765660398806176,0.09630693490522667,0.5721214592123439,894.8 -> 623.8,TAG1,126678.16931155,115855.00891111,137044.52893064,146578.29028321,103813.98754885,119033.42895507,96759.76733398,99475.62731932,97922.76745606,120464.447876,44140.1431846558
TAG(54:7)_FA 20:4,-0.3575545803367964,9.030534359155094,2.3279394741225587,0.12706998080138762,0.5721214592123439,894.8 -> 573.8,TAG2,246915.137634474,177620.273376492,203311.19287122,71755.605285647,171115.291564997,371220.28381356,158117.331199717,262380.917053264,226202.79528805,170147.451370252,20865.0013504029
TAG(56:0)_FA 16:1,0.3251780572256403,8.008213414137279,1.9260836273883797,0.1651875533606807,0.5721214592123439,936.9 -> 665.9,TAG1,85175.14562986,87443.48596191,101384.70654298,98667.58813474,79701.84533689,89148.64660646,66865.844909644,75704.58532714,70287.44506836,97983.52722171,34314.8625183095
TAG(56:0)_FA 18:0,0.33628816451373894,9.183749327291867,2.0598533895999935,0.15122471969415804,0.5721214592123439,936.9 -> 635.9,TAG1,191232.11340331,197150.67407227,211652.31689451,246356.29785156,181464.93286133,220852.21655276,158988.25122071,155524.65112304,145860.57055664,234819.05737298,70969.2450446973
TAG(56:0)_FA 20:4,-0.2933918610292098,7.647587322701601,1.5685106054488642,0.21042344178648312,0.5721214592123439,936.9 -> 615.9,TAG2,88395.646240256,68517.464721674,81346.705993635,30403.5822868259,57864.463653548,125587.369018535,59303.164245573,88505.106201156,73813.784851096,77035.465515119,15863.2211380069
TAG(56:2)_FA 16:0,0.30529821294507375,8.317544276889258,1.698272846436339,0.19251400610500688,0.5721214592123439,932.9 -> 659.9,TAG1,122945.88806154,152863.40905762,123308.42797854,110545.268493645,74431.78540035,156889.31140134,103093.447204569,90054.60546875,85418.825378414,84919.58630374,37016.2224349916
TAG(56:3)_FA 16:1,0.3635660099905495,8.578745051143164,2.40657627121891,0.12082636502664015,0.5721214592123439,930.8 -> 659.8,TAG1,157991.1711426,206144.37255865,156979.73107909,129683.03039553,81549.285522468,203359.312316961,127082.22949219,113228.40869143,91850.18786624,89939.166870124,39052.6025199728
TAG(56:3)_FA 18:1,-0.3053733971010766,9.39716757453837,1.6992428498306253,0.19238702561003015,0.5721214592123439,930.8 -> 631.796,TAG2,292547.1413574,247389.19946288,244247.87841784,90969.8661422576,239449.0378418,435572.5529786,209231.0942383,277052.09960928,235705.55664071,308095.10156247,39383.7631836074
TAG(56:3)_FA 20:0,-0.2979049825378471,10.01494925999231,1.6173244073543174,0.20346526471709597,0.5721214592123439,930.8 -> 601.8,TAG2,491418.95556619,390423.02978524,417797.49462871,138212.909801449,326771.36291514,679603.98803719,340565.1213379,485494.67138684,408027.9858398,371354.62719728,44455.5632972857
TAG(56:4)_FA 16:0,0.29435196878262126,7.583332518759477,1.5786873333036056,0.20894987388611513,0.5721214592123439,928.8 -> 655.8,TAG1,63827.44451904,56116.064331052,65942.244934102,71301.04541015,50558.083862294,60362.744506808,50178.643432618,55638.203735382,50074.683349578,61937.524230951,36911.2828865173
TAG(56:4)_FA 18:2,-0.36634389741741075,9.470371195265038,2.4435300054396976,0.11801039133464956,0.5721214592123439,928.8 -> 631.8,TAG2,307606.84301775,251544.57788087,253673.47705081,93521.1866340743,230555.25805663,457614.67236337,234157.69897461,309291.42260741,233685.51660167,319384.16528331,47876.1035575622
TAG(56:5)_FA 16:0,0.3191116020510699,7.559549939662174,1.8548724827694514,0.1732177575793754,0.5721214592123439,926.8 -> 653.8,TAG1,67144.604370112,52584.92382811,73035.20544433,62338.644042969,51473.043823236,60460.323913592,42108.882537826,55291.824035628,47844.223266585,64030.36425782,37712.3029365543
TAG(56:6)_FA 16:0,0.3867925448352817,8.495497358719561,2.7228932559401082,0.09891856583486941,0.5721214592123439,924.8 -> 651.8,TAG1,131252.76904294,96238.48620604,142357.53076172,136653.9291992,122307.22888183,119375.2692871,86181.74633787,106206.50805664,87032.24658204,136145.00976562,55226.0236091643
TAG(56:6)_FA 18:0,0.37877966303568533,8.23675670555388,2.611501657484382,0.10609125895405187,0.5721214592123439,924.8 -> 623.8,TAG1,103041.06787111,91480.32617186,115619.42785643,121525.748596179,99662.72705082,95241.385986321,78683.82519531,80979.40515134,75450.80529785,123452.16845704,41721.5230979682
TAG(56:7)_FA 20:0,0.39063291588637156,9.419117206506385,2.7772697278842315,0.09561103339418976,0.5721214592123439,922.8 -> 593.8,TAG2,257933.91625999,182049.79321285,549401.5332033,186178.191467294,262176.63793933,284747.27929686,165898.51196289,214309.71264642,210284.95483394,289357.18237309,29800.3222007772
TAG(56:8)_FA 20:0,0.38473448794991866,9.558797127104956,2.694290008533244,0.10070834063947558,0.5721214592123439,920.8 -> 591.8,TAG2,282130.87817392,212758.43383786,565187.98046878,224546.51110834,276293.63964839,332400.12255872,174848.43237302,242864.91796869,224917.75610351,310905.45996088,36589.7226943859
TAG(58:1)_FA 16:1,0.29365521946182827,8.560847962544386,1.5714555031588588,0.20999576522855565,0.5721214592123439,962.9 -> 691.9,TAG1,126974.54919432,135836.0106201,138418.27026369,150599.63146973,104808.027404776,143413.87097168,105879.58740237,112939.20776369,102265.26647947,132851.429626462,49838.1435241756
TAG(58:1)_FA 18:1,-0.3480429307906713,10.276545227692901,2.206123955880429,0.1374636707681533,0.5721214592123439,962.9 -> 663.9,TAG2,550481.69311525,443793.65161147,468594.51611316,141860.569103229,483400.85302726,892625.59985352,344350.84667977,742792.85705593,490064.64099108,384648.60766596,38868.0426330548
TAG(58:10)_FA 16:1,0.31989484201676865,8.304230233603127,1.8641876639775319,0.17214226083349513,0.5721214592123439,944.8 -> 673.8,TAG1,101750.9470215,117846.56835939,117303.02746585,119623.1086426,84302.605529818,123977.94787598,94702.54650876,90291.10595707,85708.54650878,87378.54565431,48855.0635490172
TAG(58:2)_FA 18:0,0.3416059159516258,8.218306421586638,2.1252057010851786,0.14489332730485188,0.5721214592123439,960.9 -> 659.9,TAG1,111603.52819827,125003.98864745,117919.30859374,104570.92822269,81701.9658203,133788.3499756,88076.106628419,86754.346008278,79068.645751977,83890.90637208,37498.5429839945
TAG(58:2)_FA 18:2,-0.3312509779399442,10.246155435143164,1.9988351285396675,0.15742014659482453,0.5721214592123439,960.9 -> 663.9,TAG2,546079.32067878,471879.43286142,436498.33032223,156733.751720459,442950.30908225,862381.59960897,321193.22412105,710520.82617256,481475.3505862,401854.02734352,38653.643054964
TAG(58:2)_FA 20:0,-0.3897039513254381,9.681267400470999,2.7641549920663238,0.09639757733680507,0.5721214592123439,960.9 -> 631.9,TAG2,550177.385193052,388957.98583971,245819.01806632,60966.5048522447,189764.63354486,848431.39819329,136926.529541,491363.45788574,210058.971618745,331916.02319333,17591.5612983717
TAG(58:4)_FA 20:4,-0.3092012444570039,8.013357719081464,1.7418493379782372,0.18690467390403742,0.5721214592123439,956.9 -> 635.9,TAG2,105529.04724121,93441.56652832,109363.208557157,36488.3826293921,71164.964538549,136726.28942872,79238.585754382,104934.88732912,97373.86633298,118111.22802734,22387.4816589428
TAG(58:5)_FA 16:0,0.29232460930521603,7.123759490070643,1.55691061923131,0.21211813892468104,0.5721214592123439,954.8 -> 681.8,TAG1,49394.443511972,42152.962768552,54816.983764644,49513.023437497,34176.082244885,45854.602722146,35723.722564709,34494.462524388,40321.142944342,48912.083435035,25298.8618850656
TAG(58:5)_FA 18:0,0.33724391188191116,7.431151095369151,2.0710948322245324,0.15011372557790767,0.5721214592123439,954.8 -> 653.8,TAG1,61471.964599617,47920.823486355,58382.604186991,63829.24481202,42622.782958971,51480.883544924,40219.583282479,44204.102905268,43452.303344737,60496.48413084,36397.5423812822
TAG(58:5)_FA 18:2,-0.2941000034155279,7.4287031078844485,1.576016837601344,0.20933537007223654,0.5721214592123439,954.8 -> 657.8,TAG2,71277.924926761,58038.804412848,72759.944885243,26570.5218009895,47540.023681617,90719.186523421,50934.763549815,65496.56481934,58575.244140616,88486.505493155,15755.2809181227
TAG(58:5)_FA 20:0,-0.3115344342929989,6.906104036522906,1.7678430120949997,0.18364924869644195,0.5721214592123439,954.8 -> 625.8,TAG2,54631.724029551,38930.582824716,55954.243957503,13590.4009208679,28523.12207031,56296.4043579,34953.322540294,43901.882965079,40549.642883296,65738.844634986,12846.5409698445
TAG(58:6)_FA 16:0,0.3147476454979855,7.8117042246103345,1.804681374431766,0.17914756831783946,0.5721214592123439,952.8 -> 679.8,TAG1,70048.004943849,73565.025390625,83545.16577146,88607.24700928,62615.104156485,73471.78564454,55105.083862282,60591.52423092,60768.24414066,88301.685852025,35730.3422889583
TAG(58:6)_FA 16:1,0.340731253754409,7.1359596486749775,2.1139473843438736,0.14596238286248786,0.5721214592123439,952.8 -> 681.8,TAG1,48474.903259277,42274.423095701,57607.163940417,53390.863891592,35599.662658701,42384.763336189,38233.162719707,39632.862915027,37981.242645263,47030.043823272,24100.8617210294
TAG(58:7)_FA 16:0,0.34128322677737755,9.86835940687713,2.1214193750365675,0.14525187738403025,0.5721214592123439,950.8 -> 677.8,TAG1,316242.60400407,333794.12719751,304952.56469732,372541.92431645,313220.96374499,337930.76440448,272871.26147465,287422.218994,271486.45898435,279296.11694342,122252.207992569
TAG(58:7)_FA 20:4,-0.3180904760856294,7.752842832261727,1.84318472498353,0.17457813627735386,0.5721214592123439,950.8 -> 629.8,TAG2,96514.72760012,75951.945434558,80616.165710446,27441.2018318173,70246.784881581,138417.490051296,63667.384277313,94149.425964368,86362.126403792,80125.725708011,15936.2011337229
TAG(58:8)_FA 16:0,0.29249415354884456,12.215570598459454,1.5592513635237992,0.21177486870883414,0.5721214592123439,948.8 -> 675.8,TAG1,1762126.50390631,1905746.55224628,1499662.94580079,1620849.390625,1635529.88256816,1793930.51269516,1490312.53613279,1522215.77148467,1387548.35449252,1375856.93554694,595916.520416331
TAG(58:8)_FA 16:1,0.37071512443576143,9.864832020268453,2.502050551478078,0.11369817210494923,0.5721214592123439,948.8 -> 677.8,TAG1,321874.48291032,337262.12109372,299856.7646486,383129.02734352,311352.06384288,346644.60424794,265407.11950687,280025.49999999,265354.0590821,279673.87890611,119719.328140246
TAG(58:9)_FA 16:0,0.32320789176708087,8.296009544161771,1.9029174750507991,0.16775212399258688,0.5721214592123439,946.8 -> 673.8,TAG1,106028.00720214,113339.02746579,114652.00891115,121219.78857422,80446.945556635,119913.24890138,87670.5463867,93548.44653321,87420.70642089,88246.50634764,49575.5833625527
TAG(60:0)_FA 16:0,0.3048672924036592,7.658995808396092,1.6933448750136222,0.19316062729902572,0.5721214592123439,992.9 -> 719.9,TAG1,65515.444457975,81465.885620118,85354.766265863,74247.524841289,53569.923583938,79196.965179427,59307.683959972,72760.564544698,56513.803710951,54034.123733499,25576.6818122823
TAG(60:0)_FA 16:1,0.3115877123484472,6.896308577020295,1.7683534680135722,0.18358598166422868,0.5721214592123439,992.9 -> 721.9,TAG1,40128.822998049,38007.702819817,45155.463256821,43262.302917465,33239.14230346,37767.502502451,30890.801971424,33224.822540255,32065.322296139,42978.083068837,20122.3815307604
TAG(60:1)_FA 16:1,0.3009119621680458,7.662899424407463,1.649768151488388,0.19899048984933657,0.5721214592123439,990.9 -> 719.9,TAG1,71507.145294181,82160.54568479,80344.18580628,72228.785053233,52293.3436508203,82570.1254959304,58497.544403088,64033.9645614695,59173.304550173,56095.684020979,27183.9018440295
TAG(60:11)_FA 16:1,0.294601882687675,6.785593612707941,1.5810818060085126,0.20860493687767695,0.5721214592123439,970.9 -> 699.9,TAG1,36141.662597675,34922.76242065,44110.783264153,41530.622558593,27765.321899407,32958.382476802,32402.602111829,30058.502227784,27717.281982429,41262.723144519,18402.3410720827
TAG(60:12)_FA 16:0,0.3167921560401403,6.9456665202143295,1.8278451297628635,0.17638228018092278,0.5721214592123439,968.9 -> 695.9,TAG1,39669.582916254,37541.482910154,49484.843597418,47529.323486311,37834.082702639,38282.782897964,29433.242187494,31179.462127695,33743.602478051,55253.823852538,17930.0813331609
TAG(60:12)_FA 18:0,0.3000788832669606,6.914068122588215,1.640364091889296,0.2002755205982186,0.5721214592123439,968.9 -> 667.9,TAG1,38640.602905271,37213.542846666,47552.983398424,44146.002838115,31683.422317509,35897.922332775,29894.782318108,31989.762145991,31103.642028822,48575.863464347,21342.0015678476
TAG(60:2)_FA 18:1,-0.37570222072731385,8.564737237738811,2.569484545671912,0.10894322490215633,0.5721214592123439,988.9 -> 689.896,TAG2,174717.351013174,150505.571460716,163079.111240375,50107.2630844133,79545.365402227,263378.798278761,132679.589340215,205467.37438967,139803.53057864,98428.346405032,25192.3618965199
TAG(60:3)_FA 18:1,-0.30045417671105656,7.409053743897693,1.6447335565349022,0.19967724058583927,0.5721214592123439,986.9 -> 687.9,TAG2,79327.5264091466,60252.9441451987,75687.3056449956,24291.4218177784,39087.982727051,104724.127807617,56283.104492198,71047.685668958,60950.084564199,64512.204437259,14071.2810020416
TAG(60:3)_FA 18:2,-0.3309748887599906,8.594122450187196,1.9953680711669222,0.1577807302708277,0.5721214592123439,986.9 -> 689.9,TAG2,180982.212173473,153086.951599134,174491.352241468,51570.9034042373,82825.705978393,271740.040100156,129436.489746124,201193.37573241,141739.8308105,103989.607604985,25332.8217773406
TAG(60:3)_FA 20:4,-0.29383596604311324,7.3918905436394615,1.5732019049834776,0.2097426281410569,0.5721214592123439,986.9 -> 665.9,TAG2,78787.065914142,57236.123622915,71084.0856895739,21142.0014381376,52811.003997768,107462.847747793,46682.843353263,88511.507080006,64142.704498285,57047.923721277,10501.6007080117
TAG(60:4)_FA 18:2,-0.3333148994923505,7.379162835918062,2.0233329904936,0.15489881938241107,0.5721214592123439,984.9 -> 687.9,TAG2,77812.2261695954,62305.9238548116,72053.6048889251,23652.7015304686,37360.342254647,104975.24749757,55265.464111316,76313.865783703,64325.425048839,57827.70391846,11973.7007904057
TAG(60:5)_FA 16:0,0.3998356276773639,6.867149148108176,2.9082372889633348,0.08812814747496661,0.5721214592123439,982.9 -> 709.9,TAG1,44929.843444822,33668.94226074,59598.544006364,41175.782775862,30113.282135009,33466.802276602,29727.242095968,30084.682250986,27212.961853024,49948.203430146,17760.2812995927
TAG(60:6)_FA 18:2,-0.30160519322341345,6.722723906772898,1.657058771913853,0.1980009109119337,0.5721214592123439,980.9 -> 683.9,TAG2,43084.2830200258,33134.2624816694,47647.1032943387,15897.0010490419,25878.301620488,48654.263336144,30605.981781016,45817.323211659,42881.882873541,42987.242797865,11757.6208801274
TAG(60:7)_FA 16:0,0.2935174054192771,8.538682404054057,1.5699782852339013,0.21021016724806543,0.5721214592123439,978.9 -> 705.9,TAG1,123435.98925781,131630.56982422,126559.76904297,142978.0498047,116731.926879883,125762.78930662,115051.26843261,115276.22814943,110533.22802736,112738.94799806,50799.5236625605
TAG(60:7)_FA 18:0,0.3521128152858134,9.367245135823055,2.2578033455324658,0.13294251656568254,0.5721214592123439,978.9 -> 677.9,TAG1,224530.87646485,225918.27685545,214976.49609372,271159.01782235,214759.43554687,239353.53808591,184511.91271973,197683.83349608,187522.31323242,204547.01440431,90128.0671386828
TAG(60:8)_FA 16:0,0.31618608522573527,10.612744863950219,1.8215221953687433,0.1771321924669392,0.5721214592123439,976.9 -> 703.9,TAG1,610131.38085946,666173.14819309,523850.49707044,558898.04589827,574221.581665245,603478.30541972,510787.75708002,526797.05932591,468919.42944336,479320.91479494,134647.649311095
TAG(60:8)_FA 16:1,0.3086625290202699,8.537285544483213,1.7358607270998618,0.18766415577131743,0.5721214592123439,976.9 -> 705.9,TAG1,128250.06933593,136723.16967772,124755.12805175,140544.05053713,115723.42877197701,128757.36853028,108467.56799316,111660.38720704,108509.14794923,119604.52880861,50737.1835555818
TAG(60:9)_FA 16:1,0.31118136178399763,10.593799465871896,1.7644246230447607,0.18407358367154392,0.5721214592123439,974.9 -> 703.9,TAG1,579808.78100587,664752.52954061,528519.06054663,563276.04248006,549145.762817487,592017.80639641,516583.75903312,502763.88037089,469576.95068382,474452.75341783,133271.588966379
TAG(60:9)_FA 18:0,0.32071783539751175,7.998724311013503,1.8737005327225802,0.17105185401313336,0.5721214592123439,974.9 -> 673.9,TAG1,83457.946167,89392.30664065,93168.36621094,93069.187377925,73171.925598124,89822.6265869,71900.8045654,74078.285400388,70667.984924308,76302.48522949,42055.2431182795
TAG(52:0)_FA 20:4,-0.2911655327685553,7.214942058313659,1.5447280019034229,0.2139154212719881,0.57293431012008,880.8 -> 559.8,TAG2,64555.524536108,51082.703216539,64528.644592319,22698.641830442,42798.5630569566,78080.305786126,45155.1034088266,60656.023925755,57658.144592305,71555.9452018869,10069.5607604925
TAG(48:0)_FA 18:0,0.2854699614746078,12.46828439660652,1.485384677966067,0.22293393618007742,0.5778998548214074,824.8 -> 523.8,TAG1,2859793.98193317,3744716.35986321,2430586.43066446,1689530.70068349,1039653.12646494,4353921.51025511,2061314.64599695,1697580.48046788,1506539.57031316,1004723.82812487,188790.513305683
TAG(52:2)_FA 20:4,-0.28497047243646606,6.876436689163952,1.4796797755932407,0.2238246311002306,0.5778998548214074,876.8 -> 555.8,TAG2,48755.0235481326,37906.4426536538,52977.9440078903,19775.9813537612,31751.6423988183,55882.364074709,39410.803012849,48649.283691387,43056.243072498,54935.3638344003,9431.4405784586
TAG(52:5)_FA 20:4,-0.28270913061955866,11.374085572443052,1.456827440430061,0.2274355834784866,0.5778998548214074,870.8 -> 549.796,TAG2,1477716.74277484,1298030.11076281,1180065.30576273,312139.0646973,441273.752250698,2613127.00097609,810415.770450683,1092058.91845713,1061313.64599626,511741.836723448,108011.727191935
TAG(52:6)_FA 20:4,-0.28246614965601036,9.955010611350481,1.45429261753452,0.22784041273637734,0.5778998548214074,868.7 -> 547.7,TAG2,542108.302288229,474338.032561982,427667.231361467,123560.64880365,182250.552169801,863152.46581989,298121.60323699,388710.94897462,463753.61279283,224276.735870431,41215.7026977432
TAG(56:1)_FA 18:0,0.2879148792617836,9.387785786698512,1.510802370381498,0.21901669259010675,0.5778998548214074,934.9 -> 633.9,TAG1,234478.39599608,258097.31860354,225417.87573243,259470.17944336,205304.95483399,289585.65917975,200410.35400391,195186.15405272,181076.8925781,219750.59472656,79983.1454353573
TAG(56:3)_FA 18:0,0.28372823517618595,8.84822048163312,1.4672124569788139,0.22578602068814507,0.5778998548214074,930.8 -> 629.8,TAG1,171943.15319824,158460.39147951,125952.52978518,164707.291687006,210068.45544425,186865.13366698,136360.96911621,137709.52917482,121880.82800294,183912.6335449,43763.9629974611
TAG(56:5)_FA 16:1,0.2864494039668578,7.675238471192224,1.4952140337650235,0.22140923201933535,0.5778998548214074,926.8 -> 655.8,TAG1,68527.42492677,57501.023925803,72108.845336918,74994.26574708,50189.14334105,61960.584289581,53770.843383782,57661.223815908,50744.963623047,68463.06530762,41472.7828445316
TAG(58:5)_FA 20:4,-0.28804955075116734,8.553668977087943,1.5121499063226338,0.21881132262363442,0.5778998548214074,954.8 -> 633.8,TAG2,171931.05126953,142711.14990237,151821.23278808,52044.6638488861,99653.447021492,235712.17712401,118426.56945803,149533.35131837,141492.41113283,146042.65051267,29914.8422355662
TAG(58:9)_FA 18:0,0.2813398586130562,8.895365940178984,1.442647084935516,0.22971146447706706,0.5788124400968203,946.8 -> 645.8,TAG1,168219.97265622,179042.5720215,154419.13037108,166168.4921875,132309.7298584,181613.67333987,133330.28955079,137793.27099609,130287.12939453,145239.67138673,77640.3454704249
TAG(52:1)_FA 18:0,0.27964548306757897,13.43266420908975,1.4254876244376646,0.23250227456310082,0.5820154977625335,878.8 -> 577.8,TAG1,4661825.9257826,4306841.5585923,3438086.1601562,4085848.3828121,3065377.1386724,5238152.3203131,3404101.0351562,3456786.8437485,3071459.5820312,2832816.0546881,1377658.1634404
TAG(54:5)_FA 20:0,-0.275468981497903,7.0994431885615255,1.382877346627538,0.23961163797594598,0.5863854009475524,898.8 -> 569.8,TAG2,61446.22442624,43265.742950425,64987.064117426,22450.8415374718,34749.562316901,67301.304382289,39090.7425689665,64539.504974347,51105.063934315,63079.3451080178,10298.4406127925
TAG(56:3)_FA 18:2,-0.2704204524712587,9.575369706076318,1.3330582095786663,0.24826188703463517,0.5863854009475524,930.8 -> 633.8,TAG2,334772.58276362,307571.30102559,299717.32128919,113714.108341243,203910.17443851,496711.27441406,242630.41748048,310707.10156244,276557.3615724,280234.00122056,59618.1046790833
TAG(58:3)_FA 16:1,0.27298832090992003,8.116772436047214,1.3583175148753526,0.2438292838713879,0.5863854009475524,958.9 -> 687.9,TAG1,117017.787536588,130822.709838866,110086.747802738,94851.246887232,61455.624206572,138248.009948719,87780.306457506,91940.106933584,72589.365356469,76325.785766609,28534.6820907407
TAG(58:3)_FA 20:0,-0.269702776546198,7.506646814356632,1.3257748042924513,0.24955827768786173,0.5863854009475524,958.9 -> 629.9,TAG2,74398.645324713,64657.124267574,72005.724792504,22640.3414535462,66937.584808351,120209.908874521,49690.783203111,83857.725646977007,69936.684753401,64079.764526374,12952.6010398899
TAG(58:4)_FA 18:1,-0.27335083724538023,7.319677869449818,1.36177646533406,0.2432298417992582,0.5863854009475524,956.9 -> 657.9,TAG2,67744.884582513,50758.783721922,71026.044677715,26457.281757363002,43408.963256809,81667.225219769,47422.343627934,61880.304565415,51645.743774414,85223.146057128,13794.5609588624
TAG(58:9)_FA 16:1,0.2741024975072989,12.190415417956627,1.3696132859067802,0.24187833763924085,0.5863854009475524,946.8 -> 675.8,TAG1,1697511.0009766,1857206.1826173,1458491.78369169,1622103.9345707,1619531.24511715,1728798.31152335,1483887.73339809,1552831.16796865,1375679.29541041,1380180.8066407,564366.362716751
TAG(58:9)_FA 20:4,-0.2716495232994564,6.896225022464151,1.3447767857751387,0.2461933259323708,0.5863854009475524,946.8 -> 625.8,TAG2,51809.943542459,38130.482666006,55676.763702376,18223.6413497961,29108.381958015,53122.363800066,35283.682373031,41128.203002921,41226.462951652,68064.084655755,11486.1807098403
TAG(60:0)_FA 18:0,0.27011555150197447,8.492421101939067,1.3299598682388023,0.24881235739036278,0.5863854009475524,992.9 -> 691.9,TAG1,119525.988388071,120499.909256,132825.568633996,146920.929687504,101852.427520766,149173.750732428,92108.947052009,109822.788104995,89283.28643798,141446.908905035,46323.1234817462
TAG(60:1)_FA 20:4,-0.27074313656208693,6.422182052210453,1.3356370558617519,0.24780485015494474,0.5863854009475524,990.9 -> 669.9,TAG2,33616.7421684415,26940.2420349231,41147.3628883365,12525.3809204147,22588.1016311539,39861.682647711,22518.18161392,31533.222076407,31866.022056568,44859.723270413,9162.4606819109
TAG(60:8)_FA 18:0,0.27086319940836945,11.631273809818333,1.3374735415527539,0.2474800061045682,0.5863854009475524,976.9 -> 675.9,TAG1,1121653.33691409,1238583.44384764,1006421.3129881,1073559.72460967,1092033.06115733,1158227.55322281,985994.73828138,1049585.42700199,924882.80273461,929288.51416029,414921.847213514
TAG(56:6)_FA 20:0,-0.2687464168589296,8.124183896057442,1.3165099250159074,0.25121937182435244,0.5866891427361401,924.8 -> 595.8,TAG2,114583.507690438,98194.16650391,127455.829406744,38777.242645262,96401.24713134,154600.41131593,87240.325866709,114707.967895507,123919.32843016,118034.448059086,13222.0210266179
TAG(52:4)_FA 18:2,-0.2672600704880094,12.710894977460688,1.3021889756382734,0.25381376885313,0.5891555967924169,872.8 -> 575.8,TAG2,3924289.85308764,3199314.16402803,2728420.94304971,778460.9487305,1450779.80258176,5886031.9238282,2245070.85605663,3018557.2519525,2827627.5664066,1337153.35964992,181849.431877112
TAG(58:0)_FA 16:1,0.2656254218730515,8.806887716139997,1.2862167101584419,0.25674633515238166,0.592372568453989,964.9 -> 693.9,TAG1,201382.053283629,163037.391174393,206438.395019546,173525.012878557,113346.628417954,171522.83355711,117554.788574214,175523.375244155,150527.910278385,161060.492248572,29021.1218986539
TAG(60:7)_FA 20:4,-0.2643721137432159,6.812263142859338,1.273769537112912,0.2590607066869846,0.5941332374917072,978.9 -> 657.9,TAG2,48949.6235656308,40985.3428039471,48529.5234909192,18055.0213088977,28118.44187927,57109.824127196,30333.80218506,45177.603088387,46037.803436285,51860.983551042,9416.6006736745
TAG(52:0)_FA 18:1,0.24915316644502206,9.639612049448132,1.1318717172441666,0.2873764501248911,0.5966763805306818,880.8 -> 581.8,TAG1,265550.05834961,274147.3986816,306725.70459004,306148.98217797,234254.05517585,295781.60083011,236691.09594728,238277.05615233,202728.45532226,319519.48120117,98146.4071083147
TAG(54:1)_FA 16:0,0.2544946890808663,9.760524017092013,1.1808684841234935,0.27717926036658924,0.5966763805306818,906.8 -> 633.8,TAG1,327447.98461922,391675.10937492,290121.2006837,333424.9040527,232771.71655276,435934.21459971,285753.73925768,261780.67822258,233613.89721685,260734.28002925,82943.3457069467
TAG(54:3)_FA 18:2,-0.24650957728168119,13.099551174371463,1.108067692338409,0.2925023753327929,0.5966763805306818,902.8 -> 605.8,TAG2,3945712.8134771,3642640.4394541,3300075.6328116,1205374.7460938,2624841.1728505,5233203.4921879,3035738.7929707,3820708.4257812,3234928.7812489,2997426.1474615,639112.544456557
TAG(56:1)_FA 16:0,0.2464940373582869,9.337355956040579,1.107858917037447,0.2925478464183096,0.5966763805306818,934.9 -> 661.9,TAG1,252496.31860368,311245.00390637,251678.61816421,225324.63781727,150248.57092282,327398.38207995,219737.07568368,233680.59790045,174818.89172366,151257.61096191,62604.3842048643
TAG(56:2)_FA 18:1,-0.24809408531104057,9.159730332962098,1.1222647384072393,0.2894313193347598,0.5966763805306818,932.9 -> 633.9,TAG2,255760.13806159,226859.11474605,228413.39501958,90257.9856681999,150562.09020999,356035.7832032,183707.35253906,229445.13671877,212113.81591792,210952.15429688,44363.4232177814
TAG(56:4)_FA 18:1,-0.24892086553803155,8.5552381370883,1.1297060186888075,0.28783805430842335,0.5966763805306818,928.8 -> 629.8,TAG2,171166.91149904,135920.83020021,126704.368469252,50367.1035842806,143200.110717776,219113.576415999,120031.78955078,149380.24987794,139956.64941408,160496.1114502,25256.4016532802
TAG(56:5)_FA 18:2,-0.2463255373502314,8.668078620897854,1.1063097591245423,0.2928855340463921,0.5966763805306818,926.8 -> 629.8,TAG2,180975.59362795,138614.58947756,134768.38977052,57537.8835373036,169871.792053208,235693.33728022,128524.56970214,167728.91210936,150743.89135741,179386.7947998,23262.4217224134
TAG(56:6)_FA 16:1,0.257425286048472,7.583216271235875,1.2079290442407,0.27174265755572147,0.5966763805306818,924.8 -> 653.8,TAG1,69866.58483884,52418.46350096,70870.20495605,63543.44482421,49843.563659663,60454.38397214,45538.782897971,55218.16418455,49799.363403333,69510.4852295,37882.7828331022
TAG(56:6)_FA 18:1,-0.2552091132459024,7.303638583634329,1.1872360358798915,0.2758877903783684,0.5966763805306818,924.8 -> 625.8,TAG2,74832.12561034,52622.743713364,67016.684265117,23821.0013618393,37019.202484135,69827.924987799,45216.44329833,59491.844238282,53253.483642554,84607.405944812,16667.6011733979
