lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,42E1,42E2,42E3,42E4,42E5,42C1,42C2,42C3,42C4,42C5,SolventBlank1
1-O-cerotoyl-Cer(d18:1/16:0),0.45109805351692733,4.681581667059483,3.3633798707780906,0.06666112235365354,0.4930688603141748,916.9 -> 264.3,CER,135212.949287398,100004.707336432,84593.0270385583,105691.327571862,104879.468284583,112711.707374591,79333.8051566995,61643.9245757981,65451.1241912809,86858.92556763,99590.0082358899
"PIo (34:4), PIp (34:3)",0.44674307618011405,3.2039496375777703,3.29840465245951,0.06934720386138422,0.5078598457054516,834.5227 -> 557.5227,PI,44200.083587663,52835.864379899,51531.983749401,48432.203124974,41459.2031021031,26866.4019164977,41424.203140273,42183.5228309565,13936.2808341969,53994.643676774,12461.8808441091
PIp (34:4),0.4466109467584654,3.271792309864794,3.296492866317749,0.069427969843419,0.5078598457054516,832.507 -> 555.507,PI,44238.683044443,59400.124343863,47602.283584591,44159.983108528,49798.163192734,30052.0221138113,45172.082992549,40928.2029647867,16756.3210067816,51002.083465586,15317.2811889626
Lyso_PC(21:0),0.44296437244840176,4.826104250964809,3.243794759969205,0.07169440195147023,0.5166925227374353,566.4107 -> 184.1,PCandSM,158118.591690038,141889.450531003,152956.109680206,159393.289703412,149656.109802225,133056.888092095,131222.329559403,84703.186553956,114797.147872931,115295.568847689,21556.6414718712
Lyso_PE(18:0),-0.4430412350867758,7.826175923892501,3.245207702522748,0.07163261082314037,0.5166925227374353,482.3168 -> 340.3168,PE,840195.44592273,715333.740173047,956822.483093653,1197762.84796129,994834.403504172,1330586.89569076,1493497.81945805,1206654.17773418,1179259.60455278,1360911.861267,23727.301849362
PI (44:8),0.442817841441404,3.752039308190126,3.2412413867991745,0.07180621161909977,0.5166925227374353,980.5958 -> 703.5958,PI,62021.02386473,83400.765960712,63135.544738789,67943.204956047,62868.22463991,44767.3225707971,63862.963836682,59107.164611797,17782.22111511,69895.765350346,22623.5615463163
Lyso_PC(17:0),-0.440276400887456,6.389441371768462,3.2049178813513204,0.07341719421406741,0.5198094392482634,510.3481 -> 184.1,PCandSM,328734.662719635,293628.157653744,318916.563537581,407550.30719002,379969.233093071,474335.85546864,566156.58276332,437914.53271533,407319.291625996,529028.948730595,14173.8611144972
PI (42:5),0.4407507544746797,2.2346416184560303,3.209566110176411,0.0732088947573865,0.5198094392482634,958.6115 -> 681.6115,PI,19995.0413818312,24347.961608879,21107.6415863002,22097.3016586307,19726.381347641,12399.6608047508,19279.0212554832,19508.8412704484,7179.7203788731,22259.001663205,13584.5409545889
PIp (32:1),0.44126493726557803,4.9781816533921095,3.2190841449927348,0.07278434225591501,0.5198094392482634,810.5227 -> 533.5227,PI,125420.669128376,242059.496948151,197988.373657106,150240.570800731,146980.810241757,94650.547393863,143444.41070561,144505.190216006,57065.0852737553,203615.095825306,21274.001495368
PE (34:1),-0.4334660720070839,13.305813061070051,3.107005199413602,0.07795617912729833,0.5490105381092713,718.5383 -> 577.5383,PE,39169008.6835938,48852835.1679688,47070996.0957027,38560146.0195322,39241144.625,73844804.4355469,54252573.5429687,54594177.2070312,52766791.429688,59960559.0527344,204218.67285154
PI (44:5),0.4316331158864373,2.095247667000201,3.07852594933334,0.07933239573706642,0.5557465182850579,986.6428 -> 709.6428,PI,19601.8014106692,22040.3815345901,21120.0416717609,20674.0214462306,18518.0010948132,12730.4809188812,20020.3412933302,19709.7815971368,6431.9204521135,18240.281345367,9840.4207191449
PG (12:0),-0.4292336811926953,2.667620501336151,3.045159287166285,0.08097817149010075,0.5642899950152285,460.2042 -> 271.2042,PG,22218.06140137,22850.301467893,20820.3817367519,17890.381164551,20290.2813301037,42048.382934578,25690.381561291,24659.341796873,31317.702148438,21387.141532895,20216.0215301536
Lyso_PI(17:1),0.4242958030583921,4.731222259309395,2.9770432936113593,0.08445342122408582,0.5844707609474802,602.2962 -> 325.2962,PI,126509.809753415,145357.790023741,128811.86914073,131243.369430586,117259.608581515,78058.60543821,132023.350418108,122485.407608155,34307.4022674626,127237.14923087,52434.483703618
PG (40:2),0.42388613327803987,4.31620644082988,2.9712357099099336,0.08475708920084306,0.5844707609474802,848.6111 -> 659.6111,PG,98494.567565912,147784.090667716,95406.006515493,79618.165985105,104025.688079791,89808.607055673,71182.124694817,57410.683792114,77759.285247797,106821.907165555,19912.101501459
Lyso_PI(18:0),0.422726922089021,5.598216874739299,2.9553091796637965,0.08559593343496215,0.5871969734087559,618.3275 -> 341.3275,PI,273115.620117143,235618.07562241,229092.052490128,206772.015502979,257899.119506904,127597.548934808,233798.198425207,295064.961975205,41063.842971803,219593.859008766,81685.003906284
Lyso_PG(22:4),0.4213324401910352,2.3962009115078273,2.9336395776986137,0.08675171809212472,0.5887974720050004,578.3114 -> 389.3114,PG,18764.7813568058,21622.1615295312,13444.2009582496,18179.5014495947,20317.4416694603,12252.0208892772,13725.280910494,14011.261005403,13805.9408836436,16968.4812469609,28766.3024139368
PC (42:2),0.4206191469233138,5.414616937229886,2.9259969286327134,0.08716337198865566,0.5887974720050004,870.7 -> 184.1,PCandSM,156400.870056239,311939.007567864,202270.016143723,241809.459960882,187071.953063962,182248.833587583,196852.874267618,128960.368926979,171515.490722637,157505.391113334,58918.5031929596
PIp (42:4),0.4211250952914766,2.4401029714017883,2.9312142744871608,0.08688212306288508,0.5887974720050004,944.6322 -> 667.6322,PI,22196.90161132,24730.621994017,22331.001739498,22332.981636041,21713.361679075,14697.8809623636,21066.581275941,21684.941650386,7275.2404937737,21822.381332393,20524.9013824444
"(5Z,8Z)-3-hydroxytetradecadienoylcarnitine",0.4120905139983327,7.941818711021401,2.8090899325507053,0.09373153519476644,0.599638269068502,384.3 -> 85.1,AC,1017312.52490229,889864.99328606,975610.67187509,993358.58801269,657450.52343753,878665.48022465,655527.78393549,596069.38098135,650808.98901372,736354.013061309,1229674.4001465
CerP(d18:1/18:0),0.41198986158067397,5.102866336324687,2.8074828899025306,0.09382548700392028,0.599638269068502,646.5 -> 264.3,CER,184757.613830582,147154.290596037,155485.391128644,153541.391326813,108706.947780686,172515.973739714,105276.566925088,95553.966316261,104517.288211845,108105.247337271,110978.788505661
Lyso_PG(13:0),-0.4108429672524061,2.824510903683905,2.790783502787349,0.09480786225141191,0.599638269068502,460.2332 -> 271.2332,PG,24784.281539907,22086.98155212,22771.341705325,21106.7214584329,22681.561630258,44918.162704459,27216.001846321,26238.882003792,31699.722061145,26451.041885367,24772.701850894
Lyso_PI(22:6),0.4155336430731903,3.0375560226938347,2.8551448109737976,0.09108203735764195,0.599638269068502,662.2962 -> 385.2962,PI,45953.863845836,44457.82308958,40082.602844226,49374.083740226,47715.743255627,30848.642097479,39518.402694705,44349.762725816,10893.1408004767,49791.103256221,1602.2801017765
PC (42:4),0.41675143675308324,5.484023395722097,2.8726281916081935,0.09009762880207228,0.599638269068502,866.7 -> 184.1,PCandSM,182534.970672668,343784.107757016,214142.456176883,202178.755188008,210183.313537583,189535.412735115,196557.372833203,146088.830352754,177261.773773115,171629.731430053,60463.1435584975
PC (44:10),0.4177267903257142,4.238183635081838,2.8858091302172397,0.08936310426702611,0.599638269068502,882.6 -> 184.1,PCandSM,63068.164047236,166996.791763387,107496.366096468,82076.785789455,105511.048400924,72995.025947538,103578.307075454,56870.203842173,92580.7860221902,71923.584472704,6926.9205207823
PE (18:1),-0.4114170730855729,9.929679224240578,2.7999866643222044,0.09426509087690368,0.599638269068502,480.3086 -> 339.3086,PE,3634290.00610402,3224796.16210993,4011445.96337918,5344058.58740251,4354645.78002915,5753557.63281202,6396448.96630915,5141384.35205062,5048128.39306728,5770332.20312507,37878.302398677
PI (18:0),0.41552150307497204,5.603601911201164,2.8557649924887265,0.0910469187668427,0.599638269068502,618.3349 -> 341.3349,PI,263941.960876528,248845.075805608,229637.135070697,204735.594696149,263810.839843663,121657.629196189,241693.996429481,295017.656219482,40731.262680036,227654.538085895,79318.48617554
PI (22:6),0.4131756123442376,3.0503898097406155,2.822951189305968,0.09292540445292503,0.599638269068502,662.3036 -> 385.3036,PI,46290.923233013,45954.743392945,40102.782989494,50321.462814327,47053.843322775,27140.0618362328,44851.403137202,40109.242614752,13994.9809646571,50980.803192156,1526.8401069643
PI (34:1),0.41039858468810375,8.904982455552755,2.7861774415014224,0.09508078851843739,0.599638269068502,854.5489 -> 577.5489,PI,2268472.44287121,3196587.72949168,2379248.21142604,2114030.70214791,2362994.14013621,1187282.71014417,2104902.94091784,2334678.31347681,554513.03613293,3260596.29248093,620611.70166019
PI (38:8),0.4160495831952253,5.264077885946682,2.8629594169879056,0.09064059763538264,0.599638269068502,896.5019 -> 619.5019,PI,162565.03198252,258159.99926779,194348.89367677,179733.85266109,184405.55200196,115454.768363902,182708.9929199,185110.41357417,58098.924072251,204778.65283202,56277.803894021
PIo (42:0),0.4104085692745747,3.817148822047815,2.785705705068267,0.09510878890059322,0.599638269068502,954.7105 -> 677.7105,PI,59842.284606923,81193.165832515,62494.504455555,64735.804565419,76854.686096201,42967.9632377559,63629.264953611,63814.523895269,19976.181411752,75164.3052063,26753.4617996261
PIp (28:0),0.41111254950848136,5.840042375436239,2.7957287257822827,0.09451578822299456,0.599638269068502,756.4757 -> 479.4757,PI,280799.080841179,401443.072082457,337187.684814496,272697.638488825,296411.638168232,195107.591415422,311976.818573071,278748.140899791,62909.424781786,370788.025573701,16006.141235349
TAG(60:1)_FA 16:0,-0.4145204359789177,4.366103048104302,2.841835477753648,0.09183925179928146,0.599638269068502,990.9 -> 717.9,TAG1,27913.6218795783,99294.567199707,99200.787292504,91151.247192378,83914.765411349,98258.267059314,100324.227203359,93589.965866072,106061.846679647,141256.969879142,28255.7818756015
PI (18:4),0.4094489551317663,2.8433854308098274,2.7720648483551695,0.09592235137368031,0.6019013896623353,610.2723 -> 333.2723,PI,33826.262298566,36144.1826324428,32741.362136837,31418.442123422,31691.44233702,20079.7215347302,34727.342178349,34004.322341926,9532.5407257092,29169.10202026,18556.781669614
PC (44:4),0.4078482042529083,4.152440296582999,2.7513557362153733,0.09717200261366284,0.6068666578324982,894.7 -> 184.1,PCandSM,58092.124008193,162426.112121494,100756.348144652,75415.745849583,98209.107177751,75647.224319426,98609.066963138,54082.923538226,86688.845855749,62843.8242950289,5952.2604293821
Lyso_PI(17:2),0.4065616234016262,4.202960195214783,2.734048109678838,0.09823001561421976,0.6105940876677323,600.2805 -> 323.2805,PI,87632.406555138,99297.406524627,92791.92666628,90164.506011969,87873.485229568,49051.483932509,97780.287521362,96431.968658447,20528.0012321543,87919.405548142,31140.662094122
12:0 Cholesteryl ester,0.40341872173012727,3.8589687385811633,2.691906240891967,0.10085908779468944,0.6240066927110692,586.5219 -> 369.1,CE,73913.1053352563,71112.8649902246,58848.244304649,69678.1248397795,57025.9440307556,51267.2834320059,53062.8438339261,45209.5431900073,46505.8431549114,61367.0443801885,39250.5627861052
PI (42:7),0.4006123144961861,3.858969225008285,2.654747079222261,0.10324117684259973,0.635773572742335,954.5802 -> 677.5802,PI,62865.644714334,86906.386047366,68436.344848629,66165.785003654,73264.945404051,44030.583732632,64482.04464723,68089.265289316,23268.9815597576,76519.005615233,26039.421859748
PI (42:0),0.39942110583958434,3.3121268237146535,2.638793222424283,0.10428272971309159,0.6392145099080244,968.6897 -> 691.6897,PI,45047.603355393,55641.924301146,49352.003631567,50212.0028953368,51265.043945297,29104.7019195524,47597.203063981,47101.4033164872,15618.0611381534,55205.6637611362,14201.2209548999
PI (44:4),0.39710202759813706,2.5314767446351105,2.607636498570173,0.1063501591894232,0.6488829989253286,988.6584 -> 711.6584,PI,26364.0820770311,28464.6216812151,25434.9217948972,29684.142082223,24220.701843269,14565.7809524449,27532.5823135294,27525.801990508,7587.6205444353,26649.1021919216,14451.9208717254
PI (34:0),0.38997671686280255,7.402930725948108,2.5165767461949144,0.11265490362224044,0.6749099203431961,856.5645 -> 579.5645,PI,818879.54540976,1093948.63720652,748936.7919923,694113.93505842,778011.57641595,445691.190372513,770555.19677758,840514.1818847,209121.11120613,950392.79370123,313518.83911139
TAG(50:3)_FA 18:1,-0.3906268614131035,8.649814631842258,2.5249780424201163,0.11205634046285855,0.6749099203431961,848.8 -> 549.8,TAG1,369924.807216683,2299590.0048828,2254348.6142584,1501380.0244143,1788613.1240228,2112331.8818363,1908330.0712888,1630332.6718754,1956372.7050775,3239787.4365236,362208.986549169
TAG(52:4)_FA 18:2,-0.39160991161801545,8.495019863082925,2.5376623110714736,0.11115925378237082,0.6749099203431961,872.8 -> 575.8,TAG2,453540.29488744,1529322.0322693,1788214.46777581,2038435.4384758,1730492.0507812,2049252.99867622,1715718.99723027,2102360.84879347,2109529.57500418,2000033.69387126,181849.431877112
TAG(54:8)_FA 18:2,-0.3903515049596993,8.071489560755685,2.52142274522339,0.1123092144928841,0.6749099203431961,892.7 -> 595.7,TAG2,62455.4643592667,1176100.79487994,1566201.61681567,1802696.4790055,1224295.05200198,1331662.57035058,1269383.34254064,1940949.38280497,1899203.03122374,1147003.05731593,28311.9222869785
TAG(52:5)_FA 16:1,-0.3887595293989475,11.07691295679372,2.5009824508961174,0.11377530207040032,0.6785518015369821,870.8 -> 599.8,TAG1,781014.775329561,11034862.9007559,14227389.3261719,11008973.1035166,10150018.2424311,14455248.4072271,11501028.8862311,12282071.0290527,11881655.7509766,11860265.5449214,50146.3633842386
Lyso_PI(18:2),0.3870351454434873,4.423367960161116,2.478572260978808,0.11540697181093353,0.6850098644847259,614.2962 -> 337.2962,PI,99812.545852724,125474.247741754,111091.786529495,115589.047149731,106432.007415767,56345.243698105,108399.94731135,114355.908569389,30567.2825431789,124485.990112271,22133.46162415
PC (44:5),0.38652071397384163,4.1699922607933875,2.471965670618374,0.11589290758653972,0.6850098644847259,892.7 -> 184.1,PCandSM,62300.224418652,158674.372466962,102574.486923201,73934.9458160095,100721.34607702,74353.846130383,104931.187812789,57279.483474759,84015.225707967,65765.024993841,5463.140354157
PG (36:3),0.3840679298148542,13.406280748210461,2.4411608402198413,0.11818873322263143,0.6892124027840892,790.5328 -> 601.5328,PG,55865026.640625,90074566.5390625,57059038.7890624,43786752.5625,56579607.5976563,54289548.6328125,38152731.1992188,33760228.9140625,46169198.2226562,66591718.1601563,547322.1806641
PG (36:4),0.38372197983555456,12.712554355771845,2.4367775469606396,0.11851947739966491,0.6892124027840892,788.5172 -> 599.5172,PG,34251765.4492187,54653324.8046876,34673932.8789062,27262530.9414058,36519172.5800782,34236346.7402343,24153516.6777339,21322853.5136708,28224851.4023432,39798921.4863282,370317.14209007
PI (30:2),0.38355559952748736,6.704819503228976,2.4346025859122165,0.11868397031924405,0.6892124027840892,796.4706 -> 519.4706,PI,446524.53112792,808517.235229092,538092.279296892,371135.348815962,527461.471557559,225559.457366943,459182.010803235,354910.324096868,132858.628997793,931015.401672169,123507.527252148
"PIo (40:2), PIp (40:1)",0.3836094966331191,3.2965565849061784,2.4345741349994796,0.11868612374227519,0.6892124027840892,922.6479 -> 645.6479,PI,41365.082702647,56107.283874489,48818.36343384,45896.843139645,47176.823501591,32612.9622154296,43344.362869264,40008.602996838,21839.0615196266,49589.723968498,18576.761260989
22:3 Campesteryl ester,0.38249809605936924,3.790337338696019,2.420780724995609,0.11973524279253461,0.6922683906433005,734.6471 -> 369.1,CE,82144.2656478703,72597.8451957757,72612.7448616115,68120.2053909293,57789.1248969982,59847.0843811189,55239.9837913473,49084.2236022889,61919.5841216963,52705.4039039646,16618.3012733474
Cer(t18:0/20:0(2OH)),0.38182565996499485,8.152057546694458,2.4127928758389316,0.12034748440028109,0.6927829101998789,628.6 -> 282.4,CER,2281061.61291448,840127.123290406,587745.160034264,655705.395141714,1734311.97619639,563724.296752857,869507.53289797,2289998.53143257,452426.13616936,663399.90576168,854046.993164065
PI (20:3),0.3792092217073234,2.6936513093244296,2.3787153821840548,0.12299865438851104,0.7019405965965027,640.3192 -> 363.3192,PI,27592.481918332,32530.662300103,28470.382125857,31451.102371203,26014.841842641,19279.7411956731,30045.262039189,28727.502090446,9202.2206497181,27388.582023625,17992.4411544741
TAG(56:8)_FA 18:1,-0.37921170653538416,6.737540046927779,2.3799308220345665,0.1229029893181149,0.7019405965965027,920.8 -> 621.8,TAG2,144443.089904771,469974.71508807,455871.63232409,473434.48925781,687763.24511724,411414.88720728,585301.78222654,665306.49218746,779579.13574245,474447.11083997,51237.3835716132
Lyso_PC(16:1),-0.37316592301855406,9.920028147892953,2.3049125155012007,0.12896554164418814,0.7328342366390777,494.3168 -> 184.1,PCandSM,3856122.76123027,3454451.69628907,3773192.53564507,4798930.79882865,4739515.25439249,5598134.48095694,6396473.85058623,4913430.29882764,4697424.5451668,5918657.54956084,86874.12619018
14:0 Cholesteryl ester,0.37238379535845567,2.8428022027499704,2.2941907479274164,0.12985887766685336,0.7339717657820966,614.5532 -> 369.1,CE,34903.2224006617,34856.802459711,32990.2224807733,26722.8018684351,29258.7419776916,23563.9217224083,25223.641807557,26252.961795803,25754.5619468703,24748.0016212453,21181.3814544693
PG (38:6),0.371902843846644,5.427826161887513,2.2892311152481852,0.130274444832925,0.7339717657820966,812.5172 -> 623.5172,PG,218416.815368657,319523.402221583,209926.635131688,164941.692413265,220185.133819651,192338.732971172,166407.890869085,149156.928863524,189285.13470462,200749.076843172,34931.742431629
Lyso_PC(16:0),-0.3699882130721869,8.933711872873921,2.265924604634165,0.13224726270988077,0.7355604614476414,496.3325 -> 184.1,PCandSM,1917813.877441,1746564.75756773,1910765.65869146,2437985.35668877,2398811.64599567,2837156.3525388,3240629.29931691,2429402.78564454,2365264.62817455,2993959.87109451,53083.784027092
PC (42:3),0.36949045293693855,5.512247418295315,2.2597130352969543,0.1327786633579957,0.7355604614476414,868.7 -> 184.1,PCandSM,183919.051269523,343349.783050412,221428.657287591,210889.634735,206007.495880251,192561.973602286,216831.993621882,147608.531494107,188654.875030496,174034.852203369,58527.3834305018
TAG(48:2)_FA 18:2,-0.36980609608061465,7.890131645323755,2.2636863009174704,0.13243847571689782,0.7355604614476414,820.8 -> 523.8,TAG2,346521.942981544,1006828.6718788,1309431.2734372,1212795.8281252,1100625.39984819,1265197.80867418,1176397.6445311,1174060.63281266,1344270.91136924,1533125.42425917,137061.889263191
TAG(60:0)_FA 20:0,0.3695116230720857,7.856741489892319,2.2600928498013673,0.1327461018109651,0.7355604614476414,992.9 -> 663.9,TAG2,46749.4832458331,729370.835052565,1250389.15877904,3232999.69608365,1255022.16048049,1399974.53846368,1017514.34136953,1099364.99514011,879723.339038786,708637.112228927,22974.0015487575
PC (44:6),0.3686559622393896,4.172260939244754,2.249343929583574,0.13367106440301205,0.7359054570906243,890.7 -> 184.1,PCandSM,60521.864555371,156045.68919377,96673.567520172,77214.205871531,103666.76593015,75951.38533785,100981.365425216,57157.364540132,87036.286254821,67153.744827281,6433.9404563905
TAG(54:5)_FA 18:1,-0.36836010408150677,10.614487195615236,2.24608895520214,0.13395257942510608,0.7359054570906243,898.8 -> 599.8,TAG1,635619.789123582,8212021.59130914,10344136.6455073,8099098.296876,7159694.39184515,10477888.7253428,8034875.2060542405,8975131.7902827,8276432.21093745,8837369.47460933,96941.7860565325
PC (42:5),0.36689324459010697,5.42721782955261,2.228131311637241,0.13551766134658347,0.7383760642916728,864.6 -> 184.1,PCandSM,177342.752807624,329383.180496277,198557.755340637,194834.592834377,186185.093078668,188335.594055137,200736.557800379,134022.588531406,176143.472229032,160747.972564782,61060.4239883186
PI (42:4),0.36740656653779113,2.320624764292743,2.233066892106052,0.13508547665855752,0.7383760642916728,960.6271 -> 683.6271,PI,20096.621398925,27012.4420852798,22913.601703641,25424.461799614,22679.261734014,14781.761226656,23759.9015960671,23386.2416229266,6715.4204597458,24670.6217346238,10991.0806617742
Cer(d18:1/24:0),0.36220540817013536,5.342143734077213,2.1716598108275775,0.1405744359859744,0.7403426922378129,650.6 -> 264.3,CER,206867.93114469,155034.531890944,180806.054363204,167211.072982782,119140.187286342,208029.754730107,119859.448669451,108363.768066399,108408.867965652,127769.089439306,153328.890602057
Cer(d18:1/24:1(15Z)),0.36404124593031933,5.2325387007263675,2.193656825365906,0.13857996247950388,0.7403426922378129,648.6 -> 264.3,CER,190906.292991628,152261.710113657,167742.691390863,154045.93115994,109137.068183851,183043.950447115,107255.986259449,102425.84671023,114120.368225084,118138.388519312,139660.733505271
Lyso_PC(17:2),-0.3632390188366449,9.016639723973155,2.184226022840448,0.1394311398677899,0.7403426922378129,506.3168 -> 184.1,PCandSM,2065242.4902342,1857161.90820285,2028817.1350097,2575658.25683622,2540428.02050767,3004221.25146507,3412888.11279344,2597786.40673778,2494060.83691456,3163644.07080078,47575.043396002
Lyso_PI(18:3),0.3640808462078124,4.229094506841597,2.194001992131689,0.13854892019962647,0.7403426922378129,612.2805 -> 335.2805,PI,89868.327651945,98074.847198507,92283.407318076,114948.48825072,90030.8474960567,49371.5830917552,111336.808151276,95427.306945781,24364.4215927294,103704.847175535,18658.2412948579
PI (18:2),0.3647732607748784,4.411945722240121,2.2023744910347887,0.13779832978202608,0.7403426922378129,614.3036 -> 337.3036,PI,94799.426788267,127386.527648878,112545.18762206,115147.527892963,102743.187973077,57532.8444214173,117206.209365898,114724.608215289,28642.9620437682,117634.648559501,21166.5216217
PI (34:5),0.3622965552856961,4.195969248602864,2.1724820773870306,0.14049930372015837,0.7403426922378129,846.4863 -> 569.4863,PI,59665.723449703,75536.584960937,62133.644180309,83234.40522768,75085.765045199,36266.882804867,69423.305114754,67941.463897717,20043.0216636682,88481.085693378,80099.185668917
TAG(52:2)_FA 16:0,-0.3618814893821387,10.704375539052009,2.167980814956536,0.14091114686097345,0.7403426922378129,876.8 -> 603.8,TAG1,906188.379943932,8945286.3789074,10915678.5957036,7477829.3359375,7766662.0039068,11243455.5605474,8557365.4023442,8830103.2890626,9000814.4179678,8860808.1523438,575327.418849899
TAG(52:4)_FA 16:0,-0.36204115048121455,11.12537840112842,2.1698902408140768,0.14073627850762557,0.7403426922378129,872.8 -> 599.8,TAG1,662822.848327741,11741152.9033203,15293026.8225108,11262338.8198237,10427168.72229,14411255.8065191,11653376.7402334,12746071.2763676,12520720.5527349,12198417.6850586,48365.3032607804
TAG(56:7)_FA 18:0,-0.364579043820125,6.943132056898965,2.2002885367819545,0.13798490721137874,0.7403426922378129,922.8 -> 621.8,TAG1,165403.910785775,661726.50927747,533629.95459006,433274.27099614,738276.15356443,480569.0935058,737737.49414052,658112.52783202,853411.881836,544554.95727546,101143.126575444
TAG(52:4)_FA 16:1,-0.36060937637941914,11.314504610886658,2.152806166248027,0.14230957924207333,0.7447347150850003,872.8 -> 601.8,TAG1,970253.460471677,13633217.6909174,17259874.8496094,12458861.2910162,11884536.2119141,16705314.0449214,13559187.4257817,13911461.1459956,13807454.3769531,14366558.2009267,124780.229213698
Lyso_PE(22:2),0.35963296377932347,1.636420983082468,2.1389229003346024,0.14360268559923178,0.748543132808594,534.3481 -> 392.3481,PE,14113.00094986,15220.8210868845,13173.761047358,12973.1008834837,15880.1610946686,11708.420951842,11387.4607658417,11042.0007553101,11459.4407653791,11551.1407928506,7662.9005966183
PC (44:7),0.3589336397200941,4.18688656507638,2.1325718757580034,0.14419863273645808,0.7487019205610608,888.6 -> 184.1,PCandSM,59228.724319462,162115.23178109,101644.646881158,76242.223808349,100230.007247861,74819.925422676,101160.687530591,57067.484039317,90834.884689336,70409.544792203,5992.3003921505
O-(13-carboxytridecanoyl)carnitine,0.3578036849661889,7.950958493342726,2.1194966399853,0.14543433546758675,0.74959717480474,402.3 -> 85.1,AC,1317518.80627498,1202682.92114259,1190693.44091731,1254842.89575255,820085.89868178,1126155.00061046,782560.09643551,781023.25622593,871143.953735411,1099789.20556655,557406.16235347
"PIo (36:1), PIp (36:0)",0.3577444841484441,6.802781643970209,2.1187697702280275,0.1455033790972947,0.74959717480474,868.6009 -> 591.6009,PI,475333.42749008,754399.09692383,586263.69946281,496461.91577137,623814.28295892,302593.860889346,584977.10522436,585091.56079092,185281.45361321,668449.55126988,88678.80688475
PG (36:5),0.3538515661753826,12.711717259452005,2.0730757837113005,0.1499189060307043,0.758404165415722,786.5015 -> 597.5015,PG,34703437.9414066,54451814.0703124,34010328.3984375,27458916.5410152,34911160.8945312,35712282.2636719,25345298.4062499,21062651.6992183,27359449.9589843,40070891.4785156,374373.88525356
PI (20:4),0.35386137906606313,2.0096802425000813,2.071468475374104,0.15007695720462172,0.758404165415722,638.3036 -> 361.3036,PI,18007.40139771,17962.081291199,18337.4215011478,19130.1213493408,17739.621147156,13393.5408630399,17910.8212470996,18489.6613845799,6921.9605255077,16341.1412315425,10579.6807937581
TAG(50:4)_FA 18:2,-0.35394446027185156,8.752461448770482,2.074149008432869,0.1498134775988411,0.758404165415722,846.8 -> 549.8,TAG2,463137.354514857,2080151.56028041,2414961.336914,2162671.0449211,2092080.27898801,2158224.69695601,1858989.98855602,2057536.91617597,2560126.46543193,3217146.30363403,192816.451930992
TAG(52:3)_FA 16:0,-0.3538806097417273,11.31661098908263,2.0734138512543367,0.14988568685449322,0.758404165415722,874.8 -> 601.8,TAG1,847354.003871941,13679213.5957041,17171709.7026362,12356504.2587886,12367489.9814443,17077346.8435054,13297938.6328115,14018647.0195312,13808768.0878912,14133284.7724614,123612.967987039
TAG(56:7)_FA 20:0,-0.35470531668712596,5.377684803328151,2.0829227367248677,0.14895472496950185,0.758404165415722,922.8 -> 593.8,TAG2,67812.2847976696,178621.41088871,178908.21252437,213116.91601556,225357.17565913,180518.63269043,204811.13500968,232052.8552245,305810.04199224,188967.29333495,29800.3222007772
PEo (20:0),-0.3523597659784316,3.9628591956240413,2.0552845226225145,0.15167891873361414,0.7631134702375695,496.3763 -> 355.3763,PE,61993.24499511,53822.383987425,68962.784835819,71123.184341457,56271.064453118,75388.285247802,92519.926818853,82610.825897232,81538.185760479,75391.784606933,17128.1211700427
TAG(52:3)_FA 16:1,-0.3519103672534603,10.718506349939199,2.0504461108357646,0.15216159829510448,0.7631134702375695,874.8 -> 603.8,TAG1,934804.519298778,9328465.2070307,10922575.1191411,7536269.9765624,7714624.0156255,11329867.7636714,8759439.9453121,8827508.2519536,8809538.0410157,8992927.6660161,634145.504867492
PI (28:2),0.35093531372492504,4.434053140419226,2.038851804718888,0.15332534163938616,0.7631682418441627,768.4393 -> 491.4393,PI,98935.387603731,152500.570816062,108542.027313321,88193.746871891,106331.087738029,54818.9842643952,106456.788909921,80699.885772598,25880.381935126,176460.033935598,23780.661758422
TAG(48:1)_FA18:0,-0.35133823493218025,7.261275372058812,2.0437659910603543,0.15283086813920707,0.7631682418441627,822.8 -> 521.8,TAG1,141685.649456009,953075.43408222,826203.37915033,588366.21997066,709478.02954096,760136.03784158,764352.23046883,626403.85986333,856459.28613284,1119639.05712952,116301.388069129
PI (18:3),0.34976811783835704,4.249955609790735,2.025306764741913,0.15469768211475238,0.7653157187638402,612.2879 -> 335.2879,PI,88539.766860998,98248.76742555,95835.807464513,116855.727996874,88633.025741563,49408.2637520086,118290.728363102,97334.286407514,25288.3814621045,99480.866867053,20215.501457203
PI (34:6),0.34957853074316275,4.663263323413544,2.0231954212881647,0.15491284941745406,0.7653157187638402,844.4706 -> 567.4706,PI,104888.887084949,160702.591796892,125372.028900129,116537.887573263,142620.530548097,63557.343986533,128840.468017665,118992.40875246,52285.983352647,154878.650817824,27442.641906743
"Cer(d14:2(4E,6E)/16:0)",-0.3479192537382527,3.409123298863809,2.003730871518428,0.1569125699406765,0.766613441333785,480.4 -> 206.3,CER,40323.9229278516,43538.7629775827,43915.9628600936,39976.5028304985,36748.0428352148,58383.6836814933,50451.3634643572,57777.504165635,49203.7232818515,50736.4635238643,17557.7811927738
