lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
TAG(56:5)_FA 20:4,-0.028391262720512612,12.10227020699519,0.012874047257355414,0.9096628144913538,0.9999320773204663,926.8 -> 605.8,TAG2,2303248.9028331,2310523.24951117,2652776.13232369,2427223.40527381,2556416.80078124,2175275.9326177,2428156.80309992,2024128.70703136,2500904.37329114,2663757.22436476,410108.490219102
TAG(56:6)_FA 16:0,0.05699504833869096,7.777009688195294,0.05187407864208993,0.8198337446449401,0.9999320773204663,924.8 -> 651.8,TAG1,160196.01025393,98260.00659183,111813.30804442,120146.60827643,99571.68725585,99023.60699456,106141.68676761,108469.528442348,111255.42797853,107073.327514667,55226.0236091643
TAG(56:6)_FA 16:1,0.030761470845975743,6.929295749443294,0.015110093608200259,0.9021679767815324,0.9999320773204663,924.8 -> 653.8,TAG1,77214.60510252,53742.803710949,56521.264038091,62636.504760722,64689.265258821,55724.744506848,54750.424133314,62408.284057628,62407.404846209,54829.86413574,37882.7828331022
TAG(56:6)_FA 18:0,0.03628778285817408,7.240075741719654,0.021027616959656825,0.8847037472018606,0.9999320773204663,924.8 -> 623.8,TAG1,89018.34637451,69060.404785158,77007.94519042,90029.346862802,73231.26507568,74895.005249024,68320.365539571,70704.42480468,70993.125305177,80036.266174302,41721.5230979682
TAG(56:6)_FA 18:1,0.15230120802157057,6.647656777880734,0.3702144060091541,0.5428874216949888,0.9999320773204663,924.8 -> 625.8,TAG2,75161.524963356,51168.803161613,52230.243408181,56679.40405271,53747.523803716,45323.323333723,43617.382720948,54812.923889141,45846.062896749,54802.624084479,16667.6011733979
TAG(56:6)_FA 18:2,-0.06587335173793488,7.303588164180918,0.06928995941439098,0.7923734168350743,0.9999320773204663,924.8 -> 627.8,TAG2,92427.96655278,81868.065368651,85929.086181625,85688.44531253,82758.46557618,106192.88793943,74026.545196551,75720.305603028,84043.605957025,83199.525634768,20206.6414680526
TAG(56:6)_FA 20:0,0.030057536879877802,6.671386880061997,0.014426158026168423,0.9043968487256472,0.9999320773204663,924.8 -> 595.8,TAG2,57930.244018526,54432.744018581,59163.543884261,60093.044433598,54165.463806155,49069.503417938,51133.204040518,54792.52410887,53544.963928222,55333.443695061,13222.0210266179
TAG(56:6)_FA 20:4,-0.03823450452774698,12.513457546273871,0.02334809432977636,0.8785553414191105,0.9999320773204663,924.8 -> 603.8,TAG2,3002190.1494122,3001880.007815,3683924.0292958,3285926.5761709,3300672.1513667,3196661.73779497,3188579.27295014,2759458.2187515,3180636.25488325,3450026.61035209,518109.13766114
TAG(56:7)_FA 16:0,0.11785273501465207,9.815881700301158,0.22176956711155071,0.6376948923187098,0.9999320773204663,922.8 -> 649.8,TAG1,507615.78906228,450643.61547855,439733.85107427,782264.64355472,435739.34960964,471667.13671858,515006.41113288,373724.96484384,438374.75390632,458700.96826175,121532.529281592
TAG(56:7)_FA 16:1,0.04704748307449942,7.8152441558255665,0.03534757021736823,0.8508692079634959,0.9999320773204663,922.8 -> 651.8,TAG1,163074.011901854,94934.18688968,115322.64880369,127527.98779301,106671.20678712,135775.16735838,94544.50634767,106432.887573288,107058.38781738,107723.107849132,53959.5840110602
TAG(56:7)_FA 18:0,0.007629091155538942,8.774930728257708,9.295545464738098e-4,0.9756773874379628,0.9999320773204663,922.8 -> 621.8,TAG1,242092.49755854,213620.8538819,244420.25512703,231819.33532711,231298.69653304,200102.61376947,219658.39526364,200272.17333984,231133.11621102,239391.0366211,101143.126575444
TAG(56:7)_FA 18:1,0.030580819093448466,7.2625762710549315,0.014934008343575833,0.9027368406510797,0.9999320773204663,922.8 -> 623.8,TAG2,91617.78613282,78866.24542235,89062.74633791,89115.34631344,81131.40527344,75369.906127969,75802.605163566,77307.465332,75545.425506573,92123.446777314,20825.6216697712
TAG(56:7)_FA 18:2,0.1291646487443175,6.675440270499028,0.26631380350221423,0.6058152920049623,0.9999320773204663,922.8 -> 625.8,TAG2,70730.145446765,50357.223815943,53139.804260244,62265.124267562,58787.743652323,47631.483215335,48698.063781731,53371.14385989,47200.523193354,56957.124267574,14661.3810501079
TAG(56:7)_FA 20:0,0.022479038837919102,8.177703692400268,0.008069936987340043,0.928420060669794,0.9999320773204663,922.8 -> 593.8,TAG2,158248.09252932,147848.67053222,167444.352722192,167077.79272461,177590.21240234,137052.73120118,147788.57019045,147137.6109619,153146.87072753,174838.37158206,29800.3222007772
TAG(56:7)_FA 20:4,0.02040364309914449,10.08216411519782,0.006649015125731239,0.9350113278609932,0.9999320773204663,922.8 -> 601.8,TAG2,546625.8603517,552168.28222647,761341.13330086,612213.86669942,604768.67675775,596446.82128896,562475.39880363,494496.56933587,577471.60229502,632951.84375025,97610.2864341495
TAG(56:8)_FA 16:0,-0.03437335567296389,11.44516512829352,0.01887055647239322,0.8907382289057922,0.9999320773204663,920.8 -> 647.8,TAG1,1435822.25244135,1434232.03613288,1527979.87280283,1433850.65209963,1515948.48168958,1291929.25122044,1486913.74438502,1253119.39404271,1522756.23413081,1549851.35400382,591576.363185869
TAG(56:8)_FA 16:1,-0.004908416213678376,9.84358315787601,3.847920681891992e-4,0.9843496063523915,0.9999320773204663,920.8 -> 649.796,TAG1,551484.99804695,464766.53125006,479713.77587877,501336.75878918,538612.8613281,470206.29419,487759.25000031,497525.51733404,423315.71630834,522718.25122068,125655.708358793
TAG(56:8)_FA 18:0,-0.030046366710913795,10.589416919299257,0.014418626858969219,0.9044216870287154,0.9999320773204663,920.8 -> 619.8,TAG1,763288.89794951,779228.17651361,831954.37939445,831672.29541025,812287.21166996,681755.40917974,795224.67187467,689101.91040047,854020.20288058,849976.38110334,368462.086517462
TAG(56:8)_FA 18:1,0.003524494940398173,8.930665422611657,1.9839331434923224e-4,0.9887619950803012,0.9999320773204663,920.8 -> 621.8,TAG2,276359.61987304,243738.91564938,286034.08105476,280641.98046874,283270.10229491,233150.49694829,253149.777648961,237926.2963867,267828.77600118,295684.9796144,51237.3835716132
TAG(56:8)_FA 18:2,0.0577185063416107,7.285058335321838,0.05319716567919386,0.8175905214189212,0.9999320773204663,920.8 -> 623.8,TAG2,91363.80664062,79608.685668958,90077.726501468,93692.94653319,85570.0860596,77737.125122095,74574.105743395,78005.16528321,79053.665954606,88974.326416018,21368.8015670749
TAG(56:8)_FA 20:0,-0.013945147684652834,8.49746117626418,0.0031057805672389804,0.9555572741334618,0.9999320773204663,920.8 -> 591.8,TAG2,204741.13574217,181909.71276858,208712.27368162,200852.77416995,213376.87475583,171739.351379373,199101.914794908,178718.35253906,191760.192352301,220105.27673344,36589.7226943859
TAG(56:8)_FA 20:4,0.16034891876181068,8.543270303542313,0.4104269244908212,0.5217528948685624,0.9999320773204663,920.8 -> 599.8,TAG2,191489.25366213,192344.37524416,266814.81616207,265497.0996094,195726.99462889,191579.39648437,177184.55273433,177418.77319341,185648.61206057,204382.31542968,35006.0027313231
TAG(58:0)_FA 16:0,0.03693639232964655,7.8576451799076965,0.021787375457279268,0.8826541361301238,0.9999320773204663,964.9 -> 691.9,TAG1,140033.17028808,114154.44787599,131910.62866213,117682.90856933,123297.62902832,99757.746643057,114341.14782711,111940.72778322,116896.00854494,132940.98999027,49757.123558051
TAG(58:0)_FA 16:1,0.0437236746902116,8.804222021499672,0.030531541327604828,0.8612896162071301,0.9999320773204663,964.9 -> 693.9,TAG1,213878.838195752,235438.376953097,331878.502990681,239219.099121021,269979.117370601,192788.714050213,241722.596008225,158651.989959681,270581.618469372,317102.12152093,29021.1218986539
TAG(58:0)_FA 18:2,0.19322803528097113,6.230417542053606,0.5957037879883273,0.44022193647165003,0.9999320773204663,964.9 -> 667.9,TAG2,57487.984008788,37931.582855223,39186.863098152,44640.083160389,43558.743041982,29978.181854247,34160.362487811,44911.183135995,32099.341979991,42061.48318479,9860.0806846628
TAG(58:0)_FA 20:0,0.0853165384763809,7.679617504315262,0.11622707569222257,0.7331631131769738,0.9999320773204663,964.9 -> 635.9,TAG2,122897.66870118,106019.047790566,112550.587982168,119502.86816406,130539.749633787,100697.367736821,96391.186279295,100470.42687989,107862.68652343,120181.68798829,21628.2415771504
TAG(58:0)_FA 20:4,0.10424338065627439,6.6999135242311905,0.1734832398025219,0.6770345155866901,0.9999320773204663,964.9 -> 643.9,TAG2,77781.544738801,47529.043426517,49389.363464341,71883.005310054,57237.18414307,53910.984008769,45243.843109144,63336.884460429,48092.34346007,54447.163452127,11137.5008811925
TAG(58:1)_FA 16:0,-0.002687560044723319,7.680717929384198,1.1534989380379557e-4,0.9914307993560425,0.9999320773204663,962.9 -> 689.9,TAG1,117488.227783259,95482.88659667,120165.56958007,99768.78723145,103943.76757814,94167.126770039,92680.247131342,101193.167785629,100955.56628418,117777.04858401,52343.5637130404
TAG(58:1)_FA 16:1,0.07361420256540545,7.897227496818951,0.08653370187448672,0.7686309737420115,0.9999320773204663,962.9 -> 691.9,TAG1,140363.74816899,121538.80822756,144357.96984864,119501.46850583,127887.38854981,106633.90783691,111840.24731447,110929.56848141,123118.76892092,133137.70849611,49838.1435241756
TAG(58:1)_FA 18:0,0.06454754855007087,8.687788214701609,0.06653529754601095,0.7964498415992183,0.9999320773204663,962.9 -> 661.9,TAG1,239193.796875,197436.73278804,277816.85888676,209678.71508779,216408.05432127,181857.9741211,207379.71362303,187719.3532715,222284.09521481,228548.13732917,76168.9849243038
TAG(58:1)_FA 20:0,0.019709751495296836,7.703163627473348,0.00620388428296792,0.9372197502073546,0.9999320773204663,962.9 -> 633.9,TAG2,114811.588134754,107783.066955581,120863.388427746,119143.16796875,122289.66796875,104108.987731927,103767.807342523,104707.16809085,109646.568145742,122025.00866702,24312.7417526219
TAG(58:10)_FA 16:0,0.18306392950896638,7.013500497883858,0.5347906942608327,0.4645996864778719,0.9999320773204663,944.8 -> 671.8,TAG1,96874.206909153,68450.304382295,59433.12396241,71489.405029251,68492.285400418,53561.223846438,61826.083557102,58077.304809583,65730.084472653,62739.48382564,30070.5621833703
TAG(58:10)_FA 16:1,0.05469499020735261,7.553428882803092,0.047771033261369666,0.8269882529318725,0.9999320773204663,944.8 -> 673.8,TAG1,120605.90795899,91964.306213396,93638.246582023,95004.267272955,99431.10729982,84382.22558594,96514.426696779,89816.647583,94259.286193832,89326.866027838,48855.0635490172
TAG(58:10)_FA 18:0,0.043716245257742085,6.925507746433999,0.03051639317311583,0.8613236822046245,0.9999320773204663,944.8 -> 643.8,TAG1,83527.386047318,54798.403991685,57565.483947741,68701.584960913,62325.364379878,54437.883697488,59034.604125986,58923.744262693,59655.084106429,65673.265136719,29132.9621467627
TAG(58:10)_FA 18:1,0.005935939270995032,8.248370371663526,5.627285506761837e-4,0.9810744370600641,0.9999320773204663,944.8 -> 645.8,TAG2,171919.51196287,150350.61071775,171657.772003187,170684.872497539,178944.95288089,143359.970642091,162355.090454107,150262.7697754,158215.690612832,177994.13159179,40561.4027595586
TAG(58:10)_FA 18:2,-0.09835300571989765,11.16029179427018,0.154469120642716,0.694300575159435,0.9999320773204663,944.8 -> 647.8,TAG2,1169622.72949205,1184847.87768533,1288224.16857904,1259401.82470723,1311903.77978533,1162388.59826636,1330919.17633066,1097696.59716792,1306772.81115703,1382851.95605501,219505.936378546
TAG(58:10)_FA 20:0,0.04894876739928386,6.91445425879417,0.038258745216126044,0.8449244904281105,0.9999320773204663,944.8 -> 615.8,TAG2,73108.265197754,61378.324523936,69483.865417473,70285.644653308,67328.504760734,59569.003845233,58611.403625475,66378.024169902,63139.444152834,63505.38482665,14864.7210388125
TAG(58:10)_FA 20:4,0.02761644102671212,6.815427386331537,0.012178385583808904,0.9121272665678914,0.9999320773204663,944.8 -> 623.8,TAG2,67287.864685046,56630.384338387,60256.464355492,69671.605102509,59860.784301749,56353.024475105,54550.604309068,58146.843688979,58533.804382306,61958.984497048,16529.6212844846
TAG(58:2)_FA 16:0,-0.17106433678901145,7.028670595744292,0.46702095763271245,0.4943608691629757,0.9999320773204663,960.9 -> 687.9,TAG1,89114.566467279,52993.923767063,60170.224304177,66879.504516588,60450.08422849,71380.725158672,56195.243469237,112610.708251965,52946.88372804,56479.523559536,27974.782051071
TAG(58:2)_FA 16:1,0.012038500865830016,7.722257884595983,0.002314440072098023,0.961629670151694,0.9999320773204663,960.9 -> 689.9,TAG1,114449.80688476,100006.707702664,120077.96838377,114671.408813501,108105.38830564,98316.906433125,95964.906616212,106004.008361828,106864.22778321,113558.84814454,52520.5033683569
TAG(58:2)_FA 18:0,0.0932554403025344,7.221353922374994,0.13885231784706775,0.7094246397320806,0.9999320773204663,960.9 -> 659.9,TAG1,90766.20642089,72695.1050415,82661.00592042,80621.685607898,77898.42541502,66332.264770526,69956.805175788,69748.445129371,72174.145019524,78916.56542968,37498.5429839945
TAG(58:2)_FA 18:1,0.15049491981803748,8.618901847970806,0.3615559019071951,0.5476433947006208,0.9999320773204663,960.9 -> 661.9,TAG2,235784.41625976,205373.85595707,237589.23767089,239658.83593751,247441.77832032,178829.95263673,189917.53417968,191120.73266602,202070.47387696,227912.65698243,36648.5024185119
TAG(58:2)_FA 20:0,0.1063166545111902,7.4283406265453396,0.18046744311413931,0.6709718347300205,0.9999320773204663,960.9 -> 631.9,TAG2,102655.10803223,90702.78625485,97562.786682119,99456.486328111,110592.16845703,82831.36523439,82645.04595946,86717.06677247,84494.72619631,102361.1072998,17591.5612983717
TAG(58:3)_FA 16:0,-0.18498712087659563,8.792878539895153,0.5461573771008261,0.45989205243018644,0.9999320773204663,958.9 -> 685.9,TAG1,387695.368163934,147344.510375932,166602.611694329,311532.219360489,185113.67309565,465793.194763088,204302.234802186,265819.15771496,171884.812744166,164206.912658774,32422.4222106891
TAG(58:3)_FA 16:1,-0.1420357813748008,7.041077395170042,0.3220271782274722,0.5703919244233567,0.9999320773204663,958.9 -> 687.9,TAG1,92024.566833515,56120.543762217,62137.543823259,68022.524291984,57444.264160162,67391.745178222,55302.523986835,114565.568908745,53933.903839091,57640.183837901,28534.6820907407
TAG(58:3)_FA 18:0,0.06149465276285031,6.987677785556278,0.060382454028513166,0.8058924743508586,0.9999320773204663,958.9 -> 657.9,TAG1,77627.425231917,56066.763885481,56552.683898922,91839.965393034,65445.984619151,62697.284667969,55657.244079585,75413.185729945,54359.283569305,64294.944763171,27749.9618339567
TAG(58:3)_FA 18:1,0.07309770051818483,7.1847958706319694,0.08531861886929448,0.7702151283212108,0.9999320773204663,958.9 -> 659.896,TAG2,95002.56689453,74434.324890123,82764.045776377,86189.666809116,77164.3251953,67893.564208961,69569.165130631,80975.54602052,74238.225128146,79041.045532208,18238.7611122107
TAG(58:3)_FA 18:2,0.18269987145140396,8.62122669556679,0.5327396856846462,0.46545731076405616,0.9999320773204663,958.9 -> 661.9,TAG2,238899.7346191,212001.07470702,236256.73474122,255393.03735368,236076.33666996,172170.3931885,186716.052551276,191305.31396479,203538.67492676,223796.37548827,38756.9227256645
TAG(58:3)_FA 20:0,0.07349223524359062,6.725127262707831,0.08623663768264578,0.7690171473983733,0.9999320773204663,958.9 -> 629.9,TAG2,71180.744934079,51970.903747565,59156.884338367,60520.384582503,59700.064086889,52682.723938001,52984.583892815,52168.343444807,54799.244171137,57892.62396237,12952.6010398899
TAG(58:3)_FA 20:4,0.11919045379968496,7.188040258612996,0.22679977620282443,0.6339069664469653,0.9999320773204663,958.9 -> 637.9,TAG2,83777.946044918,75662.984680143,80997.865692126,91654.90673828,92040.146057104,71897.564239458,59886.504180923,75683.824981744,61216.624511735,99066.666626003,16621.2412300092
TAG(58:4)_FA 16:0,0.0670902722506427,6.602938927872982,0.07186563546645175,0.788639536122586,0.9999320773204663,956.9 -> 683.9,TAG1,71857.20501709,42006.602966289,49890.123565634,53552.503662094,46310.723632819,48891.043487525,49023.223388704,43615.562988267,43076.403228727,51411.403808597,23499.1817855823
TAG(58:4)_FA 16:1,-0.1929302114120749,8.806927102959115,0.5940314779481923,0.4408643918815356,0.9999320773204663,956.9 -> 685.9,TAG1,404295.008789116,150019.452697795,162128.251220711,312948.481201301,177342.032531735,473992.31127935,214221.5946655,265182.178100578,163939.531982452,169797.171386731,33374.7624511665
TAG(58:4)_FA 18:0,0.15212498068829136,6.77186349166086,0.3693612960141195,0.5433526225008319,0.9999320773204663,956.9 -> 655.9,TAG1,78799.98547362,51835.603576659,55164.244140602,55065.483642564,56984.544067381,47115.563354495,51216.223876948,50026.22390745,52988.764129632,50773.063659653,31129.3620452836
TAG(58:4)_FA 18:1,0.2746280900725516,6.85347024054344,1.2025397696569944,0.27281465046133646,0.9999320773204663,956.9 -> 657.9,TAG2,83340.365844748,55990.503601059,53939.023559553,96522.966796892,65836.144897454,51431.883544911,48426.463378923,70017.624694889,51886.783630329,53675.943664575,13794.5609588624
TAG(58:4)_FA 18:2,0.080706053626036,7.179887012651239,0.1040011115630648,0.7470799721341115,0.9999320773204663,956.9 -> 659.9,TAG2,92166.366821302,76831.345520012,77162.325500481,85198.00579834,82570.22656252,63275.604553209,68085.405090352,79918.82556152,74599.285125733,82689.705749528,18775.8612403846
TAG(58:4)_FA 20:0,0.21547081090518325,6.9906612789116664,0.740708657603193,0.38943396435688304,0.9999320773204663,956.9 -> 627.9,TAG2,91520.086547841,76183.365295418,68620.704772951,73114.065429666,78495.165588367,63678.624542214,60473.024169924,61428.023986794,65812.244720462,63710.203979482,9830.3206901563
TAG(58:4)_FA 20:4,0.0877414435612086,7.755229970071904,0.12292760355273913,0.7258807056606259,0.9999320773204663,956.9 -> 635.9,TAG2,127702.16967775,108997.76794432,123271.028564466,129609.82861329,135126.46813966,104932.50756835,106300.367187517,105119.04724121,112190.08740233,125438.00909422,22387.4816589428
TAG(58:5)_FA 16:0,0.09254511528887387,6.491760955444443,0.1367294672398458,0.711554258507626,0.9999320773204663,954.8 -> 681.8,TAG1,56201.743927018,41711.083007807,46178.223449679,49588.523376459,47126.023193348,42283.923248264,38183.223022458,42500.883178709,46645.9433594,42821.682861301,25298.8618850656
TAG(58:5)_FA 16:1,0.07796533764196395,6.779988200437766,0.09705217566715874,0.7553962337153726,0.9999320773204663,954.8 -> 683.8,TAG1,82561.846252472,53783.943969731,49972.063720718,65594.664245589,49133.843566861004,51164.043884268,51583.563262925,53423.263915974,57718.724060066,53365.023376440004,25238.5816802969
TAG(58:5)_FA 18:0,0.13473600767293056,6.817915940406419,0.2897760486256793,0.5903640793123447,0.9999320773204663,954.8 -> 653.8,TAG1,75888.845275905,51679.823608392,53463.283691408,62467.624237048,57034.064575193,46161.803222659,51146.903686503,53023.383850078,53001.864074672,53840.403808599,36397.5423812822
TAG(58:5)_FA 18:1,0.09273173728564345,7.035820749692552,0.13729550121229295,0.7109845917670047,0.9999320773204663,954.8 -> 655.8,TAG2,88228.58636476,65355.784851088,69438.245422379,78262.665832517,73009.305358884,57343.164062516,63195.02459715,65846.824401861,71208.285095194,72296.625488268,18877.361225127
TAG(58:5)_FA 18:2,0.13265455734569498,6.984737874258686,0.28090767352239254,0.5961069116590882,0.9999320773204663,954.8 -> 657.8,TAG2,87090.085876465,67974.464965784,61026.124206529,89431.205810539,64717.784942637,56489.84423826,51390.623657221,87337.966796913,57769.263732919,64273.92456056,15755.2809181227
TAG(58:5)_FA 20:0,0.19739550179694398,6.457395534626018,0.6216846807049023,0.4304219362448338,0.9999320773204663,954.8 -> 625.8,TAG2,67202.964843757,43032.003448474,42515.123016348,54307.943969712,52484.124145509,40175.962860108,40120.562744124,48524.46374511,40399.383056613,43545.943237298,12846.5409698445
TAG(58:5)_FA 20:4,0.03996702159632745,8.20934419051984,0.02550994725874034,0.8731029552936036,0.9999320773204663,954.8 -> 633.8,TAG2,171577.67187498,153151.450805678,166982.192688001,177154.73364259,174299.87194829,145925.590393065,154510.752014159,139048.4700928,158394.569671648,174796.43298338,29914.8422355662
TAG(58:6)_FA 16:0,0.04452983940397935,7.5792677328706715,0.03166530916701049,0.8587642144168462,0.9999320773204663,952.8 -> 679.8,TAG1,118551.108398425,79626.145813001,102122.967041012,137057.108764642,91433.08630375,94714.246948212,97018.525329558,89966.70581048,92288.206054684,105959.28784181,35730.3422889583
TAG(58:6)_FA 16:1,0.10047179746525481,6.529440877817629,0.1611515825779577,0.6880984884288885,0.9999320773204663,952.8 -> 681.8,TAG1,61050.444396978,44061.443542491,45798.103332517,49132.58398434,50101.623535146,45288.563018799,44005.862792967,42059.002868635,45699.703155505,42638.683105466,24100.8617210294
TAG(58:6)_FA 18:0,-0.03530724221457636,7.55176720684597,0.01990735048229908,0.8877961492481936,0.9999320773204663,952.8 -> 651.8,TAG1,110009.228027362,89288.48632815,90652.546752919,104951.587219257,99631.78698731,87846.026794404,90960.587463448,109694.588806142,93736.106445329,95321.166320824,41012.1831970717
TAG(58:6)_FA 18:1,0.16832210040718149,6.729611458270843,0.4521593272078237,0.5013113040557476,0.9999320773204663,952.8 -> 653.8,TAG2,72625.065490731,50777.583740209,56025.883880603,65682.544982909,66393.984619132,46056.743164031,45844.203460682,60009.044067392,52766.383636478,56092.623901352,14362.4409408589
TAG(58:6)_FA 18:2,0.00756744312771716,7.039040881629575,9.144758109869144e-4,0.9758754075821516,0.9999320773204663,952.8 -> 655.8,TAG2,83960.90563965,64055.245056128,67958.924499511,73729.045166049,73522.525512692,64190.924926733,65584.904418907,68553.684875482,68964.345001222,72856.385559048,19571.2214584399
TAG(58:6)_FA 20:0,-0.020136901166898556,6.8218371681205605,0.006475060184683912,0.9358652379155649,0.9999320773204663,952.8 -> 623.8,TAG2,64334.764587418,55953.903869636,60639.204406714,71244.16485594,59924.044616686,62976.824462883,53760.723907466,59999.404052735,59502.284210184,61612.284423823,14839.5210304196
TAG(58:6)_FA 20:4,0.1089463467433492,7.934165723401137,0.1895110334621677,0.6633238920126273,0.9999320773204663,952.8 -> 631.8,TAG2,143017.4300537,129425.050293,142680.429077113,141140.9699707,154285.63208007,117092.44885256,123681.828735332,118458.98889158,124077.867553718,138479.4707031,26032.3418274034
TAG(58:7)_FA 16:0,-0.019086386497143514,9.462245044160984,0.005818138700988129,0.9391989430421763,0.9999320773204663,950.8 -> 677.8,TAG1,377039.80639644,343591.06530752,429209.71240203,368229.16381863,385879.4694825,318166.80322268,371471.12512203,339880.10327162,379334.3864747,411040.30566424,122252.207992569
TAG(58:7)_FA 16:1,0.054499696045643316,7.551860256153005,0.04743070556122575,0.8275959179573896,0.9999320773204663,950.8 -> 679.8,TAG1,114315.06854245,96616.44665527,90249.52661134,123421.290832513,91640.986145021,99752.586791964,81826.325866669,95099.106933611,95936.48608396,94394.72595213,37150.7625541762
TAG(58:7)_FA 18:0,-0.08533984606525677,9.696331637545736,0.1163008249413906,0.7330816992428589,0.9999320773204663,950.8 -> 649.8,TAG1,467406.93456979,355213.82617182,385916.16918942,664908.94506845,377613.42407235,395408.91015623,490579.17382807,470410.03051702,438645.66894536,439967.090088,109017.167751314
TAG(58:7)_FA 18:1,0.06239861260274197,7.502422461483403,0.06217460298478272,0.803091329031104,0.9999320773204663,950.8 -> 651.8,TAG2,114278.786987254,91734.426513668,99519.226715115,115185.208374014,94554.866760271,80751.626464852,84838.925567654,108982.228149398,83771.305847163,105654.467163085,23666.2817306389
TAG(58:7)_FA 18:2,0.13972042878183072,6.734740263542305,0.31160630224133,0.5766961628448797,0.9999320773204663,950.8 -> 653.8,TAG2,67380.724548345,54420.043945302,55001.523803695,62062.844238266,71163.524719227,48395.083007777,49830.803588869,57245.823608395,49971.143432621,60003.504211402,13495.6809234602
TAG(58:7)_FA 20:0,-0.007867560843123428,7.611023396822061,9.885105653211212e-4,0.9749181727029176,0.9999320773204663,950.8 -> 621.8,TAG2,112046.5279541,100392.50720219,110807.86730957,114623.56811521,107257.16711423,96629.486999525,98811.586547861,97157.36621095,109733.367675788,113868.3679199,22113.0215110712
TAG(58:7)_FA 20:4,0.06482856188112668,7.071388246660421,0.06710785527116059,0.7955952435298612,0.9999320773204663,950.8 -> 629.8,TAG2,84922.486572261,67206.504455587,77419.14556886,76359.424621579,77776.125915497,65195.584930423,71259.505035435,65474.024780237,70064.785217272,73610.724792477,15936.2011337229
TAG(58:8)_FA 16:0,-0.05707473724278155,11.930684446674672,0.05202496737547335,0.8195764116233069,0.9999320773204663,948.8 -> 675.8,TAG1,2040442.1054688,2010159.80957032,2184718.02978559,2088678.26464826,2166741.65283195,1861251.10302744,2151439.1557608,1801394.71044924,2180597.00878796,2304263.81445177,595916.520416331
TAG(58:8)_FA 16:1,-0.03858664719163353,9.477149072165226,0.02377941222403024,0.8774475114125054,0.9999320773204663,948.8 -> 677.8,TAG1,365583.6442869,359162.46411127,411938.90917965,379211.98657235,398234.58813459,325430.24304204,366813.90747075,333439.64331067,400366.22778327,428613.3474122,119719.328140246
TAG(58:8)_FA 18:0,-0.040788526758767346,11.066850489346898,0.02657122024720593,0.8705130724452002,0.9999320773204663,948.8 -> 647.8,TAG1,1122728.04394518,1102360.44860832,1161975.50463872,1112868.72216795,1154193.92407241,991308.02087373,1123499.03564451,971306.85253907,1181023.08471678,1220876.58496124,445472.271652397
TAG(58:8)_FA 18:1,0.10797207401815398,9.581279832038277,0.18615006806066958,0.6661403874143268,0.9999320773204663,948.8 -> 649.8,TAG2,511594.05517565,348259.56420897,364548.92700209,607640.66699289,441610.03100585,318661.00317362,381872.52734397,553127.9018555,345403.08422852,381083.84985343,57686.3240394723
TAG(58:8)_FA 18:2,0.052513014238406326,7.492483040151127,0.04403590947276825,0.8337868173316836,0.9999320773204663,948.8 -> 651.8,TAG2,121963.548583986,95989.527221695,92593.70635984,111746.24853519,91797.346374535,87419.505615225,85604.266113291,98374.986633238,85608.165191658,108751.628356932,20384.6214370639
TAG(58:8)_FA 20:0,0.003070080258762365,8.34537255160276,1.5052961316541769e-4,0.9902109591985324,0.9999320773204663,948.8 -> 619.796,TAG2,176984.0515137,169764.373657231,183399.19409181,199002.07470705,178854.43188475,161664.611877428,168754.892211923,158939.83215336,174253.572875994,189985.5140381,38594.2029685938
TAG(58:8)_FA 20:4,0.14355539193868783,6.842888429798827,0.32894537734432555,0.566280748958341,0.9999320773204663,948.8 -> 627.8,TAG2,74301.045043945,62120.704345708,62622.66430662,68880.205261225,69191.585266117,59678.683837864,55532.904052709,55880.003906239,56020.643646224,60555.104431124,12852.0007591254
TAG(58:9)_FA 16:0,0.03452482466434872,7.569705519096479,0.019034819848911866,0.8902667080447139,0.9999320773204663,946.8 -> 673.8,TAG1,119301.84838865,92093.326782228,100721.607971164,95142.226623524,95444.26605227,87445.52661131,86477.205871597,88533.5863037,98457.62719726,101046.127319341,49575.5833625527
TAG(58:9)_FA 16:1,-0.062255835200385086,11.90432364221516,0.061898294512502616,0.8035203811390953,0.9999320773204663,946.8 -> 675.8,TAG1,2001055.14209049,1987405.3828124,2140939.71777493,2034662.92285155,2140617.72998032,1830423.61084002,2112678.52832033,1803543.79980484,2177148.81542967,2232155.85498151,564366.362716751
TAG(58:9)_FA 18:0,0.013736902718418325,8.249649731871152,0.0030136607533677306,0.95622066600586,0.9999320773204663,946.8 -> 645.8,TAG1,165953.91186524,146669.330383312,160988.83239747,156215.95019533,170318.19226073,141251.070251482,148077.09020997,135989.60961915,158520.41174316,163736.67224123,77640.3454704249
TAG(58:9)_FA 18:1,-0.09000604272405374,11.135655461857935,0.12936694424934103,0.7190893177550495,0.9999320773204663,946.8 -> 647.8,TAG2,1156984.68310536,1137705.5007323101,1283148.49023429,1255847.72436521,1294403.65185569,1156593.47473126,1270438.65686003,1084395.07250949,1273762.76550263,1369888.5131838,216974.493957551
