lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,SolventBlank1
TAG(54:6)_FA 16:0,0.03728482420399072,9.071892434268852,0.07116191653119586,0.7896524833213513,0.9998830158194397,896.8 -> 623.8,TAG1,89592.786438007,86489.10607911,78758.08581541,80280.60595706,81256.605224621,105035.48779299,78908.64569093,91236.40649414,99848.88757324,80303.105896028,42000.6825828598
TAG(54:6)_FA 16:1,0.023178774681878924,8.693223565454113,0.02749820970620931,0.868294009098634,0.9998830158194397,896.8 -> 625.8,TAG1,75414.925598142,66943.70507812,55845.123840327,53525.68383789,62556.344482429,101530.847778324,52245.123596195,61490.303771995,65678.584533684,66388.404541017,35667.2824973822
TAG(54:6)_FA 18:0,0.046333106697876235,9.262276674576668,0.10989837162287586,0.74025986792163,0.9998830158194397,896.8 -> 595.8,TAG1,133088.329528791,88763.52600098,97892.946289075,85303.14611816,86377.52685548,105744.12646484,118379.58813477,132137.56909176,86877.405822782,89274.02606203,38006.9627761636
TAG(54:6)_FA 18:1,-0.08745640700576676,9.237333368009425,0.39150817912695857,0.5315077023385198,0.9998830158194397,896.8 -> 597.8,TAG1,125308.30871584,79227.605834954,98506.267028785,69419.22515872,89739.926696768,116562.18798828,97131.905700675,132533.92932127,102666.92687987,101406.44763185,37363.8027458189
TAG(54:6)_FA 20:0,0.012004718126262973,8.128525951026173,0.007374493842235097,0.9315658860121819,0.9998830158194397,896.8 -> 567.8,TAG2,49306.2033233638,49597.823486299,48463.203002909,40180.002685544,44206.8631286077,57278.964111331,44033.763305665,45917.403339354,55911.963989272,54193.92340089,10909.0007972725
TAG(54:6)_FA 20:4,-0.03269791026825017,11.811001828507107,0.054753150562646624,0.814989705484276,0.9998830158194397,896.8 -> 575.8,TAG2,562995.681427231,640781.38476557,597328.09985347,511095.83374033,666948.488800266,614166.78222645,622333.92358384,767206.731780932,693677.64355496,704327.31494148,111554.627319323
TAG(54:7)_FA 16:0,-0.0029064240827218046,10.611210314634791,4.325664185671485e-4,0.9834066087803697,0.9998830158194397,894.8 -> 621.8,TAG1,236757.69604492,242472.99902345,234842.15576168,229521.29614261,255495.23779293,295365.84228525,239202.37683117,285683.02221689,266203.7585449,260209.12011721,119203.748825101
TAG(54:7)_FA 16:1,0.06240838561574695,9.135498515202597,0.19936857565653554,0.6552309969732558,0.9998830158194397,894.8 -> 623.8,TAG1,94276.6057129,93977.32690427,82583.14636229,82474.045104961,85512.84667968,101554.24725341,79512.64611818,95950.507080105,98851.386596696,95514.1468506,44140.1431846558
TAG(54:7)_FA 18:0,0.07822024023818393,10.947107839408423,0.3132823484816072,0.5756729551378506,0.9998830158194397,894.8 -> 593.8,TAG1,299392.58056637,324188.48339857,310394.34130885,300731.24145513,346952.78442369,328203.88476586,304092.90063476,362732.32568374,344504.24633799,337307.54370112,134701.929088588
TAG(54:7)_FA 18:1,-0.01969305509281337,9.29544976127535,0.01985425070377289,0.8879449033253364,0.9998830158194397,894.8 -> 595.8,TAG1,114702.64807129,93100.10717777,100759.267211898,84734.586303728,97444.52758791,113981.88879393,111299.7282715,132539.548034634,103854.20751955,94832.367004386,40071.1827087271
TAG(54:7)_FA 20:0,0.08558174604973887,9.864217770698861,0.3749672753372123,0.5403090493226289,0.9998830158194397,894.8 -> 565.8,TAG2,161638.930572501,164620.39257813,172945.1324463,134029.76965332,163732.612884522,170779.99194338,152867.13037109,177491.752151462,165605.83154293,172814.93261719,33337.4023475587
TAG(54:7)_FA 20:4,-0.03969793092523244,9.07359303285197,0.08067389852476486,0.7763862333358721,0.9998830158194397,894.8 -> 573.8,TAG2,85078.7259826707,91811.54699705,90750.12609863,75625.16589358,95834.9268035911,98676.16760254,94563.267395004,103639.166393258,104120.366943359,102872.32763672,20865.0013504029
TAG(54:8)_FA 16:0,-0.05136445938682855,12.82269398440695,0.13511203440384634,0.7131894956039377,0.9998830158194397,892.7 -> 619.7,TAG1,1096557.96289035,1078188.10595732,1057442.15795898,1053477.87548828,1105548.76464849,1209454.41113269,1188971.94457999,1289670.59277369,1263695.78613332,1304354.56469702,594875.320373492
TAG(54:8)_FA 16:1,2.0409073015141815e-5,10.81260239040106,2.1496816771104932e-8,0.9998830158194397,0.9998830158194397,892.7 -> 621.7,TAG1,265802.95947273,270600.50195326,270301.43872056,268561.23828136,308214.68261721,341188.10351568,270481.49780288,329996.50244116,304791.18237297,304684.04296876,134845.109466512
TAG(54:8)_FA 18:0,0.026319750208201546,12.387906349712472,0.03547675042591436,0.8506001533964713,0.9998830158194397,892.7 -> 591.696,TAG1,818278.44140622,843943.2827149,819014.27514648,801544.9091799,888354.29345718,888105.26171855,875799.95410161,970728.80517545,900019.39941418,948123.50927742,394651.088470582
TAG(54:8)_FA 18:1,0.06313947051010761,11.798410452374366,0.20414709369565287,0.65139405107872,0.9998830158194397,892.7 -> 593.7,TAG1,533936.01733391,583817.68066411,566514.9975584,537480.89721668,612019.06347649,566840.24169938,565301.73779304,664825.38671882,611673.46337875,625748.34594722,246256.217716243
TAG(54:8)_FA 20:0,0.038227569233478496,9.624806118066674,0.07481955878881763,0.7844445731379406,0.9998830158194397,892.7 -> 563.7,TAG2,149381.129894279,130570.92980958,139007.30993652,106238.64685059,139778.7704735,144781.63024904,125794.28918459,150396.87054062,157980.73254396,145067.57055661,27981.0217437675
TAG(54:8)_FA 20:4,-0.0036590870285697786,8.086453473998878,6.851184897982421e-4,0.979117941053306,0.9998830158194397,892.7 -> 571.7,TAG2,51748.4633903409,46939.44348146,44354.103149429,39947.422683709,42071.7031440693,60469.684143056,46835.643402104,49052.4433707999,51118.143554683,45241.52304077,9666.5405960137
TAG(56:0)_FA 18:0,0.0710721307687275,10.055126276746297,0.2586172305259994,0.6110717312515533,0.9998830158194397,936.9 -> 635.9,TAG1,173025.37255859,163687.01049804,162850.07165529,160442.05163577,192603.03442386,181974.03271487,160988.9716797,198270.79467773,179716.53210448,188162.21472169,70969.2450446973
TAG(56:0)_FA 18:1,-0.09045093568768967,8.980858215257204,0.4187461062464308,0.5175633768472983,0.9998830158194397,936.9 -> 637.896,TAG2,71320.125000008,91824.065795897,80884.0857544,76030.045288051,80612.225341798,94657.886840816,92594.046203608,96525.127014158,95382.687011722,97480.506408691,21714.3815307635
TAG(56:0)_FA 18:2,-0.06372515364301339,8.854769884649624,0.20785889870876417,0.6484507781037276,0.9998830158194397,936.9 -> 639.896,TAG2,70961.384948719,78140.145813009,83572.646484376,71868.105102543,74944.044860848,91935.906249994,85637.205810569,84453.686462406,88547.146514907,93171.327270539,13627.6010284358
TAG(56:0)_FA 20:0,-0.09075061950882077,11.82528914798973,0.4217028503410347,0.5160885757767194,0.9998830158194397,936.9 -> 607.9,TAG2,562775.09960919,642261.38378885,598607.90673865,558242.19921877,607855.56054698,755781.95703136,607842.14111348,796379.51806636,673176.00927717,711988.52587898,92726.2459983688
TAG(56:0)_FA 20:4,0.039698801300521454,8.510648407248928,0.08065960453845378,0.7764055174450464,0.9998830158194397,936.9 -> 615.9,TAG2,59753.944213875,64409.184692401,59374.044067378,56668.943908668,62038.903991673,74422.505249025,59026.544250486,64749.884216292,67450.685058611,63640.964721655,15863.2211380069
TAG(56:1)_FA 16:0,-0.1838419218794576,9.962729513653068,1.7293837752900743,0.18848961427313426,0.9998830158194397,934.9 -> 661.9,TAG1,145769.73071289,140728.14965818,147432.11022949,137808.12878423,164736.93188476,200733.25549312,164919.6313477,214007.49475099,175219.71069337,182761.73291014,62604.3842048643
TAG(56:1)_FA 18:0,0.03975088657549395,10.114391174476369,0.08090691101072878,0.7760721346836623,0.9998830158194397,934.9 -> 633.9,TAG1,173245.25305173,177491.37243652,170961.05377198,165217.53027342,182372.5522461,193082.49316405,177127.67150882,201116.57470701,184882.03271481,190487.75231932,79983.1454353573
TAG(56:1)_FA 18:1,0.05412537086296886,10.11609648425525,0.14999918770513432,0.6985361345624924,0.9998830158194397,934.9 -> 635.9,TAG2,176883.81335451,197735.81372067,191569.83459471,160201.03112795,211387.15344238,208463.7751465,180861.87146,208412.95434569,207590.27441407,203420.75341799,41116.9233245815
TAG(56:1)_FA 18:2,-0.04462260603060031,8.997397776585936,0.10192791207146001,0.7495282168007162,0.9998830158194397,934.9 -> 637.896,TAG2,79496.185485847,91440.34631349,84990.625610342,77869.925537119,82102.165161128,101129.98791505,89008.166931167,91467.56640623,97286.127014154,101029.18603517,19176.7614517249
TAG(56:1)_FA 20:0,0.04128625138644955,12.404633403440219,0.08729397714817821,0.7676459097027944,0.9998830158194397,934.9 -> 605.896,TAG2,888040.96459917,977848.76391616,938056.74633807,828311.85522454,967519.20776329,941059.7250977,936924.68481441,1061118.04711912,1003211.13867175,1052893.21997093,171530.712757154
TAG(56:2)_FA 16:0,0.06338788546896827,8.73318906531698,0.2056422006147045,0.6502046576494156,0.9998830158194397,932.9 -> 659.9,TAG1,68520.984741227,62144.564147953,61929.44433593,64581.784973134,68989.204284674,81833.265258785,61522.444885254,70508.604858405,72790.14489744,63737.904479996,37016.2224349916
TAG(56:2)_FA 16:1,-0.1650126665927387,9.95860329660923,1.3934589891086375,0.2378218266724326,0.9998830158194397,932.9 -> 661.9,TAG1,144087.33032222,155923.47033699,142121.92956543,132877.95007325,168815.1707764,200004.89294434,162430.22924807,199892.33251955,210692.77551271,159671.41137688,60341.2440223833
TAG(56:2)_FA 18:0,0.06985006916677722,9.686399052446967,0.24978298745645588,0.617227924103986,0.9998830158194397,932.9 -> 631.9,TAG1,143150.51000977,127751.82861328,126694.06921384,125254.16943358,134037.38891602,140904.85107422,128822.1895752,149791.13012695,137012.17016603,144968.84887695,56407.7833404191
TAG(56:2)_FA 18:1,0.023199382838921485,10.227642397307537,0.02755927088810496,0.8681491971556328,0.9998830158194397,932.9 -> 633.9,TAG2,196925.953002932,205476.05444335,201607.07580568,179114.07116698,217987.99645995,223411.79516603,201787.13421628,230657.59582519,222151.27661139,223432.8773193,44363.4232177814
TAG(56:2)_FA 18:2,0.028680450531500326,10.133038089073136,0.04211908852232682,0.8373929348689655,0.9998830158194397,932.9 -> 635.9,TAG2,179213.17272948,198620.11352542,188701.27416991,171075.25219727,207658.39526366,204905.71520995,186904.61364746,213709.09655764,212970.13574218,217460.35693359,37810.3626136823
TAG(56:2)_FA 20:0,0.04584405326593062,12.151014929876105,0.10762973052919733,0.7428589602988597,0.9998830158194397,932.9 -> 603.9,TAG2,729102.45727559,833129.24365215,806471.20190403,673937.2075195,824809.77539043,790320.34179652,779625.75195342,905015.13842794,847822.31835953,861043.0498044,143980.910011286
TAG(56:2)_FA 20:4,0.10649912952877301,7.966978694305221,0.5801930462363885,0.44623666292152714,0.9998830158194397,932.9 -> 611.9,TAG2,46435.123229973,43043.062622066,40105.362609862,39588.182617201,41526.982727058,53511.503814707,39442.402893075,39431.722595227,42800.642944322,44218.622863765,11611.7008094787
TAG(56:3)_FA 16:1,0.09639449975881727,8.886622844814415,0.47554148781063077,0.4904488105066115,0.9998830158194397,930.8 -> 659.8,TAG1,80374.045532201,74284.905578619,71208.22509764,67995.365417474,76846.725158708,87862.3861084,68200.924560544,83457.58593747,76432.165283208,72766.90539551,39052.6025199728
TAG(56:3)_FA 18:0,-0.01620748223668489,9.177726981237232,0.01344745857262808,0.9076817248313159,0.9998830158194397,930.8 -> 629.8,TAG1,99839.386901876,87585.106384266,89062.885986342,78560.145324692,87434.44555666,105043.2062988,87289.12573243,107548.6878662,100588.28649904,101144.08728029,43763.9629974611
TAG(56:3)_FA 18:1,0.009036982139034392,10.164339036119422,0.004181789414360537,0.94843933175758,0.9998830158194397,930.8 -> 631.796,TAG2,191223.73388673,197298.39404298,196177.35522462,168556.2319336,204998.5142822,213345.234375,194719.23559571,233844.4364014,209817.63574221,213088.57519533,39383.7631836074
TAG(56:3)_FA 18:2,0.030494279323211835,10.635368454759313,0.047617857317163725,0.8272614714668017,0.9998830158194397,930.8 -> 633.8,TAG2,254767.57824702,283140.81872557,270706.85681157,230226.91662607,292796.26196286,281785.09936506,260037.01916502,324664.9636231,287891.53979466,302594.64233399,59618.1046790833
TAG(56:3)_FA 20:0,-0.08659263233309546,10.40224433529386,0.3839076204424572,0.5355193278272766,0.9998830158194397,930.8 -> 601.8,TAG2,215097.11511231,238679.27807623,221964.37475587,185702.51342773,235564.95703123,246580.01684571,232935.85742186,297603.12182626,268339.15625006,255860.55664055,44455.5632972857
TAG(56:3)_FA 20:4,0.0523412669434784,9.345767128442626,0.14025245989660107,0.7080301619059773,0.9998830158194397,930.8 -> 609.8,TAG2,118773.009582521,119440.26879885,105548.98718261,99570.846740714,106281.52770995,123864.06909179,112479.98913575,118066.488891615,115683.18811035,122765.82885741,23092.7016601494
TAG(56:4)_FA 16:0,0.09409203254249138,8.746352027720992,0.45307159213257364,0.5008799019820309,0.9998830158194397,928.8 -> 655.8,TAG1,76476.08581545,64591.00488282,63611.044799792,60495.924682632,68501.224731434,87557.48645021,58322.283996585,64778.964355478,71288.20477295,68859.584594723,36911.2828865173
TAG(56:4)_FA 16:1,0.1917194735453239,8.797249878628843,1.8800378893292873,0.17032984143100147,0.9998830158194397,928.8 -> 657.8,TAG1,112050.98840327,67968.444702119,62764.944702158,58553.524353054,63946.643829327,87388.005981431,59787.124389643,60143.424072262,90123.046630836,61434.384399407,32944.3221473473
TAG(56:4)_FA 18:0,0.1278060112805554,8.593534333937773,0.8357383369372118,0.3606184599864147,0.9998830158194397,928.8 -> 627.8,TAG1,68619.184631338,61487.583862309,61015.42437746,52474.083618163,61950.144287104,68714.645935046,54302.183593758,60210.924377432,63251.304229734,66631.324951172,32154.7420997508
TAG(56:4)_FA 18:1,0.014678853227859025,9.295924958361399,0.011031157543470727,0.9163525453354934,0.9998830158194397,928.8 -> 629.8,TAG2,107225.42810058,106826.98754883,102621.747314465,92497.326232917,110923.88830566,117518.98742675,108977.568481439,118574.827697768,112593.22778323,117726.58813475,25256.4016532802
TAG(56:4)_FA 18:2,0.047006123360949066,10.199750837020963,0.11313759231887843,0.7365999218889221,0.9998830158194397,928.8 -> 631.8,TAG2,202967.09362791,199367.33422854,194101.79492188,172146.33093262,214826.53662105,209037.67419432,191642.19470218,230972.75524905,213659.49414062,219100.55590821,47876.1035575622
TAG(56:4)_FA 20:4,-0.004861398999823762,12.746074615225554,0.001210360984714498,0.9722470011481303,0.9998830158194397,928.8 -> 607.8,TAG2,1099936.77832055,1258352.6396482,1182332.7070313,1040730.5878906,1214747.22753944,1280285.4121095,1198184.226562,1391088.9218751,1286997.5097655,1344145.6044919,178854.712318477
TAG(56:5)_FA 16:0,0.1153451796953896,8.632907608378924,0.6807598654461344,0.4093251899643014,0.9998830158194397,926.8 -> 653.8,TAG1,72094.725280762,58314.023864732,55099.443969738,56346.68408202,62974.604492185,81318.265564005,51803.143737777,58703.724121057,62421.024169939,61820.424255346,37712.3029365543
TAG(56:5)_FA 16:1,0.023493021888843394,8.79268632028742,0.02824980207699923,0.8665228807860159,0.9998830158194397,926.8 -> 655.8,TAG1,75734.106079087,65264.824218761,66494.884826664,55034.043762221,69324.944580083,87545.06640628,64948.464233393,72411.085083,68058.704345667,72436.585144075,41472.7828445316
TAG(56:5)_FA 18:0,0.0677480403011603,8.374950899437998,0.23486190959374653,0.6279419966997877,0.9998830158194397,926.8 -> 625.8,TAG1,62045.12475586,52005.783447291,48441.723510731,43093.123352026,50320.283508277,70052.524139383,47559.963439928,51235.843627923,53752.684204121,50966.184020999,28556.1417312576
TAG(56:5)_FA 18:1,0.08356121178055945,8.852290051501644,0.3573752415523188,0.5499675850774803,0.9998830158194397,926.8 -> 627.796,TAG2,78925.666198715,83615.88623044,74650.686035146,67778.904785136,82404.965759305,87812.88635252,75449.745239219,79647.785583492,84742.50634765,80772.525939956,21379.5215415948
TAG(56:5)_FA 18:2,0.025148326915744815,9.254433850251091,0.032377801408529194,0.8572009859061664,0.9998830158194397,926.8 -> 629.8,TAG2,100580.58776855,105846.34863283,103525.56726076,89367.50634763,110105.928771974,121161.8092041,97503.086669924,111214.50769045,114628.08734129,115516.76843264,23262.4217224134
TAG(56:5)_FA 20:0,0.0012142972808406951,8.165477009734845,7.545472408310161e-5,0.99306928855666,0.9998830158194397,926.8 -> 597.8,TAG2,61174.444457975,46318.283508287,43597.723022451,37115.762756348,46885.703369141,61962.724060025,46494.30352783,51292.823120105,54174.964172349,48926.483337391,12469.1007804822
TAG(56:5)_FA 20:4,0.03440572338092416,13.693558496968636,0.060624844603808015,0.8055110599938319,0.9998830158194397,926.8 -> 605.8,TAG2,2206240.39062443,2351695.23291018,2298484.94043044,2011105.30322239,2358248.15747159,2303248.9028331,2310523.24951117,2652776.13232369,2427223.40527381,2556416.80078124,410108.490219102
TAG(56:6)_FA 16:0,0.01970575951424102,9.439262695141391,0.019880430437112295,0.8878715379232935,0.9998830158194397,924.8 -> 651.8,TAG1,116904.827453595,111643.148681612,103671.70739749,97383.826782215,103172.14697263,160196.01025393,98260.00659183,111813.30804442,120146.60827643,99571.68725585,55226.0236091643
TAG(56:6)_FA 16:1,0.12318715455607698,8.63376425708839,0.7764425236553052,0.37823135547938,0.9998830158194397,924.8 -> 653.8,TAG1,74226.665527344,59141.384338365,55322.28393554,57434.343750021,59169.464172351,77214.60510252,53742.803710949,56521.264038091,62636.504760722,64689.265258821,37882.7828331022
TAG(56:6)_FA 18:0,0.06436322696219839,8.917115804804025,0.21203490768039046,0.645177118180005,0.9998830158194397,924.8 -> 623.8,TAG1,79867.0255127,80074.56561282,67304.124755833,70340.184875494,74028.145385762,89018.34637451,69060.404785158,77007.94519042,90029.346862802,73231.26507568,41721.5230979682
TAG(56:6)_FA 18:1,0.07031135192710652,8.356897448242057,0.2529798677182953,0.6149846328273758,0.9998830158194397,924.8 -> 625.8,TAG2,58456.383850116,57025.98413085,50508.143798832,47842.683471663,57226.68420409,75161.524963356,51168.803161613,52230.243408181,56679.40405271,53747.523803716,16667.6011733979
TAG(56:6)_FA 18:2,0.05232146319160376,8.896370862815282,0.14012638655083265,0.7081553992894053,0.9998830158194397,924.8 -> 627.8,TAG2,82742.68640137,85359.366333,76678.96557619,73108.405334473,79527.125000011,92427.96655278,81868.065368651,85929.086181625,85688.44531253,82758.46557618,20206.6414680526
TAG(56:6)_FA 20:0,0.03138320739214518,8.299825934484582,0.050402931536496,0.8223636204025115,0.9998830158194397,924.8 -> 595.8,TAG2,57053.603820811,56858.424072293,48746.482788112,47553.983215353,50937.1236572,57930.244018526,54432.744018581,59163.543884261,60093.044433598,54165.463806155,13222.0210266179
TAG(56:6)_FA 20:4,0.015283248206707232,14.089767104052267,0.011962744818248439,0.9129055905358175,0.9998830158194397,924.8 -> 603.8,TAG2,2916694.31347872,3120120.374021,3033187.0214844,2548257.6962885,3101966.09472832,3002190.1494122,3001880.007815,3683924.0292958,3285926.5761709,3300672.1513667,518109.13766114
TAG(56:7)_FA 16:0,-0.18623373166967458,11.396206937046214,1.7749371406537193,0.18277224736796047,0.9998830158194397,922.8 -> 649.8,TAG1,385309.74658216,512874.96020529,400412.38769529,320857.34082033,446647.54809585,507615.78906228,450643.61547855,439733.85107427,782264.64355472,435739.34960964,121532.529281592
TAG(56:7)_FA 16:1,0.04317296640807474,9.48058614526211,0.09542374532043141,0.757392012433227,0.9998830158194397,922.8 -> 651.8,TAG1,130890.54968265,118284.30810544,101810.28759769,99410.64685057,106877.46765138,163074.011901854,94934.18688968,115322.64880369,127527.98779301,106671.20678712,53959.5840110602
TAG(56:7)_FA 18:0,0.03605650930156493,10.414739697995198,0.06657030928840868,0.796397470841253,0.9998830158194397,922.8 -> 621.8,TAG1,209725.95654298,209141.27514645,207658.51464846,206036.81396485,232238.95703123,242092.49755854,213620.8538819,244420.25512703,231819.33532711,231298.69653304,101143.126575444
TAG(56:7)_FA 18:1,0.012797861719783749,8.883600296552922,0.008384064281983683,0.9270440290873256,0.9998830158194397,922.8 -> 623.8,TAG2,76580.605102523,84726.326904308,76841.965332005,72466.82519531,76738.945098868,91617.78613282,78866.24542235,89062.74633791,89115.34631344,81131.40527344,20825.6216697712
TAG(56:7)_FA 18:2,0.03747634741726976,8.354685636998257,0.07187588076830309,0.7886248281715774,0.9998830158194397,922.8 -> 625.8,TAG2,58382.203796378,55575.503967275,53609.463378891,49475.143615701,53231.303771997,70730.145446765,50357.223815943,53139.804260244,62265.124267562,58787.743652323,14661.3810501079
TAG(56:7)_FA 20:0,0.041723837050283506,9.798855187886655,0.08913396640770088,0.7652810383937112,0.9998830158194397,922.8 -> 593.8,TAG2,142605.81005859,158700.53051758,153622.9715576,138771.78881835,159241.13159184,158248.09252932,147848.67053222,167444.352722192,167077.79272461,177590.21240234,29800.3222007772
TAG(56:7)_FA 20:4,-0.09261707097390111,11.635026366694213,0.4392200396996486,0.5074991493812344,0.9998830158194397,922.8 -> 601.8,TAG2,506226.87768543,550459.84033209,519310.47607422,441225.33300788,565248.15795904,546625.8603517,552168.28222647,761341.13330086,612213.86669942,604768.67675775,97610.2864341495
TAG(56:8)_FA 16:1,-0.08824891352808743,11.401121152828924,0.39876649329704605,0.5277269795400661,0.9998830158194397,920.8 -> 649.796,TAG1,404262.71020504,479095.59228464,353305.70288083,443873.35375971,448597.47192393,551484.99804695,464766.53125006,479713.77587877,501336.75878918,538612.8613281,125655.708358793
TAG(56:8)_FA 18:0,-0.06499981389847165,12.171539154241096,0.2163565471050788,0.64183018085425525,0.9998830158194397,920.8 -> 619.8,TAG1,686921.82788097,685366.00952161,677751.05053731,668229.74511726,714379.75195296,763288.89794951,779228.17651361,831954.37939445,831672.29541025,812287.21166996,368462.086517462
TAG(56:8)_FA 18:1,0.03819409421913112,10.542392506641132,0.07469936147384715,0.7846135152737127,0.9998830158194397,920.8 -> 621.8,TAG2,234565.67517094,258884.91992199,259422.85546878,228383.01855468,276407.80029295,276359.61987304,243738.91564938,286034.08105476,280641.98046874,283270.10229491,51237.3835716132
TAG(56:8)_FA 18:2,0.04398642713674154,8.933119720488506,0.09903980938247514,0.7529849570655629,0.9998830158194397,920.8 -> 623.8,TAG2,85320.085571295,87291.226806648,79220.525939922,71127.38513186,82983.145996083,91363.80664062,79608.685668958,90077.726501468,93692.94653319,85570.0860596,21368.8015670749
TAG(56:8)_FA 20:0,0.03122488087865902,10.096259799773485,0.04992349287761044,0.8231964553204787,0.9998830158194397,920.8 -> 591.8,TAG2,188625.99279786,192479.614624,186468.49438478,156983.51232909,198671.25354005,204741.13574217,181909.71276858,208712.27368162,200852.77416995,213376.87475583,36589.7226943859
TAG(58:0)_FA 16:0,0.040854993001468394,9.508608433170444,0.0854534558307023,0.7700387341270164,0.9998830158194397,964.9 -> 691.9,TAG1,113701.38757324,112112.04797361,110576.04711913,111573.60803223,127709.32824706,140033.17028808,114154.44787599,131910.62866213,117682.90856933,123297.62902832,49757.123558051
TAG(58:0)_FA 18:2,-0.005260285242579678,7.915824830612259,0.0014157487220103349,0.9699855295814841,0.9998830158194397,964.9 -> 667.9,TAG2,35859.762359595,44810.58306884,41901.383056618,37628.082916259,37776.582946784,57487.984008788,37931.582855223,39186.863098152,44640.083160389,43558.743041982,9860.0806846628
TAG(58:0)_FA 20:0,0.004413093806960568,9.313230405639432,9.97076926751106e-4,0.9748097644433193,0.9998830158194397,964.9 -> 635.9,TAG2,99478.42687987,113393.00744631,119712.36877442,95418.92639159,102147.987121559,122897.66870118,106019.047790566,112550.587982168,119502.86816406,130539.749633787,21628.2415771504
TAG(58:0)_FA 20:4,-0.0729296356183867,8.313250319532004,0.2721691637356116,0.6018803767972839,0.9998830158194397,964.9 -> 643.9,TAG2,44555.223297105,57808.244018581,56349.864318859,46686.643310548,52360.18383789,77781.544738801,47529.043426517,49389.363464341,71883.005310054,57237.18414307,11137.5008811925
TAG(58:1)_FA 16:0,0.04431630913054101,9.323561790127457,0.10053990791254819,0.7511826829876189,0.9998830158194397,962.9 -> 689.9,TAG1,96083.96655271,96652.40698244,94178.26586918,90999.926696774,116656.02795412,117488.227783259,95482.88659667,120165.56958007,99768.78723145,103943.76757814,52343.5637130404
TAG(58:1)_FA 16:1,0.020797985595494305,9.553232449490173,0.02214613527524989,0.8816990015748798,0.9998830158194397,962.9 -> 691.9,TAG1,115734.50842286,118856.16857909,117255.6685791,107877.9683838,133140.02929686,140363.74816899,121538.80822756,144357.96984864,119501.46850583,127887.38854981,49838.1435241756
TAG(58:1)_FA 18:0,-0.07634615999244705,10.290590873820555,0.2984303822174468,0.5848681073932197,0.9998830158194397,962.9 -> 661.9,TAG1,186386.5732422,193633.71337893,191581.29479978,176384.47290039,217613.73608397,239193.796875,197436.73278804,277816.85888676,209678.71508779,216408.05432127,76168.9849243038
TAG(58:1)_FA 20:0,0.03679368840056982,9.324264878369691,0.06930707883918785,0.7923483563613702,0.9998830158194397,962.9 -> 633.9,TAG2,97028.727111799,112420.52770997,113939.747436544,99700.64709473,113378.32806396,114811.588134754,107783.066955581,120863.388427746,119143.16796875,122289.66796875,24312.7417526219
TAG(58:10)_FA 16:0,-0.13857393293461406,8.657150142627597,0.9824757426273436,0.3215883485925925,0.9998830158194397,944.8 -> 671.8,TAG1,61925.60443118,62572.445068322,55832.983825687,55732.583679174,59876.884216282,96874.206909153,68450.304382295,59433.12396241,71489.405029251,68492.285400418,30070.5621833703
TAG(58:10)_FA 16:1,-0.013064033859242982,9.199334357888882,0.008737042032265663,0.9255284772618775,0.9998830158194397,944.8 -> 673.8,TAG1,94605.04650881,89390.346130356,87653.445556656,81075.205139148,90261.08642581,120605.90795899,91964.306213396,93638.246582023,95004.267272955,99431.10729982,48855.0635490172
TAG(58:10)_FA 18:0,0.0026632984816478663,8.571417309266796,3.630345972851501e-4,0.9847984527934323,0.9998830158194397,944.8 -> 643.8,TAG1,64003.284484839,58453.764007561,54056.463745127,56470.3842163,58661.76422122,83527.386047318,54798.403991685,57565.483947741,68701.584960913,62325.364379878,29132.9621467627
TAG(58:10)_FA 18:1,0.03994406941611932,9.867850925985246,0.08169285812937233,0.7750162761806152,0.9998830158194397,944.8 -> 645.8,TAG2,151884.13049317,165177.2315674,152732.51110841,140408.11157226,165106.972290086,171919.51196287,150350.61071775,171657.772003187,170684.872497539,178944.95288089,40561.4027595586
TAG(58:10)_FA 18:2,-0.07100293897994837,12.669747745702411,0.2581666531295922,0.6113824954185445,0.9998830158194397,944.8 -> 647.8,TAG2,990109.33544918,1068019.98754901,1087269.60229524,977824.18603525,1170888.79992675,1169622.72949205,1184847.87768533,1288224.16857904,1259401.82470723,1311903.77978533,219505.936378546
TAG(58:10)_FA 20:0,0.004339847218125454,8.536644405743298,9.639855931453667e-4,0.9752311660270461,0.9998830158194397,944.8 -> 615.8,TAG2,60595.044311529,64737.88433837,59626.284484856,57922.964660639,63035.72424314,73108.265197754,61378.324523936,69483.865417473,70285.644653308,67328.504760734,14864.7210388125
TAG(58:10)_FA 20:4,0.07903865880382381,8.46994515534149,0.3196904715650817,0.5717937195901086,0.9998830158194397,944.8 -> 623.8,TAG2,59268.304382292,66079.344665555,58912.60437012,55866.443725577,55771.244232148,67287.864685046,56630.384338387,60256.464355492,69671.605102509,59860.784301749,16529.6212844846
TAG(58:2)_FA 16:0,-0.04906113913720141,8.550399384230136,0.1231855700621054,0.7256048387400665,0.9998830158194397,960.9 -> 687.9,TAG1,54995.263977064,57279.503784187,55767.343383764,51133.283386222,65055.304870603,89114.566467279,52993.923767063,60170.224304177,66879.504516588,60450.08422849,27974.782051071
