lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,42E1,42E2,42E3,42E4,42E5,7C1,7C2,7C3,7C4,7C5,SolventBlank1
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",0.38170183654561146,4.009045278885913,2.7709457947476044,0.09598942910678214,0.33538936495685107,718.6158 -> 369.1,CE,69769.065093994,70286.3454513576,61035.544586183,71817.545120236,71256.245407107,51091.6634674167,50456.6036148161,50155.983192435,52334.503387441,70862.3451194669,45309.4433364852
PE (34:6),0.3813553416375145,5.570891486639563,2.766444041855948,0.09625978752538021,0.33538936495685107,708.46 -> 567.46,PE,232264.776184124,273706.39880365,270431.662139886,248031.237823583,232593.515777725,230777.737365825,209970.07333371,205185.53588880599,181401.432373053,180226.274292133,22908.58154296
TAG(58:1)_FA 18:0,-0.38153424217597565,5.4249454997312405,2.768989831689396,0.09610679516557707,0.33538936495685107,962.9 -> 661.9,TAG1,75731.3052558764,190749.2131348,189068.91406252,181137.5732422,159520.87231444,315392.06469713,199044.91528321,211477.45312501,181138.29248045,165788.29248049,76168.9849243038
C20:4,-0.38032328615171146,6.911063755023895,2.751625666558539,0.09715560052578841,0.3376220868665193,303.3 -> 303.3,FFA,434753.592834569,337201.262390152,344146.744812002,383609.488647487,364733.923889137,428828.808654823,890404.160827623,403317.105346689,383465.365844683,435438.873046824,398280.246643083
PEo (38:5),0.3793176668784322,4.372216989629674,2.7367848044988676,0.0980618889315274,0.33899201291212083,752.559 -> 611.559,PE,102988.227935898,125511.569335934,108786.467437697,99759.1274414429,95797.926696811,91946.606201154,91566.926788308,87014.607513416,77498.125427227,79113.326232824,16565.981124872
"PIo (40:3), PIp (40:2)",0.37944266215585554,3.31126417021455,2.7380576338216542,0.09798380063058296,0.33899201291212083,920.6322 -> 643.6322,PI,42426.082550071,62299.964340189,44892.943206783,50060.463592527,45777.523315425,50549.383453376,37140.282348625,40576.183212253,33842.102005011,34869.9421386572,13233.7209396379
TAG(60:12)_FA 18:1,-0.3790851225717708,2.937893586965235,2.7326022894681046,0.09831896535749551,0.3389955993055314,968.9 -> 669.9,TAG2,20526.3014144939,25899.96177672,28029.302032469,37868.822387688,32045.6221847506,37849.342681863,29404.822021479,32370.962463369,36320.842529279,57499.803833018,11244.1408348022
Lyso_PE(22:0),0.3784830410151724,1.9542097731637198,2.7224445676354776,0.09894637176062461,0.33963967554900293,538.3794 -> 396.3794,PE,16518.961265558,19123.801383968,15114.881202705,17073.881256103,17557.941356655,14135.5610809364,14160.2610778838,14111.1609382622,12803.7808685291,13205.1210288971,9780.3806190484
PI (38:4),0.3782519700182185,3.893599270721989,2.721276193488734,0.09901881779600841,0.33963967554900293,904.5645 -> 627.5645,PI,62544.504379271,95846.426757835,72802.864807117,77554.665557852,62426.363876353,65289.3442573587,65052.764114429,60624.7844161839,47992.743492117,57443.46440125,18280.541282647
TAG(52:0)_FA 20:4,-0.3775075884814743,3.5463778799841474,2.7104604797485763,0.09969221097387526,0.3410658587323278,880.8 -> 559.8,TAG2,22049.9215393124,42950.8628463566,46281.4632835282,72105.985107417,51108.903625472,78080.305786126,45155.1034088266,60656.023925755,57658.144592305,71555.9452018869,10069.5607604925
PE (32:0),0.3771416407422469,10.883433465915992,2.706003185870941,0.09997117842738522,0.34113876349963407,692.5226 -> 551.5226,PE,9246886.91699264,11768986.2919927,11048494.8071293,9538480.1020504,9458876.00097696,9225960.39196883,8101258.23266694,8195025.15649406,7847644.40454095,7568734.21044903,391165.708435067
PC (38:1),0.37649746141340135,7.531573892904308,2.696751022565877,0.10055296674511094,0.3413644306936587,816.6 -> 184.1,PCandSM,883530.107055608,1081848.06054699,1147412.11633307,1000147.28173833,929258.14465327,821426.811405282,755651.778869368,1097251.0367431701,572286.890075683,808834.751220259,19756.061309819
PI (40:10),0.3765749279025097,3.4281563514403777,2.6970063219999076,0.10053686364654507,0.3413644306936587,920.5019 -> 643.5019,PI,46257.943542474,63042.644058214,49809.663543689,52555.744049087,51113.943649268,50247.8635330286,45686.103210445,39499.143051144,38118.103134148,37259.602493289,15620.6210937488
TAG(60:7)_FA 18:1,-0.37624614452586835,3.440095925737782,2.6923279380084755,0.10083240213593125,0.34143759700248844,978.9 -> 679.896,TAG2,27350.1218910132,36922.082824718,45183.983489978,54726.424011222,43257.5832824677,70866.304565427,41544.62286376,54995.503906235,54368.243896466,57378.904052729,14521.0809783973
20:5 Cholesteryl ester,0.3756631697156333,3.183485545612848,2.6837441410501697,0.10137712181920942,0.341535138139016,688.5689 -> 369.1,CE,44991.8032608196,43545.1232833675,39015.1828155624,38739.6026916454,37226.4624862573,32102.5022468516,30246.142158512,37801.3024444469,25381.5817375157,39159.8028678737,20705.4614639295
Cer(d18:0/22:0),0.37575523834662206,4.601708535281712,2.6857865109977865,0.10124722396716142,0.341535138139016,624.6 -> 266.4,CER,125670.947906401,119397.749328613,105956.847473141,96293.286987319,110959.768096935,94720.766433705,92643.747238155,92584.027099616,73102.124969486,99547.006713806,48189.283683782
PC (44:6),0.3751300348326069,4.187562331000393,2.676823451160999,0.10181864478900492,0.3421519941640673,890.7 -> 184.1,PCandSM,60521.864555371,156045.68919377,96673.567520172,77214.205871531,103666.76593015,98353.6862145022,84188.3660583023,93389.086593644,54228.6242828231,63891.665092477,6433.9404563905
PIp (42:2),0.3744008777106606,2.8848690694157177,2.665633039986915,0.10253702108944523,0.3436937111960139,948.6635 -> 671.6635,PI,32871.642456058,42561.743072507,35345.9628982387,34906.662277218,33462.542388922,36849.802558919,27630.32215881,30184.902282699,23566.8815002415,26596.82192231,11069.5608062734
Lyso_PI(15:1),0.37251904583503914,4.32530758180549,2.6397437837023148,0.10422035069522688,0.3484538997991929,574.2649 -> 297.2649,PI,90310.865875214,101379.506011954,80672.006530751,87669.4249725,84605.287048405,76428.005065916,70384.504791179,77174.12457278,65082.304412879,69820.084747304,48509.523422285
PE (36:1),0.37184282925893647,13.657209076777248,2.630710662148267,0.1048147898035483,0.3495586440803475,746.5696 -> 605.5696,PE,64449858.0273437,84182278.107422,79223378.0429688,62368318.4296875,63505090.3359375,76754166.690918,59071172.7968746,50895621.8867172,51343031.1816411,48359399.7558588,289939.6582031
PE (22:0),0.3716608443603673,2.655283190847947,2.626538454965214,0.1050906018649609,0.3495978815809252,538.3868 -> 397.3868,PE,30936.482086186,28308.041961681,31229.002319331,26980.082122788,25401.54183198,21525.1416702341,20588.2012405466,25020.0018310437,25520.2017631502,22486.7017631642,13443.8009567246
"PIo (36:2), PIp (36:1)",0.3712270489181381,6.425077605037661,2.6219305069780603,0.10539614409866922,0.349735575906361,866.5853 -> 589.5853,PI,371411.483093127,646417.993468971,468521.83209236,398229.908203308,431655.369690055,504268.634948687,370728.362548633,354299.326904391,319454.083679269,317769.042175192,25976.441833499
PGp (34:4),-0.3703106398227149,3.3686990820189657,2.6081848198318767,0.10631338880280533,0.35189731693728565,744.491 -> 555.491,PG,30756.482215884,35843.182449354,30983.7620315646,58994.643997178,30411.522094732,42486.603179909,65580.744018565,32717.342170709,29862.802162168002,78822.546173039,19998.4416961626
TAG(58:1)_FA 18:2,-0.3696504873812832,3.821174285088371,2.599221243901866,0.10691623915231928,0.35301022602910404,962.9 -> 665.9,TAG2,30718.1424026419,50876.183319065,57594.883911129,79945.045349113,55518.0836906355,91289.126708986,54508.923828122,79833.505737297,70850.365173332,69559.705322247,17481.8011779728
"lanosteryl oleate, 20:2 Campesteryl ester",0.368779372135793,3.9556873641760943,2.5869928380008105,0.10774472510691813,0.3539801886887335,708.6315 -> 369.1,CE,68672.424926763,69522.865280152,61451.624099724,69232.1847534077,68912.2244644152,53714.763870248,49553.523437476,53418.6839332432,45343.543273921,71293.26541901,40151.742866504
PI (36:5),0.36878026880302933,10.08388526496638,2.5876650064892606,0.10769900249195907,0.3539801886887335,874.5176 -> 597.5176,PI,4561538.17553667,8349193.72021487,6287159.086182,5638465.22290053,5051695.70288087,6492166.52935814,4976341.05444283,4694957.38696278,4374590.16906736,3517056.20776362,52321.743896471
Lyso_PI(20:5),0.3660634178390046,3.2380969375234,2.5485535598221527,0.11039528135889667,0.35946217403717085,636.2805 -> 359.2805,PI,40875.383026112,35222.80226136,29582.08202361,33946.5620880123,39503.322601318,31028.822288517,27705.901962296,33222.3223266592,25458.242034907,28969.162033078,36258.342521707
"PIo (38:5), PIp (38:4)",0.3655716367735143,3.2962984801235033,2.542024676984653,0.11085255724999958,0.35946217403717085,888.5696 -> 611.5696,PI,40476.262931816,60242.404159554,44550.023559557,49491.883377077,42599.922515867,45581.123382559,39803.622665399,36529.323036187,31917.082092286,37852.3630447422,15292.5010757413
PIp (40:6),0.36659569092611033,4.450672409444668,2.5567794361039655,0.10982210086852416,0.35946217403717085,912.5696 -> 635.5696,PI,90685.285949713,140202.670287989,103055.508422836,101158.186096163,111382.507629433,111037.628570537,96625.187683062,70845.044921855,72899.225585928,90001.666687007,25681.041992186
TAG(52:2)_FA 18:2,-0.3653108226821282,8.993791254674111,2.5393240075427457,0.111042318112691,0.35946217403717085,876.8 -> 579.8,TAG2,1206465.27008054,1852560.67336316,2263672.56289229,2535734.9921861,2174109.4316415,4071121.2734374,2121982.17633044,2829663.6601567,2392107.8203132,2066866.40656672,547438.595275911
TAG(54:4)_FA 20:0,-0.3654775621105196,3.646838948949396,2.540975716760272,0.11092621937920953,0.35946217403717085,900.8 -> 571.8,TAG2,19105.6811561573,49779.903747531,55167.484100346,81291.24609377,51090.523132333,84982.805938717,44450.2830200138,74220.026214579,64772.744720447,69651.944610603,9246.1806907637
TAG(56:1)_FA 16:1,-0.3660320224809862,6.3339088005346005,2.5492435414089414,0.11034707714456041,0.35946217403717085,934.9 -> 663.9,TAG1,78229.6857681049,356810.68359376,401975.05078122,485223.07690439,306681.36181642,530383.35742189,301517.1229248,448536.49340837,348519.20581072,509724.91333027,78584.6655540488
PG (42:3),0.3647402747312219,4.662365394671168,2.531071400440851,0.11162440099375819,0.3602668432064677,874.6267 -> 685.6267,PG,137040.88943479,177920.693771369,84277.466247551,117820.528839087,90837.887420599,86831.446105934,114507.689025895,84287.326385595,124533.127471889,77052.826415959,38900.382644659
TAG(58:2)_FA 18:0,-0.36426653729261216,4.271236205242253,2.5243952615060157,0.1120977483343582,0.3602668432064677,960.9 -> 659.9,TAG1,41050.7629089281,84745.945922825,80011.265625,72027.885192885,75259.82568359,133788.3499756,88076.106628419,86754.346008278,79068.645751977,83890.90637208,37498.5429839945
TAG(60:8)_FA 18:2,-0.3642818540806147,3.429443986945978,2.5242622003520414,0.1121072049856984,0.3602668432064677,976.9 -> 679.9,TAG2,28918.0420684825,37474.80288696,40386.283111536,55078.184020995,44668.0432014483,71169.684509272,40851.543182372,53409.143981922,48198.863586395,62915.524414057,14474.2011070249
"PIo (36:4), PIp (36:3)",0.3636895474292737,4.475170368193494,2.5165258786338427,0.11265853846737277,0.36116199741114174,862.554 -> 585.554,PI,103637.287643424,135966.510589595,115180.669387791,117854.588378773,96819.666915825,108456.967773497,92358.287292415,87635.52650457,84846.34582516,87808.065627965,18644.0614623961
TAG(56:2)_FA 18:1,-0.3633174949529263,5.486541616477009,2.5115858917743026,0.11301215156882169,0.3614205040510143,932.9 -> 633.9,TAG2,91455.2463417083,171253.67114258,213957.09533686,229490.8364258,186723.59204099,356035.7832032,183707.35253906,229445.13671877,212113.81591792,210952.15429688,44363.4232177814
PG (22:2),0.3629597149547475,2.260960735185732,2.504714084034333,0.11350608332641993,0.36212543210645776,582.3501 -> 393.3501,PG,20515.861381526,22024.781486512,19782.941261287,18182.8414077743,21626.5416565107,18089.4012145875,15470.7010307283,15727.9812774655,15492.3611183087,18261.5413398695,13377.9208526601
18:0 Campesteryl ester,0.3609409598488923,3.2219125973034632,2.4781031825542073,0.11544139975462578,0.3674144549882801,684.6315 -> 369.1,CE,49086.62342072,44973.7230224523,38762.2627296392,42088.8629379352,38383.6626510513,32544.1822509792,33007.262458799,41363.822868349,26824.9418334918,40752.3426055931,18627.7413063037
PC (38:2),0.3602195352599878,8.619126297676326,2.4692149670878507,0.11609589620629836,0.36744022449079106,814.6 -> 184.1,PCandSM,1865222.05969282,2318915.81616143,2413008.42602579,2067228.20434586,2024875.32275405,1820825.44693807,1627443.99023433,2003733.28418018,1420152.04577632,1804404.29650859,30069.622329711
PI (36:6),0.36016325379368724,8.87998802630584,2.4684487514314246,0.11615250909435741,0.36744022449079106,872.5019 -> 595.5019,PI,1929558.69519016,3641063.74487335,2650717.7641612,2491521.31066801,2189201.68749996,2307911.3223256,2203120.93689012,1765791.43994147,2197710.89080807,1861767.82482917,46145.283264165
SM (d18:0/22:0),0.3600339168305565,13.544063554253865,2.466696853764556,0.11628206500123978,0.36744022449079106,789.7 -> 184.1,PCandSM,61671500.4140625,69081738.046875,68938155.4453125,63274729.8359375,60963496.9609375,57770450.9731445,53034459.0078125,51261511.8203125,49506622.5859375,51733118.9179688,798254.2700195
TAG(54:7)_FA 20:0,-0.35917966385337535,5.306685979246987,2.454826644750028,0.11716410340607337,0.369345887880098,894.8 -> 565.8,TAG2,68275.2053680311,161346.011215253,166893.83182524,209660.69348155,196261.67272958,280106.96105949,139530.070129411,206528.27514647,193717.1137696,239171.457775099,33337.4023475587
TAG(58:4)_FA 16:1,-0.35858058188439323,4.866175213263658,2.4465846240073006,0.1177808900191608,0.3704083097039641,956.9 -> 685.9,TAG1,43852.7234153775,152520.210876397,98797.326660122,191354.014038047,94989.226745621,140280.271301271,104597.90722655,138625.63122559,92110.766845715,280395.458801311,33374.7624511665
PC (40:5),0.35694297941092185,7.427772494905029,2.4245869129299535,0.11944472484261398,0.37083465464226106,836.6 -> 184.1,PCandSM,808811.627136046,957482.015991273,1066773.41931144,871382.476257265,914851.266418511,789200.7845917,711289.669708225,887833.901641872,575201.132141146,801826.263793448,37814.183105474
PIo (40:7),0.35798704711360657,6.581812802170845,2.438716504795366,0.11837304603432815,0.37083465464226106,926.6792 -> 649.6792,PI,429580.07128891,551321.5212403,506797.41943322,394714.20654292,626797.40234349,383625.066650285,373944.40856943,412433.55236803,380257.66784683,479590.4936524,50333.124023415
TAG(48:3)_FA 18:0,-0.35686282929499313,4.20775129437635,2.4230865378901854,0.11955915191377807,0.37083465464226106,818.8 -> 517.8,TAG1,30460.4424209479,90388.366210965,81106.166381855,93090.566650358,66918.844848601,109745.487701417,80061.585510245,88702.886291515,83841.105590818,110814.507629435,24001.2416534555
TAG(50:2)_FA 16:1,-0.3577034643976923,8.479147423095146,2.434924139728537,0.11865963521507703,0.37083465464226106,850.8 -> 579.8,TAG1,581848.822166425,1719288.9667969,1653699.7441407,1427222.033203,1386976.359375,2688307.1738287,1639610.09375,1700557.2636718,1479110.6054688,1453504.2402347,585730.282188337
TAG(58:10)_FA 18:1,-0.35654334586607445,4.873708714513473,2.4189263871085127,0.11987706358526265,0.37083465464226106,944.8 -> 645.8,TAG2,79006.2653541753,110585.4276123,111532.647888182,137378.62963869,123332.468246478,207697.33666994,124573.06884765,151663.51123047,138992.42846678,126679.54956056,40561.4027595586
TAG(60:1)_FA 18:1,-0.35736446013310896,4.327832341160633,2.4299285902986867,0.1190383210535648,0.37083465464226106,990.9 -> 691.9,TAG2,48123.3630561645,76501.5652160845,82372.5057029602,108171.328044879,81025.2854652388,142115.190093992,79292.625019065,106287.427124002,92396.126605995,106486.16724775,21947.7617607112
TAG(60:2)_FA 18:2,-0.35667613804171605,4.370001242444913,2.4206122092952,0.11974812329214198,0.37083465464226106,988.9 -> 691.9,TAG2,48391.1835174629,78241.46527862,85716.545196505,110364.326599118,85040.5863418667,142900.289733903,85078.5863571276,110731.40734865,96470.946868909,105774.087562557,22862.7416343579
TAG(60:0)_FA 18:2,-0.35602477019939227,2.647006016788544,2.410847145155458,0.1204971425341564,0.37101910864005366,992.9 -> 695.9,TAG2,16740.8411407468,21574.6814231752,23607.821624745,33844.942230205,25524.6017036593,38936.66262816,20764.4015731789,31834.202148427,30206.34216307,39176.342834455,7954.4405746443
TAG(60:7)_FA 20:4,-0.35601722028273064,3.140966223612243,2.4111591883270194,0.1204731275019057,0.37101910864005366,978.9 -> 657.9,TAG2,19124.8411292956,32580.502410866,33790.662353519,51435.703735356,37995.6427307197,57109.824127196,30333.80218506,45177.603088387,46037.803436285,51860.983551042,9416.6006736745
PI (40:7),0.355554409313671,6.5916094673473085,2.405769188249906,0.1208886912893572,0.3713610841464244,926.5489 -> 649.5489,PI,417283.27148433,546485.95874017,496903.49658199,408307.38745125,659434.8251955,386272.308166464,392040.38977045,424458.47314465,377656.90600586,466864.83325174,50010.20355222
SM (d16:1/24:0),0.3551434617402609,13.54532924550144,2.4003072380968664,0.12131142283658555,0.3717970459158317,787.7 -> 184.1,PCandSM,61185162.03125,70037306.015625,68287800.210938,63169100.304687,61200182.046875,58196532.0727539,52350748.859375,51674034.1757812,49948186.0546875,51893360.9335937,799294.06933584
TAG(58:10)_FA 20:0,-0.3545414954027019,4.104466462630062,2.3917286775222237,0.12197867739545348,0.3729786809967215,944.8 -> 615.8,TAG2,33232.7422523543,62859.144653338,72487.525573691,112612.067993171,67178.345458992,136632.409912123,63110.104797356,102247.147216789,84814.98608398,74275.36547852,14864.7210388125
22:6 Cholesteryl ester,0.35396259399072816,4.016783991338598,2.3838137652846854,0.12259792245423984,0.3731486191480771,714.5845 -> 369.1,CE,68734.325271601,68755.6050720164,63383.64456176,74621.985214235,70613.464767457,51697.4833755426,56184.984199508,55726.4041213918,50264.303482056,68042.7450408941,44244.4034881439
TAG(60:3)_FA 20:0,-0.35418611452385707,3.1377071951842668,2.386478986255554,0.12238901309813138,0.3731486191480771,986.9 -> 657.9,TAG2,20556.6613998399,30660.6823539782,31308.542297376,55314.263915992,36451.2624740591,56383.76409911,32687.702575685,46475.543334965,42723.383117694,51671.343688956,9458.5207290657
"18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",0.3533332086085776,3.344654148302992,2.3750975444431646,0.12328389710578039,0.3735191756706024,668.6002 -> 369.1,CE,56236.1241607595,49786.103622438,41840.1432037314,46724.2232208242,43249.0431213455,34524.0625076276,35666.9424476658,45923.3231430047,32149.9822196941,47147.0830040011,17214.1211738598
"PIo (40:6), PIp (40:5)",0.35341876664085936,3.543007411776562,2.376293604010656,0.12318951454487416,0.3735191756706024,914.5853 -> 637.5853,PI,48416.663375846,53001.363555906,51711.26376343,48856.50323485,50640.84373474,45720.083114618,40119.802902232,39989.263031014,37471.202484136,43280.42314147,30385.802009571
PCo(38:5),0.3530016370964271,13.54880706328031,2.3715142599554633,0.12356713920537676,0.3735225851778969,794.6 -> 184.1,PCandSM,62291577.7890625,69175351.203125,67898036.96875,63379009.2890625,61322571.1796875,57855029.7293701,52891542.2265625,51971347.421875,50127548.828125,51898766.6132813,863010.7226561
TAG(54:6)_FA 20:0,0.35200134543754297,4.173614792404413,2.357697955719914,0.12466603602181944,0.37598594918653516,896.8 -> 567.8,TAG2,23975.9617271425,88550.8468131919,106248.386848457,153610.210998541,108795.087646498,99500.046508789,48417.5836562919,81385.125488257,67048.924804685,88771.4259147369,10909.0007972725
20:0 Campesteryl ester,0.3513682942325323,4.009382245563749,2.349085988119782,0.12535648811105798,0.3765397968023624,712.6628 -> 369.1,CE,70033.2852554429,68576.985076902,60036.984329239,73027.204940789,74716.485160822,56127.703872672,52581.5836563159,53340.0435485914,48747.043502803,72777.145423885,42768.323028558
PE (14:0),-0.3513038541375309,4.019758423997913,2.348315507218785,0.12541846706181406,0.3765397968023624,426.2616 -> 285.2616,PE,56659.184433004,54430.543869007,72623.205627441,65427.384231562,73444.645904508,77861.365951544,83366.625335699,92401.766662604,86309.445892328,87038.886383024,13909.8610305844
Lyso_PC(20:3),-0.3507532738864695,4.331250218670167,2.3410819028504193,0.12600201563179322,0.3774359020282675,546.3481 -> 184.1,PCandSM,75980.50603488,77385.986328132,72399.605499324,90697.426086401,91641.026062096,67062.1244239964,118936.708175692,149827.189819395,93624.187057414,108348.668823258,12646.5409545971
Lyso_PI(16:0),-0.3492821036816465,4.92735312200021,2.3216571510533868,0.12758404171429732,0.381312124672076,590.2962 -> 313.2962,PI,113395.028564491,137142.368896447,120413.787963875,105844.386444131,122012.208984364,169311.192138591,166779.290771418,155247.089446971,138942.030792289,165256.747863734,30428.102142322
C22:1,0.3489237140987511,7.691921836239234,2.3171307606826304,0.12795585511436397,0.3815620544401304,337.3 -> 337.3,FFA,1128530.35748432,619825.0422365,685700.785492113,762561.432312155,1674939.67779648,1212293.7816766,924394.073028672,625299.881713829,519736.01275629,826981.614623958,317991.084289549
16:3 Stigmasteryl ester,0.3481474227805391,3.4699844785469436,2.3061381204906297,0.12886386125659752,0.38340618495221374,662.5532 -> 369.1,CE,56550.06414795,56501.064002994,50683.8838539117,49281.043243407,49703.7235107296,40521.9629363956,41359.3629341282,48814.9433135826,37067.0425224128,48143.1235199018,17500.9611854555
17:0 Campesteryl ester_simulated,0.3478321066759969,3.33606818133283,2.301889034878286,0.12921676237728888,0.3835941555774226,670.6002 -> 369.1,CE,52451.4838333114,50239.5034255923,45612.083106997,45192.4829788173,42624.7631416371,38505.8826522688,33963.5024070725,44532.2030868425,31931.7822036659,45829.6632575945,17371.0611877457
17:1 Cholesteryl ester; 16:1 Campesteryl ester,0.34552539380413444,4.108181775283772,2.2718526361179556,0.13174233237040256,0.3842001058555352,654.5845 -> 369.1,CE,80039.685905451,89505.426452627,73217.0253600989,71334.104911805,71647.4451217573,63010.4844131549,60398.8241424876,65867.8644637991,56652.1639289787,71009.0447998155,38547.4226837119
PC (36:1),0.34683335972086676,13.539064925063839,2.2895564506541235,0.13024713961772288,0.3842001058555352,788.6 -> 184.1,PCandSM,61049600.3359375,69398017.140625,67727441.109375,62364066.3828125,61105359.1484375,57846203.0725098,52526948.1796875,51603176.6054688,50038218.1484375,51750890.8281251,767278.99462888
PCo(38:4),0.34582463246553885,13.53474238156719,2.2762896321663932,0.13136581151944743,0.3842001058555352,796.6 -> 184.1,PCandSM,60855745.8984375,68890457.4609375,67892270.1249995,62078936.1796875,60674799.5390625,57544105.0872803,52088984.84375,51740841.2382813,50027169.4804688,51523246.6562499,843902.08203144
PCo(38:6),0.3456118041224107,13.553567080181496,2.273495403986163,0.1316027878366954,0.3842001058555352,792.6 -> 184.1,PCandSM,61884789.96875,69872966.8046875,68244164.78125,63311033.3359375,61197749.0546875,58388380.3328857,53230729.7421875,52299829.140625,50527442.3710938,51935029.8476563,876032.53759741
PGo (40:6),0.3468103979835288,3.8539845285275582,2.2886242186134496,0.13032539838175586,0.3842001058555352,826.5692 -> 637.5692,PG,60819.224624632,82734.2659302,58822.344116223,46388.80303955,65719.80404665,53458.164062497,51563.483367925,53358.103149422,46244.683105453,52947.963623048,37117.622375489
TAG(52:1)_FA 18:2,-0.3456571391950774,5.548365208314094,2.273924184007342,0.13156639237068324,0.3842001058555352,878.8 -> 581.8,TAG2,105243.78756336,167003.592384326,197173.253829951,244733.2783204,219715.99560551,332873.44335926,189524.973285665,246989.39819339,218739.77539069,242562.536857596,47482.3033409175
TAG(58:4)_FA 18:1,-0.34558338772584896,3.6523057965135246,2.272497519849594,0.1316875331920893,0.3842001058555352,956.9 -> 657.9,TAG2,30400.1022186211,47870.603271468,50454.983489977,71737.265136749,48732.2635002065,81667.225219769,47422.343627934,61880.304565415,51645.743774414,85223.146057128,13794.5609588624
TAG(60:11)_FA 18:2,-0.3463574154255191,3.90390040061185,2.2827547602016693,0.13081933212414257,0.3842001058555352,970.9 -> 673.9,TAG2,45197.9431037662,51032.843994133,56980.424545274,76326.645751945,60793.3439636267,99607.0274658,61668.624572713,82600.58557129,73405.90515138,67729.644775385,18700.8415031401
CerP(d18:1/18:0),0.3450314096889811,5.192566534817673,2.2656259168236375,0.13227276107316774,0.3848991992546683,646.5 -> 264.3,CER,184757.613830582,147154.290596037,155485.391128644,153541.391326813,108706.947780686,166476.891509924,107732.247497578,123263.308914125,96386.6878357089,134532.469711348,110978.788505661
PC (36:0); PCp(38:6),0.3442942740582975,14.536532088909611,2.256235695621335,0.13307719124690306,0.38554529805448506,790.6 -> 184.1,PCandSM,122011117.75,138188332.109375,136235952.656249,124903168.499999,120027132.140625,115530155.150391,106343561.300781,103003646.929688,98831502.1289062,103280222.515625,1653949.98095683
PG (34:0),0.3444466296630384,7.952961743359222,2.2581991145198117,0.13290854066308058,0.38554529805448506,768.5485 -> 579.5485,PG,1174319.46130403,1954684.71899564,1231641.89099227,961441.30786133,1317274.93426506,1319458.35833703,1327850.19226145,992721.371948077,927814.35900936,875795.15905753,58768.904052732
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",0.34314670951517745,3.430378324621432,2.2404832723911734,0.1344389566331396,0.3874225078430822,666.5845 -> 369.1,CE,55236.524353024,54628.8638839756,46967.7634201043,48400.3833007879,44912.0830993515,39348.4427871702,39417.9627838103,48455.0035781898,34638.4024238619,44743.1228332399,19372.4813537636
Lyso_PG(22:2),0.34336408516117006,2.2653810899668967,2.242191195604974,0.1342905597973429,0.3874225078430822,582.3427 -> 393.3427,PG,20678.661571497,21334.1615486188,21487.241516101,17106.141151424,21232.7816009431,17586.0212936403,16354.2812156645,18791.4013366744,14131.8009376469,17271.021289823,13363.2809982231
PE (40:9),0.3429576335325863,5.258411744360711,2.238597881887017,0.13460298610862373,0.3874225078430822,786.507 -> 645.507,PE,172604.97454839,228193.656463828,216660.135559094,181891.073669379,196089.912658692,183162.23405448,181297.792968788,166563.912109423,137753.308807318,148868.070861832,21942.4216079656
PC (36:2),0.3418926642440676,13.57143154114825,2.224941660074257,0.13579778659942385,0.3887278301326123,786.6 -> 184.1,PCandSM,62741598.1875,70831451.7734375,68817419.421875,64017012.0234375,61886339.203125,60027165.3243408,53780326.6835938,53234194.5664062,50919833.234375,52375860.90625,825606.23437499
PI (38:7),0.3417764484287114,6.569499629072717,2.2233558328680374,0.13593730011435007,0.3887278301326123,898.5176 -> 621.5176,PI,393985.98779299,558067.35937502,490530.29516607,369948.94726566,675760.4902344,375568.705871624,444317.35217303,373806.78576665,393201.64624032,440332.18969734,46652.42333983
TAG(54:8)_FA 20:0,-0.3419145548245734,4.914114908950669,2.2249755417901724,0.13579480759688228,0.3887278301326123,892.7 -> 563.7,TAG2,57174.2436790478,126453.6885491,120346.788822175,161310.03125001,145038.38867189,206428.41442872,114897.649539955,147614.35119631,146906.01025392,179982.93061441,27981.0217437675
PEo (40:2),0.3415190227494778,5.18030685220202,2.2198900387934373,0.13624276302863308,0.3887616772627375,786.6372 -> 645.6372,PE,161968.191375779,221233.876770178,205101.994964624,173694.030822836,182974.651916615,178896.61349472,172204.612701287,158387.892761044,130784.729736299,136790.968688962,19979.901535039
C18:0,-0.3402312314217126,11.600581353442864,2.2034171645063907,0.13770517424559997,0.39124817747033125,283.3 -> 283.3,FFA,13436881.3024896,6834986.53686525,9858957.1877443,9086618.90527361,9726543.06127941,10893002.5051267,10605758.2592773,14987062.0251466,15235105.6286623,13630034.378418,9905782.93481505
PC (32:3),-0.34024755774448323,11.700288555451891,2.2036292288701986,0.1376862364264697,0.39124817747033125,728.5 -> 184.1,PCandSM,13174807.2167969,15231075.1132802,15873455.6132807,12657723.5507813,14019604.5703135,20046812.7198496,17659565.9931636,18702340.7910156,18165020.671874,19015531.867188,177354.49304192
PC (32:2),-0.3398707110912636,11.656079552927494,2.198761742637612,0.13812165027244064,0.39159114552614865,730.5 -> 184.1,PCandSM,12562373.0234379,15009157.8671875,15600434.0996099,12271191.5351567,13416565.1875,19639024.1417231,16796673.0957021,17602819.1738285,17969906.406249,18702560.7207041,185296.3309327
