lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
TAG(60:11)_FA 18:1,0.15449256158758604,8.23996889297669,1.7885273957142545,0.18110568808270133,0.7783771297445744,970.9 -> 671.9,TAG2,44324.762664791,62546.84466554,53747.003540036,46933.642791744,48173.903472898,39593.982513418,43605.90307618,55876.944458038,46014.223022458,49670.00335693,14905.5610923746
TAG(60:8)_FA 20:4,0.15481929260159435,7.9472887662052365,1.7955951693505199,0.18024593093485236,0.7783771297445744,976.9 -> 655.9,TAG2,41486.202911382,42148.503112776,44711.343170183,39763.722564708,41423.423034691,37156.082611072,37169.402618399,40199.482818615,39649.802978483,38408.602401732,11285.3207397447
TAG(58:3)_FA 18:0,0.15295365362144875,8.700430896767447,1.7536438377072727,0.18541930619902092,0.7803911458706045,958.9 -> 657.9,TAG1,93261.066528309,70914.62490841,56663.884460446,58279.143798838,60863.064331039,62697.284667969,55657.244079585,75413.185729945,54359.283569305,64294.944763171,27749.9618339567
TAG(60:1)_FA 16:1,0.15189749440058006,8.428240092319658,1.7291340030803148,0.1885215311492362,0.784823330762581,990.9 -> 719.9,TAG1,55968.4639129605,51591.3434638916,52071.5839385908,55239.523635874,60384.824028012,47599.1432418739,48908.663207997,55450.6640662987,52856.8034972839,48742.383476268,27183.9018440295
TAG(50:4)_FA 18:0,-0.15078093060816744,9.206328898096046,1.7047275343966257,0.19167087744890876,0.7893542587412049,846.8 -> 545.8,TAG1,74729.46514892,106244.407897993,88051.205139166,73540.105041453,110649.168029734,93156.10595702,92360.24603278,90797.445739743,115281.306274484,123031.708313041,27933.2221717827
TAG(58:2)_FA 18:2,-0.149180912800622,12.222426660098014,1.6697104964841856,0.19629731555462585,0.7913881248149652,960.9 -> 663.9,TAG2,333934.04248067,1103391.75878868,1043018.55786205,514471.09655752,951398.30151361,887705.43017597,659374.14379893,950196.35766588,921104.25512683,1005374.76733351,38653.643054964
TAG(60:2)_FA 20:4,0.14961317236349408,7.682170387521065,1.6764407854650187,0.1953980604744351,0.7913881248149652,988.9 -> 667.9,TAG2,29113.2221183726,35800.46247864,42356.423126211,34873.582427959,34608.282470696,35745.042602525,25116.7817497142,35811.402526855,28480.4417800999,37950.6826934638,7551.1005859368
TAG(54:3)_FA 18:0,-0.14649632048277206,12.148540050587409,1.6101638299976462,0.2044687741844924,0.8030860294336153,902.8 -> 601.8,TAG1,668718.83300766,675639.28564457,728894.29003914,605474.90063472,732062.25341793,825931.49853534,744740.09130892,647615.94482445,814968.40234363,830236.85644515,260160.91840743
TAG(58:0)_FA 18:2,0.1465714415919699,7.859702561078226,1.6093170670521886,0.20458782799391878,0.8030860294336153,964.9 -> 667.9,TAG2,35859.762359595,44810.58306884,41901.383056618,37628.082916259,37776.582946784,29978.181854247,34160.362487811,44911.183135995,32099.341979991,42061.48318479,9860.0806846628
TAG(60:10)_FA 20:4,0.14623299363324158,8.55951728557001,1.6029236702805747,0.2054893756775308,0.8030860294336153,972.9 -> 651.9,TAG2,55740.94387818,65333.924926718,80037.604797306,62702.803955074,62176.524414037,59215.823944066,47305.003417989,76998.605712944,55712.283721931,61496.744903554,12763.060791017
TAG(48:1)_FA 18:2,0.14506223284171352,9.764824172189796,1.5782764480075002,0.20900913200747515,0.8085908844329593,822.8 -> 525.8,TAG2,194750.814689616,179270.89111331,146714.34973149,110306.26721195,137352.62963867,144178.991455056,125297.027999881,133558.56958014,140484.930438995,167423.171684358,19716.6014213554
TAG(48:0)_FA 18:2,0.1428759641772382,8.397642021587453,1.530014913889317,0.21611020644575052,0.8195070204824004,824.8 -> 527.796,TAG2,58361.3442802429,57317.263854969,61200.704040524,53240.543579091,59050.104187002,49496.003540016,47709.1032371682,57678.583740207,49659.3837242325,64229.6045646685,12813.8809471068
TAG(56:2)_FA 16:1,-0.14345094459915259,9.95721868377664,1.5434656077695763,0.21410269266290638,0.8195070204824004,932.9 -> 661.9,TAG1,144087.33032222,155923.47033699,142121.92956543,132877.95007325,168815.1707764,161405.75195308,165641.35217279,158603.97021485,171512.39135742,183251.09252932,60341.2440223833
TAG(56:8)_FA 16:1,-0.13929645401248014,11.438288812925984,1.455767429944899,0.22760476940491842,0.8546335949223898,920.8 -> 649.796,TAG1,404262.71020504,479095.59228464,353305.70288083,443873.35375971,448597.47192393,470206.29419,487759.25000031,497525.51733404,423315.71630834,522718.25122068,125655.708358793
TAG(52:3)_FA 20:0,0.13719088031113205,8.294642424894418,1.410633416458495,0.23495127097450214,0.8570127312688982,874.8 -> 545.8,TAG2,43640.6031570266,66959.904418911,66260.264526314,49906.243408222,46790.2836761271,46760.6234054602,43506.0030593696,57641.224334712,48383.7635154852,58229.4443741259,8930.2405967675
TAG(54:4)_FA 18:1,-0.1378334234373941,12.389236549944986,1.4254529518958634,0.23250795497359886,0.8570127312688982,900.8 -> 601.8,TAG1,810537.69726571,810299.13330081,857321.98437478,694093.64794914,874147.167969,999812.60644501,851250.57275408006,736521.61279276,967627.48388686,999890.82812498,306730.021858147
TAG(60:7)_FA 20:4,0.13770699918594734,8.26748651186634,1.4212151170592051,0.2332035042971784,0.8570127312688982,978.9 -> 657.9,TAG2,52026.703430159,58345.344390864,53492.743835458,55480.864013655,46974.723129265,44380.263183573,44739.483459467,69701.905456563,42072.502960221,46204.962921113,9416.6006736745
TAG(52:4)_FA 20:0,0.13549143956558354,7.442683777368812,1.3745466079171251,0.2410322469959045,0.8627602859759946,872.8 -> 543.8,TAG2,36083.7227172737,27943.321960447,29976.042266854,27434.061752308,26579.0418624916,23960.3016128566,24598.6218719448,31512.522369382,27916.1220207072,30528.1423339814,6863.2404022191
TAG(60:11)_FA 16:1,0.13580056820928946,7.762234418286736,1.3812222201716575,0.2398930684714068,0.8627602859759946,970.9 -> 699.9,TAG1,37165.022949225,35401.282653803,31323.042205806,29995.522064203,37370.982543931,31325.642120364,27819.642150885,34757.662536634,31869.602386469,33442.362396233,18402.3410720827
TAG(52:4)_FA 16:1,-0.13310466025366446,11.37597653329468,1.3292617350189184,0.2489365983492416,0.8706802858636814,872.8 -> 601.8,TAG1,403478.77246083,371986.14453122,500149.5168458,324664.88403328,445761.53198238,478870.98876934,428547.38867154,366695.80541975,491941.37622063,532270.75927726,124780.229213698
TAG(56:8)_FA 18:0,-0.13278385988005195,12.20701610808725,1.3229414492568592,0.25006483406006513,0.8706802858636814,920.8 -> 619.8,TAG1,686921.82788097,685366.00952161,677751.05053731,668229.74511726,714379.75195296,681755.40917974,795224.67187467,689101.91040047,854020.20288058,849976.38110334,368462.086517462
TAG(58:7)_FA 18:2,0.13369814587145543,8.382581408356199,1.3398081046423158,0.2470678121769271,0.8706802858636814,950.8 -> 653.8,TAG2,69326.164642335,55142.004028338,54945.503784176,49685.043792719,54774.863830576,48395.083007777,49830.803588869,57245.823608395,49971.143432621,60003.504211402,13495.6809234602
TAG(60:11)_FA 20:0,0.1319998127788434,8.207011553795084,1.3058068053384204,0.2531552617688456,0.873499687004215,970.9 -> 641.9,TAG2,46758.84317017,60019.464691152,51561.243713353,44181.683074954,49425.42367555,46986.903167719,45852.923080459,44118.422790541,49331.583770757,48500.743347161,12032.3409233141
TAG(54:8)_FA 16:0,-0.13109235815280149,12.862913276940926,1.2895024832241688,0.25613965690047946,0.8759061481507467,892.7 -> 619.7,TAG1,1096557.96289035,1078188.10595732,1057442.15795898,1053477.87548828,1105548.76464849,1115837.6047364399,1238811.91186521,1051422.11279302,1328766.13452141,1336431.2031252,594875.320373492
TAG(60:10)_FA 16:1,-0.12894657486643343,9.234320916022805,1.2468947520357005,0.2641463925994138,0.8952926404033229,972.9 -> 701.9,TAG1,107914.847106892,97615.20678712,74722.20532227,81446.045898441,88523.02648926,118176.2071533,96684.66711428,116653.18847655,82524.365905755,85556.526184095,37788.5622901941
TAG(56:7)_FA 18:2,0.12592365103382938,8.327533397050649,1.1885029793641309,0.2756317311751422,0.9260259038603462,922.8 -> 625.8,TAG2,58382.203796378,55575.503967275,53609.463378891,49475.143615701,53231.303771997,47631.483215335,48698.063781731,53371.14385989,47200.523193354,56957.124267574,14661.3810501079
TAG(50:4)_FA 16:0,0.12325720771569634,9.530587803665131,1.13946342289222,0.28576573750466544,0.9304846587251251,846.8 -> 573.8,TAG1,123358.12915039,115013.50817873,136635.75024415,97651.02612303,127872.4095459,108505.04772952,108390.78796386,103769.86694333,121281.84790038,122237.16857907,49556.2432174833
TAG(56:4)_FA 16:1,0.12371942504765249,8.833222052853186,1.1476255853981456,0.2840467498669403,0.9304846587251251,928.8 -> 657.8,TAG1,112050.98840327,67968.444702119,62764.944702158,58553.524353054,63946.643829327,74144.384094285,66295.9641113,75440.365661551,61416.864318834,64921.544250516,32944.3221473473
TAG(58:6)_FA 18:1,0.12306271080473617,8.360403711407915,1.1351629972847093,0.286676735586331,0.9304846587251251,952.8 -> 653.8,TAG2,64190.064575204,54826.504058839,55939.063842767,47707.943237316,54626.88385009,46056.743164031,45844.203460682,60009.044067392,52766.383636478,56092.623901352,14362.4409408589
TAG(58:7)_FA 18:0,-0.12463942598380261,11.334706830836831,1.165607696855659,0.2803055820198339,0.9304846587251251,950.8 -> 649.8,TAG1,357369.2233887,424993.70873962,415184.81640623,352070.12841803,461844.87304702,395408.91015623,490579.17382807,470410.03051702,438645.66894536,439967.090088,109017.167751314
TAG(60:10)_FA 18:1,0.12182973023757791,9.012300449145767,1.1130122581373596,0.29142808661305464,0.9379576233008398,972.9 -> 673.9,TAG2,79570.445922848,91148.747314464,92636.24597168,83573.40551759,91634.68688959,73263.465484613,78358.065505997,84365.10583493,84328.665954591,93158.146118139,20556.8415031386
TAG(54:8)_FA 20:4,0.12119669975754505,8.043758251854744,1.1007130166718753,0.29410968020147127,0.9387000626430292,892.7 -> 571.7,TAG2,51748.4633903409,46939.44348146,44354.103149429,39947.422683709,42071.7031440693,38671.783020006,43184.06311034,46633.943817116,39267.443145742,43944.763458243,9666.5405960137
TAG(54:6)_FA 20:4,-0.11963805614571327,11.868610898469795,1.0740180862060245,0.30003961583273153,0.9497121724292246,896.8 -> 575.8,TAG2,562995.681427231,640781.38476557,597328.09985347,511095.83374033,666948.488800266,677514.79052688,646719.88793936,562460.73925776,694430.68847672,727891.53613282,111554.627319323
TAG(54:7)_FA 18:2,-0.11849755759464559,9.095833778238424,1.0530296185149837,0.30481036889665336,0.9534539842685745,894.8 -> 597.8,TAG2,98035.6470260746,88170.806579549,91463.60668946,68194.764648418,86962.5265579176,82117.98620605,80868.445922844,97719.006774914,103428.28753661,118538.94854735,18437.1013107249
TAG(56:7)_FA 20:4,-0.11751724792742589,11.66263162477255,1.0362721333896732,0.30869006279191447,0.9534539842685745,922.8 -> 601.8,TAG2,506226.87768543,550459.84033209,519310.47607422,441225.33300788,565248.15795904,596446.82128896,562475.39880363,494496.56933587,577471.60229502,632951.84375025,97610.2864341495
TAG(60:0)_FA 18:2,0.11789259160556126,7.4948985557518535,1.0408141222882819,0.307632204185038,0.9534539842685745,992.9 -> 695.9,TAG2,28564.4420661963,30943.442169205,32156.38189697,30943.902282724,28854.861816397,27706.561798097,26297.5818214427,30453.822265631,29437.542205814,29189.042266835,7954.4405746443
TAG(56:5)_FA 18:0,0.11552460036765153,8.358869937078152,1.0002963040850545,0.3172388215692463,0.9720197492881707,926.8 -> 625.8,TAG1,62045.12475586,52005.783447291,48441.723510731,43093.123352026,50320.283508277,49218.283386205,45187.083129893,49183.603637717,47950.103332484,49911.14367676,28556.1417312576
TAG(52:3)_FA 16:0,-0.11384502168265348,11.296206233808384,0.9724999772051888,0.3240574822583617,0.9850318706742263,874.8 -> 601.8,TAG1,385635.60717767,353685.34252936,471462.33300776,307496.04101575,423862.93017574,440058.7490232,399130.66870127,359185.16528326,460422.25024421,493183.13623065,123612.967987039
TAG(60:10)_FA 18:0,-0.11310329248351512,8.463697065530729,0.9589276840262926,0.32745719496638875,0.9875283911191094,972.9 -> 671.9,TAG1,53627.384216281,54708.283569329,46964.503051788,48507.363677971996,56840.343322753,46392.703247065,53356.303070075,59593.204040533,75716.204772944,53856.884338364,25948.301765443
TAG(60:11)_FA 18:0,0.11193469888581246,7.890962312081894,0.9386619714238837,0.33262218607790867,0.9875526919987521,970.9 -> 669.9,TAG1,38509.542999269,36401.662963851,36552.362670899,34520.022247294,39230.122680639,32885.042266847,34274.982696519,38943.162475579,35098.622528065,33886.922210711,20291.3214492789
TAG(60:3)_FA 18:1,-0.11228524289941233,8.51279791568989,0.9452023643395933,0.3309435081573209,0.9875526919987521,986.9 -> 687.9,TAG2,51627.6835327132,63275.064544672,59118.103942853,56922.403869607,55453.943847674,55464.503601082,47664.2435417407,103187.327758733,49253.583602882,59144.804321265,14071.2810020416
TAG(52:5)_FA 18:1,0.11059236821795056,8.391853272723631,0.9167882196505843,0.3383196964441557,0.9891331583061957,870.8 -> 571.8,TAG1,69477.705017089,52639.123535141,51800.943481441,41710.342926015,54493.3036499,51686.003967255,49860.003906268,49328.523681642,54449.2634277,50137.003479021,23341.1416511545
TAG(54:3)_FA 16:1,0.11083287962696434,9.673558328143258,0.9214197608312134,0.33710246538015437,0.9891331583061957,902.8 -> 631.8,TAG1,156572.97119143,125225.50891118,124531.14794921,115318.72949217,129412.79016115,119347.38842773,120428.24768067,113917.74865721,132032.15002443,133024.77075193,59708.6841468603
TAG(48:0)_FA 16:0,-0.01924494490734696,13.830770757890953,0.027800903164461488,0.8675777557774289,0.9997977192214529,824.8 -> 551.8,TAG1,2132072.6572268,2352151.8925785,2282625.765625,2049996.6650392,2545627.6230482,2131503.00781249,2358718.25732401,2042827.595703,2554692.9453114,2730654.9335943,906740.443092099
TAG(48:0)_FA 16:1,0.0510535829683707,10.249814694213946,0.1955821412059322,0.6583106978427691,0.9997977192214529,824.8 -> 553.8,TAG1,229562.27709962,189530.99291992,183179.57348634,163795.45227051,199370.07519532,184773.17236328,199055.37377928,162748.27197267,201810.35424803,207100.27441406,79988.5658798457
TAG(48:0)_FA 18:0,-0.013718097723191327,11.635118729468406,0.014124508846634853,0.9053969071040093,0.9997977192214529,824.8 -> 523.8,TAG1,470661.0126953,524234.11669913,495468.67138661,435960.41113284,573943.56201178,466384.81298815,531283.36035129,439155.16503911,548607.51611312,602949.7211912,188790.513305683
TAG(48:0)_FA 18:1,-0.040361549328691855,9.87001180347853,0.12223246408825617,0.7266257029636605,0.9997977192214529,824.8 -> 525.8,TAG1,255429.82153334,157295.410278353,126664.69006343,89786.06713869,124767.510498042,178382.6920167,173161.611755368,114772.128601101,173130.07293705,151951.99121099,36564.6426696918
TAG(48:1)_FA 16:0,0.026478865889142285,12.387985339444299,0.05262615066503429,0.8185550029701744,0.9997977192214529,822.8 -> 549.8,TAG1,788576.35742211,847206.41796894,860540.4013672,711895.07226553,1069408.75488275,725739.07031256,829070.63574223,732209.0732419,926581.61621108,1100670.1132811,318746.301387571
TAG(48:1)_FA 16:1,-0.02314620232528833,13.86134514976702,0.040214608397945995,0.8410615596759042,0.9997977192214529,822.8 -> 551.8,TAG1,2177113.7626952,2414273.2265628,2311234.8496095,2087669.9550783,2598886.8730448,2162946.32812481,2392597.60058695,2095806.8886719,2655176.5214848,2780699.9140631,927480.061664605
TAG(48:1)_FA 18:1,0.024132721097868157,11.77704042530989,0.0437118769098106,0.8343905842347609,0.9997977192214529,822.8 -> 523.8,TAG1,532644.49707012,559415.88476554,560853.87939462,487243.012207,638244.66113287,504815.75537112,563308.02050786,483681.39355483,589165.76025379,662909.60693353,219186.134483368
TAG(48:1)_FA18:0,0.03605641722109085,10.737056453825348,0.09756486219339422,0.7547716988842479,0.9997977192214529,822.8 -> 521.8,TAG1,280579.04150401,273216.27587899,257620.67822263,230369.81762686,300979.76000968,243433.38061517,272662.67944329,227438.07592777,290688.41943366,309598.44213872,116301.388069129
TAG(48:2)_FA 16:0,0.07755396415660709,10.649600578586888,0.45132596908342704,0.5017059444955085,0.9997977192214529,820.8 -> 547.8,TAG1,281853.12036121,254598.27685548,252656.85717777,206151.35351563,302648.74121092,222255.39624023,242104.33715824,223848.4155274,270530.03833007,302985.68359392,99298.4867210266
TAG(48:2)_FA 16:1,0.006848234517343749,12.40081170360482,0.003520188744914776,0.9526883279786107,0.9997977192214529,820.8 -> 549.8,TAG1,775048.39453133,867313.45800785,834649.4277341,714503.70703115,1087478.9931639,747404.99169919,850539.27734385,753684.3134766,924221.7822264,1093157.04003901,328307.063114007
TAG(48:2)_FA 18:1,0.012031153124471545,10.788271488075297,0.010863175813938142,0.9169895569063438,0.9997977192214529,820.8 -> 521.8,TAG1,286650.55859385,276995.65820335,269355.63964852,243799.07568362,308242.76367191,246780.5964356,289535.25976573,240214.21752927,294919.45971686,340441.60205087,116155.88825987
TAG(48:2)_FA 18:2,0.0018150987171672035,12.403763412098167,2.4729405049583875e-4,0.9874533149586145,0.9997977192214529,820.8 -> 523.8,TAG2,820295.597160286,931239.36230472,950592.18359401,754739.7734374,1089247.6572267,847450.17456065,882079.520618554,833324.2978515,954239.282405809,1134552.65641027,137061.889263191
TAG(48:3)_FA 16:0,0.002349991692521278,9.445176784358988,4.1432045782130444e-4,0.983760290292697,0.9997977192214529,818.8 -> 545.8,TAG1,89350.44635009,135079.20800781,132794.51007082,84463.025756789,125257.3085937,97733.407348722,106482.82739251,108400.367980925,127550.788879412,138359.26940916,31719.7424773977
TAG(48:3)_FA 16:1,0.05464113836716755,10.653067386911136,0.2240515218886685,0.6359700514238957,0.9997977192214529,818.8 -> 547.8,TAG1,277603.7600098,250482.89941408,247036.35693359,205242.17407225,304915.34252936,225761.2758789,246531.2004394,223931.39624028,270847.66064445,301836.36084005,103614.34692002
TAG(48:3)_FA 18:2,0.04248908601104413,11.17209008752606,0.1354908730486386,0.7128054941329366,0.9997977192214529,818.8 -> 521.8,TAG2,363783.104865867,421775.54882797,405043.03173832,311904.74047841,451714.9707034,344299.065612714,386934.407577473,342552.60546876,385145.364887105,485173.25244118,65438.1047172306
TAG(50:0)_FA 16:0,-0.04637471970295564,13.156883914297927,0.16142315080196568,0.6878496223079399,0.9997977192214529,852.8 -> 579.8,TAG1,1338557.03613282,1524489.8593752,1417521.5869142,1289716.98779279,1521268.2509766,1321167.59765625,1559859.45654319,1315076.9218752,1633899.8183591,1684410.580078,539857.440094213
TAG(50:0)_FA 16:1,0.0035924446391157766,9.931358602801193,9.683741012622704e-4,0.9751748686110769,0.9997977192214529,852.8 -> 581.8,TAG1,167491.0518799,155666.89013674,142041.50988769,136608.46960446,153300.25024412,147818.17041014,157573.63110353,136783.64904785,162682.41101074,167832.83276368,68583.3246917907
TAG(50:1)_FA 18:0,-0.08626968121486685,13.394956385595192,0.5585684600009699,0.45483760745615076,0.9997977192214529,852.8 -> 551.8,TAG1,1559590.3134767,1769006.3632813,1650569.9003903,1443384.1933594,1817547.3886717,1725981.4794923,1846840.953125,1455165.8730467,1905586.4121094,2029986.7460939,647376.766327092
TAG(50:1)_FA 18:1,0.05427457537061492,10.222914901509519,0.22103627631395284,0.6382514597211011,0.9997977192214529,852.8 -> 553.8,TAG1,220310.17480469,188072.67260741,181957.59277344,164931.09240725,190319.61279295,176340.33251953,194503.15515136,167742.13134765,193478.17260742,201883.11474607,80324.4463043388
TAG(50:2)_FA 16:0,-0.011825135240712985,13.662748982198476,0.010496352399059106,0.9183981427895903,0.9997977192214529,850.8 -> 577.8,TAG1,1876299.30175798,2135364.51220727,2043035.0732421,1896713.61621108,2170407.326172,1904350.5859376,2131115.31005862,1796477.5527344,2222546.6445313,2428004.4726563,812698.03676604
TAG(50:2)_FA 16:1,-0.023001816805970847,13.242209916751019,0.03971391088704479,0.8420409902835959,0.9997977192214529,850.8 -> 579.8,TAG1,1444529.0644532,1576840.3027342,1551878.9160157,1373255.6166993,1618967.3027344,1423556.64941402,1600098.74853506,1373168.2539065,1713683.5888673,1778990.65625,585730.282188337
TAG(50:2)_FA 18:0,-0.018220988861808257,12.199404731969775,0.02491983428876665,0.8745669816546393,0.9997977192214529,850.8 -> 549.8,TAG1,678239.20214839,745520.43408214,736840.71630832,644576.48730442,853542.7802737,689054.56835931,755035.86645484,633409.69970713,812902.47705062,913274.07031229,302219.761260914
TAG(50:2)_FA 18:1,-0.026890123857078844,14.013954926383587,0.05427620729824412,0.8157827241722967,0.9997977192214529,850.8 -> 551.8,TAG1,2466167.7177738,2672844.0332056,2562733.0019524,2369278.6240223,2784809.4687485,2441141.5371074,2759253.9374999,2287028.9023444,2941659.382812,3017002.7207036,1029334.5303763
TAG(50:2)_FA 18:2,0.04819111925663896,10.450701061738128,0.17427631185934445,0.6763389453625601,0.9997977192214529,850.8 -> 553.8,TAG2,238295.658012388,251601.27465812,236564.6376953,197703.69384765,249453.95739739,207741.694335915,232870.316448343,212043.45434569,240453.39751811,270523.037982855,47583.7829627817
TAG(50:3)_FA 16:0,0.05559229946091986,11.89367570592416,0.23195199520432652,0.6300802156990508,0.9997977192214529,848.8 -> 575.8,TAG1,615316.10253901,587226.78222665,610057.4438473,521484.45629891,712486.84814453,568706.54199198,583736.70092778,521930.81689412,633151.10791042,697738.58789064,236530.456802383
TAG(50:3)_FA 16:1,0.005159611783852768,13.720558820116397,0.0019983074107585708,0.9643444953244245,0.9997977192214529,848.8 -> 577.8,TAG1,2065549.59082049,2176467.15039121,2120820.9248048,1917464.94726559,2333196.7597655,1944127.70849616,2218382.91943211,1874371.798828,2308602.0166021,2513411.4394536,838448.87660994
TAG(50:3)_FA 18:0,0.008467040278561188,10.295749168897485,0.005379805818847672,0.9415298648132525,0.9997977192214529,848.8 -> 547.8,TAG1,220256.47607419,192457.85253907,185779.67248536,160791.79052734,224660.11401367,196483.4350586,192093.39257812,175614.69360352,208368.73339843,229294.33593746,82758.6460533064
TAG(50:3)_FA 18:1,-7.999005096844622e-4,12.524701704040783,4.8026677177404054e-5,0.994470601946854,0.9997977192214529,848.8 -> 549.8,TAG1,866316.65820301,956847.76660131,927282.96679684,813158.31982422,1071420.131836,840437.80126973,964516.47241169,806625.45507811,1003513.62988286,1145851.824219,362208.986549169
TAG(50:3)_FA 18:2,-0.01724118567779154,14.331972930581816,0.022313334222417325,0.8812565659208862,0.9997977192214529,848.8 -> 551.8,TAG2,3213921.67459109,3635300.8007823,3563533.2382809,2913015.3466802,3836524.498047,3285147.21093605,3554196.41038505,3089633.1425761,3733628.44052951,4132040.29219115,526914.918399933
TAG(50:4)_FA 16:1,0.03475980232424959,11.942403942792549,0.09068625231884653,0.763306534087047,0.9997977192214529,846.8 -> 575.8,TAG1,634345.26367219,616114.98535168,630226.76855455,535403.4003906,722881.45605469,575230.3427733,619364.94702152,530144.31542996,669996.38378901,750720.99121089,237597.778053299
TAG(50:4)_FA 18:1,-0.00861244094589207,10.582075056049344,0.005566480877405411,0.940525930448774,0.9997977192214529,846.8 -> 547.8,TAG1,265097.37915037,235387.63671871,228925.43481445,199958.85424806,265664.02075198,228705.83715825,242171.03833014,210604.79394536,264773.13867189,287552.56152343,98864.6274986616
TAG(50:4)_FA 18:2,-0.0096161107047374,12.850063627856665,0.006940918992768275,0.9336033173649583,0.9997977192214529,846.8 -> 549.8,TAG2,1098812.43291486,1308003.64648436,1267192.54101555,1002277.65087895,1490038.875,1133938.57788093,1255041.99233602,1128233.004883,1238393.28096009,1603084.03988627,192816.451930992
TAG(52:0)_FA 16:0,-0.06093924645358633,12.15279759476936,0.27871816568676877,0.5975426096488292,0.9997977192214529,880.8 -> 607.8,TAG1,705864.24658224,748544.37109388,705658.49121083,649528.78808605,723670.24951191,675404.3676756,774291.95214837,678278.04785168,847084.8193353,806544.48144555,254866.057971974
TAG(52:0)_FA 16:1,0.03389577832377569,9.51268673896232,0.08619513967926196,0.7690711509190633,0.9997977192214529,880.8 -> 609.8,TAG1,129890.2294922,115071.96838376,105869.22705081,102132.76721193,113931.80859377,111713.20764159,115215.82922366,103240.52685547,120144.86767577,117013.70776368,53978.3642921613
TAG(52:0)_FA 18:0,-0.04864848793640762,13.651662629463111,0.1776418833023854,0.6734076499843165,0.9997977192214529,880.8 -> 579.8,TAG1,1917637.39208999,2046475.18457028,2001777.10351578,1893921.4111328,2070671.4208984,1933314.97607422,2211987.51513666,1784198.7685544,2292274.5537108,2329159.1796876,788117.77619529
TAG(52:0)_FA 18:1,-0.004530705166879839,10.464097697205782,0.001540456696147885,0.9686921446837217,0.9997977192214529,880.8 -> 581.8,TAG1,229615.93457026,235831.65673834,211501.87475587,196341.65270993,218259.67456058,204492.17382816,225541.89697272,198909.55346679,255866.81811532,238556.31738281,98146.4071083147
TAG(52:0)_FA 20:0,-0.09206885976294069,11.065295445227441,0.6360882842789124,0.4251308459356477,0.9997977192214529,880.8 -> 551.8,TAG2,296737.639946218,419591.87158193,371595.98632822,280103.1015625,366251.826187063,372826.725219448,371118.26599107,323940.90283205,394627.149269096,425013.692260648,59062.3840370077
TAG(52:1)_FA 16:0,0.01986405047420337,13.041328698555414,0.02961776936717797,0.8633603759819344,0.9997977192214529,878.8 -> 605.8,TAG1,1274138.36279343,1367298.16430631,1342566.64648419,1262520.03613284,1370471.25732428,1231007.36474571,1394055.68676756,1147332.99560551,1437856.7202147,1494464.80078164,548313.619270427
TAG(52:1)_FA 16:1,-0.07350344794382047,12.26709866112531,0.40548483637712707,0.5242701666150142,0.9997977192214529,878.8 -> 607.8,TAG1,774688.53466801,802587.01415998,744328.88671885,703993.13037143,776092.45361343,738599.49072273,833757.97265591,761273.77832009,902522.50683581,866869.48925805,279329.061653117
TAG(52:1)_FA 18:0,-0.05063873305819689,14.361928301716755,0.1924756161743062,0.6608641214741112,0.9997977192214529,878.8 -> 577.8,TAG1,3098693.52734287,3379483.16992196,3238807.94531402,3042667.59765563,3362091.91015685,3333324.943358,3460815.99218658,2903472.5058598,3683072.33984319,3750058.3476572,1377658.1634404
TAG(52:1)_FA 18:1,-0.04382077645518416,14.210655249217732,0.14413681437508785,0.7042026081700025,0.9997977192214529,878.8 -> 579.8,TAG1,2778961.4316407,3070789.9257828,2926505.0517559,2771057.0361319,3055840.0888658,2794061.07372849,3245537.78515531,2659807.8906249,3390699.9492185,3364702.7226554,1202944.22160313
TAG(52:1)_FA 18:2,-0.0048995006857712586,10.401157910987669,0.0018014554457295162,0.9661451069491517,0.9997977192214529,878.8 -> 581.8,TAG2,224100.876388551,243819.67871086,222902.23632813,193057.41406252,226695.6365623,208730.935867317,229177.67584229,214486.79516603,230863.355934196,258519.576126105,47482.3033409175
TAG(52:1)_FA20:0,-0.025169895336799385,9.49748595384228,0.04753036927877474,0.8274177296799107,0.9997977192214529,878.8 -> 549.8,TAG2,110977.967517864,121560.70776368,121095.74914549,101762.126892077,130097.809799163,109942.868148808,121053.408557895,110220.1879883,123519.308666227,146413.990905761,28543.8219604551
TAG(52:2)_FA 16:0,0.019094843705287693,13.150923312802627,0.02736848356835253,0.8686022153139686,0.9997977192214529,876.8 -> 603.8,TAG1,1373755.98437526,1446391.67968752,1511899.55419909,1306283.57177766,1529349.0234377,1397824.3828122,1478862.56469757,1236876.4101563,1529301.91308585,1610834.94726573,575327.418849899
TAG(52:2)_FA 16:1,0.03100897153494414,13.14734293700867,0.07217519765015368,0.7881956297482446,0.9997977192214529,876.8 -> 605.8,TAG1,1381746.67578136,1474018.07128888,1430746.85498062,1372108.02636712,1499781.32324234,1302246.91699218,1508901.334961,1247020.42041022,1540184.30126954,1599147.61230465,583148.884670399
TAG(52:2)_FA 18:0,-0.04205274433080805,12.175674442498284,0.13273235079668666,0.7156156971105329,0.9997977192214529,876.8 -> 575.8,TAG1,701702.56933585,735423.73388676,727664.01220689,628649.80664066,772826.21240238,772472.37597668,733284.73193355,625570.82421856,782854.67236329,846933.62158212,296840.318733247
