lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,7E1,7E2,7E3,7E4,7E5,40C1,40C2,40C3,40C4,40C5,SolventBlank1
TAG(54:8)_FA 20:4,-0.37318000958993186,7.615884868476414,3.133854130587679,0.07668225509029836,0.33444020689213394,892.7 -> 571.7,TAG2,97085.646301263,69834.524841296,83903.686340307,31569.542434683,49595.5036811663,89222.0862808239,64277.1441154455,89890.4456367606,82407.9452209255,56709.2639388969,9666.5405960137
TAG(56:8)_FA 18:0,0.3707158370840525,11.64712762029107,3.093468827773904,0.07860707062009256,0.3382753713201736,920.8 -> 619.8,TAG1,958546.3085936,970953.8339842,1247912.2011719,1459160.5498045,1443382.41552734,815446.91406259,949021.6240232,892752.3857421,1000313.3564453,793498.43847669,368462.086517462
TAG(50:4)_FA 16:1,0.3674450318992905,13.217106363755565,3.039307273225859,0.08127059137728894,0.3420509505219963,846.8 -> 575.8,TAG1,5106595.26855369,6532851.22167866,3858823.73535161,3431048.48437483,2181010.47460802,3262860.39013587,2685698.7128907,2486835.66064442,2764226.02343756,3505139.74365227,237597.778053299
TAG(56:4)_FA 18:0,0.36753025802321065,7.967062540445539,3.0400298689140737,0.08123442236275127,0.3420509505219963,928.8 -> 627.8,TAG1,190341.9344482,76160.945739783,68614.36486816,93187.146972645,61695.764160157,73905.20568847,66047.644531237,68000.805175741,69450.584777826,64149.183898912,32154.7420997508
TAG(58:9)_FA 18:2,0.3633595340677019,10.812996612190913,2.9722033354119057,0.08470641198161064,0.3488446859027621,946.8 -> 649.8,TAG2,687194.77050778,583986.72314474,898766.2612306,772638.102462781,867842.99096706,442778.33251979,548321.29394535,629743.86572274,688260.75048813,456544.03540031,60003.024066935
TAG(60:1)_FA 18:0,0.3637567990100917,8.888714493564287,2.9784125609163534,0.08438199619754512,0.3488446859027621,990.9 -> 689.9,TAG1,200106.41259773,222459.234130775,191890.27404787,181739.353332521,123156.54785155,132170.090332046,133597.18957522,115917.088256872,121535.98803707,146416.970703151,59031.6444854704
TAG(50:1)_FA 18:0,0.35653831229805377,12.453816715347369,2.861991971018142,0.09069512157036419,0.36786391614652697,852.8 -> 551.8,TAG1,2257094.4414069,2474932.8515619,2232913.8808594,2327903.9550771,1612050.8691409,1683475.1621094,1736378.3828123,1327526.1757813,1464413.0273438,1600799.0195311,647376.766327092
TAG(60:12)_FA 18:1,-0.3560399109709712,6.494677387780742,2.8522594378385984,0.09124561888751975,0.36786391614652697,968.9 -> 669.9,TAG2,32081.341857885,30530.3218536461,40336.183135956,13674.4809494012,22605.841522215,32853.74243164,30377.402069102,32905.702056891,33065.262481688,29813.7420959374,11244.1408348022
TAG(58:2)_FA 18:0,0.3539184727716891,8.146889948012056,2.8196398536902056,0.09311729454066822,0.37121792825120153,960.9 -> 659.9,TAG1,111603.52819827,125003.98864745,117919.30859374,104570.92822269,81701.9658203,80480.14526367,75643.34478758,72095.064819343,76346.304931618,81899.36621093,37498.5429839945
TAG(58:8)_FA 18:1,0.3529163323469495,10.799375344320278,2.804229045984358,0.09401602882602232,0.37121792825120153,948.8 -> 649.8,TAG2,671280.72998027,585569.97802758,895941.28222664,791480.091213179,826154.63769569,432485.93188489,556463.37451149,624605.72216809,665325.58984378,473353.31689455,57686.3240394723
TAG(60:2)_FA 18:0,0.3458700719429071,7.728875455736723,2.6929639712207067,0.10079216754434565,0.3939122466273917,988.9 -> 687.9,TAG1,89517.606323213,89356.906738256,84780.786010723,80506.82562258,55427.52404785,60853.044555646,58473.124633764,52208.923767089,59923.00457763,55256.523986799,30229.8419532881
TAG(48:1)_FA 18:2,0.34027722885205586,8.924520445004909,2.6072255583768538,0.10637772595543483,0.39943793177383863,822.8 -> 525.8,TAG2,296438.421493382,260033.217231743,314692.081764336,90713.185424748,119146.728416417,130473.129638673,149585.470840532,156188.770183569,167236.672336574,142760.909015624,19716.6014213554
TAG(54:0)_FA 20:4,-0.34067816951870106,7.895711113435337,2.613072432974575,0.10598624117396718,0.39943793177383863,908.9 -> 587.9,TAG2,104591.826660169,93787.346679674,106104.208435069,42367.623184204,61291.684555058,95415.987243663,87413.386596687,105117.987426736,97861.467193596,75521.465087903,10775.7207908661
TAG(54:4)_FA 16:0,0.34032493043373463,8.324494625632525,2.607759388413271,0.10634191699224742,0.39943793177383863,900.8 -> 627.8,TAG1,253004.73754884,101600.42749024,87878.44580076,102631.44616698,77679.805908202,91934.166625979,85147.64636228,87235.52624512,95347.66638182,80125.16564942,42685.2229461861
TAG(60:6)_FA 18:2,-0.34127686088163717,6.70722559055988,2.6214163564818307,0.10543029654982715,0.39943793177383863,980.9 -> 683.9,TAG2,43084.2830200258,33134.2624816694,47647.1032943387,15897.0010490419,25878.301620488,38093.923034652,38198.442718495,41901.66284177,36961.6226158165,31248.2822494499,11757.6208801274
TAG(56:7)_FA 16:1,0.33322102046703966,8.47736108455812,2.5002940657369663,0.11382504248895485,0.42325234245892923,922.8 -> 651.8,TAG1,135860.82934572,100932.78662111,141187.84960935,139090.94946287,132067.828186055,90604.8269043,107686.22814938,81757.3253174,113363.16845703,85460.08605956,53959.5840110602
TAG(48:0)_FA 18:2,-0.3301517135494916,7.945683455624871,2.4544449362160776,0.11719258937632643,0.42890285583066845,824.8 -> 527.796,TAG2,113490.607791907,84648.0861473422,109050.767387382,31952.742248538,80136.1656951731,85540.0668449185,93636.1462707308,102577.106849658,119421.609168983,71724.0654907294,12813.8809471068
TAG(54:5)_FA 18:0,-0.3297650621714004,12.675126804906037,2.449205984114087,0.11758433384391694,0.42890285583066845,898.8 -> 597.8,TAG1,2226232.62011777,2679160.3711549,1872421.18554679,2463649.17639098,2036517.53662067,3291599.20343125,2517795.73803769,2505071.40307667,2267279.52099523,2620657.08032237,32107.4822349548
TAG(52:2)_FA 18:1,0.32842264934227716,13.9681602572287,2.4293586779676843,0.11908160794731208,0.4302665645643446,876.8 -> 577.8,TAG1,7427968.0624999,7387478.3945313,5511571.078124,6067849.3281255,4388446.6601563,4885395.039064,4647633.1679692,4099502.7500005,4170498.8867188,4592294.2695303,1941547.84742338
TAG(56:6)_FA 16:0,0.32549700585704766,8.444620861809582,2.385953951523561,0.12243013591546285,0.4382312341646941,924.8 -> 651.8,TAG1,131252.76904294,96238.48620604,142357.53076172,136653.9291992,122307.22888183,86037.42590335,105395.62744144,84295.085876459,109315.8479004,80064.145385778,55226.0236091643
TAG(52:1)_FA 16:0,-0.3185328192598307,13.005668904937371,2.285535157265258,0.13058509303751342,0.4508952137494316,878.8 -> 605.8,TAG1,2666346.0126938,3200930.9062526,2126742.0976554,3021045.7226561,2254892.4433578,3598520.4121088,2959335.8554684,2992220.9609378,3090866.5429689,2782265.2597651,548313.619270427
TAG(54:5)_FA 16:1,0.31751070297746187,8.339482998120706,2.27053385963805,0.13185447503899828,0.4508952137494316,898.8 -> 627.8,TAG1,257654.27819827,98838.68627928,88846.28576659,111527.92687989,72535.28533937,93862.886352542,87206.50585939,91499.28564453,92488.846496582,85767.10559083,41538.8828811646
TAG(60:10)_FA 18:2,-0.319909615762164,11.347375038959813,2.3052622386749144,0.12893651830229863,0.4508952137494316,972.9 -> 675.9,TAG2,1070478.90856905,1051338.53074626,921939.145217922,397186.729884959,791445.638550067,1014152.09228516,864835.95568845,1000829.57617194,953859.98828176,938600.346046136,222166.576950074
TAG(60:6)_FA 18:0,0.3208609598404664,7.565963219251003,2.318288764119316,0.12786061802291696,0.4508952137494316,980.9 -> 679.9,TAG1,87000.327148448,63930.064697285,70976.48443603,73833.745666492,55701.643615711,56102.544311527,57178.88360591,44559.283142066,48782.003417966,50966.943115239,27466.322029117
TAG(60:9)_FA 18:1,-0.3182052432240933,11.32945039761279,2.2808132103764365,0.1309831790460975,0.4508952137494316,974.9 -> 675.896,TAG2,1053149.16577123,1057651.11401766,928644.505042957,386001.7683831,764499.80932619,998109.13037097,868032.86181621,953937.49389645,936850.48461942,952691.866497239,219413.255611421
TAG(54:6)_FA 18:1,-0.31513564698592966,12.737266235900925,2.2371385478181764,0.13473010223462403,0.45665158545009743,896.8 -> 597.8,TAG1,2344464.17004388,2858881.53686643,1892834.0598145,2548531.97302192,2175780.51391466,3329685.34777839,2572455.92187558,2679421.6562515,2466197.85461347,2668358.69628924,37363.8027458189
TAG(60:1)_FA 16:1,0.31275118017939085,7.588838311446511,2.202820520628393,0.1377584715344978,0.4621858354319087,990.9 -> 719.9,TAG1,71507.145294181,82160.54568479,80344.18580628,72228.785053233,52293.3436508203,53901.4238052143,56712.484146097,47183.0835571522,51288.7641410962,54562.5035896083,27183.9018440295
TAG(60:5)_FA 16:0,0.31197763807556333,6.826556090202196,2.1914743106576395,0.1387764257824269,0.4621858354319087,982.9 -> 709.9,TAG1,44929.843444822,33668.94226074,59598.544006364,41175.782775862,30113.282135009,31198.402404782,34751.822265611,29416.302062986,28536.141937246,28561.521942125,17760.2812995927
TAG(54:3)_FA 18:2,-0.30885520772328423,13.107308201751106,2.149028507898038,0.14266013353094917,0.4646731401953998,902.8 -> 605.8,TAG2,3945712.8134771,3642640.4394541,3300075.6328116,1205374.7460938,2624841.1728505,3466580.1699224,2988545.5820303,3464985.2714829,3432299.4902329,3023427.1523434,639112.544456557
TAG(58:8)_FA 18:0,0.30846774651301967,11.787936705918925,2.14362764659694,0.14316300402886992,0.4646731401953998,948.8 -> 647.8,TAG1,1171323.86230492,1185692.482422,1241978.1445314,1545431.0781249,1382980.96191416,1017678.81640622,990579.50878879,974664.76953122,1020693.5136714,949108.36767584,445472.271652397
TAG(60:12)_FA 16:0,0.3097491879426285,6.871300401155584,2.160367139135417,0.1416108512954097,0.4646731401953998,968.9 -> 695.9,TAG1,39669.582916254,37541.482910154,49484.843597418,47529.323486311,37834.082702639,33666.322418216,31717.522277805,30847.36206054,29830.822174048,31959.202423069,17930.0813331609
TAG(52:5)_FA 16:0,-0.30512386961712534,13.371729793953811,2.097515038854909,0.14753875097600172,0.47141658518146967,870.8 -> 597.8,TAG1,3566792.35498137,4574764.36340282,2817712.95214881,4181481.90368554,3291641.76928824,5089066.22485404,4035912.62854017,4150052.42700102,4071663.23266609,3949596.68823169,33542.5619087185
TAG(60:11)_FA 18:1,-0.3041460190852198,6.898541310493826,2.083143622855573,0.14893317704166537,0.47141658518146967,970.9 -> 671.9,TAG2,46062.003265369,41186.2029266315,53954.4632835485,16793.9412345898,30407.002136224,41325.702453631,37868.082641591,42410.963073735,45639.983215326,39744.6229972692,14905.5610923746
TAG(60:12)_FA 18:2,-0.30491308074889417,6.875523073762088,2.093656336944264,0.14791169882907573,0.47141658518146967,968.9 -> 671.9,TAG2,47539.743667578,36917.4624938684,59833.46426392,20065.6613960243,26830.261993414,37789.682708774,40885.882843006,43774.242797839,46811.583618161,39382.4824676385,12468.1407852181
TAG(52:0)_FA 18:2,-0.2967272346471456,7.5121831035587805,1.9832884674228808,0.15904440181477744,0.4992951302873751,880.8 -> 583.8,TAG2,79741.505493153,67021.465087867,83291.985778823,29498.982040392,44519.9433288461,60737.184040053,61971.8641052091,72650.1252212553,76246.1450729682,59948.2842025879,15883.7610931454
TAG(60:8)_FA 20:4,-0.29318438789904555,6.690474169983242,1.9358239569512534,0.16412268062605273,0.5110486721933186,976.9 -> 655.9,TAG2,40634.3428611802,32052.0219421271,47873.0832481125,18586.5812377984,27297.842010499,38417.002532963,34463.662658678,39462.022918684,39609.623046871,30478.5817947409,11285.3207397447
TAG(58:1)_FA 18:0,0.29111123054957366,9.247926461416704,1.9094303216322714,0.16702655318114173,0.5117693589470182,962.9 -> 661.9,TAG1,239779.5966797,251546.03710936,233919.73657236,236908.1169433,180270.09228515,185058.97338868,177153.45263671,155581.51098634,165840.07080079,173905.61254882,76168.9849243038
TAG(58:10)_FA 16:1,0.2919645100463839,8.241161832672697,1.920418759691302,0.16581050388462543,0.5117693589470182,944.8 -> 673.8,TAG1,101750.9470215,117846.56835939,117303.02746585,119623.1086426,84302.605529818,85685.64575195,81603.32580566,79367.9263916,77350.62597657,82562.54602052,48855.0635490172
TAG(58:1)_FA 16:1,0.2875862784071612,8.483603890416122,1.8634154916693717,0.17223112058383144,0.5194637983933456,962.9 -> 691.9,TAG1,126974.54919432,135836.0106201,138418.27026369,150599.63146973,104808.027404776,106213.96765137,108585.42797853,88138.46667481,99403.74743653,94497.30615235,49838.1435241756
TAG(60:0)_FA 16:0,0.28759305768987425,7.59252787814943,1.8632480363436419,0.1722503979006655,0.5194637983933456,992.9 -> 719.9,TAG1,65515.444457975,81465.885620118,85354.766265863,74247.524841289,53569.923583938,55738.143981915,54530.203552251,49909.803192136,52995.843749985,56730.003845202,25576.6818122823
TAG(52:6)_FA 16:1,-0.2818179618577666,13.818770293367864,1.7898188651161044,0.1809482339669013,0.5348757423335582,868.7 -> 597.7,TAG1,4887530.87670993,6206991.2761225,3920692.02075193,5893947.2130117,4465662.36425842,6866804.47656289,5479638.19946324,5743412.22668375,5567806.32714953,5199382.58190918,33402.7024116331
TAG(56:4)_FA 18:2,-0.2814392728678205,9.403035094646436,1.7848858651523187,0.1815505130636098,0.5348757423335582,928.8 -> 631.8,TAG2,307606.84301775,251544.57788087,253673.47705081,93521.1866340743,230555.25805663,271013.70068369,226462.4968262,253504.23876962,257969.57861331,238971.69604489,47876.1035575622
TAG(60:6)_FA 16:1,0.28279785676254676,6.856347688616304,1.8013518989130262,0.1795491427821914,0.5348757423335582,980.9 -> 709.9,TAG1,42026.962615968,34068.04232787,59231.983886693,44961.783020031,32397.242294323,30193.142196638,37086.362609857,29530.401824957,30656.422271709,31502.70211791,17206.7412872338
TAG(56:3)_FA 20:0,-0.27547446470752857,9.977358221512821,1.710190594310916,0.19096064373093857,0.554075201128405,930.8 -> 601.8,TAG2,491418.95556619,390423.02978524,417797.49462871,138212.909801449,326771.36291514,386262.90893553,333014.02172852,436951.34863273,400080.0256347,357425.94531241,44455.5632972857
TAG(60:3)_FA 20:4,-0.2759387900659612,7.357866127448105,1.7154919557804078,0.19027436494901986,0.554075201128405,986.9 -> 665.9,TAG2,78787.065914142,57236.123622915,71084.0856895739,21142.0014381376,52811.003997768,71182.044738794,59830.564147962,61877.824462905,61683.5043716413,50188.3436584532,10501.6007080117
TAG(56:1)_FA 20:0,-0.2743213846981586,10.861677565808078,1.6959617600778074,0.1928169387292303,0.5552547934834227,934.9 -> 605.896,TAG2,827173.0185547,728953.53027354,742803.99560539,246936.13752363,535494.1804197,710912.80566421,611500.46362316,693030.448242,705753.35253915,613785.8808594,171530.712757154
TAG(58:5)_FA 18:2,-0.2725240732998813,7.384704810001039,1.6733492012299402,0.19581053646302407,0.5596674288458077,954.8 -> 657.8,TAG2,71277.924926761,58038.804412848,72759.944885243,26570.5218009895,47540.023681617,63271.544372559,56619.584045376,57376.204345746,68494.265075687,53078.5238914502,15755.2809181227
TAG(52:2)_FA 16:1,-0.27140868667020507,13.056714659192737,1.660228606651799,0.19757246067733916,0.5605203884401548,876.8 -> 605.8,TAG1,2822071.0605477,3417651.2480452,2279090.0429687,3182600.4179698,2292624.708984,3580577.0273447,3075674.9277345,3003410.8398449,3224654.5410154,2829023.3378906,583148.884670399
TAG(58:6)_FA 18:2,-0.26763610567550483,7.326068177897856,1.6139067775371814,0.20394349797879455,0.5743408803373405,952.8 -> 655.8,TAG2,66854.064819312,57460.40347286,69289.925109854,25589.9417991608,38805.003005971,52146.963256832,56594.304046626,59804.40429688,55722.124084456,51827.3232803439,19571.2214584399
TAG(52:0)_FA 20:0,0.2650453853502938,10.049616076160554,1.5833310521329622,0.20828153406494074,0.5760936462379833,880.8 -> 551.8,TAG2,525137.098693921,479202.43701162,554531.07910166,180162.83349611,451515.728382014,418816.391052312,331691.838806162,289588.339858969,336918.521739789,273409.700012181,59062.3840370077
TAG(56:6)_FA 18:1,-0.2647918789712315,7.275188877193153,1.5798265907381221,0.20878567346543717,0.5760936462379833,924.8 -> 625.8,TAG2,74832.12561034,52622.743713364,67016.684265117,23821.0013618393,37019.202484135,51004.763427723,50946.703552231,59437.804382315,60970.504150385,49104.723449694,16667.6011733979
TAG(56:8)_FA 18:1,0.2645783075912167,10.82584981633173,1.5777965184688583,0.20907837291665712,0.5760936462379833,920.8 -> 621.8,TAG2,605457.22021476,512461.51904282,1019718.01757822,640889.53979492,972968.89501954,411414.88720728,585301.78222654,665306.49218746,779579.13574245,474447.11083997,51237.3835716132
TAG(56:7)_FA 18:2,-0.26124690779112364,7.316886607535588,1.537891444041633,0.21493193254586326,0.5879923583218973,922.8 -> 625.8,TAG2,76775.425292955,55486.683868425,69970.924743662,26948.321868881,38651.282806391,57163.964050275,54709.26440429,65316.804626462,56589.104248031,50732.403625471,14661.3810501079
TAG(60:0)_FA 20:4,-0.26009300365716226,6.635010054816095,1.5240397890036235,0.2170091748941217,0.5894646381875788,992.9 -> 671.9,TAG2,43284.9230575424,32513.1225013807,51491.0035629317,15186.2209892281,24204.821701041,38159.402843476,33515.44237517,36568.3624687022,36235.162754048,31695.5822753815,9694.9607620259
TAG(54:3)_FA 20:4,-0.2585263507240105,8.349658052973634,1.5063299797018308,0.21969995411160373,0.5902742934623048,902.8 -> 581.8,TAG2,145027.91101075,119808.98828125,145908.61059574,48643.123413083,87369.586059564,117503.46862794,115223.70922849,119221.46850584,121476.96887207,108506.80725098,29870.4420852746
TAG(58:9)_FA 16:0,0.2581440720575046,8.244661047361193,1.5018324890590975,0.22038961870785792,0.5902742934623048,946.8 -> 673.8,TAG1,106028.00720214,113339.02746579,114652.00891115,121219.78857422,80446.945556635,86273.58581546,83501.44592283,73698.46472166,81669.66564942,86556.28601075,49575.5833625527
TAG(56:0)_FA 18:1,-0.2552383162391459,7.709388907005264,1.4681659244646426,0.22563529257491052,0.5959883934909705,936.9 -> 637.896,TAG2,87595.74597169,70273.264709495,100780.986694345,33838.9826317028,54001.783447264,75590.865295391,71530.864929214,73666.18463132,77927.885559078,68710.464599602,21714.3815307635
TAG(58:0)_FA 20:4,-0.2553056385231684,6.8498032594335925,1.4686313936661008,0.22556175313584315,0.5959883934909705,964.9 -> 643.9,TAG2,49330.423461929,40164.002838137,52441.443176246,18711.1212577853,31301.981842042,39963.722839348,39946.522644057,45982.003601074,40718.642639155,37580.342426299,11137.5008811925
TAG(58:0)_FA 16:0,0.2518011745052343,8.451964076085783,1.4290727231073106,0.23191583017378622,0.60838193805863094,964.9 -> 691.9,TAG1,120493.2084961,133649.168640121,127959.12915038,152865.510620127,96726.126709002,106087.50732425,103565.28710939,89194.08618163,92587.80676268,98975.70776367,49757.123558051
TAG(54:2)_FA 18:0,-0.25066922750513954,14.304756388136491,1.4165042492677458,0.23397964450709555,0.6096204343280108,904.8 -> 603.8,TAG1,7311341.7578126,7735479.6953124,5640778.6484369,7124642.8710942,5570712.2539063,8752492.8515631,7326765.8359365,6676326.8906251,6442308.4375014,7530379.0507812,1513936.22988529
TAG(56:6)_FA 16:1,0.24851014847814873,7.521506898652818,1.3917553029460805,0.23810889455438122,0.6161872068535676,924.8 -> 653.8,TAG1,69866.58483884,52418.46350096,70870.20495605,63543.44482421,49843.563659663,45150.282989501,57281.164245597,42138.163146975,47673.843139643,43773.163330041,37882.7828331022
TAG(58:3)_FA 20:0,-0.2467190952212664,7.474687939277125,1.3718589908562535,0.2414927400121849,0.6207497947964217,958.9 -> 629.9,TAG2,74398.645324713,64657.124267574,72005.724792504,22640.3414535462,66937.584808351,76919.965270973,62135.884094229,60441.023925784,64689.784606958,59537.4643592733,12952.6010398899
TAG(58:10)_FA 20:4,-0.24448423447160278,7.270424713106424,1.3470741766946048,0.24579026514174415,0.6275844769952533,944.8 -> 623.8,TAG2,70038.744567866,52283.303588848,76405.04528806,22304.661468494,36619.402770988,53834.76397704,52341.863464329,57388.383850072,60394.40447998,45319.583343496,16529.6212844846
TAG(54:3)_FA 18:1,-0.24293133181458154,14.431128385019694,1.3305037504760548,0.248715619833448,0.630848227789474,902.8 -> 603.8,TAG1,8046923.25,8237562.3906245,6094514.3320318,7751291.9257813,6115800.3632813,9346322.9062504,7781243.1562505,7484488.6289082,7041293.8906251,8025210.7499985,1796999.30730791
TAG(54:0)_FA 18:2,-0.238944304778968,7.14047778817245,1.2867344047003826,0.2566506315534077,0.646692051874705,908.9 -> 611.9,TAG2,55826.023986836,50001.443634035,61698.244384753,24778.361755369,38013.422851555,45627.443237296,46945.923431392,51312.043395989,52548.424011236,46894.883300759,15969.6810531619
TAG(50:1)_FA 18:1,0.23406301226052673,9.70188348776001,1.2351609369943617,0.26640570147636505,0.655895690254193,852.8 -> 553.8,TAG1,310545.542969,321155.60034175,407533.28564455,361089.92260742,208230.79418948,249979.67846679,306669.90161133,210995.63452146,234404.81542978,242859.75756851,80324.4463043388
TAG(50:2)_FA 16:1,0.23070376434400833,12.389716144072736,1.2000660019839415,0.27330848702240323,0.655895690254193,850.8 -> 579.8,TAG1,2057091.7617186,2288858.0761715,1968778.7421876,2184658.9863281,1570215.5175782,1733385.8945313,1717379.8730466,1396157.5664061,1504209.9453124,1556254.1855469,585730.282188337
TAG(52:0)_FA 16:1,0.23136997264088174,9.068850868698648,1.2068865965688929,0.27194960119563644,0.655895690254193,880.8 -> 609.8,TAG1,170645.0114746,172437.83325195,260387.31848163,246889.13696287,167031.93066406,161218.07116699,194927.97412118,139414.49072269,160314.9310303,144461.27001954,53978.3642921613
TAG(54:1)_FA 20:4,-0.22784970408373345,6.984021112716535,1.1701063793598223,0.2793793834959525,0.655895690254193,906.8 -> 585.8,TAG2,60226.36392212,41866.76312257,54606.643981928,24136.2618484504,35310.382507339,45661.763275166,41061.163116472,47698.24313354,50618.063537605,41366.902709954,10380.3807678195
TAG(54:2)_FA 16:0,-0.22014126652016044,9.803043143864995,1.092744131311406,0.29586399694924115,0.655895690254193,904.8 -> 631.8,TAG1,291662.40014654,332513.04296879,227450.61706551,293825.42016602,339696.62609837,401053.74926755,304115.18286131,300483.80175786,337478.62341305,287710.19885246,57108.8040428048
TAG(56:0)_FA 16:1,0.22885276348613873,7.9696732033015625,1.1806428118156873,0.27722517070458624,0.655895690254193,936.9 -> 665.9,TAG1,85175.14562986,87443.48596191,101384.70654298,98667.58813474,79701.84533689,75615.58569336,80387.06530763,62893.08410642,67856.984802261,69871.545471206,34314.8625183095
TAG(56:0)_FA 18:2,-0.22182236585211487,7.342562206027733,1.1091842579874083,0.2922593414858091,0.655895690254193,936.9 -> 639.896,TAG2,79134.38546755,55011.303710929,82591.885314939,26132.261787419,38535.142639158,51956.963623045,55081.904266349,61951.104614248,62388.424621566,57207.644042986,13627.6010284358
TAG(56:0)_FA 20:4,-0.22272231940407763,7.580792770115574,1.1182470069884394,0.2902962320035468,0.655895690254193,936.9 -> 615.9,TAG2,88395.646240256,68517.464721674,81346.705993635,30403.5822868259,57864.463653548,70250.804748566,70201.02490234,70017.524414051,69661.02471921,61267.524322493,15863.2211380069
TAG(56:2)_FA 18:1,-0.22323981102862717,9.115543437408824,1.1236506750808521,0.28913372502025336,0.655895690254193,932.9 -> 633.9,TAG2,255760.13806159,226859.11474605,228413.39501958,90257.9856681999,150562.09020999,188566.19360348,187110.11230473,217112.41796873,214097.05444335,185438.072387671,44363.4232177814
TAG(56:2)_FA 20:4,-0.2200042381010645,6.822321249786891,1.0909256781704926,0.29626619951429606,0.655895690254193,932.9 -> 611.9,TAG2,49523.183532706,39047.142456046,57051.744201653,16348.9812126043,29034.502197257,39861.422729471,38803.402740456,41833.983215329,39815.6626587,36357.562454209,11611.7008094787
TAG(56:6)_FA 20:4,-0.22969591132180214,12.597267116836784,1.1896169247502257,0.2754068407177197,0.655895690254193,924.8 -> 603.8,TAG2,2915425.0605457,2574952.8964848,2320688.8964839,914406.72164543,1797364.39355484,2354192.2011728,1999069.3017572,2300683.7128916,2296552.3984376,2110867.0156239,518109.13766114
TAG(56:8)_FA 20:0,0.22062883749549964,9.559771018399212,1.0975758401891653,0.294798722195809,0.655895690254193,920.8 -> 591.8,TAG2,282130.87817392,212758.43383786,565187.98046878,224546.51110834,276293.63964839,196415.67211916,220723.55541992,265033.31762698,333032.91894529,190096.35375976,36589.7226943859
TAG(58:5)_FA 18:0,0.22748535479067925,7.397901045109974,1.1664127054386881,0.2801395608315309,0.655895690254193,954.8 -> 653.8,TAG1,61471.964599617,47920.823486355,58382.604186991,63829.24481202,42622.782958971,45364.003234863,45500.603271478,41924.983154273,42871.622924787,39727.602874758,36397.5423812822
TAG(58:5)_FA 18:1,-0.22634025869350122,7.297633980258667,1.1547460392540643,0.28255783676355456,0.655895690254193,954.8 -> 655.8,TAG2,65739.86401369,54432.084106435,67408.224426265,26781.4618453986,41915.343170144,50328.043304431,50854.84356688,57422.344116227,55531.763732895,53601.9635162295,18877.361225127
TAG(58:7)_FA 16:1,0.22471333718868516,7.780606452890395,1.138310884317662,0.28600952926081435,0.655895690254193,950.8 -> 679.8,TAG1,69113.585082988,71186.06457521,87154.76611325,89136.90576171,63032.144653335,60111.103759803,64311.744201657,56505.764038085,58184.083923326,60850.524230946,37150.7625541762
TAG(58:7)_FA 20:4,-0.22807851203891072,7.685352876470408,1.172645941746623,0.27885823702308377,0.655895690254193,950.8 -> 629.8,TAG2,96514.72760012,75951.945434558,80616.165710446,27441.2018318173,70246.784881581,77355.325134267,67983.6246948,78265.026306178,75633.885681172,70693.844543438,15936.2011337229
TAG(58:9)_FA 20:0,-0.22582520032505163,7.96811476581582,1.1496586037098941,0.28362062721183984,0.655895690254193,946.8 -> 617.8,TAG2,103425.96691894,92878.746765126,107555.02770996,37843.8225898633,72919.565185546,86146.50622561,85937.225524892,89176.60681157,88062.82629394,84878.785888658,26396.8420066802
TAG(60:12)_FA 18:0,0.2324469071533205,6.865835123599456,1.2176131519242406,0.26982958100723164,0.655895690254193,968.9 -> 667.9,TAG1,38640.602905271,37213.542846666,47552.983398424,44146.002838115,31683.422317509,33315.202362044,31880.422424311,29152.882324214,30120.62219239,31215.182434097,21342.0015678476
TAG(60:4)_FA 20:0,-0.2281995672774641,6.651668301490197,1.1735697985882352,0.27866895531235514,0.655895690254193,984.9 -> 655.9,TAG2,44160.5229415639,33366.7826156714,47265.6438369427,18342.1214714009,28457.10186768,37392.122467033,38680.503051778,38483.362731898,33273.7422866777,31680.6422958507,8340.5006141673
TAG(60:7)_FA 18:2,-0.23498501509902395,6.680570992992278,1.2443237079639857,0.26463939406041537,0.655895690254193,978.9 -> 681.9,TAG2,43284.243244162,34606.2423477156,48835.8234863167,16435.4412460306,28864.182174676,36362.142791742,34962.442321763,38284.143005364,38420.6828536912,32546.2221908513,9902.1407585131
TAG(60:8)_FA 18:1,-0.22284698184136506,8.972424356665897,1.1196904361752895,0.28998512079829475,0.655895690254193,976.9 -> 677.9,TAG2,212582.275001526,195673.4135399,195983.432205212,95130.127109542,145548.689941407,182615.33215333,171748.37316898,181379.69226076,185528.6538086,167651.010944359,44636.8432846113
TAG(52:2)_FA 20:4,-0.21795172808696545,6.803948105899426,1.0706869544941355,0.3007903306121436,0.6571615960630298,876.8 -> 555.8,TAG2,48755.0235481326,37906.4426536538,52977.9440078903,19775.9813537612,31751.6423988183,39568.9830398753,38013.522613504,41595.0628662138,44170.043415078,35306.2225761482,9431.4405784586
TAG(56:1)_FA 18:1,-0.21852182205769727,8.877651228270564,1.0766825411233185,0.29944088133681684,0.6571615960630298,934.9 -> 635.9,TAG2,200632.85278325,175139.41113279,200844.27331542,85773.1458282718,134940.08959958,164748.95166016,159598.53222659,176558.19189456,179608.95251466,152426.19116211,41116.9233245815
