lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
TAG(56:6)_FA 20:4,0.01494843123835017,14.00142069189844,0.011593233180974494,0.9142559783841956,0.9993451074250049,924.8 -> 603.8,TAG2,3002190.1494122,3001880.007815,3683924.0292958,3285926.5761709,3300672.1513667,2524293.36377002,3059698.65673828,2974705.4072262,2467659.60644681,3001952.1064461,518109.13766114
TAG(56:7)_FA 16:1,0.04166019218805069,9.366143935603937,0.09000776860966653,0.7641672796774891,0.9993451074250049,922.8 -> 651.8,TAG1,163074.011901854,94934.18688968,115322.64880369,127527.98779301,106671.20678712,101894.66711425,99508.3267822,103609.5472412,103019.24755858,99822.14697266,53959.5840110602
TAG(56:7)_FA 18:0,-0.027473315030610762,10.336639648041333,0.03915177073122322,0.8431482914114427,0.9993451074250049,922.8 -> 621.8,TAG1,242092.49755854,213620.8538819,244420.25512703,231819.33532711,231298.69653304,194033.15356448,225442.65722653,206745.67431639,201125.59399415,201133.49401853,101143.126575444
TAG(56:7)_FA 18:1,0.0476877979816523,8.780627668118909,0.11791744031904727,0.7313042620472813,0.9993451074250049,922.8 -> 623.8,TAG2,91617.78613282,78866.24542235,89062.74633791,89115.34631344,81131.40527344,67495.724670365,77622.145080548,73901.10504148,68807.464843757,73018.505126941,20825.6216697712
TAG(56:7)_FA 18:2,0.08771892555251778,8.220744104049377,0.3988313033384756,0.5276934384394091,0.9993451074250049,922.8 -> 625.8,TAG2,70730.145446765,50357.223815943,53139.804260244,62265.124267562,58787.743652323,45815.763000489,52174.043273901,50152.383422869,41889.742980941,50917.563293455,14661.3810501079
TAG(56:7)_FA 20:0,-0.012970794265265637,9.710672484814827,0.008726315796451445,0.925574071765125,0.9993451074250049,922.8 -> 593.8,TAG2,158248.09252932,147848.67053222,167444.352722192,167077.79272461,177590.21240234,132177.84899904,154343.45056152,147853.65026858,131545.36816408,151905.37182618,29800.3222007772
TAG(56:7)_FA 20:4,0.07865861115591939,11.567740705408012,0.3209420463663264,0.5710420588776065,0.9993451074250049,922.8 -> 601.8,TAG2,546625.8603517,552168.28222647,761341.13330086,612213.86669942,604768.67675775,451888.03051741,543107.97851563,543692.2221679,448821.05346658,548841.18554693,97610.2864341495
TAG(56:8)_FA 16:0,-0.07040032611193162,13.003736891221493,0.2571072862024266,0.6121144893858608,0.9993451074250049,920.8 -> 647.8,TAG1,1435822.25244135,1434232.03613288,1527979.87280283,1433850.65209963,1515948.48168958,1292527.86816408,1438122.35717764,1363789.37524406,1260570.72875982,1354166.88867194,591576.363185869
TAG(56:8)_FA 18:0,-0.06825285827423426,12.155864244163528,0.2416563739288904,0.6230123455515534,0.9993451074250049,920.8 -> 619.8,TAG1,763288.89794951,779228.17651361,831954.37939445,831672.29541025,812287.21166996,728111.13183596,773380.3978273,733210.21166985,693555.37158194,733267.13476572,368462.086517462
TAG(56:8)_FA 18:1,0.028249824544834986,10.436160397991918,0.041397287853669695,0.8387729791358647,0.9993451074250049,920.8 -> 621.8,TAG2,276359.61987304,243738.91564938,286034.08105476,280641.98046874,283270.10229491,217828.15405273,253470.89758296,239278.85815427,208563.8338623,248392.5185547,51237.3835716132
TAG(56:8)_FA 18:2,0.022907153964505045,8.827035998867713,0.02721002807611228,0.868979697269149,0.9993451074250049,920.8 -> 623.8,TAG2,91363.80664062,79608.685668958,90077.726501468,93692.94653319,85570.0860596,67683.024475098,81043.685424804,81726.50610355,69069.124389638,77097.4058838,21368.8015670749
TAG(56:8)_FA 20:0,-0.011295954321233754,10.01188408354846,0.0066186141335720095,0.9351597422228473,0.9993451074250049,920.8 -> 591.8,TAG2,204741.13574217,181909.71276858,208712.27368162,200852.77416995,213376.87475583,170493.47119141,192601.57275393,178544.35266112,158116.910766617,184228.71313477,36589.7226943859
TAG(58:0)_FA 16:0,-0.02012782660954308,9.424346136215851,0.021011275513473038,0.8847482436773401,0.9993451074250049,964.9 -> 691.9,TAG1,140033.17028808,114154.44787599,131910.62866213,117682.90856933,123297.62902832,117105.34826662,126615.909118654,100877.54663084,96871.94641113,109833.828125,49757.123558051
TAG(58:0)_FA 18:1,0.040979249539596446,9.351274713655155,0.08709293831998366,0.7679059342313251,0.9993451074250049,964.9 -> 665.9,TAG2,195663.553039471,76626.505126978,172206.453033618,115991.208557103,111675.387512252,71247.704772966,223341.235046605,92686.206420898,87032.726806623,92353.267059316,15558.7410926822
TAG(58:0)_FA 20:0,0.09143357921420776,9.193628441205403,0.4334954880192754,0.5102787312595632,0.9993451074250049,964.9 -> 635.9,TAG2,122897.66870118,106019.047790566,112550.587982168,119502.86816406,130539.749633787,85940.10626217,104354.367797861,105154.38781736,84882.625549326,102693.327331542,21628.2415771504
TAG(58:1)_FA 16:0,0.03892058708394953,9.213275746519225,0.07855549786336269,0.779264583125801,0.9993451074250049,962.9 -> 689.9,TAG1,117488.227783259,95482.88659667,120165.56958007,99768.78723145,103943.76757814,91050.58679198,94939.16723636,88295.14562988,91218.525939947,86269.54614258,52343.5637130404
TAG(58:1)_FA 16:1,-0.05342953222616001,9.49332277362442,0.14805003651554216,0.7004058214373851,0.9993451074250049,962.9 -> 691.9,TAG1,140363.74816899,121538.80822756,144357.96984864,119501.46850583,127887.38854981,121890.48852538,132740.44909666,110374.3079834,104551.48669435,119050.40881349,49838.1435241756
TAG(58:1)_FA 18:0,0.08262293488593711,10.213217414757857,0.35405638987455745,0.5518258392884636,0.9993451074250049,962.9 -> 661.9,TAG1,239193.796875,197436.73278804,277816.85888676,209678.71508779,216408.05432127,165899.39184569,242435.03759767,176974.63256837,173476.73217772,176367.31286622,76168.9849243038
TAG(58:1)_FA 18:1,-0.02896107865765371,13.081513800618273,0.043514366378076375,0.8347597501151821,0.9993451074250049,962.9 -> 663.9,TAG2,2857533.29687615,596459.74389655,2839679.0854492,1219381.82421883,1553057.71704104,635385.90624987,4109018.88671873,1075495.46289019,1117743.35669046,1083849.90283306,38868.0426330548
TAG(58:1)_FA 18:2,0.07329774030161386,9.307207609377121,0.27861095171283523,0.5976130967017602,0.9993451074250049,962.9 -> 665.9,TAG2,186544.512329065,73833.485076917,164906.7502747,108189.567321825,121210.889221299,67568.484497061,211756.213745018,90575.046325687,78731.345642088,91722.226806617,17481.8011779728
TAG(58:1)_FA 20:0,0.041790576277826647,9.213130047553616,0.090570867114252,0.7634526669634806,0.9993451074250049,962.9 -> 633.9,TAG2,114811.588134754,107783.066955581,120863.388427746,119143.16796875,122289.66796875,92066.745239272,102536.107055666,102669.107482914,90332.226654078,106391.2077637,24312.7417526219
TAG(58:10)_FA 16:1,-0.004742446216753651,9.131416854277232,0.0011663401776331739,0.972756163599405,0.9993451074250049,944.8 -> 673.8,TAG1,120605.90795899,91964.306213396,93638.246582023,95004.267272955,99431.10729982,83461.0864258,88068.10681151,85814.145935035,87553.28662106,89758.44628905,48855.0635490172
TAG(58:10)_FA 18:0,0.10420547315845227,8.449157961227975,0.5628431981717203,0.45311693783147744,0.9993451074250049,944.8 -> 643.8,TAG1,83527.386047318,54798.403991685,57565.483947741,68701.584960913,62325.364379878,54295.564086912,53249.983398444,50730.94354248,50515.323791499,53688.123718247,29132.9621467627
TAG(58:10)_FA 18:1,0.021121687606879817,9.764688611366095,0.02313953597797533,0.8790947746845582,0.9993451074250049,944.8 -> 645.8,TAG2,171919.51196287,150350.61071775,171657.772003187,170684.872497539,178944.95288089,136285.55041505,149995.27032471,150316.77148439,134412.58996584,150549.86987305,40561.4027595586
TAG(58:10)_FA 18:2,-0.0362708447142645,12.64596161757063,0.0682510612086844,0.7939004619081822,0.9993451074250049,944.8 -> 647.8,TAG2,1169622.72949205,1184847.87768533,1288224.16857904,1259401.82470723,1311903.77978533,1022953.27868649,1197495.73339843,1146853.91699197,994744.25537124,1188247.91284175,219505.936378546
TAG(58:10)_FA 20:0,0.03651578809837284,8.442328567561116,0.0691310015084241,0.7926062674969996,0.9993451074250049,944.8 -> 615.8,TAG2,73108.265197754,61378.324523936,69483.865417473,70285.644653308,67328.504760734,52651.804016105,58966.06436157,61132.844238274,54151.683715809,62188.244018525,14864.7210388125
TAG(58:10)_FA 20:4,0.07752164993877193,8.322652421525518,0.31151966975357936,0.5767491490579373,0.9993451074250049,944.8 -> 623.8,TAG2,67287.864685046,56630.384338387,60256.464355492,69671.605102509,59860.784301749,47894.983459487,52611.843811045,54917.503723113,46986.003417967,55784.883789028,16529.6212844846
TAG(58:2)_FA 16:0,-0.04718300551519812,8.514743233064356,0.11541770830498876,0.734058497952709,0.9993451074250049,960.9 -> 687.9,TAG1,89114.566467279,52993.923767063,60170.224304177,66879.504516588,60450.08422849,58723.704589856,60912.404296881,57395.02429198,56924.024139383,59614.764465313,27974.782051071
TAG(58:2)_FA 16:1,0.06480741969828094,9.250567148627495,0.21779575015250424,0.6407246031104494,0.9993451074250049,960.9 -> 689.9,TAG1,114449.80688476,100006.707702664,120077.96838377,114671.408813501,108105.38830564,90806.34582522,93467.50659177,95538.88647462,88906.68640138,93012.50634764,52520.5033683569
TAG(58:2)_FA 18:0,0.04109980411517749,8.79434138948739,0.08758574573171529,0.7672691133433124,0.9993451074250049,960.9 -> 659.9,TAG1,90766.20642089,72695.1050415,82661.00592042,80621.685607898,77898.42541502,67020.884765641,67824.364685045,68673.98486329,69143.205017076,67442.884460442,37498.5429839945
TAG(58:2)_FA 18:2,-0.0170512447365999,13.007757355947554,0.015084104030393064,0.9022517266799198,0.9993451074250049,960.9 -> 663.9,TAG2,2569821.62255847,601160.11572257,2744571.98046899,1233666.58239849,1486704.67724637,680329.49682618,3813538.15771491,1080674.88525387,972747.23767091,1041783.81506274,38653.643054964
TAG(58:3)_FA 16:1,-0.04153343454563111,8.539696614763846,0.08943469288141159,0.7648970603211952,0.9993451074250049,958.9 -> 687.9,TAG1,92024.566833515,56120.543762217,62137.543823259,68022.524291984,57444.264160162,60552.124755856,60606.164428716,56459.003906275,60342.604064903,59658.144104005,28534.6820907407
TAG(58:3)_FA 18:1,0.03313584845107023,8.72648709691192,0.0569328302433707,0.8114111007854787,0.9993451074250049,958.9 -> 659.896,TAG2,95002.56689453,74434.324890123,82764.045776377,86189.666809116,77164.3251953,68885.765319789,68964.084838869,71980.44482419,67641.364501954,74120.58483885,18238.7611122107
TAG(58:3)_FA 20:0,0.08114253353472929,8.242693616499597,0.341286038677481,0.5590878350268252,0.9993451074250049,958.9 -> 629.9,TAG2,71180.744934079,51970.903747565,59156.884338367,60520.384582503,59700.064086889,45576.38311767,52574.623626699,50054.663391113,46212.50354002,53385.403930658,12952.6010398899
TAG(58:3)_FA 20:4,0.05370559596520904,8.737825486938004,0.14955256521068305,0.6989633101634838,0.9993451074250049,958.9 -> 637.9,TAG2,83777.946044918,75662.984680143,80997.865692126,91654.90673828,92040.146057104,59474.34405516,64041.804748544,84095.205749501,66397.884552007,81347.145568818,16621.2412300092
TAG(58:4)_FA 16:0,0.057386292905389304,8.155800114010834,0.17069385028025863,0.6794958958112353,0.9993451074250049,956.9 -> 683.9,TAG1,71857.20501709,42006.602966289,49890.123565634,53552.503662094,46310.723632819,40120.462524405,45930.262817371004,42523.862854008,46318.223113985,43263.643188471,23499.1817855823
TAG(58:4)_FA 18:0,0.054425435451122564,8.36915036634193,0.1535515111793302,0.6951642507859196,0.9993451074250049,956.9 -> 655.9,TAG1,78799.98547362,51835.603576659,55164.244140602,55065.483642564,56984.544067381,50873.323364267,50120.723205564,49664.083435042,46674.602966311,50356.163574207,31129.3620452836
TAG(58:4)_FA 18:2,0.07169221021155621,8.708408010735024,0.26648406289305626,0.6057001040378579,0.9993451074250049,956.9 -> 659.9,TAG2,92166.366821302,76831.345520012,77162.325500481,85198.00579834,82570.22656252,64067.224487298,73567.805328384,68796.044738757,64419.764404265,71065.125244139,18775.8612403846
TAG(58:4)_FA 20:4,0.10341830845180844,9.264561933366853,0.5545697591804526,0.45645648133101463,0.9993451074250049,956.9 -> 635.9,TAG2,127702.16967775,108997.76794432,123271.028564466,129609.82861329,135126.46813966,92667.82653807,105831.327331527,107384.7877197,89962.98657226,109428.92736816,22387.4816589428
TAG(58:5)_FA 16:0,0.018997887896747244,8.080119491393239,0.018707139165456965,0.8912094005366394,0.9993451074250049,954.8 -> 681.8,TAG1,56201.743927018,41711.083007807,46178.223449679,49588.523376459,47126.023193348,40663.682617184,41730.502807603,42332.123229988,42021.442749049,38518.382995573,25298.8618850656
TAG(58:5)_FA 18:0,0.05783662266279591,8.416378675872675,0.1734025640357686,0.6771053773993682,0.9993451074250049,954.8 -> 653.8,TAG1,75888.845275905,51679.823608392,53463.283691408,62467.624237048,57034.064575193,49660.263549779,50792.303405752,49495.083526602,48621.763183597,50853.983459442,36397.5423812822
TAG(58:5)_FA 18:1,0.05622953949277573,8.5794921774451,0.16392621305760713,0.6855671739196828,0.9993451074250049,954.8 -> 655.8,TAG2,88228.58636476,65355.784851088,69438.245422379,78262.665832517,73009.305358884,62525.084167462,61755.624542221,66692.28503416,55506.544311511,65336.524169913,18877.361225127
TAG(58:5)_FA 20:4,0.05834528796610565,9.718048237839088,0.1765556664003327,0.6743501099467701,0.9993451074250049,954.8 -> 633.8,TAG2,171577.67187498,153151.450805678,166982.192688001,177154.73364259,174299.87194829,130344.649047869,147815.050659161,151314.01171876,125833.729003867,148700.69152833,29914.8422355662
TAG(58:6)_FA 16:1,0.011664691715524783,8.11952945424036,0.0070528089341195255,0.9330715354860165,0.9993451074250049,952.8 -> 681.8,TAG1,61050.444396978,44061.443542491,45798.103332517,49132.58398434,50101.623535146,41057.643066437,41878.603088355,44764.442993172,44059.162750235,42621.483032241,24100.8617210294
TAG(58:6)_FA 18:0,0.12273418008630264,9.028636754415942,0.7809234529916864,0.37685886377347805,0.9993451074250049,952.8 -> 651.8,TAG1,110009.228027362,89288.48632815,90652.546752919,104951.587219257,99631.78698731,80431.08557127,83155.88562011,80156.70556639,75698.4255371,73829.92565916,41012.1831970717
TAG(58:6)_FA 18:1,4.0299906040899624e-4,8.328693963684625,8.419899131695274e-6,0.9976847766362003,0.9993451074250049,952.8 -> 653.8,TAG2,72625.065490731,50777.583740209,56025.883880603,65682.544982909,66393.984619132,52379.643890381,52004.343444818,58527.244018544,48994.043243408,57568.324035648,14362.4409408589
TAG(58:6)_FA 18:2,-0.02964442644036845,8.583828780399605,0.045564437704456395,0.8309695261834622,0.9993451074250049,952.8 -> 655.8,TAG2,83960.90563965,64055.245056128,67958.924499511,73729.045166049,73522.525512692,59147.844299297,68829.365173339,66592.704223635,59486.083801289,67538.304504387,19571.2214584399
TAG(58:6)_FA 20:0,0.08375384762277907,8.300772441594416,0.3636117286911542,0.546507184028358,0.9993451074250049,952.8 -> 623.8,TAG2,64334.764587418,55953.903869636,60639.204406714,71244.16485594,59924.044616686,47716.603271471,55307.463958729,53248.743530254,46253.103698728,53361.884094208,14839.5210304196
TAG(58:6)_FA 20:4,0.1306551874720924,9.441287054354962,0.8850707571507428,0.3468165909210462,0.9993451074250049,952.8 -> 631.8,TAG2,143017.4300537,129425.050293,142680.429077113,141140.9699707,154285.63208007,100826.28662111,123371.927429193,120903.22875978,104394.006835948,114843.66882321,26032.3418274034
TAG(58:7)_FA 16:0,-0.029449953789100737,10.998841638456106,0.044991543108324095,0.8320195797858169,0.9993451074250049,950.8 -> 677.8,TAG1,377039.80639644,343591.06530752,429209.71240203,368229.16381863,385879.4694825,331005.88305671,359873.74316409,343225.0659179,313216.7001953,338817.78442373,122252.207992569
TAG(58:7)_FA 18:2,0.015415880332568048,8.312029101783232,0.012320541622997894,0.911617984071492,0.9993451074250049,950.8 -> 653.8,TAG2,67380.724548345,54420.043945302,55001.523803695,62062.844238266,71163.524719227,53274.203552248,54063.36407472,56113.82409668,46949.043579092,55700.283935563,13495.6809234602
TAG(58:7)_FA 20:0,0.061550135828754696,9.099528329010491,0.1964527734317586,0.6575994301469209,0.9993451074250049,950.8 -> 621.8,TAG2,112046.5279541,100392.50720219,110807.86730957,114623.56811521,107257.16711423,80677.785339345,99993.367004418,99969.24731443,77976.425354002,96298.58752442,22113.0215110712
TAG(58:7)_FA 20:4,0.03209266893011299,8.606254347369008,0.053402187301884396,0.8172455574179321,0.9993451074250049,950.8 -> 629.8,TAG2,84922.486572261,67206.504455587,77419.14556886,76359.424621579,77776.125915497,58464.684509243,67604.444824232,69870.14538572,57974.644042963,71962.584594728,15936.2011337229
TAG(58:8)_FA 16:0,-0.07739206107862004,13.468960022744271,0.310708331888236,0.5772458495617908,0.9993451074250049,948.8 -> 675.8,TAG1,2040442.1054688,2010159.80957032,2184718.02978559,2088678.26464826,2166741.65283195,1844834.24169903,2066493.54443349,1940881.88330067,1837357.55615265,1929936.28662117,595916.520416331
TAG(58:8)_FA 16:1,-0.020560558092566145,11.000552854941313,0.021929839566382725,0.8822738956627876,0.9993451074250049,948.8 -> 677.8,TAG1,365583.6442869,359162.46411127,411938.90917965,379211.98657235,398234.58813459,321492.58300788,369613.42651348,332464.341797,320999.50207522,342669.60180687,119719.328140246
TAG(58:8)_FA 18:0,-0.062472008912570286,12.618273966663711,0.20246086747738445,0.6527417942407501,0.9993451074250049,948.8 -> 647.8,TAG1,1122728.04394518,1102360.44860832,1161975.50463872,1112868.72216795,1154193.92407241,1009609.86816422,1095645.07641611,1023459.56494139,984879.35009763,1015765.72534177,445472.271652397
TAG(58:8)_FA 20:0,0.04249437069404878,9.85008102862848,0.09366045386521193,0.7595742248572007,0.9993451074250049,948.8 -> 619.796,TAG2,176984.0515137,169764.373657231,183399.19409181,199002.07470705,178854.43188475,131542.948486347,159832.891479505,167705.1726074,138887.390258785,170037.23315432,38594.2029685938
TAG(58:9)_FA 16:0,-0.0066445058110934044,9.140222665153784,0.0022895319270617165,0.9618365422093692,0.9993451074250049,946.8 -> 673.8,TAG1,119301.84838865,92093.326782228,100721.607971164,95142.226623524,95444.26605227,84898.10571287,92045.72576904,89287.146606458,82021.12585448,89354.76599122,49575.5833625527
TAG(58:9)_FA 16:1,-0.09265765268764392,13.446080431500265,0.445348491714185,0.504552198840948,0.9993451074250049,946.8 -> 675.8,TAG1,2001055.14209049,1987405.3828124,2140939.71777493,2034662.92285155,2140617.72998032,1846208.1933594,2009541.60888677,1949851.05957049,1828014.91503898,1914844.77343759,564366.362716751
TAG(58:9)_FA 18:0,-0.03737308908401269,9.822701898255595,0.07244414426072154,0.7878107932092726,0.9993451074250049,946.8 -> 645.8,TAG1,165953.91186524,146669.330383312,160988.83239747,156215.95019533,170318.19226073,132695.24890137,152402.61083986,140399.20959472,142801.93054199,143870.47033693,77640.3454704249
TAG(58:9)_FA 18:1,-0.03620567995579573,12.625183906537732,0.06800601144095708,0.794262459842104,0.9993451074250049,946.8 -> 647.8,TAG2,1156984.68310536,1137705.5007323101,1283148.49023429,1255847.72436521,1294403.65185569,1027822.57104485,1160604.46057148,1129549.3923342,983241.69103997,1166250.49096689,216974.493957551
TAG(58:9)_FA 20:0,0.06854228497488599,9.149253557592965,0.24362046965393347,0.6216033626699333,0.9993451074250049,946.8 -> 617.8,TAG2,118096.08862305,96585.46667482,117754.307861297,110445.06835938,117483.68969727,87278.1866455,93689.545898431,102976.72827149,78538.30554198,101672.26757814,26396.8420066802
TAG(60:0)_FA 16:1,0.024625946406327318,7.904218226627275,0.03142930177611447,0.8592860154076932,0.9993451074250049,992.9 -> 721.9,TAG1,57037.583740241,36189.202651949,39146.3225708,46490.463256817,39114.422546367,37580.703033454,38842.342590306,34928.302215566,37954.862579348,35323.422393781,20122.3815307604
TAG(60:0)_FA 18:0,-0.09043000919487303,9.344996084120377,0.4240407163159432,0.5149276607358277,0.9993451074250049,992.9 -> 691.9,TAG1,117230.108276391,107953.168121334,117769.78724667,115504.247802728,120797.987907389,118331.348220835,118915.449325575,97700.647262557,96437.386001569,103467.787605259,46323.1234817462
TAG(60:0)_FA 18:2,0.005733281441727231,7.413987048978469,0.0017030055315316872,0.9670826521292416,0.9993451074250049,992.9 -> 695.9,TAG2,43424.423034636,28331.722045902,27583.4821395866,35265.40245056,30422.302032456,27481.282104486,28343.961914053,30083.722198478,26491.62179566,29726.662078857,7954.4405746443
TAG(60:0)_FA 20:0,-0.07747179717745817,14.410294095292407,0.31135242246091366,0.5768514682848935,0.9993451074250049,992.9 -> 663.9,TAG2,9449173.02427687,674220.509528967,8210769.6942028,1785794.04348759,2629767.92481939,777702.913562754,13978507.3896751,1471269.11467755,2838864.13433019,1670688.90475079,22974.0015487575
TAG(60:1)_FA 16:0,-0.02050973991763097,8.280607973903667,0.021805890677001116,0.8826046468472536,0.9993451074250049,990.9 -> 717.9,TAG1,65468.844985977,47120.583084115,55250.563781744,54526.10391233,52129.863998429,48867.643493654,49924.043823264,47620.843292211,45358.08314514,48939.963592524,28255.7818756015
TAG(60:1)_FA 18:0,0.028511650248488295,9.444300028680452,0.042159744468051485,0.8373155707774669,0.9993451074250049,990.9 -> 689.9,TAG1,127820.028869615,117158.80834963,135284.249938954,124887.689025861,125662.829345731,106384.62762452,112807.387573255,107328.427978521,100046.087768535,110235.747558585,59031.6444854704
TAG(60:1)_FA 18:1,0.03736605241639631,9.190748306396197,0.0724082128073178,0.7878621632515969,0.9993451074250049,990.9 -> 691.9,TAG2,114186.828430182,101654.507385228,113564.507572176,126933.428771984,122626.529174792,99304.3662032902,112915.38842010801,96587.226654062,80230.0857925376,101588.127639784,21947.7617607112
TAG(60:1)_FA 18:2,0.10075396407132607,8.12423668466186,0.5261226682931692,0.46824154732972856,0.9993451074250049,990.9 -> 693.9,TAG2,69209.164833096,52036.203918437,52293.1437950459,57026.224121091,51164.103240973,43859.2230491748,45618.1835860986,47943.323349004,39343.9430427743,51266.7034110922,11086.8207931515
TAG(60:10)_FA 16:0,0.09591004575253355,7.667165269106225,0.47654470122250814,0.4899916076871,0.9993451074250049,972.9 -> 699.9,TAG1,50230.003662111,30248.042358409,33720.14239502,34500.22244264,35975.642761238,30581.82217407,28715.861999509,32281.402130134,27637.661743164,29793.602081306,19861.1214828429
TAG(60:10)_FA 16:1,0.11951925669536904,9.010346347208602,0.7405587058326546,0.38948196348790454,0.9993451074250049,972.9 -> 701.9,TAG1,119864.76831058,86346.34570312,82913.34594725,113775.56933598,90451.366332971,79681.325378401,80355.885192863,74246.845397982,77013.74560545,81250.78466794,37788.5622901941
TAG(60:10)_FA 18:1,0.05330799503766439,8.850116820686678,0.14735191709769424,0.7010789152147505,0.9993451074250049,972.9 -> 673.9,TAG2,105455.807067875,82465.146057185,82147.105381044,97260.027099607,87160.366394054,71706.824768097,81681.765624998,80238.285766601,67897.625396712,78725.525085488,20556.8415031386
TAG(60:10)_FA 18:2,0.0029291990943147704,12.85257835029023,4.451492459338624e-4,0.9831670333695653,0.9993451074250049,972.9 -> 675.9,TAG2,1377796.47412129,1347878.11718799,1513580.58293885,1531437.31445357,1557566.48950172,1192380.54589844,1381373.86083985,1317808.96459971,1144944.0234375,1326667.45605454,222166.576950074
TAG(60:11)_FA 16:0,0.015530758874298174,7.670148940809403,0.012497849582814524,0.9109869182569555,0.9993451074250049,970.9 -> 697.9,TAG1,51791.023498526,28680.382202154,28806.082214362,36557.522613512,32540.56207275,32555.862487798,30554.722137452,28867.242034914,29018.362182606,30860.661926281,20981.861248007
TAG(60:11)_FA 16:1,0.07048749801378848,7.691465042320086,0.2574277199953485,0.6118928785421371,0.9993451074250049,970.9 -> 699.9,TAG1,50840.0037842,32629.262390131,34957.722473141,35751.26245115,34993.102417004,28630.982025149,34211.782623261,28551.381927484,32355.562194827,31766.322326658,18402.3410720827
TAG(60:11)_FA 18:0,-0.020853147032459815,7.754427834122602,0.02253374470114977,0.8806759053424026,0.9993451074250049,970.9 -> 669.9,TAG1,49521.723541251,31969.682495125,34239.282470687,38533.402679451,35410.342590332,34727.402648926,34380.82232666,31933.562103263,31401.001983644,33630.762237564,20291.3214492789
TAG(60:11)_FA 18:2,0.040774369895831206,8.843034437559995,0.08620973926503706,0.7690521501053449,0.9993451074250049,970.9 -> 673.9,TAG2,104364.00720215,80828.705566377,83887.465576189,96059.225891097,88399.005981442,71330.1854248,79822.365905736,78368.605957026,70751.004943862,82158.20556638,18700.8415031401
TAG(60:12)_FA 16:0,0.10957775268153393,7.796539329336717,0.6221008901973732,0.4302676518525141,0.9993451074250049,968.9 -> 695.9,TAG1,66020.844329834,34067.842285163,33916.302093497,37275.022338859,38860.982421857,33691.022430408,35165.982421874,33867.402648909,34114.062438972,30534.561981196,17930.0813331609
TAG(60:12)_FA 16:1,0.05012702307358133,7.721211661702692,0.13019369484919707,0.7182312939677334,0.9993451074250049,968.9 -> 697.9,TAG1,53347.703430159,32462.302093491,32763.28225706,35418.902465825,31706.8623047,32893.60232543,29750.982238776,31696.082397432,28675.121948243,31644.822387714,22325.4815406785
TAG(60:12)_FA 20:4,0.07832953446277627,9.995546165705608,0.3182133558487976,0.5726833360576666,0.9993451074250049,968.9 -> 647.9,TAG2,223452.83666995,188367.61511232,199444.554992666,206421.43505861,209196.05615235,159640.132263167,179717.11328125,175865.2524414,154298.250305192,175083.87182614,37702.3224029612
TAG(60:2)_FA 16:1,0.0034727977619214826,8.272827173009743,6.251954300395823e-4,0.9800518462155382,0.9993451074250049,988.9 -> 717.9,TAG1,63820.124511727,44499.163269063,56475.104370106,57642.364562987,54716.303894024,51196.483459452,47346.30358886,46322.043060292,46549.723510747,46961.083435043,27166.1219139079
TAG(60:2)_FA 18:0,-0.07179740086120093,8.533621396699946,0.2672355011827676,0.6051922790262445,0.9993451074250049,988.9 -> 687.9,TAG1,86995.866271962,53159.663909902,60074.784057629,70003.625366198,57519.984375031,61153.504211427,63488.864318846,54323.983642574,59739.324157706,57992.064270022,30229.8419532881
TAG(60:2)_FA 18:1,0.12400065258821232,9.272929984855708,0.7972015686526106,0.37193137371351115,0.9993451074250049,988.9 -> 689.896,TAG2,129182.84936522,115584.988342263,123343.688804618,131167.60900881,127960.24890138,90889.947418194,110676.387268069,109198.427429221,87209.786621086,103017.727905271,25192.3618965199
TAG(60:2)_FA 18:2,0.024200638161324676,9.21827181090607,0.03037366624630522,0.8616450830610107,0.9993451074250049,988.9 -> 691.9,TAG2,119915.468200668,104113.407409674,118376.587459559,119766.268005394,124585.189209,99183.42694089,115807.3877678,94713.58666991,84677.986083983,107231.287536633,22862.7416343579
TAG(60:2)_FA 20:0,0.04814867277211325,8.138808721445223,0.12017164313917306,0.7288484032507232,0.9993451074250049,988.9 -> 659.896,TAG2,59430.444702144,47992.643432617,48538.2634811409,66952.184631359,55356.523681628,45719.023620588,49652.343933124,46244.303344711,42468.163009651,49364.523254376,11867.7206764155
TAG(60:3)_FA 16:0,0.10451055570377711,7.643138672096468,0.5658095182052882,0.451928923862782,0.9993451074250049,986.9 -> 713.9,TAG1,49886.863586405,28355.161956792,33649.682495126,37471.222869881,32691.302307122,29229.762054458,30439.242095947,26625.841735838,29063.582031237,30414.22210693,19695.0814056414
TAG(60:3)_FA 18:1,0.06245243869042115,8.392606230410491,0.20219845780286505,0.6529521356735462,0.9993451074250049,986.9 -> 687.9,TAG2,88652.186645525,57700.664306592,52135.943469985,76662.465881356,59212.044067376,54072.124206532,56364.923950189,52659.663879392,53370.964431768,60257.724426255,14071.2810020416
TAG(60:3)_FA 18:2,0.08391698304730222,9.299762816072572,0.36517056880012433,0.5456485630108675,0.9993451074250049,986.9 -> 689.9,TAG2,134375.78845215,115698.66821288,122740.789264687,131324.26953124,127241.42871093,97352.50708007,108166.188110355,111699.666931153,91554.986968998,108975.567932135,25332.8217773406
