lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
PC (42:9),-0.2755524658143949,8.95184967925482,0.5522880289449859,0.4573843109457162,0.5490270423319386,856.6 -> 184.1,PCandSM,218656.85667415,397600.576858543,71732.505508366,344433.922119116,42579.163352931,284615.94293219,278939.399078821,243546.738769577,251771.813324048,242293.593261687,66042.60477443
Cer(t18:0/16:0(2OH)),0.27516701687517586,12.142324474930911,0.5507585159139126,0.4580079304966533,0.54913303116751,572.5 -> 282.4,CER,1405420.41064439,1816191.55743401,2732743.95727544,2020145.65872188,3008345.15399173,1900960.32965094,1791310.16046187,2042032.1049194,2395478.86273261,2174787.98339849,113469.688369803
PCo(42:6),-0.27498979559379344,8.96071308465991,0.5500381306736699,0.4583021143807391,0.54913303116751,848.6 -> 184.1,PCandSM,206775.596252426,388832.765899633,59955.623825056,327985.240127541,81757.3267058641,280834.016174866,265039.779327377,256687.276916481,251986.660125733,252380.036834765,67717.5059204641
PGp (20:0),-0.2740004898934679,6.332802428703964,0.546018001968605,0.4599493165686604,0.5506084042829171,542.3552 -> 353.3552,PG,15646.0811538612,72815.045532215,35099.582397486,29492.642135632,11508.1008834785,39260.82313537,39351.263290406,41273.843383816,43508.02311709,35105.822051986,20941.201492316
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",-0.2711876546543336,11.54495667591428,0.5349661808504604,0.46452642442569336,0.5551497276051639,444.4 -> 85.1,AC,1086117.56909177,1078634.7951662,1245690.35375986,980034.56542961,1191971.04833986,1634070.20507917,1537893.62451195,1448772.92187528,1503681.71875048,1291037.30078102,728697.29003915
PEo (38:2),0.27115619551889825,9.34143754202467,0.5348342668389705,0.46458149409858124,0.5551497276051639,758.6059 -> 617.6059,PE,383076.701721166,261949.0997315,331422.6450194,290772.60046389,309779.95898436,341328.645294178,253209.91813652,297969.060150202,224591.616760324,315688.599548352,64640.504791248
Lyso_Sphinganine-1-phosphocholine,-0.26917295901165333,5.191908133380728,0.5268688469822678,0.4679262441086942,0.5583810548857948,467.3536 -> 184.1,PCandSM,20265.8213005042,21552.321594233,6531.5803833051,21077.76153565,3671.4402694699,17645.7212753232,18593.0012817368,16309.2808532753,19907.721115119,16687.721244813,10062.4407882673
PC (50:0),0.2691190264582724,3.892637972487353,0.5263886111664533,0.4681291321172449,0.5583810548857948,986.9 -> 184.1,PCandSM,12156.880779272,9175.9406166084,2686.1001968372,10424.0807571432,1926.4801445001,6240.7004470752,6526.7204551695,5649.960403444,6022.6804733266,6282.3804626454,3484.260234833
C12:0,0.2686077339123798,10.190006980081405,0.524846215843354,0.4687817135161268,0.5586561554413608,199.2 -> 199.2,FFA,492046.275207402,405840.96874996,449320.59069834,498015.99438481,556425.33862301,472271.67504878,474228.03564455,441240.71044905,421927.309631381,412147.267334008,459931.9130859
PE (36:3),0.2681070564180598,13.262679781022683,0.5229001937504236,0.4696071570850088,0.5589537416431816,742.5383 -> 601.5383,PE,5534010.47912651,4737218.83850261,6267763.15966786,3753383.26635768,4105425.06652772,4940551.64331137,3514913.028441,4765557.3682857,3735602.40246583,4910813.66772443,832881.8798828
TAG(58:6)_FA 20:0,0.26795926158882183,6.870230843899532,0.5222681218558591,0.4698757662000461,0.5589537416431816,952.8 -> 623.8,TAG2,69705.365020746,49662.164062512,54737.803497319,52152.643707279,55100.52407837,47716.603271471,55307.463958729,53248.743530254,46253.103698728,53361.884094208,14839.5210304196
Lyso_PG(14:1),-0.2665929136275265,10.012789955027884,0.517013429729559,0.47211845576852635,0.5611174465327907,472.2332 -> 283.2332,PG,269871.341644168,806132.7744139,676617.8466796,250314.4572754,185866.71459958,671812.72033701,420573.35290526,704514.16479489,496209.70068362,381226.1854253,159640.24938967
Lyso_PC(11:0),-0.26636707435821816,4.9708794368954825,0.5159335153977445,0.47258150232213153,0.5611640440130065,426.2542 -> 184.1,PCandSM,16075.5210952751,21704.1214828551,5338.8803977963,18841.121261601,3205.5002136226,15178.7211303745,16568.981132505,15359.1810455364,17280.0812149016,14439.3409080496,6768.0603981011
Lyso_PG(15:0),-0.26569993146370996,6.1720596342195355,0.5134658759423019,0.4736423417274882,0.5619197674258014,488.2645 -> 299.2645,PG,9816.1008033749,52327.983825665,42807.003326422,17664.6411895834,13191.8610076852,34222.242248538,33374.422332757,32020.942474357,36274.382354736,31156.282592761,26607.421630866
"Cer(d14:2(4E,6E)/16:0)",0.2651828891859335,6.979324467078008,0.5115204015819472,0.4744814255694777,0.5624112868880827,480.4 -> 206.3,CER,71348.125045777,56308.8243217469,58173.7038345345,58806.9039153946,57475.784179695,48985.444103246104,48581.9837493803,53850.3845519995,64692.3432388401,57423.284622193,17557.7811927738
TAG(60:0)_FA 20:0,-0.2620542916623913,12.824593032088758,0.49958864133805037,0.47968092538554696,0.5680657828358355,992.9 -> 663.9,TAG2,1367015.85357286,1608855.16423038,10392682.9100833,436845.430709948,1536602.68581393,777702.913562754,13978507.3896751,1471269.11467755,2838864.13433019,1670688.90475079,22974.0015487575
TAG(56:0)_FA 20:4,0.2598174749414686,6.948731417837799,0.4910576132957658,0.48345590635327096,0.5720246827629408,936.9 -> 615.9,TAG2,74531.125564566,55361.443710339,52437.683441168,55510.46408083,58897.164062506,47584.003601096,57043.184539812,55671.583862298,48738.363647473,61763.964447029,15863.2211380069
"(13Z,16Z)-docosadienoylcarnitine",0.25897974943032753,11.587245737730218,0.4879489425875363,0.48484366348579333,0.572643185062614,480.4 -> 85.1,AC,1494793.99414049,1442758.5473021,1548536.00231963,1313995.61218295,1487321.94317627,1794325.89971928,1149599.59831237,1405326.31857347,1388924.5172497,913113.570249981,456100.389373701
PE (36:2),-0.2589899591473384,13.376094898806988,0.48798902030024727,0.4848257303693836,0.572643185062614,744.5539 -> 603.5539,PE,4915464.75836241,4063647.81628436,5266873.17724662,3495354.14843811,4062762.47387704,6642388.36645507,4873779.50366104,6057137.37353521,5014769.76635742,5799404.42456039,917451.571289
Lyso_PI(20:4),-0.25720674717389624,5.50027220653343,0.4811557730254208,0.48789926485260277,0.5752258474308514,638.2962 -> 361.2962,PI,9152.7605895995,28317.342071541,19742.9814681989,11727.9809188874,18128.5612907404,24179.621963499,23974.1216010996,20557.6016464236,23043.3816909795,19882.761604306,11197.6808166545
TAG(58:9)_FA 16:0,-0.2572436331706372,7.490283905826852,0.481402047280028,0.4877879322706568,0.5752258474308514,946.8 -> 673.8,TAG1,94035.967193564,57044.923400875,53185.683929417,67263.284545901,64143.144256579,84898.10571287,92045.72576904,89287.146606458,82021.12585448,89354.76599122,49575.5833625527
PGp (28:0),-0.2563017938732924,6.177247658502037,0.4778411168184675,0.4894018327158828,0.5764840093557196,668.4597 -> 479.4597,PG,22637.1815719679,70821.964508044,33549.482269267,17332.0411758336,10334.0608253461,36420.26287842,37061.462692259,37768.242202744,34661.8625717164,35830.583007815,15410.101081845
PG (38:0),-0.25439999438135585,7.307456513962763,0.47082982415668084,0.4926056581665346,0.5797421256999927,824.6111 -> 635.6111,PG,79649.864624032,143550.209411619,61640.6249999495,37776.502593988,13207.2809867895,73703.805420004,95685.066833504,81286.486297673,72309.145355334,66918.88467411,40575.282135024
C17:0,0.2510476976219436,11.160972553722859,0.4585530336789816,0.4983009922823786,0.5859240797352303,269.3 -> 269.3,FFA,1113123.82409685,878250.560546831,1051514.69580098,912701.32885738,1158569.24316425,1110185.19732656,965911.824218761,1040363.85528604,1042212.43060291,599705.183837976,542899.45812967
PCo(42:2),-0.25043654779718844,8.93592547252748,0.45631723537826474,0.4993501664681875,0.5866367527984739,856.7 -> 184.1,PCandSM,221668.777862516,409999.530517633,54970.204162603,348496.303863458,43149.3220749076,269232.553986081,273083.115875232,241325.497558608,253254.437316901,241941.596832218,63650.12480157
TAG(56:4)_FA 18:0,0.24898938077267407,7.083418361321975,0.4510317102898398,0.5018454183881836,0.5890455088173361,928.8 -> 627.8,TAG1,87332.685974069,57104.244079593,51114.183441172,58227.924057015,56331.04376221,56024.363769528,62263.56439209,56061.643920881,53630.703796362,54691.563842749,32154.7420997508
PC (52:0),0.2480932547991653,3.4025991960810145,0.4472702741591803,0.5036341162098961,0.5906214082036336,1014.9 -> 184.1,PCandSM,7379.7405090354,5970.9604759212,2733.9602012634,6951.9204063438,1689.1001129157,4038.3402442909,4720.10031128,4264.9803009025,4456.9203071593,3988.6402893065,3034.1802368166
TAG(54:8)_FA 18:2,0.24553584234495968,8.011614798816241,0.43864386137863665,0.5077777329847585,0.5949537331609028,892.7 -> 595.7,TAG2,174568.731750501,130219.109985374,125126.289825432,107361.248565739,98911.167846705,106007.607917777,110594.968078614,129937.96813962,101818.687747965,125249.92871091,28311.9222869785
PGo (16:0),-0.24473100811118523,6.196456281198477,0.43571323523667616,0.5091987843435632,0.5960912382589547,488.3083 -> 299.3083,PG,10822.4007759119,59801.124389633,40109.402435278,17072.7212257359,11975.4809417786,32419.661941526,33796.402526853,32666.201995859,35918.162582386,31987.2422637863,28701.261978148
TAG(56:5)_FA 18:2,-0.24327241170570382,7.543100482891683,0.4305947366150349,0.5116972642834177,0.5984869062820186,926.8 -> 629.8,TAG2,101170.726898236,68808.785034167,64780.904693595,75802.905242926,68675.125091552,88131.746520984,108351.74755861,101399.28735352,88497.685852086,101711.84741208,23262.4217224134
PC (38:0),0.24125018461795086,6.780459692759124,0.42345577755304475,0.5152176959851175,0.6020725767734295,818.7 -> 184.1,PCandSM,100971.327873046,88992.3875695236,13233.2007980442,75742.924209583,6373.1204757716,66246.403915365,52989.4436187582,40985.5823059062,38298.642654417,39907.722686755,17780.101272577
PCo(42:0),-0.23659217973388794,8.911404784383667,0.4073151178372427,0.5233354007599098,0.6097237950044632,860.7 -> 184.1,PCandSM,212815.838226317,399354.009155219,62589.1036795548,347956.925415149,43458.7236785741,276971.877319328,262141.397659733,235109.917037962,248956.981109576,232092.614929242,59325.6235351425
TAG(52:3)_FA 20:4,-0.236525070788759,7.745980905942049,0.4070705233011722,0.5234601494430778,0.6097237950044632,874.8 -> 553.8,TAG2,151722.909423736,73423.085784857,68693.704406714,73006.565063424,76966.585418745,102372.407379141,120876.408420584,117510.10729982,95172.4464988802,127532.62951661,24523.5016326871
TAG(54:4)_FA 18:0,0.23635593848078693,9.631956842093285,0.40650682613431854,0.5237478485325442,0.6097237950044632,900.8 -> 599.8,TAG1,406583.06665045,417000.007568318,403434.647888217,282132.079040614,402290.729247932,368015.6833498,339664.58203138,363219.76733401,305043.46191396,392589.96826163,86901.1060256846
TAG(54:5)_FA 16:1,0.2359508473609773,7.491941461154171,0.4050925212560301,0.5244709166250218,0.6097237950044632,898.8 -> 627.8,TAG1,118995.467468259,80130.165740983,67841.604492162,79152.505523676,68423.465118403,74494.28564453,77054.40490721,79044.745361334,72767.325622539,74637.2852783,41538.8828811646
TAG(60:2)_FA 18:2,-0.23689003010893844,7.581433261290352,0.4083228645943109,0.5228219827566966,0.6097237950044632,988.9 -> 691.9,TAG2,91945.985702567,65583.564422622,64330.504852287,80185.80523683,82822.825973584,99183.42694089,115807.3877678,94713.58666991,84677.986083983,107231.287536633,22862.7416343579
TAG(60:3)_FA 18:2,-0.23591717977615662,7.634240541374324,0.40498052737496004,0.5245282496299725,0.6097237950044632,986.9 -> 689.9,TAG2,84543.344734181,73926.044830314,73560.504943859,75047.205261217,89972.447265548,97352.50708007,108166.188110355,111699.666931153,91554.986968998,108975.567932135,25332.8217773406
PGp (40:6),-0.2300529943726263,7.359624866316117,0.38511424234957303,0.5348788094231419,0.6212101260317894,824.5536 -> 635.5536,PG,79061.486602765,155981.250732464,69751.7844086059,37716.002227766,13824.6809310928,75941.805633532,112046.746643057,81204.465438828,74086.965393096,63618.00503541,38004.782745347
Lyso_PG(12:0),0.22784596400446802,6.382902980746312,0.37773882541341663,0.5388158698723422,0.62523419080717,446.2175 -> 257.2175,PG,17414.941162101,81208.58520507,60707.82446286,27153.782272346,18058.921356193,30215.1817550654,33253.742431637,41837.683547985,35745.402114875,36547.622756959,17532.1813507031
TAG(54:4)_FA 16:0,0.22657021746776912,7.470536531151237,0.37355430186198646,0.5410732148884072,0.6273037972961919,900.8 -> 627.8,TAG1,119135.12911986,76163.824859609,66574.104919436,73276.044464112,69261.784515385,72208.604553208,76537.785705588,80237.76574708,70813.644958501,72187.36547851,42685.2229461861
PE (38:9),0.22603762759095916,9.411509858136812,0.37182325043931996,0.5420121139776449,0.6278425537238862,758.4757 -> 617.4757,PE,405784.46771241,264729.2181396,345214.84387219,299883.74255376,315725.52197262,359312.92184443,290371.839996335,304734.382110664,242192.476928795,332434.903015183,69339.944763175
Lyso_PC(14:0),-0.22567582954775578,5.178876013237718,0.370504655819218,0.5427293159292759,0.6281237887153507,468.3012 -> 184.1,PCandSM,19295.841491711,20573.92144776,8129.3606033328,21410.201568598,3340.3602371223,17596.1411743103,17833.181320188,17082.901046754,17663.6413345331,16293.6610641433,10550.2207107522
TAG(60:2)_FA 18:1,-0.22447178342636745,7.592854207053329,0.3666768225823489,0.544821280344415,0.6299942141275158,988.9 -> 689.896,TAG2,84523.146545387,70409.364959727,70816.34538259,80371.845245368,82047.205322203,90889.947418194,110676.387268069,109198.427429221,87209.786621086,103017.727905271,25192.3618965199
PG (42:5),0.22265172515831458,6.205558591483376,0.36072208202597267,0.5481054829005292,0.6332387952533165,870.5954 -> 681.5954,PG,37844.1822967218,78825.384307849,33191.7423248108,23408.2613525389,10381.3607101466,30288.022521972,38292.702743535,29418.982330325,28401.022094721,28321.381782522,18291.021171576
PG (40:5),0.22130830164440055,6.593985769496171,0.35640059387446854,0.5505120810835135,0.6354646864468804,842.5641 -> 653.5641,PG,52530.064868962,107765.507934597,45783.583328253,23848.381683351,9221.7607231149,38094.142822265,47479.523376484,39205.70278929,35264.762145982,38565.523040763,27669.421646112
PC (40:10),0.22074864000653205,6.8276903940183775,0.3546107657243738,0.5515146205788574,0.6357617619872813,826.5 -> 184.1,PCandSM,106482.848270343,89223.0864868416,12933.5207824801,72550.3448181137,7744.5804710384,72242.724609404,54434.303283695,43291.963310242,37457.462875381,37426.6233444388,21543.861633305
TAG(54:3)_FA 16:1,-0.2206232590291001,7.916093914459368,0.3542273900688713,0.5517298070418325,0.6357617619872813,902.8 -> 631.8,TAG1,149347.751007092,70334.784362781,72013.925186142,93041.727233936,81566.685485811,114460.98840332,122840.529541,119847.28833007,115814.00805665,116474.04846193,59708.6841468603
PG (14:1),-0.21844705882741264,9.991419284175228,0.34729573032382177,0.5556479579383659,0.6397199098351273,472.2406 -> 283.2406,PG,265108.460296562,811662.5712891,665689.142578,255755.81591784,193208.41455081,680401.88928231,416317.36547858,621022.71557619,486861.51782234,385818.74707038,159762.77111806
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.21721075526281686,11.288580414817964,0.34338198020304844,0.5578835536684836,0.6417357298497587,474.4 -> 85.1,AC,1229446.42395027,1134203.90820324,1216102.763916,1100809.61865281,1189285.98852521,1502844.37670897,921168.423125736,1264667.45251517,1145220.03778067,683913.967590264,347825.98486332
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",0.21691482535665407,11.411843536326051,0.3424479899877042,0.5584195924917723,0.6417947399818633,476.4 -> 85.1,AC,1306369.46618662,1232217.8276366,1350042.30883781,1216435.50146497,1294636.7402345,1658916.52670276,1023645.67730818,1357116.19058181,1245008.4122924,737759.009582487,368138.823577833
Lyso_PC(3:0),0.21538554683981942,4.932659452822202,0.33749598046546225,0.5612781677852102,0.6441227651256446,314.129 -> 184.1,PCandSM,19067.781265265,17739.861343376,4919.0003318778,25603.4817657359,4238.0402908326,12936.9807968176,14811.0411377036,13245.0209732133,13154.280818937,9625.2606735243,7878.9804611214
PGo (30:0),0.21527012753729977,7.256735581520817,0.337254671132996,0.5614181804796026,0.6441227651256446,698.5066 -> 509.5066,PG,39248.9233016693,272102.860473674,58442.023773161,40458.903213488,10507.900749205,56378.263824481,91169.047744753,64566.12435918,67707.746063204,56202.024078327,24848.801940917
PG (30:4),-0.21381455727869011,6.516783675968946,0.33269288666446073,0.5640777047815606,0.646223167465377,704.4233 -> 515.4233,PG,22442.781768789,92955.306518511,41068.542755124,28350.8622741718,11969.4208183285,40883.602409409,56219.503570585,40622.762603724,41155.482872015,46124.863571165,21440.201568604
TAG(56:3)_FA 20:4,-0.2137252244502183,7.697663479197598,0.33244134153483174,0.5642250616238488,0.646223167465377,930.8 -> 609.8,TAG2,134278.749847494,72995.185363797,68986.284973152,79426.205200179,75894.885955847,94002.526794441,115246.22802736,114366.30859376,95321.06640627,122723.56872557,23092.7016601494
TAG(60:9)_FA 18:0,-0.2134076320686023,7.334906838449731,0.3314470038462787,0.5648082795095646,0.6463320329046356,974.9 -> 673.9,TAG1,83630.665313721,56129.843750024,55003.96401977,57766.284362786,57473.663818346,77171.525146465,80761.44580078,77900.62597658,78869.765258777,75522.525390632,42055.2431182795
PG (42:9),0.2107572314460576,6.5519916413569455,0.32325622626527206,0.5696573121767748,0.650756066714452,862.5328 -> 673.5328,PG,40809.7028083633,105472.327789218,48057.8234901377,29900.9020958081,10604.3406715299,38339.102935791,46277.263198816,37304.402450574,38182.763046272,38186.262512222,22422.301605215
SM (d18:1/24:1)15Z)),-0.2108544080096878,7.906912947221312,0.3235805649521808,0.5694637604431739,0.650756066714452,813.7 -> 184.1,PCandSM,166051.929466178,157778.549163778,21246.3013915856,141744.47081757,15845.6810798679,153725.733459512,114078.987884494,107480.147613524,105339.586578346,96849.665603567,63604.504699725
3-hydroxyarachidonoylcarnitine,0.21005773953461912,11.54440915464543,0.32115823081767303,0.5709124206914976,0.6508191270805859,464.3 -> 85.1,AC,1256582.05920427,1321209.23388677,1499383.54394462,1294334.57836928,1426229.048706,1715392.21105964,1082430.47644034,1405786.63757317,1422516.46380615,824710.41210934,556270.21875019
O-(17-carboxyheptadecanoyl)carnitine,0.2099077958144714,11.42359600359782,0.3207001574555761,0.5711871795072816,0.6508191270805859,458.3 -> 85.1,AC,1150349.2276611,1213978.94067336,1407724.27343861,1082077.01757827,1318499.22424319,1310285.84326188,1192056.68237198,1239977.65576234,1208412.76831055,924015.297363159,582132.54858407
TAG(58:4)_FA 20:4,-0.21022115348386836,7.602323104994916,0.3216377684275642,0.570625064536218,0.6508191270805859,956.9 -> 635.9,TAG2,97625.965911842,71866.424163841,68752.003967316,79160.545928962,80718.42678836,92667.82653807,105831.327331527,107384.7877197,89962.98657226,109428.92736816,22387.4816589428
TAG(56:0)_FA 18:1,0.20797773208047501,7.529264610513609,0.3148145174159822,0.5747407230369462,0.6543050019784323,936.9 -> 637.896,TAG2,98757.767334003,82667.465209981,80457.6454467389,84443.925659192,90225.846954381,72840.305358848,78531.165466319,99323.267578126,75337.305114735,88840.006286605,21714.3815307635
TAG(54:2)_FA 16:0,-0.2058188205666708,7.844001333091354,0.308321041729414,0.5787122932217905,0.6582603747643047,904.8 -> 631.8,TAG1,130429.628662196,70081.425109861,70973.385131818,91608.126708926007,80863.765594502,107431.58691406,113717.0284424,115149.90917967,110651.18737792,110594.88769534,57108.8040428048
TAG(58:4)_FA 18:0,0.20493009473765636,6.889393936985381,0.3056494855773053,0.5803621865864983,0.6595704163437972,956.9 -> 655.9,TAG1,78896.165649416,46810.623397825,41995.162780756,53579.203826911,43742.003051738,50873.323364267,50120.723205564,49664.083435042,46674.602966311,50356.163574207,31129.3620452836
PC (38:2),0.20456471617921754,7.208017179428436,0.30457046154742784,0.5810312378586331,0.6597644587691511,814.6 -> 184.1,PCandSM,126201.348525976,114837.048248287,16711.0409545967,103386.306839081,9039.4206733711,87229.446502763,67393.4047089,56395.583480829,52987.7033844018,54246.48376464,30069.622329711
PG (12:0),0.20358040764408242,6.262953487847039,0.3016231936003919,0.5828666091464857,0.6612813971807602,460.2042 -> 271.2042,PG,16414.4610214252,81152.105712885,56699.443664553,18732.001182557,12421.5607452374,31185.682441706598,34337.302963262,33063.982254038,33951.522552502,27944.361999525,20216.0215301536
PE (32:1),0.20203886007637395,10.602961866656834,0.29712463382043097,0.5856906575278583,0.6639164645264422,690.507 -> 549.507,PE,931995.586792433,744646.437561727,910771.38861063,651370.86987309,593627.36132807,745180.022491506,584433.882537933,782234.397216528,673717.170257599,790013.909911146,105243.44702147
TAG(56:3)_FA 16:1,0.201159431614116,7.351144239030568,0.29452361172650376,0.5873361701162513,0.66521222346785,930.8 -> 659.8,TAG1,97317.947647084,60993.725128217,60562.664550792,76401.644851713,68712.72445682,68895.5250244,72300.585083,70773.905151356,66936.42407227,66961.265075689,39052.6025199728
TAG(60:1)_FA 20:0,-0.1990847518859436,7.889541461255465,0.28849316949890635,0.5911877645995749,0.6690022225041343,990.9 -> 661.9,TAG2,101251.287879914,84720.266570987,150640.98889164,73287.325561559,87444.525573754,87696.9468002083,221145.877677986,105955.327880854,101794.706985465,113267.50787357,18868.2614250232
PE (36:1),0.19619168353469726,12.07446107049876,0.2801898732795962,0.596576794077454,0.6745240609381291,746.5696 -> 605.5696,PE,2413604.94775404,1861251.80200262,2524958.94177301,1752225.63842805,1909639.4085693,2263935.38085941,1645449.34692325,2144683.75982635,1732337.48803758,2154295.27209462,289939.6582031
TAG(52:3)_FA 18:0,-0.19460722394362864,8.272554060827288,0.2756749290397238,0.5995501366590341,0.6773074922666904,874.8 -> 573.8,TAG1,150215.271972579,119361.268676726,116335.588317878,113190.9875183,125025.788513178,151931.19006347,149131.30981446,160039.55041502,152413.7312012,165788.47216797,51067.0636825626
PGo (40:5),-0.19159250222473204,6.707597451715449,0.2671841839355267,0.6052269306278565,0.683137643777734,828.5849 -> 639.5849,PG,49400.363937416,95345.606933627,41896.062850926,26850.682044985,8775.3406410154,40632.263031031,70338.765655526,51908.283233639,39835.2225875714,45692.962875369,30436.9620819
TAG(56:5)_FA 18:1,0.19104232860783826,7.230244328898498,0.26566349085975105,0.6062556867306664,0.6837159533487244,926.8 -> 627.796,TAG2,100278.866424551,67392.764617939,58254.044128425,64142.02450561,64077.864150998,61397.704223631,71083.46472165,70135.36486815,61339.22381588,71438.344665526,21379.5215415948
TAG(54:5)_FA 18:1,0.19058766424076162,9.745912179213938,0.26442008824869845,0.6070996274241006,0.6840850269868164,898.8 -> 599.8,TAG1,429095.329956185,446402.9134521,426909.630065906,306574.580688537,426533.450439444,391056.409424,374666.74633783,414240.88793939,338810.20239276,425337.25244137,96941.7860565325
TAG(56:4)_FA 20:0,0.18696805436037373,7.457490086038494,0.25446420048024265,0.6139490907266163,0.6912147926207823,928.8 -> 599.8,TAG2,90841.006042454,76332.94506833,90247.266784679,76778.004516594,82292.865692199,77590.66583252,85925.82604981,82050.385681151,71587.48486327,84395.325866688,17372.4612045299
Lyso_PC(13:0),-0.18653608026845053,5.169249173654642,0.2532189674244343,0.6148175685065448,0.6916044695859518,454.2855 -> 184.1,PCandSM,19053.6412506102,24321.0218658433,8168.6405448942,22091.661460885,3691.8602828979,17971.9011993417,19891.461151131,16989.001419068,20643.8014526288,13405.7608528133,7172.9204483026
PGo (42:4),-0.18440850693697305,6.656564335592844,0.24753646664521511,0.6188150936661646,0.6949204274927921,858.6318 -> 669.6318,PG,32963.0025901734,104784.728057802,45358.9030876059,32206.3417091733,8529.1806106564,65453.8257294,68126.02511591,34273.642639163,36145.72264099,44061.463500959,21637.681350705
TAG(56:4)_FA 18:1,-0.18440878247984988,7.550091056429007,0.24755094919692056,0.6188048329948836,0.6949204274927921,928.8 -> 629.8,TAG2,99692.607299855,69859.925079337,64371.284362779,77461.005432107,74416.165679979,88371.66503907,98039.66687012,105158.32751464,87421.205810535,99586.30639647,25256.4016532802
PCo(40:5),0.18277929214691296,6.858836726014671,0.24318924581621104,0.6219121031410295,0.6972156008117892,822.6 -> 184.1,PCandSM,106273.126277835,96345.047706538,14669.5212059001,69503.6453972022,8522.9605255059,68030.04507449,59135.644058239,47416.763313287,38268.122619608,43464.0031661855,19965.221557616
PGo (40:6),0.18287767283919962,6.889178281866433,0.24344977917274946,0.6217255301434256,0.6972156008117892,826.5692 -> 637.5692,PG,55357.4030380472,131398.151062005,56150.5639458059,34815.622711185,8355.7806434642,46073.883346578,54323.323913597,49604.36337279,49574.523834228,43781.382751461,37117.622375489
Lyso_PG(13:0),0.18231093318484903,6.335406012679728,0.2419308211013913,0.622815038940934,0.697637150218102,460.2332 -> 271.2332,PG,16780.6612167426,77239.205261206,59972.8243408,20976.281539925,12784.9208679135,33561.022804269,33488.662292478,35965.162475577,34008.822174054,29161.7818450939,24772.701850894
PGo (34:2),-0.17814290068181013,6.484637577567257,0.23100855747996007,0.6307770046712451,0.7059583720919091,750.5379 -> 561.5379,PG,27882.6417465268,100998.846801817,37924.4826278766,26305.901962284,9706.1807250921,41252.622894253,49308.123580952,47238.483077993,42438.402709954,42246.923309322,16758.56103516
Lyso_PC(4:0),0.1756589852632529,5.660350490569384,0.2245883803381048,0.6355658242177995,0.7101466446553216,328.1447 -> 184.1,PCandSM,39478.44268803,29833.522109977,10547.3407516458,33957.202423094,5870.520439149,24037.401885986,22245.941497804,15057.140975958,27158.4015807835,18991.9813995388,12305.0408706669
TAG(54:0)_FA 16:0,-0.1756267141602928,8.218313895954873,0.22455362639425402,0.6355919742572176,0.7101466446553216,908.9 -> 635.9,TAG1,156321.969909758,87982.345886217,95099.466949489,121824.750244088,118472.289489814,140269.13049315,148831.49047851,147356.14965823,139410.15014651,145375.89062497,69656.6249694721
PCo(42:3),-0.1748001148381592,8.986893235799116,0.22245088708132243,0.637178777377357,0.711157076416027,854.7 -> 184.1,PCandSM,210719.45402531,400320.460556044,67997.024749764,344710.846511753,96008.9649772952,271613.519958439,274677.384888125,245613.537445124,258728.994796739,238585.419799834,68937.743660001
PI (20:4),-0.17462206912610573,5.427475528852899,0.22193355247163993,0.6375705813488097,0.711157076416027,638.3036 -> 361.3036,PI,9895.3206253134,28877.002105707,18483.3213653536,11367.5406265276,17341.4012145995,21483.781719214,22273.3615722677,19881.8013458193,20549.2216110166,19329.3816719019,10579.6807937581
TAG(56:1)_FA 18:2,0.1689679688649617,7.521909994114072,0.2078535918212765,0.6484549634654382,0.7226888650069361,934.9 -> 637.896,TAG2,102001.386871357,81258.866546672,78983.465347259,79575.32510376,90091.4065246,71724.085021975,80754.94580077,102018.14819335,74909.325134297,92182.686523453,19176.7614517249
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",0.16718821194971759,11.409610634275234,0.20351347121686558,0.6518996955420038,0.7253068881492547,456.4 -> 85.1,AC,1153428.22949173,1182859.19030799,1381917.82202209,1041254.35461412,1283885.9647233,1317087.33544983,1198260.02099662,1240629.27563473,1219734.71020459,943931.43042017,567942.2614746
TAG(54:3)_FA 20:0,0.1672817369619347,6.956354906298828,0.20372132330055592,0.6517337207749528,0.7253068881492547,902.8 -> 573.8,TAG2,75424.345459005,52234.823608394,50936.563415531,58778.543518071,55905.344299323,54423.384216315,56739.984069788,57393.244018548,52157.343994132,64226.805053728,12788.080883027
Lyso_PC(8:0),-0.1594450903760864,4.849016812328068,0.18502343950569866,0.6670912510720424,0.7409637721639127,384.2073 -> 184.1,PCandSM,14199.120864861,16871.541236879,5357.7403373715,19543.761215207,3300.1802062985,12159.9008712772,13117.0809784047,15016.961120603,12629.5009079061,14935.281036378,8019.2405395518
PE (36:8),0.15961322730221417,11.06072957256579,0.1854986280632147,0.6666897791496382,0.7409637721639127,732.46 -> 591.46,PE,1443312.39685057,835442.09948738,1103024.95275817,776418.61767576,935066.96643113,1207263.20336928,866283.041290166,994575.797606832,757461.215881255,1125179.03375301,182100.91430665
