lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DN1,40DN2,40DN3,40DN4,40DN5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
TAG(48:1)_FA 16:1,-0.09264174632708522,13.850121689000378,0.925407662264206,0.3360590912534135,0.7205697596146046,822.8 -> 551.8,TAG1,2162946.32812481,2392597.60058695,2095806.8886719,2655176.5214848,2780699.9140631,2271672.9609374,2368882.3974605,2487233.7500003,2516933.0898433,2286624.5419923,927480.061664605
TAG(52:2)_FA 18:0,-0.09338253054189212,12.172062787375783,0.9401861322985496,0.3322299777915361,0.7205697596146046,876.8 -> 575.8,TAG1,772472.37597668,733284.73193355,625570.82421856,782854.67236329,846933.62158212,695621.42407228,746511.19433586,769275.41406264,779616.734375,727407.49169936,296840.318733247
TAG(54:3)_FA 18:1,-0.0930498486023381,14.727838230361513,0.9335930959532561,0.33393099856394526,0.7205697596146046,902.8 -> 603.8,TAG1,4469250.5000005,4434910.108398,3733372.9980475,4634565.7753901,4741131.9755859,4160485.66406298,4305300.271484,4573624.73681638,4526121.9804692,4212811.7529297,1796999.30730791
TAG(60:0)_FA 18:1,0.09259885848237596,8.028472470685859,0.9226978905864058,0.3367675900026481,0.7205697596146046,992.9 -> 693.9,TAG2,38679.062835674,46616.9633636245,48060.543029766,46376.043182363,55894.663696293,42144.6027526871,40171.882709511,39118.8627548176,47140.9232292252,36408.7824783316,11560.2407951295
TAG(58:0)_FA 18:2,0.09180366448530206,7.679059209776519,0.9063950832309331,0.3410727219627081,0.7257269583984289,964.9 -> 667.9,TAG2,29978.181854247,34160.362487811,44911.183135995,32099.341979991,42061.48318479,30535.2624015665,29576.8222274776,31991.942153913,36641.322784406,31056.122238165,9860.0806846628
TAG(50:3)_FA 18:0,-0.09058109523639347,10.268926300476728,0.8843387161070666,0.34701608735900924,0.7342937097154726,848.8 -> 547.8,TAG1,196483.4350586,192093.39257812,175614.69360352,208368.73339843,229294.33593746,181006.71362307,197539.47436523,196825.09399413,220023.69580079,193993.83398436,82758.6460533064
TAG(48:1)_FA 18:1,-0.0882489771800529,11.742590187514407,0.8396379500475177,0.35950033780955987,0.7547060255142265,822.8 -> 523.8,TAG1,504815.75537112,563308.02050786,483681.39355483,589165.76025379,662909.60693353,527320.47656302,552970.19970678,566519.43847656,576244.31884786,534647.63623056,219186.134483368
TAG(60:0)_FA 18:2,0.08818697613955598,7.329779986442313,0.8357898371286616,0.36060366232141894,0.7547060255142265,992.9 -> 695.9,TAG2,27706.561798097,26297.5818214427,30453.822265631,29437.542205814,29189.042266835,23965.4616012586,23811.0215034545,25787.3217392016,29519.0019226184,22365.0216369604,7954.4405746443
TAG(54:7)_FA 18:0,-0.08710984170325778,10.962823587720596,0.8180083736060624,0.36576311477681606,0.7613438747800029,894.8 -> 593.8,TAG1,289741.23876938,325564.88659671,292682.01977555,353316.22485349,359394.32714835,301553.03955076,322270.31860348,335275.28222681,319826.78369128,314868.54089344,134701.929088588
TAG(52:0)_FA 18:1,-0.08497247694388185,10.44217436007193,0.7782684652870557,0.3776712282981289,0.780914778556087,880.8 -> 581.8,TAG1,204492.17382816,225541.89697272,198909.55346679,255866.81811532,238556.31738281,213507.83349608,216067.31518556,222653.69702143,237091.95605467,215742.6538086,98146.4071083147
TAG(52:5)_FA 18:2,-0.08445114817103512,9.782323938822888,0.76860078319487,0.3806502595793907,0.780914778556087,870.8 -> 573.8,TAG2,142101.270618464,137917.170143137,152491.91101075,147131.470985417,178590.132438646,146362.51105881,137733.969978317,149216.949245489,183618.912292471,130463.490165698,31843.4821014308
TAG(54:2)_FA 18:0,-0.0836677174416039,14.498931985812911,0.7548402087941781,0.3849481054706842,0.780914778556087,904.8 -> 603.8,TAG1,3843096.6289058,3863201.71826182,3187819.8886735,3955654.6298827,4019629.2919921,3560648.10009819,3658844.1914064,3816292.64746044,3869464.6191396,3646539.1376969,1513936.22988529
TAG(56:7)_FA 18:0,-0.08361156898002328,10.409181711469126,0.7535327711939745,0.385360034326633,0.780914778556087,922.8 -> 621.8,TAG1,200102.61376947,219658.39526364,200272.17333984,231133.11621102,239391.0366211,215531.855835,215273.33447262,210925.29455571,217935.63647462,210616.395752,101143.126575444
TAG(60:6)_FA 20:0,0.08417064487858378,8.259305003308977,0.762645140948905,0.3825019981797163,0.780914778556087,980.9 -> 651.9,TAG2,52402.783996566,51766.883728,65830.364562981,52185.083953828,55756.20391849,43548.5830764383,48421.0037117043,49491.9637565525,57892.604248033,45457.743133545,11314.9607810992
TAG(60:8)_FA 18:0,-0.08314396747358027,13.007364500125778,0.7453896842998797,0.38793982111769365,0.7820050078319823,976.9 -> 675.9,TAG1,1253861.16381825,1456649.79541002,1189864.40771483,1466723.30126944,1542811.86572281,1330908.61816421,1370553.07861299,1252371.10937485,1422507.93676773,1401899.63232447,414921.847213514
TAG(52:6)_FA 18:0,-0.08271893185089169,9.312182512780758,0.737191838556555,0.3905619199347907,0.7831686666755229,868.7 -> 567.7,TAG1,107839.607543968,102831.24804689,99303.907348632,105806.38732911,99931.60729981,98989.60729983,95977.64697264,110213.9482422,107449.34704587,95691.0262451,42313.922836326
TAG(56:8)_FA 16:0,-0.08193770171064661,13.093772643817013,0.7239222948228416,0.3948603314057856,0.7876640985854994,920.8 -> 647.8,TAG1,1291929.25122044,1486913.74438502,1253119.39404271,1522756.23413081,1549851.35400382,1370891.63696318,1430089.76562481,1286646.34497095,1453023.89526385,1426185.80541989,591576.363185869
TAG(52:3)_FA 20:0,-0.0801165351039408,8.192653171139751,0.6909201696867626,0.4058515731566982,0.7890413833452559,874.8 -> 545.8,TAG2,46760.6234054602,43506.0030593696,57641.224334712,48383.7635154852,58229.4443741259,56426.5842056203,41947.8433227411,48532.6233634635,63640.4648666249,39892.6827888483,8930.2405967675
TAG(56:7)_FA 20:4,0.08039089192589155,11.606636226247751,0.6967793152307422,0.40386801174980796,0.7890413833452559,922.8 -> 601.8,TAG2,596446.82128896,562475.39880363,494496.56933587,577471.60229502,632951.84375025,512205.91821277,506309.77563471,478092.71484378,575375.37792978,444790.0531006,97610.2864341495
TAG(58:10)_FA 16:1,-0.08068399231486229,9.176757513979975,0.7012878569261147,0.40235129375278256,0.7890413833452559,944.8 -> 673.8,TAG1,84382.22558594,96514.426696779,89816.647583,94259.286193832,89326.866027838,92955.446899432,92366.52636721,83883.026061981,92446.36657712,84868.265808094,48855.0635490172
TAG(58:8)_FA 16:0,-0.08062670584852044,13.577468104796612,0.7009590589514119,0.4024616240863159,0.7890413833452559,948.8 -> 675.8,TAG1,1861251.10302744,2151439.1557608,1801394.71044924,2180597.00878796,2304263.81445177,1998845.40576166,2068306.38232425,1862216.28613276,2097188.4638672,2056960.83203134,595916.520416331
TAG(58:9)_FA 16:1,-0.08036985353106613,13.552996124669999,0.696500235271742,0.40396217060749506,0.7890413833452559,946.8 -> 675.8,TAG1,1830423.61084002,2112678.52832033,1803543.79980484,2177148.81542967,2232155.85498151,1927201.16064453,2028584.26464847,1855351.36596688,2079542.70703144,2056331.93408209,564366.362716751
TAG(54:6)_FA 16:0,-0.0794024278913907,9.064683016457524,0.6791435780520914,0.409881785983043,0.7928521415732599,896.8 -> 623.8,TAG1,90723.52661131,80915.96618656,80882.06579591,86743.18591311,86476.36633298,76176.785278313,85142.36608888,91158.78710938,83505.58581544,81868.165832564,42000.6825828598
TAG(56:3)_FA 18:0,-0.07883064060199962,9.164706911175182,0.6694499014364794,0.41324346216861785,0.7932016939156442,930.8 -> 629.8,TAG1,92534.34655761,85875.646606432,87621.6665039,93834.786193828,99209.70666505,82622.905517581,89662.78601076,97024.987548807,92994.32629393,87598.16601561,43763.9629974611
TAG(56:5)_FA 18:2,0.07831715221872561,9.180119759187354,0.6608059334298559,0.41627556260324927,0.7932016939156442,926.8 -> 629.8,TAG2,102472.287170392,100939.107543967,101771.90747066,105719.807189932,112757.70715333,91882.92681885,87175.466186516,94635.02590941,106320.708251907,81365.585754381,23262.4217224134
TAG(58:0)_FA 16:1,-0.07835834861382128,10.373215982901849,0.6618509734898907,0.4159072396322547,0.7932016939156442,964.9 -> 693.9,TAG1,192788.714050213,241722.596008225,158651.989959681,270581.618469372,317102.12152093,210084.015685939,256938.675598153,212530.195007524,233314.217590353,233939.677368025,29021.1218986539
TAG(54:7)_FA 20:0,0.07782074743177447,9.788588040263466,0.652663595820286,0.4191619812779028,0.7947477169774096,894.8 -> 565.8,TAG2,149402.451354985,157478.63220214,148569.51098631,166543.591003434,180989.87335211,143140.94885254,140748.77026369,134915.849060065,159247.85083007,127992.729309101,33337.4023475587
TAG(48:0)_FA 18:2,0.0748163773801687,8.223817363712746,0.6025345160475126,0.43761262412505675,0.8215962501955723,824.8 -> 527.796,TAG2,49496.003540016,47709.1032371682,57678.583740207,49659.3837242325,64229.6045646685,50697.2036056366,44268.9430541751,46887.8428458929,54516.3644637969,40423.8626823245,12813.8809471068
TAG(50:1)_FA 18:2,0.07490133495690993,8.031881148689976,0.603756971791654,0.43714815085234715,0.8215962501955723,852.8 -> 555.8,TAG2,37305.282897949,44002.1432304322,56363.564453132,45308.262958519,53256.523986848,42671.2429771455,40562.1229553317,38919.9228477508,49263.9631538296,37131.5027771061,10418.7607460057
TAG(48:3)_FA 18:0,-0.07234361615134977,8.020677529863866,0.5631026388062992,0.4530128364962004,0.8221645308799255,818.8 -> 517.8,TAG1,42747.703063951,36751.122314446,40387.562988266,44200.662811262,37083.382812488,37067.76275633,42394.382568353,40287.742919924,40024.862609859,37071.522888162,24001.2416534555
TAG(54:7)_FA 18:1,0.07368727374709728,9.199923983920756,0.5849727888810321,0.44436972101247485,0.8221645308799255,894.8 -> 595.8,TAG1,89156.22558592,106810.14709473,91919.586730987,110847.44775391,104800.747924844,76321.545776376,95992.06713866,90114.22607423,91533.24584964,90162.68640139,40071.1827087271
TAG(58:7)_FA 16:0,-0.07242153678811801,11.09176598298798,0.5654469080527917,0.4520738877732786,0.8221645308799255,950.8 -> 677.8,TAG1,318166.80322268,371471.12512203,339880.10327162,379334.3864747,411040.30566424,351120.00317385,357682.98571749,339811.92553719,368264.48706049,354971.90454094,122252.207992569
TAG(60:1)_FA 20:0,0.07161722734717232,9.346824576992185,0.5526544661383923,0.4572351046407941,0.8221645308799255,990.9 -> 661.9,TAG2,125117.568737018,111017.967998521,116434.948272696,115739.188339232,129699.009784715,108263.667217291,117973.768840792,94192.6670379815,110686.208351146,97063.3075408975,18868.2614250232
TAG(60:1)_FA 20:4,0.07204266321873956,7.345532463729382,0.5578149375435402,0.4551419795475903,0.8221645308799255,990.9 -> 669.9,TAG2,26064.7418632499,24104.5017051662,31671.9221916109,29036.1622772098,31501.5423240505,24655.6618690495,24090.8015709029,24241.441547381,30756.3021049646,22302.5216903646,9162.4606819109
TAG(60:10)_FA 16:0,-0.07298690087102187,7.655619842618489,0.5727697261388442,0.44916039539488667,0.8221645308799255,972.9 -> 699.9,TAG1,30585.562042223,29200.262298576,31656.462188721,33590.862518302,29363.4220962419,27296.021942142,30446.002227781,32105.662292485,30589.582336441,30570.40237426,19861.1214828429
TAG(60:2)_FA 16:0,0.07379047950319043,7.8657533385409675,0.5856917580330219,0.4440899415508291,0.8221645308799255,988.9 -> 715.9,TAG1,34110.762222288,32357.542358403,44574.323242163,39149.862884525,39410.762664774,31410.082275382,33870.142700216,31413.262298584,35547.962615954,35038.022460924,22110.8814620903
TAG(60:2)_FA 18:2,0.0735388864139384,9.182889544596684,0.5826433049390971,0.44527809097871857,0.8221645308799255,988.9 -> 691.9,TAG2,90711.526275655,93854.9270324706,101224.387207025,113271.247699741,127686.928947456,91482.8062439105,91114.3263893148,89761.7661323401,109418.426525115,82152.3657264473,22862.7416343579
TAG(60:6)_FA 20:4,0.07281378723218775,8.068323819956124,0.5706008227420365,0.45002026417881763,0.8221645308799255,980.9 -> 659.9,TAG2,47923.10314942,46325.402954088,49126.843749996,42641.743270849,55454.523803702,43186.6225738258,43093.8428954961,38742.8627090526,49029.923400851,39309.762695321,11053.6608047473
TAG(54:5)_FA 16:0,-0.0691829185986288,8.505478063330022,0.5152961346935854,0.4728551438285883,0.8319456549504372,898.8 -> 625.8,TAG1,61979.284973134,52590.003967295,53898.684570293,57831.84423827,51061.324279755,51331.163574242,51658.024047853,53779.263671866,59944.104125977,54532.363769505,36386.0028762906
TAG(56:3)_FA 16:1,-0.06906646051897207,8.761849414781226,0.5137136557440272,0.47353564694306866,0.8319456549504372,930.8 -> 659.8,TAG1,64968.504943834,63311.784545869,72514.62536621,67281.865295428,70806.76464842,66414.985107406,64881.804565455,65662.084472632,67706.76501466,65299.56469724,39052.6025199728
TAG(56:4)_FA 16:0,-0.06980042015217547,8.699303315539177,0.5246589072706338,0.4688610625911166,0.8319456549504372,928.8 -> 655.8,TAG1,63440.564819336,63386.383972162,67190.56506348,67283.625122093,63454.74462893,58722.62420654,63765.464355468,63327.724609384,63391.304565418,67431.844726551,36911.2828865173
TAG(58:6)_FA 16:1,-0.07040487181161677,8.128281889073415,0.5334288745410163,0.46516884609628784,0.8319456549504372,952.8 -> 681.8,TAG1,45288.563018799,44005.862792967,42059.002868635,45699.703155505,42638.683105466,37579.022491447,44346.44323732,47083.243133543,43585.043090803,42020.563232407,24100.8617210294
TAG(60:3)_FA 18:0,-0.06923390141012213,10.527605337028792,0.5167195072062896,0.47224441141250106,0.8319456549504372,986.9 -> 685.9,TAG1,489388.690795937,199190.851989692,284120.844665424,163897.751464863,157897.310974142,250289.13439941,223322.656372174,295770.560913081,228562.65478506,277392.600647046,27570.3219871557
TAG(58:1)_FA 18:0,0.0678027774114541,10.218455356561668,0.4955225803257832,0.4814740959309196,0.8420300399157178,962.9 -> 661.9,TAG1,181857.9741211,207379.71362303,187719.3532715,222284.09521481,228548.13732917,173935.07299805,193323.31323246,179876.67199707,184751.05273436,176225.81262207,76168.9849243038
TAG(48:3)_FA 18:2,-0.06529644356716673,11.111212565563092,0.45967476531495777,0.49777601125480886,0.8587757311287918,818.8 -> 521.8,TAG2,344299.065612714,386934.407577473,342552.60546876,385145.364887105,485173.25244118,380848.526527467,372311.00568777,346206.605644348,454341.5527,332166.16144965,65438.1047172306
TAG(58:9)_FA 18:0,-0.06558501348528435,9.877743475736768,0.463572635375897,0.49595901347958843,0.8587757311287918,946.8 -> 645.8,TAG1,141251.070251482,148077.09020997,135989.60961915,158520.41174316,163736.67224123,140588.49072267,147779.31091306,143177.830993667,154991.83142089,139079.47009281,77640.3454704249
TAG(60:5)_FA 20:0,-0.0660028608558891,7.718242842350467,0.4685921489954694,0.49363555975986273,0.8587757311287918,982.9 -> 653.9,TAG2,34986.582458484,31879.362304679,39564.722686781,34523.322509775,37601.482788082,33414.4625778232,35034.2824287353,31790.4024734313,42850.723022455,31236.742279044,9801.7408065766
TAG(60:12)_FA 18:1,0.06463417423136147,7.53949133601483,0.4491736687210448,0.5027276273128459,0.8634290639498655,968.9 -> 669.9,TAG2,29411.56222533,31062.082397448,36633.442565913,31533.141967764,32070.622253408,26896.6419181869,28397.7219085721,27701.742065437,32928.32241821,27339.02162171,11244.1408348022
TAG(60:4)_FA 18:0,0.06278742794577766,8.082642642681423,0.4242245032346368,0.5148365908887296,0.8802786353142117,984.9 -> 683.9,TAG1,42745.023071284,45263.903228754,46741.08322141,46150.002868659,42337.182678232,38237.522888179,41956.523254402,39701.922821045,38219.622802727,40470.183105458,23053.8817062363
TAG(48:0)_FA 18:0,-0.06053542583240229,11.604540943356533,0.3951128919397888,0.5296240179166402,0.8892528604555269,824.8 -> 523.8,TAG1,466384.81298815,531283.36035129,439155.16503911,548607.51611312,602949.7211912,478173.1333007,482003.45410146,527996.29443342,543649.27783213,468912.81640606,188790.513305683
TAG(52:0)_FA 18:2,0.06030955658659484,8.130697764844324,0.3914754946787724,0.5315248371170467,0.8892528604555269,880.8 -> 583.8,TAG2,43276.122985843,46486.862823459,55219.463562017,48609.703876509,50079.183959947,43460.9832458821,42377.3028488082,40190.8228721415,51187.323200211,40485.042831417,15883.7610931454
TAG(54:2)_FA 16:1,-0.05854668415891061,10.087332010627314,0.36945165630822885,0.5433033142208702,0.8892528604555269,904.8 -> 633.8,TAG1,160533.111084,175472.20983889,157356.88940431,183458.65270995,194054.61328126,152254.93103028,172335.49243165,172585.49291994,179017.71386719,164901.85156251,87236.2465286336
TAG(56:4)_FA 18:1,0.06038492750861329,9.222555053030414,0.3928701264169516,0.5307945866365258,0.8892528604555269,928.8 -> 629.8,TAG2,103941.827209479,99882.446594207,102676.66735839,114177.808868411,113434.768615741,97551.38720703,88000.566131595,93377.746673602,110529.20831301001,86708.366210921,25256.4016532802
TAG(56:8)_FA 20:4,0.05870573801446054,10.011656840681269,0.37146786919993247,0.5422052388889541,0.8892528604555269,920.8 -> 599.8,TAG2,191579.39648437,177184.55273433,177418.77319341,185648.61206057,204382.31542968,166011.41235351,175749.09228515,149188.851623537,207399.1135254,139280.95031741,35006.0027313231
TAG(58:1)_FA 18:2,0.059688619300125194,8.900868088656706,0.3837815783376186,0.5355863158566067,0.8892528604555269,962.9 -> 665.9,TAG2,81340.125610359,78481.025329613,92547.00564574,83020.406188958,96294.226806633,74234.7252693143,90049.786560087,72079.445312506,85137.985656739,63578.804565416,17481.8011779728
TAG(58:2)_FA 20:0,0.06110704493317441,8.92192727302821,0.4022437679303419,0.5259327509069708,0.8892528604555269,960.9 -> 631.9,TAG2,82831.36523439,82645.04595946,86717.06677247,84494.72619631,102361.1072998,77758.505706779,74466.505615261,71308.545166023,89734.48669434,77147.765502917,17591.5612983717
TAG(58:7)_FA 20:4,0.05903520621398437,8.5934842110479,0.3753229109883591,0.5401170259843948,0.8892528604555269,950.8 -> 629.8,TAG2,65195.584930423,71259.505035435,65474.024780237,70064.785217272,73610.724792477,58805.424438451,53965.243499759,65695.805023205,70674.524902334,59412.364318835,15936.2011337229
TAG(60:4)_FA 16:1,0.05911893505057651,7.57976784029784,0.37573926149474346,0.5398923789453987,0.8892528604555269,984.9 -> 713.9,TAG1,27588.261993395,28160.362335183,32935.262359623,32179.422058103,32256.802032477,22529.861602784,27706.061981198,29719.022155754,30183.862014768,26578.122039781,19209.1812973053
TAG(60:7)_FA 18:0,-0.05951550003860747,10.52594697981228,0.381836859977966,0.5366218157939854,0.8892528604555269,978.9 -> 677.9,TAG1,221039.09570315,240444.65612796,220405.25683592,261927.57836929,280619.64086934,232856.93640135,237368.656372082,220441.676879928,257662.37951661,233498.215515156,90128.0671386828
TAG(48:2)_FA 18:2,0.05445777988393535,12.303999661325522,0.31978649066331855,0.5717359844920793,0.905898925755821,820.8 -> 523.8,TAG2,847450.17456065,882079.520618554,833324.2978515,954239.282405809,1134552.65641027,864686.063506731,772467.158069695,797746.841221005,983420.110580342,733121.590743921,137061.889263191
TAG(52:6)_FA 16:0,0.05263651753743006,9.592988066724113,0.2985723334686554,0.5847788267330924,0.905898925755821,868.7 -> 595.7,TAG1,111867.62841799,142625.69104002,121483.667480485,144086.7902832,142805.189758318,99007.60729981,125863.16894535,119404.62854005,126387.34851072,122542.36926269,48965.4634513685
TAG(54:0)_FA 18:2,-0.0528157487879577,8.088041863205671,0.30022034754301785,0.583744315633778,0.905898925755821,908.9 -> 611.9,TAG2,38879.722503661,41683.103149418,49630.963439927,47599.522888165,49323.063720681,42632.322937012,42245.282897937,42394.502929693,51164.103698726,40594.322967525,15969.6810531619
TAG(54:0)_FA 20:4,0.0518693822441904,8.095017505034,0.28958038614882753,0.5904895542171738,0.905898925755821,908.9 -> 587.9,TAG2,49712.063354498,42349.222930938,51225.483337423,46455.043060312,55344.504150389,44594.983154276,42247.722961414,41337.723022449,51764.923736583,39847.36257934,10775.7207908661
TAG(54:1)_FA 16:0,-0.05263907853149198,10.01885391004529,0.2986512161612609,0.5847292251421896,0.905898925755821,906.8 -> 633.8,TAG1,154540.81115724,165154.71166992,151761.29052732,177475.6118164,183571.87329103,144307.07019045,166033.33129882,158412.63110356,171110.07263184,160923.79150391,82943.3457069467
TAG(54:1)_FA 20:0,-0.05447799372107,12.125379959406851,0.32001935002472237,0.57159601653043135,0.905898925755821,906.8 -> 577.8,TAG2,754914.190490756,801251.41650389,689194.35009772,817152.48339841,858520.1124268,780280.89343334,735694.39453125,731913.192199657,845975.50280754,686599.65136714,137052.989112986
TAG(54:3)_FA 20:4,-0.05443152034825097,9.614484963713755,0.31929622963286874,0.5720308923977191,0.905898925755821,902.8 -> 581.8,TAG2,120910.76855467,132612.649047853,126370.18811039,145087.490295415,154886.810882579,135821.52868652,127062.06872557,124969.789855956,155882.05126955,111911.227844252,29870.4420852746
TAG(54:4)_FA 20:0,0.05202407555967545,7.747229979459288,0.29115014557107344,0.5894844310096008,0.905898925755821,900.8 -> 571.8,TAG2,33951.042510985,36882.302612323,45520.263488755,36523.362731927,37786.262786865,35813.02230836,33105.982360842,32124.762145994,37480.362731946,32690.382202141,9246.1806907637
TAG(56:5)_FA 20:0,-0.05421896071261778,8.037082430260543,0.31637422552709893,0.5737947936078444,0.905898925755821,926.8 -> 597.8,TAG2,41662.783142105,42258.482696524,49541.183258038,42253.463439949,47570.903167689,38867.022979724,42157.822662334,41387.842987055,52570.403808596,41191.222900406,12469.1007804822
TAG(58:1)_FA 20:0,0.05318430993630362,9.246266461511027,0.3047712542194745,0.580906618922805,0.905898925755821,962.9 -> 633.9,TAG2,104108.987731927,103767.807342523,104707.16809085,109646.568145742,122025.00866702,99681.5468597401,98557.287033061,93746.446228013,109088.8479004,85940.42593383,24312.7417526219
TAG(58:5)_FA 16:0,-0.05402230825181085,8.088324501028373,0.3140494647545893,0.5752058377669786,0.905898925755821,954.8 -> 681.8,TAG1,42283.923248264,38183.223022458,42500.883178709,46645.9433594,42821.682861301,35955.482360831,43420.882690446,43902.343749988,40883.863098112,40596.802886949,25298.8618850656
TAG(58:5)_FA 18:0,-0.05333192307868965,8.405128463242633,0.3061893632821011,0.5800280127649566,0.905898925755821,954.8 -> 653.8,TAG1,46161.803222659,51146.903686503,53023.383850078,53001.864074672,53840.403808599,41065.982849125,55170.984008788,51868.463745129,55549.464050284,44890.763366671,36397.5423812822
TAG(60:1)_FA 18:2,0.054621975017977144,8.004972113688444,0.3210850274638233,0.570956311703104,0.905898925755821,990.9 -> 693.9,TAG2,42700.4828720086,41843.4229354887,45345.2028922775,43405.4633140595,56178.7237243571,41997.0626525769,39011.9224853575,39280.3827934492,48014.663417814,36594.602611517,11086.8207931515
TAG(60:2)_FA 16:1,-0.054213847947922535,8.271599913138378,0.31636738878920134,0.5737989332399565,0.905898925755821,988.9 -> 717.9,TAG1,44124.203201294,46083.583343476,51184.84320066,48495.763458271,54013.383850101,44984.983093263,45293.503448465,46201.96368407,49463.503417994,48841.543273919,27166.1219139079
TAG(60:4)_FA 18:1,0.051715590976333804,10.11507510329315,0.28829091923148553,0.5913178366552356,0.905898925755821,984.9 -> 685.896,TAG2,332606.899780361,140962.35036846,276477.53900155,130036.449157755,148480.949157704,203844.114139555,146252.450489059,168988.791664133,204892.955383287,207602.535522515,13406.9610061679
TAG(60:9)_FA 20:4,-0.05590976562196917,7.730424890148192,0.33624406496315373,0.5620052838513856,0.905898925755821,974.9 -> 653.9,TAG2,35299.662658677,34255.782684352,41459.062744113,32310.522216793,35719.662628171,34792.1024894569,35885.5826873721,31773.302307118,39342.682891857,31784.722236619,10718.640739447
TAG(58:10)_FA 20:4,0.04973634865117528,8.365545042839218,0.26633367009898734,0.6058018489758087,0.9098906202264107,944.8 -> 623.8,TAG2,56353.024475105,54550.604309068,58146.843688979,58533.804382306,61958.984497048,51857.423583995,54158.983764641,53178.543457061,56137.02380368,44633.843109118,16529.6212844846
TAG(58:4)_FA 18:2,0.05067522145439727,8.698524834786213,0.2765796777452465,0.5989518308017163,0.9098906202264107,956.9 -> 659.9,TAG2,63275.604553209,68085.405090352,79918.82556152,74599.285125733,82689.705749528,71232.14465332,62379.384490955,58474.724487304,75040.024963379,62989.044372546,18775.8612403846
TAG(58:8)_FA 16:1,-0.049884195838898505,11.101853404216028,0.26829179639207723,0.6044799581319135,0.9098906202264107,948.8 -> 677.8,TAG1,325430.24304204,366813.90747075,333439.64331067,400366.22778327,428613.3474122,348561.44433609,353821.8077394,346888.16308597,373103.32543942,353921.88464367,119719.328140246
TAG(60:0)_FA 16:1,-0.050283077329699236,7.920006069924923,0.27202094819381273,0.6019793138116797,0.9098906202264107,992.9 -> 721.9,TAG1,38888.062835718,38742.542633059,39753.84277345,37668.762695334,37478.642547595,35227.262222296,38508.88270569,37438.322937014,38222.342742924,36139.822509758,20122.3815307604
TAG(60:2)_FA 18:1,0.04995106947653743,9.298656472545055,0.26885185702892045,0.6041029980796122,0.9098906202264107,988.9 -> 689.896,TAG2,100074.986831668,108436.307693481,113648.3676758,110159.447372449,131947.589920032,105451.487907413,97553.386680625,100888.806705479,112193.767169956,89361.9258193816,25192.3618965199
TAG(50:4)_FA 18:0,-0.049208321554468026,9.228933945914203,0.2609032753358633,0.6095002706756251,0.9100667818339278,846.8 -> 545.8,TAG1,93156.10595702,92360.24603278,90797.445739743,115281.306274484,123031.708313041,103119.107910148,97040.706237775,90058.44622802,111386.44775398,91006.186706576,27933.2221717827
TAG(60:7)_FA 16:0,-0.049042354205291995,9.645369290339254,0.25919833687117944,0.6106714436849071,0.9100667818339278,978.9 -> 705.9,TAG1,123776.808776848,129755.34887697,126570.24890135,138507.58935545,144940.11022951,122110.06921387,131721.450500495,123946.989746098,127429.54858397,130618.78942872,50799.5236625605
TAG(54:8)_FA 16:1,-0.04733274414886863,10.822807449267733,0.24153444531907564,0.6231000475674934,0.9143575410664749,892.7 -> 621.7,TAG1,267786.17773442,296649.62036139,273052.48022462,309236.42236329,324588.54565428,274120.83862299,278798.88110365,277284.98059059,310157.87988283,270428.71582029,134845.109466512
TAG(58:3)_FA 20:0,0.04757525340261316,8.24897641851199,0.24366490439118138,0.6215715683415639,0.9143575410664749,958.9 -> 629.9,TAG2,52682.723938001,52984.583892815,52168.343444807,54799.244171137,57892.62396237,50756.784057591,47002.243194558,42837.902954096,56214.003845206,46472.323303223,12952.6010398899
TAG(58:4)_FA 16:0,0.04778821709346984,8.159115688689306,0.24578840515886213,0.6200563286352494,0.9143575410664749,956.9 -> 683.9,TAG1,48891.043487525,49023.223388704,43615.562988267,43076.403228727,51411.403808597,38831.502746571,40848.362792968,46400.423461883,45765.883178711,40452.36260986,23499.1817855823
TAG(60:8)_FA 16:0,-0.04742157460920348,11.871964104129425,0.24248333943364742,0.6224182415343008,0.9143575410664749,976.9 -> 703.9,TAG1,588705.72045896,655148.30749533,602884.10302775,696539.40234382,725906.07153322,607580.70446767,624002.98205552,601660.345519676,655707.13012727,640318.74389644,134647.649311095
TAG(56:1)_FA 18:1,0.04652738018016943,10.062286747188717,0.23334283795406918,0.629056166542906,0.9195744724653931,934.9 -> 635.9,TAG2,170774.13220214,182945.293701202,178801.8330078,189508.47375483,239523.41723633,175983.91320801,167657.072021488,163017.131652829,196211.07397458,159007.751159667,41116.9233245815
TAG(54:6)_FA 18:2,0.04323111028111779,10.948307076827044,0.20149946265792096,0.6535132355961909,0.9231561568872884,896.8 -> 599.8,TAG2,338815.48535139,326456.14306636,337838.74291978,385704.66796854,427930.67260732,302644.619873,327999.80419927,292972.00195311,416800.59179697,298458.17932107,49018.9637031496
TAG(54:6)_FA 20:4,0.04462487322808083,11.830411516718673,0.21472617380641168,0.6430880298241559,0.9231561568872884,896.8 -> 575.8,TAG2,677514.79052688,646719.88793936,562460.73925776,694430.68847672,727891.53613282,610084.901062172,575877.24145521,583945.28039556,681740.22949245,528199.33984363,111554.627319323
