lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,SolventBlank1
PEo (34:3),1.4566471993170873,7.885336747290508,13.704153233795296,2.1398075169594898e-4,7.301817403232898e-4,700.5277 -> 559.5277,PE,187126.574768001,126861.009765582,141350.510009819,155809.028869732,140920.70904534,76559.345184333,57412.664352429,64150.284500154,62662.764221179,60318.043731671,26498.422042837
Lyso_PI(21:0),-1.4508773449871413,7.038936568907489,13.59935943930526,2.2626271801206953e-4,7.701075543649873e-4,660.3744 -> 383.3744,PI,13685.8411331159,66258.224182183,32440.242370604,21744.9616622866,31961.682388298,92737.926696749,100925.047668448,95835.12576289,111742.227508572,108633.407165496,2645.9401855464
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",1.4503777219868288,7.41486882983292,13.590637198522245,2.2731645586886252e-4,7.702737990882453e-4,752.6941 -> 369.1,CE,114620.448436711,77352.0251426673,100360.567974095,108084.426231374,105353.768520351,46259.9629058954,42885.8628005902,58805.7046089172,44378.4027099434,27812.3417930597,37874.0628280683
Cer(d14:1(4E)/20:1(11Z)(2OH)),1.4502769861301856,8.270699790856684,13.58932741902754,2.2747511740445913e-4,7.702737990882453e-4,552.5 -> 208.3,CER,132659.67012024001,121420.16896054,148165.670623695,305745.200546309,230060.716461144,72908.4850921483,62302.6043472262,95021.725814829,129122.60931399,64700.5248642003,33740.7225608787
PIp (34:1),-1.4444621964235895,7.1258812240390474,13.48392718694498,2.4061567003583878e-4,8.126917018557412e-4,838.554 -> 561.554,PI,12045.4809494042,50279.1236801563,25397.7418479966,50916.4637756475,22476.1215209975,82357.126708998,76362.744964554,149970.989929217,88665.806243905,98298.305511519007,27558.242004398
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",1.4436472417870814,7.95427959937055,13.469939170345413,2.424161688605733e-4,8.16689586695672e-4,578.5 -> 206.3,CER,258368.29960622,123135.927810674,137558.331451249,113014.408874483,122507.167961127,73616.6250800771,59782.9235343935,63229.4639091404,82013.5857315259,41601.4024276882,58641.7236022604
TAG(50:4)_FA 18:0,1.4419242585084264,8.904619120733878,13.439401005598485,2.4639427990068134e-4,8.279848390571119e-4,846.8 -> 545.8,TAG1,156232.052429101,396802.031738218,403208.538452122,195476.472351094,384189.402709914,120750.447998013,91303.887573233,168488.953552152,114401.006774998,174141.790527447,27933.2221717827
TAG(52:0)_FA 16:0,-1.4392570445744868,10.107981850081018,13.391783485878477,2.5272896494669657e-4,8.471218976947501e-4,880.8 -> 607.8,TAG1,314762.361267088,193888.09442147,219636.913513246,245386.23742682,237010.19970701,793112.39941388,711339.61230454,781131.01660162,808815.57910157,762704.47314453,254866.057971974
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",1.4342364304621722,7.447302512054356,13.301209909664976,2.652349038709928e-4,8.86795486679784e-4,750.6784 -> 369.1,CE,121280.768779751,77735.9853515588,104689.428207408,110778.027923595,106684.807586683,52182.8840560874,44571.7028617974,59146.704547882,45743.4634475735,27728.2419586156,35547.7627029354
PG (28:0),-1.433160572605049,13.221360726145077,13.28300233711623,2.67823252636258e-4,8.931939206307445e-4,684.4546 -> 495.4546,PG,444500.667022699,9326315.47705066,2405854.52709959,1329221.90759277,31946.842254647,8205383.65844677,5805424.01171889,6231387.06372133,6545277.18188485,8331026.68920938,1209297.90930168
"19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",1.432222784354154,7.3320199286085135,13.265255356961461,2.703706267055364e-4,8.994238938646487e-4,684.6471 -> 369.1,CE,145339.390037557,88700.8061676016,87997.7265624726,89279.8661956529,96691.5267104884,38180.102561957,38192.1028595084,39487.5227852016,66052.52484131,38430.2028121971,21200.5014762868
TAG(50:2)_FA 18:0,-1.4307012831180819,10.218713603314866,13.239010032084481,2.741826778545432e-4,9.098192117278577e-4,850.8 -> 549.8,TAG1,184087.611877443,149431.069397008,202490.794128445,347218.929321161,344830.644470157,748995.894531,734885.93017562,991783.9521485,817370.79296877,809208.95117176,302219.761260914
CerP(d18:1/16:0),1.4302692633999625,7.923713732906591,13.23080247625731,2.753858851463727e-4,9.115272798344937e-4,618.5 -> 264.3,CER,226169.877288823,128236.348754902,154354.230133057,132692.568954464,130673.470092766,85927.3864441356,68716.5246047913,64122.9445266838,61192.8039093039,51787.843536382,31057.4023323138
PC (38:8),-1.4291054859557688,10.88665849236659,13.210670915232186,2.7835970964722374e-4,9.167867054052842e-4,802.5 -> 184.1,PCandSM,731106.470306376,724402.2494201,89565.186363174,521603.886856532,59994.8843688985,1152651.78356939,1233282.57385243,1247268.02441392,1267929.02941874,1043332.92065429,801015.15844723
TAG(56:3)_FA 18:2,-1.4293012256538817,8.648257495324824,13.213784295364803,2.7789769528938194e-4,9.167867054052842e-4,930.8 -> 633.8,TAG2,100004.666290232,76042.325927735,80485.264892583,92248.127075237,105056.127929656,281785.09936506,260037.01916502,324664.9636231,287891.53979466,302594.64233399,59618.1046790833
PI (40:1),-1.4274864821184925,6.659135164639647,13.180198948414045,2.829227185791224e-4,9.295029265477866e-4,938.6428 -> 661.6428,PI,8776.3405799879,52818.123153728,19119.6413612348,24176.0014495865,17871.8411331154,81127.766906715,62593.784637486,83456.265411322,77576.605407646,59181.244064302,17584.261047359
PCo(38:3),-1.425999356879281,10.877029809697627,13.155449809819398,2.8668420628954127e-4,9.39529428533051e-4,798.6 -> 184.1,PCandSM,675146.09577942,738660.411376438,78641.625213637,556074.695892818,67975.7050094915,1162749.50683588,1159627.26831037,1251745.71508784,1269957.63562036,1080028.25293004,784649.71337909
PE (24:0),1.4245039806617954,7.0167037953705425,13.127782272831608,2.909489659642324e-4,9.511516813250462e-4,580.3974 -> 439.3974,PE,86820.666076771,74102.34564208,77796.305419917,98476.686798087,84116.005615216,30261.0220642061,25097.961608891,35449.802467334,66659.824905411,29812.962295532,4473.1603660547
Cer(d18:0/16:0),1.4227043496740652,7.612660518586748,13.096220720237852,2.9589212125242923e-4,9.649289865473307e-4,540.5 -> 266.4,CER,141542.32943722,111687.168090804,124060.82867434,113658.207641586,111502.387573233,67566.944477087,52253.4039535583,49702.9632720965,48346.483291621,44440.6829109186,34020.262260431
Cer(d14:1(4E)/22:0(2OH)),1.418347424572532,8.23099003906026,13.019306326752483,3.082959938243364e-4,0.0010029088349469814,582.5 -> 208.3,CER,113827.026977512,113163.547515827,150637.46955114,196351.894424315,199784.394058388,93451.8662185842,71629.7848358309,97160.9062347562,50756.8429145774,41502.2428169234,124610.608993531
PCo(38:5),-1.4174858187723967,10.945036707679217,13.004627676848031,3.107221184700427e-4,0.0010083237373880796,794.6 -> 184.1,PCandSM,741512.896179156,758821.629135158,90035.586990333,579929.306945893,44029.1231994604,1238240.98645016,1224495.00512684,1288922.10119653,1274164.98376488,1100262.66870147,863010.7226561
PCo(38:4),-1.4167809524936223,10.92168546955579,12.992173039099722,3.127957436560014e-4,0.0010125710625930218,796.6 -> 184.1,PCandSM,721800.427963361,745089.033996582,84278.345443715,566527.348938029,57979.9653739677,1192662.56237797,1163963.48364252,1278276.85852052,1298449.09436029,1105415.42578145,843902.08203144
PIp (16:0),-1.4141627158834795,7.186661961591883,12.944703663024256,3.2082788031208943e-4,0.0010360393013005035,574.3087 -> 297.3087,PI,12787.1607742184,62781.564636208,31542.102462764,22278.881652839,29174.2221069415,78385.705474897,96400.526489263,95833.086700389,107650.687957734,95177.967010518,51618.443618826
PEo (18:1),1.4132934123997298,7.591561549525435,12.929896371409086,3.2337568439595266e-4,0.001040974881661805,466.3293 -> 325.3293,PE,93187.90576173,104264.16625973,128854.329834108,130731.969299332,142759.23107896,50517.303230265,66802.084869328,59511.0047455109,59183.2445449841,34917.6824188378,16084.6211547922
TAG(60:7)_FA 18:0,-1.4130935232800532,8.56229411258641,12.926697674718525,3.239287396107732e-4,0.001040974881661805,978.9 -> 677.9,TAG1,86857.626190203,64324.424896247,72001.045196535,87055.2866211209,98652.906555158,252172.675293,242524.45874032,275251.86254898,272365.49877927,265887.65942378,90128.0671386828
"18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",1.4115258699111382,7.669121179412576,12.898814519710271,3.2879031775122337e-4,0.0010540396627182077,668.6002 -> 369.1,CE,202257.133438054,109149.267448423,116376.807388267,105623.947662363,122215.408561712,51401.6235733042,56640.4041290395,50814.1037178253,72947.6649856593,54705.9640502919,17214.1211738598
TAG(52:4)_FA 18:2,-1.4098735140186507,10.804865886853298,12.870415581812269,3.3381747085147405e-4,0.0010649983889333774,872.8 -> 575.8,TAG2,349532.18347192,287608.480224674,349125.626220662,526475.092041,529563.70068356,1181852.92285132,1195154.60156284,1535911.56875239,1326822.37109356,1378527.5224607,181849.431877112
TAG(60:5)_FA 18:2,1.4100760721347951,9.66417165106236,12.873890917166134,3.331981314868059e-4,0.0010649983889333774,982.9 -> 685.9,TAG2,256153.860382642,424173.006958493,312544.471312981,1052641.22906494,544559.689575157,399453.488037004,144904.449279765,139069.891010274,335855.407165616,178235.611816465,15160.1010131839
PG (38:2),-1.4092082839425673,8.85966552007695,12.858493092600838,3.35951013398993e-4,0.0010692287061064103,820.5798 -> 631.5798,PG,113938.827590891,363429.772155791,113618.767456087,56701.123580922,10975.8607597404,469051.594787434,274963.622680673,296641.719970523,323264.482635471,370132.26589961,43269.962707529
Lyso_PG(20:2),1.4041048759426844,7.191555763051536,12.768197260949307,3.5256245287368566e-4,0.0011194069247116541,554.3114 -> 365.3114,PG,30393.3619995317,364695.24114995,98577.186401341,48836.9631500298,9153.3206558229,34878.2021408103,39217.922668456,31806.6219711288,58873.5847244934,38616.983077996,17629.3612670889
17:1 Campesteryl ester_simulated,1.4029907125567247,7.65433487678923,12.74892744355975,3.5621337151905063e-4,0.001128293071510103,668.5845 -> 369.1,CE,201585.474090574,103353.987098697,118080.128158582,108000.767471316,117483.708648669,52211.5836792,52821.2234039261,50310.383781441,76309.2255859436,53799.6635017408,16805.6012306227
16:3 Stigmasteryl ester,1.4000979969565606,7.585090536824661,12.698262743954672,3.659954400523685e-4,0.0011565106506666728,662.5532 -> 369.1,CE,165738.071365386,104238.966827395,112403.547729474,108476.688034035,119868.588134768,47022.5035934498,53103.1838455203,47481.0031280429,71814.3848114116,51698.123924262,17500.9611854555
PCo(38:6),-1.3942592728748693,10.950733378742042,12.597081830979732,3.8634948459982074e-4,0.001217920756214673,792.6 -> 184.1,PCandSM,703300.077560349,752335.555602519,134819.84989937,589742.075133818,50970.7429619674,1220160.28564454,1175819.05078106,1298710.60217236,1264043.08740208,1146215.15356475,876032.53759741
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",1.3922488174195768,7.358724793228545,12.561188842301704,3.938411198823734e-4,0.0012356531818110484,748.6628 -> 369.1,CE,115242.188423152,77838.8662529094,97967.847412121,102691.228111268,104081.967109691,47943.5633049077,42166.0830078231,58628.8833580009,46504.5032920934,30176.4420127834,25816.2016220041
Cer(t18:0/24:0(2OH)),1.3923488926903802,9.836420927394682,12.56369438431284,3.9331343430499356e-4,0.0012356531818110484,684.7 -> 282.4,CER,426719.788879421,389949.806915213,436544.525726467,404941.624969348,570890.080261203,236152.376098757,224882.196441621,235287.179046657,183274.373230052,144277.94982913,478507.172058074
PI (16:0),-1.3919505613459577,7.315723549837254,12.555864314830615,3.9496487723815455e-4,0.0012359726603186696,590.3036 -> 313.3036,PI,14368.9008560128,69672.365539541,38428.6228294422,26387.2620086484,38917.202590935,103427.286956779,114041.928222698,115133.108169572,118472.246948325,110044.348083471,31033.482208246
SM (d18:2/24:1),-1.3916692028161157,9.644686928344838,12.551870171744667,3.958099758120211e-4,0.0012359726603186696,811.7 -> 184.1,PCandSM,304845.216262858,332166.601806589,43802.743324252,255065.356979471,27111.6018142705,479119.457885836,483312.37500005,531724.038574302,596720.388306052,539730.978698696,263491.25756832
22:1 Campesteryl ester,1.390910738336663,7.2867854176877636,12.53786595159545,3.987874876993329e-4,0.0012423403146209805,738.6784 -> 369.1,CE,121622.768882754,72522.4652900596,85955.746322624,98422.6472701899,95548.6864013794,48425.8036804249,43734.3633690089,46284.7033233693,47584.0432586755,28081.601879126,25638.1017837424
12:0 Cholesteryl ester,1.3893871032062468,9.025724499472304,12.51212595328252,4.0431926900169087e-4,0.001256616695207133,586.5219 -> 369.1,CE,437803.472167868,300665.301681528,296546.720489497,337039.76345826,304800.502227769,128825.547992686,115928.348674778,156510.291839576,220971.536396021,126742.189228056,39250.5627861052
Cer(d18:0/14:0),1.388265629995529,7.398895418174675,12.491986625931304,4.087013402658447e-4,0.0012672612986229003,512.5 -> 266.4,CER,111950.048324586,95446.80702205,103629.067199709,98430.6465759,100618.047027573,59520.1440048098,47499.6033020019,39048.2227630698,44875.0629272395,38061.1828155624,31215.5220069811
CerP(d18:1/22:0),1.3870161253513433,7.992866976559671,12.470640880213068,4.133982350701325e-4,0.0012788300542823725,702.6 -> 264.3,CER,240969.675315786,139324.831237751,155883.550079384,112196.447692837,140935.390228341,101238.466838794,63511.3845062352,65320.9248733608,56590.1038818327,62526.4846038855,42313.5430107061
Cer(d18:1/22:0),1.3797637859863823,7.910078311222584,12.345122287868435,4.421401832389203e-4,0.0013645538522338704,622.6 -> 264.3,CER,225518.233459447,130818.30899047,141239.049346917,122826.828826883,139560.409957862,85287.3049163725,69099.905014031,63563.90444566,59889.3046531594,60907.1243591331,27524.1018447841
Lyso_PI(16:0),-1.3791705295002312,7.302383091386711,12.334420707956268,4.446820786866177e-4,0.001369207144607167,590.2962 -> 313.2962,PI,16924.6411476076,69419.024291949,38664.242828380004,24991.1818847705,38044.322936986,107055.58789057,108136.867187481,116442.369537432,115180.06958013,108685.428222562,30428.102142322
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",1.3770474232144403,7.809915087436488,12.298227131812382,4.533887521846102e-4,0.0013927765844371784,550.5 -> 206.3,CER,219498.513748153,125676.448181146,127427.748840285,123401.270202636,124602.928237919,81845.7052078165,65243.8651084807,57307.0437965277,57088.0642738428,58686.2840499662,20369.921318044
PE (28:1),1.371448379097578,7.643299718425317,12.201801931047939,4.7743377691770105e-4,0.0014598667913141713,634.4444 -> 493.4444,PE,142696.488708491,113788.106842034,124088.568481417,123199.60906978,123559.527404771,57375.8437805182,52867.743751504,58193.023490898,59635.3439712448,56296.243545511,20307.101394663
PG (20:2),1.3715258357629867,7.137641057833029,12.202868314156152,4.7716094294303677e-4,0.0014598667913141713,554.3188 -> 365.3188,PG,28800.801559454,365537.849547899,70828.704284652,49190.2236023427,11985.1609001113,37324.522766107,32501.762344374,33385.982101442,60392.923576356,34350.3827362059,19833.421386731
Cer(d18:0/20:0),1.3697935726623591,8.224567233478098,12.173641792932813,4.846958004487603e-4,0.0014752580225153072,596.6 -> 266.4,CER,251291.436767653,163512.411926226,192969.69439692,156237.410400404,168487.511291503,129587.847717306,80954.726440434,73269.4851226765,75263.325206746,62058.7443237147,40501.0228271506
TAG(50:3)_FA 18:1,-1.3699056376360041,10.569636998652676,12.175952438861716,4.8409574825645016e-4,0.0014752580225153072,848.8 -> 549.8,TAG1,224398.39593501,192886.551635698,267912.479675378,470205.372192351,465372.27014149,940939.78027322,931678.2216795,1311736.7578123,1013654.01953115,1013463.633789,362208.986549169
PE (34:5),1.3674781196404255,8.457523905468214,12.134007813699554,4.951060263668844e-4,0.001503487107591181,710.4757 -> 569.4757,PE,570657.873108888,133999.149902311,118766.46911619,147148.650329539,126930.688781754,128669.289672884,85766.94580084,90737.827148535,80337.186035148,89053.844512915,75201.865966777
PE (30:0),1.3664146473913363,8.370315761873735,12.115782631803086,4.999684990762669e-4,0.0015147787020068132,664.4913 -> 523.4913,PE,294771.280151265,159112.99169907,183494.21154777,213802.214111187,187909.35144058,110534.767578184,80947.705505393,95756.166870102,96456.166870135,87760.665161144,35964.822570788
PE (42:2),1.3658270814832016,10.256435949158679,12.106060558115132,5.025820301933137e-4,0.0015192205661551308,828.6478 -> 687.6478,PE,796716.335693282,904654.645935631,825252.23461862,715383.56274402,769275.98889157,502093.438262961,293000.221710231,335231.205078227,314130.381805439,367143.905075025,34613.602386471
18:0 Campesteryl ester,1.3627212758150895,7.34351602817283,12.052151615045887,5.173263424454252e-4,0.001559350790817814,684.6315 -> 369.1,CE,143036.40994262,88761.8664856129,91024.546138762,89857.4065856868,96631.066421532,41456.9429244954,44550.7031936647,41661.7630767878,65164.0641555919,38732.20265198,18627.7413063037
22:3 Stigmasteryl ester,1.362535216429733,7.3516499213132995,12.048958472010327,5.182132537461013e-4,0.001559350790817814,746.6471 -> 369.1,CE,124414.96916197,73388.5452651883,95168.0867156653,101973.247436531,100857.766929606,48547.2635993813,43419.0031585769,59437.48468398,48402.1834640492,28966.8820838939,24271.961585994
"18:0 Cholesteryl ester, 16:0 Sitosteryl ester",1.358726841879892,7.574358694729775,11.984152160753183,5.365489791773324e-4,0.0016108636018838732,670.6158 -> 369.1,CE,164842.772064234,102227.587173438,111960.988586391,104303.107208256,117033.748321548,46846.723472594,53986.784091955204,52926.743721016,71725.5051803433,48573.9439239541,18395.4213218708
1-O-tricosanoyl-Cer(d18:1/18:0),1.3583680827393307,5.626212437882985,11.975717963380205,5.389829598792202e-4,0.0016145100427151303,1001 -> 264.3,CER,33142.9823646372,27315.0818405166,35030.682472229,23730.9216880781,30455.5022582985,16313.9610328634,12959.1009216313,12184.4209175078,15074.5010299737,12267.6008071913,8089.5405235275
PI (14:0),-1.3570830487890893,7.306277268999325,11.955891364922536,5.447486057813838e-4,0.0016280974132156932,562.2723 -> 285.2723,PI,16689.421096798498,69226.644836425,41552.683044422,26462.2419281058,39182.622802744,90370.165481472,113369.986618119,118458.907318123,131607.488738965,109759.550018249,25385.721817015
TAG(60:9)_FA 18:2,-1.3520836101003566,8.505990037349946,11.871516325358243,5.699898656926196e-4,0.0016996995094077216,974.9 -> 677.9,TAG2,86224.466217043,66774.724945093,73469.245117207,89342.086669969,109557.707885773,251992.95800787,242044.53820806,268771.161022258,259851.43676753,289496.22290029,47027.4036293105
17:0 Campesteryl ester_simulated,1.3496664799047025,7.568545086980645,11.83023507425878,5.827663659840521e-4,0.0017300059833248542,670.6002 -> 369.1,CE,169119.131927472,102179.687210105,111338.728149391,105965.588058483,112068.62843322,46900.98307036,56631.6041259835,50459.1033019967,71794.3652420116,48940.1637534979,17371.0611877457
Lyso_PI(18:0),-1.3498268038910795,7.656906794326422,11.832825984324927,5.819560437317008e-4,0.0017300059833248542,618.3275 -> 341.3275,PI,18365.64111709,96671.887390165,37757.682556166,40678.7440185516,32339.622131337,102655.367370533,108153.406951828,143347.170471144,143013.970443748,133138.4707336,81685.003906284
PE (26:0),1.3476875143215439,6.854659564319691,11.796223110830283,5.935100588314185e-4,0.0017579582055767293,608.4287 -> 467.4287,PE,71119.38500977,56525.204254138,70742.665496828,82144.085418716,73230.506439189,47218.283828735,30923.4024009752,30458.462356564,29669.742019644,27511.881805406,13787.161041263
PIp (28:0),-1.3471666871163235,6.4299405929028985,11.786807716313094,5.96519384680309e-4,0.0017629278243676987,756.4757 -> 479.4757,PI,10208.3007469108,41656.7622528189,19033.741333007,16647.4410553043,18844.5012245168,53378.723678621,58282.384445188,70733.564407425,63932.6051254457,56246.083419796,16006.141235349
PE (34:4),1.3462856705115611,8.392490430473785,11.773362032349723,6.008435949205519e-4,0.0017717526050663936,712.4913 -> 571.4913,PE,270696.599792417,207411.796264709,214575.373596015,211175.834228502,167680.97192375,102896.40734867,109453.026123012,102521.186874422,96185.547485366,72649.025466915,34529.74234007
PE (28:0),1.345693717168447,7.646164946854648,11.763056868814374,6.041792114599448e-4,0.0017776295021621484,636.46 -> 495.46,PE,136087.449310358,99392.987396272,112819.348022405,139212.349243179,128754.009338368,63442.46507264,51202.964035047,59830.443374639,59213.744415284,54298.084274288,21854.041458129
"PIo (40:5), PIp (40:4)",-1.3448027057860172,6.203137471901343,11.746462284070164,6.095899612894588e-4,0.0017895723032089657,916.6009 -> 639.6009,PI,8426.7405853326,33912.5424423132,17347.8012351982,11196.0408019972,16730.7411727919,62990.2240295,46513.782989488,45479.943206779,50245.783569345,45922.562911973,18327.2013626031
PG (38:3),-1.344134088005477,7.734068932126498,11.73674587486448,6.127807329453309e-4,0.001794959492078801,818.5641 -> 629.5641,PG,46318.562988226,127487.948242186,49358.0634613116,47446.423583972,11983.6208419816,180187.152893016,117724.028259271,120956.468139651,205619.373321531,123345.188537573,43204.942779522
Cer(d18:0/16:0(2OH)),1.3433568792075639,7.918824337777315,11.723722950731826,6.170837999347471e-4,0.001803573843517892,556.5 -> 266.4,CER,211533.35543819,127358.48849489,144316.870620692,126360.909225485,134503.389526367,98616.86665352,67908.1448059099,60193.3440322919,62975.384933458,52002.4833373959,37219.602600087
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",1.3420267944328852,7.6041796146671485,11.701163298473887,6.246103638832029e-4,0.0018215509290338341,664.5689 -> 369.1,CE,179315.793731702,103354.607208224,110084.907936082,105483.227203358,114537.908660913,49736.923545826,53390.163665754,50775.6836052057,74470.8251571376,53372.5836944484,19454.4013977078
PE (38:3),1.3408278192094885,8.398226535240768,11.681277487748957,6.313217051976903e-4,0.0018370767861137184,770.5696 -> 629.5696,PE,275113.179260241,180401.052673338,205584.41662593,211886.11267087,193555.635192756,116325.327682432,87519.605224629,100693.827079749,98304.48806763,89032.466964715,29285.721923807
PE (42:1),1.3370141012818493,8.825774159480106,11.617238727678341,6.53433384989701e-4,0.0018972495651893948,830.6635 -> 689.6635,PE,322519.548278738,334625.561279227,308331.635864293,238195.538940636,275823.961181553,191095.672851602,111129.507232698,122204.028656129,107207.106719924,145776.309570348,17721.2412185647
C18:1,1.3316802858587204,12.08605205584828,11.528046940802595,6.855399768316789e-4,0.0019842482597591873,281.3 -> 281.3,FFA,1941494.99536135,1804086.4916992,2175132.23388678,3151189.04418886,3089212.78027238,874455.00512692,1771568.91320814,1012039.33813462,1087236.5130615,1091036.89562996,1035663.18762207
TAG(60:8)_FA 18:1,-1.3315658552079035,8.539998349955697,11.525732394070474,6.863940354756101e-4,0.0019842482597591873,976.9 -> 677.9,TAG2,90973.846435518,68198.245941141,77518.065505959,91287.30569461,113921.568115314,269807.19946291,249943.21569822,268102.799835211,280954.63916018,277701.15893555,44636.8432846113
Lyso_PI(14:0),-1.327527730027936,7.278609866037222,11.457630309016169,7.120103647430233e-4,0.0020538163898034052,562.2649 -> 285.2649,PI,16171.461235039,68295.144958469,42301.50286867,26755.1821060156,37914.182418836,86151.326476975,107774.766021779,113624.84774779,123653.491027866,114914.108978225,26588.861999508
PI (18:1),-1.3258902523889458,6.83935355486608,11.429892610246839,7.227186279254771e-4,0.0020801727464637644,616.3192 -> 339.3192,PI,9545.4605064457,51783.143188465,28559.622024523,18547.5812950074,28065.201965334,73422.524963394,71578.185577421,93267.227920548,76546.005462651,74120.585082983,27611.782173139
Cer(d14:1(4E)/22:1(13Z)(2OH)),1.3248939796870465,8.245553967085858,11.414161335696917,7.288639137016066e-4,0.002093309808548649,580.5 -> 208.3,CER,125677.6498184,118800.688415463,148405.428993319,194270.473098779,194743.194839376,96436.8268469888,82268.986602832,99992.0267830464,56518.8243293739,44290.8033103923,119400.208164306
PI (38:1),-1.3246936844199795,6.429577070976568,11.40950828129121,7.30691686175747e-4,0.00209401686687595,910.6115 -> 633.6115,PI,7432.580532073,34071.142227184,23181.1217613242,18052.1614379894,21135.641380311,69097.744903556,57947.723785392,66699.284576425,56710.423645026,49814.624053957,16886.761062624
PEo (36:0),1.3202249853425696,8.43757789880332,11.336595965152355,7.599449543386329e-4,0.00217314712644568,734.6059 -> 593.6059,PE,285934.599975665,176557.733215241,201573.814086752,208860.27587902,201306.951721244,114155.34785459,82112.705398558,103616.527877855,99959.166778574,103481.647003152,39805.842895507
CerP(d18:1/20:0),1.316326228468565,8.139420531350021,11.271752318652489,7.869540897980477e-4,0.0022409373269603656,674.5 -> 264.3,CER,204474.75630194,131334.289306634,176145.25280756,126532.709228504,155203.770355166,89780.2466125365,72645.5249176105,80521.5257644912,69640.4046935976,61330.0443801819,83459.8877563614
PC (38:3),-1.316297116700058,9.233042004530724,11.271558764259684,7.870361457980137e-4,0.0022409373269603656,812.6 -> 184.1,PCandSM,248450.617935016,251435.720336873,32985.1022377112,202110.193855302,17141.8211746161,334626.318847522,389217.406799189,395967.966003455,450194.370910705,377043.626526015,198439.99389647
20:5 Cholesteryl ester,1.3125708166224475,7.350775765309671,11.209275516248454,8.138948850515496e-4,0.002312439544652901,688.5689 -> 369.1,CE,157245.631332402,84934.225738499,85632.546157843,86505.4859313757,92020.0065612958,39145.3826942484,40253.60287857,62306.1441726636,56374.1238937173,38515.5228614745,20705.4614639295
Cer(d18:2/16:0),1.3061952043688432,7.046349155776638,11.10387591824258,8.614748811009296e-4,0.0024423827464189096,536.5 -> 262.4,CER,93916.36643982,72289.185333245,78885.525817852,77327.864929162,76302.905151378,41985.4225425752,40193.2435035625,35707.3225669844,39834.642936708,31046.062255863,21404.3215942346
PI (34:6),-1.3005857270613745,6.799420971772262,11.01137177826422,9.05546041031476e-4,0.0025618439280463124,844.4706 -> 567.4706,PI,9604.7406959474,52029.9837150512,28088.4218559445,22836.30142974,23339.3815841629,83938.445678722,67880.524215699,79955.845733681,76557.704803442,68135.945678701,27442.641906743
PE (14:1),1.2999404812753101,8.126031333285967,11.001690741013363,9.102881260657398e-4,0.0025697686117506172,424.246 -> 283.246,PE,190937.27124018,208801.99487316,170887.51196294,143288.25048835,151191.07055665,92191.968322726,82938.865478483,61147.564269946,82037.484130865,84054.746734558,41386.642883296
C14:0,1.2984464148108372,14.933370742229679,10.97769816084087,9.221489681973374e-4,0.002597713263602712,227.3 -> 227.3,FFA,27659705.5283205,22807968.3242192,19245077.7207033,15056255.7363293,17844026.2451176,8376535.1921381,11224939.2285156,8557453.78710911,9228091.69677781,10074667.608887,997948.71582047
"PIo (38:3), PIp (38:2)",-1.2961772475384534,6.338479942219087,10.938650566972827,9.417873744562445e-4,0.0026474023010192517,892.6009 -> 615.6009,PI,6994.3805007923,33918.5025634732,22724.9614143399,14816.7610626149,19530.9014167784,57725.684234612,67637.904464712,56844.443237287,49393.10371398,43181.463165272,18404.541252134
Cer(d18:1/26:1(17Z)),1.2943064067195746,8.019381805156405,10.909440164837633,9.567543554337372e-4,0.0026781031006221315,676.7 -> 264.3,CER,192881.372711248,130829.508750918,159032.192306474,126375.088729874,143040.610244797,89619.7859954786,68453.305168145,77947.6451568464,64485.384750355,58080.0640106157,61974.163879396
PI (44:4),-1.2946814321986966,5.692689315346067,10.913054119035223,9.548896580016233e-4,0.0026781031006221315,988.6584 -> 711.6584,PI,5701.4403991725,18862.6811103872,15436.4211196902,9103.2406768799,11673.4608192419,50355.88396454,27975.1823387142,26232.061981207,39178.7427825969,29001.922126764,14451.9208717254
PI (42:1),-1.284161334077396,5.953657925266785,10.742496068793685,0.0010470301344438382,0.002924615818573084,966.6741 -> 689.6741,PI,7156.4005126958,26356.6617202719,15306.5611190779,16061.6410026454,12776.5410003686,45209.0229110943,36821.182373029,49398.9640922497,42751.503051746004,39843.863014202,12192.5209198025
18:1 Campesteryl ester,1.2823045111537108,7.546146699298616,10.714072483459404,0.0010632374425714926,0.0029574083486652437,682.6158 -> 369.1,CE,160531.99173732,99905.126770008,98299.566162114,97652.746856699,118854.328491194,49231.203323355,53827.6435508566,52489.7438278055,73004.6850280697,49337.303688045,19941.80141449
