lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,ON10x,ON10xcopy,YN10x,YN10xcopy,Blank
PE (30:0),0.13259164792376504,7.205520143484978,72.14998472796022,1.994472526646171e-17,3.7609337468541495e-17,664.4913 -> 523.4913,PEs,64688.98461912,64688.98461912,56933.78430175,56933.78430175,60107.904052711
PI (40:1),0.140690385197086,6.156296062188808,70.22514912956036,5.290760742461117e-17,9.964155425889757e-17,938.6428 -> 661.6428,PIs,30712.902038567,30712.902038567,26879.581878655,26879.581878655,31581.062103285
PI (18:2),0.12317824683919626,9.076099513301248,69.62369033965557,7.176969385957629e-17,1.349953765453935e-16,614.3036 -> 337.3036,PIs,257219.99829098,257219.99829098,227865.31665049,227865.31665049,131750.88842784
Lyso_PS(17:1),0.12673164671683837,7.872911589006612,69.30472203553836,8.436735836433958e-17,1.5849237159558663e-16,510.2754 -> 325.2754,PSs,98870.20678712,98870.20678712,87371.38623045,87371.38623045,110456.28894043
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",0.12076779771812107,11.78148139261447,69.19282553373186,8.929227266534731e-17,1.6753462658835789e-16,476.4 -> 85.1,ACs,1506382.24804716,1506382.24804716,1336701.13720705,1336701.13720705,1558858.21142628
PE (42:10),-0.1333647425892852,6.717128773764766,68.7405400582233,1.1230831110266923e-16,2.104553994570618e-16,812.5226 -> 671.5226,PEs,40933.46325684,40933.46325684,43319.083190922,43319.083190922,47866.143371589
Cer(d18:1/2:0),0.12257713697123446,8.925583851028952,68.26469269108154,1.4295788311392116e-16,2.6755583859600455e-16,342.3 -> 264.3,Cer,205287.07409674,205287.07409674,181934.91308595,181934.91308595,227271.47485353
PI (42:0),-0.13860585391935765,6.138063297792851,68.05399953282387,1.5907883434187243e-16,2.973565757747827e-16,968.6897 -> 691.6897,PIs,27671.341857907,27671.341857907,29390.622192378,29390.622192378,30615.062118529
PS (36:5),0.12286378188388969,8.131305728541342,66.40857817621769,3.665036874709184e-16,6.842313866838913e-16,782.4968 -> 597.4968,PSs,123026.129089412,123026.129089412,109009.78869629,109009.78869629,111997.32800296
Cer(t18:0/18:0(2OH)),0.12050286622077706,9.051317483033332,66.40014206132989,3.6807560949280524e-16,6.863124097499387e-16,600.6 -> 282.4,Cer,236019.79602049,236019.79602049,209472.63439932,209472.63439932,197802.17456056
1-O-myristoyl-Cer(d18:1/16:0),0.12297262394327663,7.987209972053862,65.86287927663521,4.834110841600958e-16,9.002481852658855e-16,748.7 -> 264.3,Cer,109142.347961423,109142.347961423,96700.486938476,96700.486938476,110340.447631853
PE (38:5),-0.12753787782261988,7.039494980668127,65.47096402124683,5.89765204297952e-16,1.0969486637561662e-15,766.5383 -> 625.5383,PEs,51807.363525375,51807.363525375,54605.723815934,54605.723815934,57556.343750002
PIp (16:0),0.1217595204535915,8.216775578718158,65.32144632026237,6.362515250235374e-16,1.181947449332091e-15,574.3087 -> 297.3087,PIs,125425.30834954,125425.30834954,111220.72778319,111220.72778319,139592.88940434
Lyso_PI(14:0),0.12310994798064531,7.798921766584697,65.15128380772857,6.93632442162862e-16,1.2869496856445684e-15,562.2649 -> 285.2649,PIs,94975.68579101,94975.68579101,84140.7659912,84140.7659912,100180.06774901
PGp (38:6),0.1250060375524134,7.415933275845969,65.14824747894471,6.947020156241084e-16,1.287342870928132e-15,796.5223 -> 607.5223,PGs,72537.724670461,72537.724670461,64178.144287098,64178.144287098,78197.745239275
TAG(58:6)_FA 16:0,0.1529240114274156,5.218023214923848,65.07637703115408,7.205064296194284e-16,1.333514366040397e-15,952.8 -> 679.8,TAG1,14910.841049195,14910.841049195,12939.600875855,12939.600875855,21128.921401984
PSo (36:5),-0.12674467906108713,7.109477047037531,64.92069209146987,7.797396759718017e-16,1.4413660759035399e-15,768.5175 -> 583.5175,PSs,53181.24389649,53181.24389649,56023.003479004,56023.003479004,65819.384765612
16:3 Stigmasteryl ester,0.12406601238461545,7.472096399227649,64.42150390760123,1.004557687353426e-15,1.8546630857533735e-15,662.5532 -> 369.1,CEs,74785.005004876,74785.005004876,66209.564605703,66209.564605703,83789.866088867
Lyso_PG(15:1),0.1200245952380828,8.406356765056158,64.09273063575372,1.1869870238796427e-15,2.188780740593788e-15,486.2488 -> 297.2488,PGs,143133.04882815,143133.04882815,127075.7691651,127075.7691651,158484.99145503
PG (32:1),0.12654999290581748,6.868273477773567,63.47095262754056,1.6274907404324214e-15,2.997378652011122e-15,738.5015 -> 549.5015,PGs,51549.263610812,51549.263610812,45559.703247051,45559.703247051,45768.483032229
PIp (28:0),0.13088281789857906,6.447629778967578,63.461321924352696,1.635467029056169e-15,3.008377463986899e-15,756.4757 -> 479.4757,PIs,36625.442474361,36625.442474361,32272.822296157,32272.822296157,42043.942993153
PS (32:1),0.1255669404117009,7.021820430728673,63.396927033207774,1.6898142209172969e-15,3.1045424058713128e-15,734.4968 -> 549.4968,PSs,56260.424072249,56260.424072249,49757.363403328,49757.363403328,55211.764099089
TAG(58:0)_FA 16:1,-0.14092356262902056,5.596096520675922,63.28095932607095,1.7922844667749997e-15,3.288776264827964e-15,964.9 -> 693.9,TAG1,19306.681472777,19306.681472777,20539.221267705,20539.221267705,19640.781478884
PE (32:1),0.12124610587996015,7.693776487170284,63.18298515973793,1.8836852244591062e-15,3.452272920528838e-15,690.507 -> 549.507,PEs,94747.705932615,94747.705932615,84047.306457546,84047.306457546,66528.6446533
PC (30:1),0.14093600568690068,6.377699955734035,62.70546697940225,2.4004841436243776e-15,4.39405695070755e-15,704.5 -> 184.1,PCandSM,20734.0612640316,20734.0612640316,18143.121337907,18143.121337907,97462.665252659
TAG(60:1)_FA 18:0,0.15418550397048827,4.999328409155203,62.57914620814478,2.5594930553942233e-15,4.679414221859597e-15,990.9 -> 689.9,TAG1,13121.200988758,13121.200988758,11376.600860593,11376.600860593,16951.281250001
Lyso_PE(16:1),-0.11964045849696239,7.864223770925233,61.86780411110071,3.673062768327502e-15,6.707137731459344e-15,452.2699 -> 310.2699,PEs,92185.28662111,92185.28662111,96634.20654298,96634.20654298,101204.52709961
PGo (32:1),0.12785568398339672,6.518231378075609,61.334417431859364,4.8158773297274795e-15,8.783270804278186e-15,724.5223 -> 535.5223,PGs,38765.002624499,38765.002624499,34229.862396244,34229.862396244,42777.383483877
PCo(40:1),0.15742020855724492,5.80323220739407,61.03306912948547,5.6124111917997615e-15,1.0223579124868255e-14,830.7 -> 184.1,PCandSM,11390.1607017462,11390.1607017462,9853.600696568,9853.600696568,75526.685287465
PI (28:2),0.12209912095895048,7.184729993013612,60.91857135971276,5.948503393220373e-15,1.082267102208943e-14,768.4393 -> 491.4393,PIs,62503.383789048,62503.383789048,55411.743652328,55411.743652328,63485.88366699
PC (32:5),0.1277659265509672,6.874691032871898,60.77169290544202,6.409293928294211e-15,1.164691305855885e-14,724.5 -> 184.1,PCandSM,37396.802444453,37396.802444453,33023.782913204,33023.782913204,104436.965759317
PE (36:0),-0.11837070238738708,7.745625946694656,60.31722615220224,8.073772496020738e-15,1.4653848266659164e-14,748.5852 -> 607.5852,PEs,88460.46704094,88460.46704094,92648.047119164,92648.047119164,77606.2054443601
PI (14:0),0.11802003861471114,7.871766984418479,60.23954010022142,8.398796895915617e-15,1.522535524247505e-14,562.2723 -> 285.2723,PIs,100867.34729003,100867.34729003,89676.1269531,89676.1269531,100690.9672852
PCo(38:1),-0.11584481162184773,8.556756396144065,59.9517132676405,9.721334035997927e-15,1.760159516047393e-14,802.7 -> 184.1,PCandSM,140005.72984315,140005.72984315,146376.872619597,146376.872619597,204474.77270504
Lyso_PS(17:0),0.11214111465444448,12.241471794767543,59.82688822423232,1.035785637437286e-14,1.87314968890767e-14,512.291 -> 327.291,PSs,2473806.20312495,2473806.20312495,2208318.41674787,2208318.41674787,456338.31323233
PS (38:0),0.11817768103071401,7.645287234064171,59.66046070776882,1.1271853341314818e-14,2.0359869874023516e-14,820.6063 -> 635.6063,PSs,89194.466735799,89194.466735799,79289.685607905,79289.685607905,73870.405151365
PS (38:7),0.12041965754395415,7.221751115596211,59.59503804911312,1.165286021691855e-14,2.1022768251916762e-14,806.4968 -> 621.4968,PSs,65033.764709492,65033.764709492,57722.184021,57722.184021,61295.564697243
PG (26:0),0.12203766964520345,6.90589069113768,59.14486728701636,1.4648093265352474e-14,2.6394703470941252e-14,656.4233 -> 467.4233,PGs,52078.443847661,52078.443847661,46171.583435025,46171.583435025,50042.64355467
PGo (36:1),0.11449326589483459,8.448387376827672,59.00688846592033,1.5712095717916658e-14,2.827800440358861e-14,780.5849 -> 591.5849,PGs,171830.450561399,171830.450561399,153139.793334989,153139.793334989,61368.885070789
PE (34:5),-0.11874947396822388,7.3973914152478,58.90760640745715,1.6525215947894557e-14,2.9705807350646386e-14,710.4757 -> 569.4757,PEs,67612.80444337,67612.80444337,70832.085388177,70832.085388177,69282.284851054
PGo (30:0),-0.12243234294764146,6.780953330745686,58.776363577546014,1.7665066561074902e-14,3.171682405283903e-14,698.5066 -> 509.5066,PGs,44417.623382559,44417.623382559,46651.443420409,46651.443420409,43560.462951682
TAG(58:3)_FA 16:1,-0.15123711440234844,4.985711182196504,58.440671721778294,2.0951464173405766e-14,3.757245845194989e-14,958.9 -> 687.9,TAG1,11043.040847776,11043.040847776,11832.320816039,11832.320816039,19671.6415252809
PC (40:9),-0.14588720501243166,5.9858641002524795,58.284028173258065,2.268785637412606e-14,4.0637795247688803e-14,828.6 -> 184.1,PCandSM,12924.900955198,12924.900955198,13797.4209060621,13797.4209060621,80203.184631312
PI (42:3),-0.12037912691581887,6.992522133542162,58.19652316447927,2.3719790449512286e-14,4.243552498774487e-14,962.6428 -> 685.6428,PIs,51195.583679158,51195.583679158,53693.80395505,53693.80395505,51648.343872086
Cer(d18:1/18:0),0.11331825120683997,8.702518799834834,57.918117498419356,2.7325873231860533e-14,4.882873300121746e-14,566.6 -> 264.3,Cer,177914.63330077,177914.63330077,158691.37145992,158691.37145992,184084.67297362
Lyso_PE(22:0),-0.1200137533283061,6.942477919468761,57.57607250154222,3.251571153503998e-14,5.803339240677171e-14,538.3794 -> 396.3794,PEs,49750.283325194,49750.283325194,52164.763916038,52164.763916038,48590.783691385
PE (18:2),-0.11280273970865777,8.787286408664782,57.524535170346866,3.337895029289186e-14,5.950333062901506e-14,478.2929 -> 337.2929,PEs,171313.75366212,171313.75366212,178732.33300793,178732.33300793,209312.25366218
PC (30:2),0.13458695179251112,6.370911821233566,57.38908888069299,3.575855141777477e-14,6.359429582710892e-14,702.5 -> 184.1,PCandSM,20907.32180024,20907.32180024,18375.421165468,18375.421165468,95736.707702681
PI (32:5),0.12293365436331559,6.546905468756509,57.39087587647503,3.5726077160223004e-14,6.359429582710892e-14,818.455 -> 541.455,PIs,40982.742523185,40982.742523185,36311.822235103,36311.822235103,37542.28256225
Cer(d14:1(4E)/26:0(2OH)),0.11111883579285754,9.412223992035226,57.18712934850763,3.962558957440658e-14,7.03881774570228e-14,638.6 -> 208.3,Cer,333793.664184383,333793.664184383,298182.282287568,298182.282287568,123311.368347158
22:3 Stigmasteryl ester,0.11500061383188995,8.178948977548849,57.146428215407866,4.045418814873297e-14,7.17751021409553e-14,746.6471 -> 369.1,CEs,99819.768356324,99819.768356324,88930.705886843,88930.705886843,226759.47601319
PI (38:8),0.119918617189863,6.920968980743012,56.87854764392619,4.635753231340695e-14,8.215189610675778e-14,896.5019 -> 619.5019,PIs,50817.703186034,50817.703186034,45120.063293451,45120.063293451,57778.683898918
TAG(60:7)_FA 18:0,0.14036173403997723,5.326912784464633,56.77258393363546,4.892398428350738e-14,8.659775991691577e-14,978.9 -> 677.9,TAG1,16173.201164245,16173.201164245,14157.820922845,14157.820922845,22163.421447755
PI (44:6),-0.14062809276614607,5.20748476252944,56.417407335056375,5.860920392954583e-14,1.0361886348439138e-13,984.6271 -> 707.6271,PIs,14289.300888064,14289.300888064,15198.4209518399,15198.4209518399,17018.9011535599
SM (d18:0/26:0),0.13342257905174154,6.1763585236355985,56.160840674618115,6.677838797113085e-14,1.179227768760793e-13,845.7 -> 184.1,PCandSM,20637.0014801038,20637.0014801038,18152.4815292381,18152.4815292381,73990.944519138
PE (44:0),0.1291370298130767,5.859032625669955,55.981793363214486,7.314525869759329e-14,1.290141401939924e-13,860.7104 -> 719.7104,PEs,25046.1418228096,25046.1418228096,22096.3415527354,22096.3415527354,25105.50168227
C17:0,-0.1080142369233604,11.943642304928925,55.39159728657045,9.875770894687503e-14,1.7398511869631387e-13,269.3 -> 269.3,FFA,1541214.23510752,1541214.23510752,1602626.79876747,1602626.79876747,1816548.54034285
PE (40:10),-0.11649905554421981,7.164161952272299,55.33662766090147,1.0155842176853917e-13,1.7870948543326764e-13,784.4913 -> 643.4913,PEs,56592.96343993,56592.96343993,59195.144042942,59195.144042942,63260.224426296
PS (22:2),-0.11765118944772981,6.997357709571994,55.01280843058197,1.1974691696878626e-13,2.1046852736551311e-13,578.3454 -> 393.3454,PSs,48082.363952636,48082.363952636,50333.403503418,50333.403503418,66572.604431139
PE (40:1),-0.11672638837458696,7.030245372616051,54.7863335682265,1.343719183275473e-13,2.3589736773058303e-13,802.6322 -> 661.6322,PEs,51658.363464364,51658.363464364,54042.163940413,54042.163940413,57271.743835455
PG (40:7),0.11824198301765708,6.819289570375043,54.72937855295164,1.3832300614181125e-13,2.4255003763885364e-13,838.5328 -> 649.5328,PGs,47888.163635252,47888.163635252,42568.423278802,42568.423278802,51582.083770748
Cer(d18:2/20:1),-0.10828461259993005,9.614378303840526,54.3509306254699,1.676985595051264e-13,2.937170803001105e-13,590.6 -> 262.4,Cer,317179.18090822,317179.18090822,329879.60302735,329879.60302735,314498.00244146
C15:0,0.1070082247260408,9.932856859260236,53.40657175518277,2.711881324832267e-13,4.744211968034071e-13,241.3 -> 241.3,FFA,431345.03015122,431345.03015122,386425.666503974,386425.666503974,370694.98645026
SM (d18:2/18:1),0.11618534798173286,6.940461463593492,52.837535699598526,3.623106097344866e-13,6.330945578713206e-13,727.6 -> 184.1,PCandSM,47828.3030700503,47828.3030700503,42575.863403337,42575.863403337,73312.445251447
15:1 Cholesteryl ester,0.11224732968194547,7.409663841644555,52.37095343540202,4.594698719431466e-13,8.019352067286778e-13,626.5532 -> 369.1,CEs,70515.925079358,70515.925079358,62943.544219976,62943.544219976,83603.825683607
Lyso_PC(16:1),-0.1101383734055849,8.221723812442217,52.24387520401077,4.901858838614758e-13,8.545516976493325e-13,494.3168 -> 184.1,PCandSM,89109.22612005,89109.22612005,92796.486267071,92796.486267071,260323.87805165
PC (40:6),-0.14695351285565006,5.83778910285695,51.9803691915774,5.605828806750143e-13,9.761425799225017e-13,834.6 -> 184.1,PCandSM,9767.700767514,9767.700767514,10434.8007507272,10434.8007507272,80641.687072704
"(13Z,16Z)-docosadienoylcarnitine",-0.10443969406498226,11.870081926979204,51.782641092803694,6.199752078765056e-13,1.0783114565731575e-12,480.4 -> 85.1,ACs,1523364.9445811,1523364.9445811,1580146.31176837,1580146.31176837,1472425.32543926
TAG(54:0)_FA 18:1,0.12524298607971932,5.845117830781253,51.756876184237626,6.28164445455932e-13,1.0912903155432339e-12,908.9 -> 609.9,TAG1,23628.701736432,23628.701736432,20902.181655881,20902.181655881,29465.401763908
16:3 Campesteryl ester,-0.11099355942299628,7.443071814131634,51.514841792102715,7.105787640724172e-13,1.2330389882921367e-12,650.5532 -> 369.1,CEs,68315.48547365,68315.48547365,71184.505035402,71184.505035402,78889.525375356
PGo (36:5),-0.11217179869374086,7.170558691399755,51.32924715266242,7.810331113791851e-13,1.3537306006699271e-12,772.5223 -> 583.5223,PGs,56876.883972138,56876.883972138,59313.94415281,59313.94415281,63788.944702143
TAG(52:6)_FA 16:1,0.11655273186475082,6.459775943104543,50.97714217457685,9.344785711192905e-13,1.6178227626874914e-12,868.7 -> 597.7,TAG1,38629.162628174,38629.162628174,34378.202758779,34378.202758779,34817.442810071
Lyso_PC(17:0),-0.12520716747855629,6.127489315361683,50.925565897216906,9.593584786676197e-13,1.6589828070047202e-12,510.3481 -> 184.1,PCandSM,20589.6614456212,20589.6614456212,21666.781257634,21666.781257634,61215.284790033
Lyso_PE(18:4),-0.10509735067987032,9.043826826282897,50.41437287489016,1.244792107721951e-12,2.1500954587924607e-12,474.2542 -> 332.2542,PEs,208619.87817378,208619.87817378,216494.57690435,216494.57690435,234934.89880319
SM (d18:2/22:1),-0.10506646890848197,8.936521073327345,50.171473443841386,1.408810075570883e-12,2.430602210841259e-12,783.6 -> 184.1,PCandSM,190500.512939422,190500.512939422,197687.035705615,197687.035705615,232182.03759755
PG (20:5),0.10693304075409411,8.000163410388755,49.833174864013884,1.6738964177638215e-12,2.8846366510487897e-12,548.2719 -> 359.2719,PGs,109207.62792968,109207.62792968,97840.06762696,97840.06762696,112710.42773436
PE (18:0),-0.10654330387908036,7.980146887362037,49.37714329375515,2.1119200803259972e-12,3.6353119731299564e-12,482.3242 -> 341.3242,PEs,99155.14697265,99155.14697265,103001.10717771,103001.10717771,115054.86779785
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",0.10146961103730323,14.266421350617353,49.14162233819004,2.3813324158677686e-12,4.094364211016633e-12,412.3 -> 85.1,ACs,10019028.3144539,10019028.3144539,9010192.46972673,9010192.46972673,1909165.76464874
PSo (36:3),0.10795838692271363,7.537497855282182,49.050085072868676,2.49509407409514e-12,4.285052866380784e-12,772.5488 -> 587.5488,PSs,77777.24536135,77777.24536135,69631.80480957,69631.80480957,87920.86584472
TAG(60:0)_FA 16:1,-0.1410540586080954,4.67858483849281,48.51638712525178,3.2754044057263077e-12,5.6187223005659295e-12,992.9 -> 721.9,TAG1,10048.6606674219,10048.6606674219,10691.140754702,10691.140754702,11157.5208206144
PG (42:2),-0.11459451057177689,6.389782801388046,48.50360786071543,3.2968179697402195e-12,5.648999740388207e-12,876.6424 -> 687.6424,PGs,33141.982177731,33141.982177731,34620.142456051,34620.142456051,36844.92230225
CerP(d18:1/26:1(17Z)),0.10581297934760525,7.88651929015582,48.50037579811499,3.3022559344574574e-12,5.6518656301261616e-12,756.6 -> 264.3,Cer,102104.507354722,102104.507354722,91547.366210905,91547.366210905,99200.967102005
PI (18:1),0.10579527855774094,7.871485507058102,48.351638220375996,3.5624647260173417e-12,6.090272840264271e-12,616.3192 -> 339.3192,PIs,99191.32653812,99191.32653812,88936.48596195,88936.48596195,105805.9473877
SM (d18:0/16:0),0.12390594616144958,6.304477318228872,48.310766606373086,3.637495370625576e-12,6.211468203992025e-12,705.6 -> 184.1,PCandSM,20410.921203619,20410.921203619,18072.4412918109,18072.4412918109,89305.608093206
TAG(60:4)_FA 16:0,-0.1372569178932071,4.840336488260513,48.287557105741605,3.680804441692334e-12,6.278281212477492e-12,984.9 -> 711.9,TAG1,11171.380867006,11171.380867006,11854.400878907,11854.400878907,12848.860862734
PE (38:9),0.10480187433307608,8.057016299485925,48.1702959591826,3.907632584031847e-12,6.657612382101933e-12,758.4757 -> 617.4757,PEs,117550.76818851,117550.76818851,105470.44787603,105470.44787603,100612.30712894
PC (44:2),-0.17918143705103573,3.909057836719291,47.88755962552852,4.513765948736607e-12,7.681590350400961e-12,898.7 -> 184.1,PCandSM,4317.780311583,4317.780311583,4716.8803176871,4716.8803176871,13033.3809356702
PCo(38:3),-0.10374436438602017,8.43076543327161,47.774389821638714,4.7819804512242835e-12,8.12882520644128e-12,798.6 -> 184.1,PCandSM,127845.148223887,127845.148223887,132546.513091984,132546.513091984,191849.75366211
PC (40:4),0.12172981397618504,6.488412253261925,47.63707791281203,5.1289197319949755e-12,8.708720042674727e-12,838.6 -> 184.1,PCandSM,21743.4010772639,21743.4010772639,19281.3213653528,19281.3213653528,107354.568237299
(9Z)-3-hydroxyoctadecenoylcarnitine,0.09984584324970391,15.484569483177921,47.610456232965845,5.1990438433667226e-12,8.81781334338243e-12,442.3 -> 85.1,ACs,23633840.4589841,23633840.4589841,21278037.3437515,21278037.3437515,3037247.1972658
PCo(40:3),0.12182014995054177,6.461989634777357,47.47580710267379,5.568697863631451e-12,9.43410326558782e-12,826.6 -> 184.1,PCandSM,21423.9816169846,21423.9816169846,18996.8811645522,18996.8811645522,105085.587432851
PI (44:7),-0.12342228699973037,5.489798380597456,47.046595550737855,6.931896249763528e-12,1.1730300192666354e-11,982.6115 -> 705.6115,PIs,17731.701202388,17731.701202388,18636.241378787,18636.241378787,19629.401428226
O-(11-carboxyundecanoyl)carnitine,-0.0994744527741727,12.023660122147986,46.99778527589296,7.106696572527088e-12,1.2012558057841397e-11,374.2 -> 85.1,ACs,1640173.0566406,1640173.0566406,1695463.0556639,1695463.0556639,1893156.8642581
TAG(58:3)_FA 16:0,-0.1241254978826649,5.506845436826601,46.85083645454747,7.660039755839457e-12,1.2933317967958408e-11,958.9 -> 685.9,TAG1,16975.821060175,16975.821060175,17850.501068112,17850.501068112,24055.381500243
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",0.1026561734430214,8.573902678857234,46.48264327391751,9.243359030178877e-12,1.5589080791346625e-11,748.6628 -> 369.1,CEs,126204.328781143,126204.328781143,113403.248001157,113403.248001157,317019.844848475
Lyso_PG(15:0),-0.10171185446785422,8.614316237496919,46.47964565494665,9.257510314404172e-12,1.559542422213318e-11,488.2645 -> 299.2645,PGs,154019.31005863,154019.31005863,159458.39111328,159458.39111328,179201.23315433
PE (21:0),-0.10595037232326329,7.294130800723055,46.329288467920996,9.995855064577681e-12,1.682037943041603e-11,524.3348 -> 383.3348,PEs,61889.18408201,61889.18408201,64263.28479003,64263.28479003,70431.12499998
C12:0,-0.09866397949597742,12.478457151214899,46.3250510002893,1.0017496276171702e-11,1.683791927271414e-11,199.2 -> 199.2,FFA,2438543.66760288,2438543.66760288,2519330.92095951,2519330.92095951,1749023.30377197
PC (46:0),0.1840402579886634,3.615734409421888,46.0528239329816,1.1510710913252877e-11,1.9326148859946945e-11,930.8 -> 184.1,PCandSM,4296.8202819831,4296.8202819831,3649.2002449032,3649.2002449032,9440.7006912285
20:5 Cholesteryl ester,-0.10269944766578806,7.977768851241769,45.910136171884275,1.2380371976907715e-11,2.07630595947916e-11,688.5689 -> 369.1,CEs,100039.767303457,100039.767303457,103643.527465803,103643.527465803,110830.527771007
PE (32:0),0.10020317322730868,8.962050802106907,45.85260833826994,1.2749325902384023e-11,2.1357966718167875e-11,692.5226 -> 551.5226,PEs,226870.41503908,226870.41503908,204205.55346675,204205.55346675,158990.24963379
PI (20:0),0.10448475578884388,7.350974802056909,45.29866272266973,1.6916459878252368e-11,2.8307253374868235e-11,646.3662 -> 369.3662,PIs,69372.18463135,69372.18463135,62256.704528792,62256.704528792,72703.744140602
PGo (40:1),0.10792515619797333,6.765192701619184,45.13042839197924,1.8433879407254582e-11,3.0812085735288566e-11,836.6475 -> 647.6475,PGs,45128.103393554,45128.103393554,40402.862945529,40402.862945529,53110.583557111
PC (36:2),-0.10060033870674724,8.402730143742861,44.95572052800084,2.015405813136132e-11,3.3649879038012616e-11,786.6 -> 184.1,PCandSM,129305.730560354,129305.730560354,133768.969451967,133768.969451967,171402.28918459
PE (18:1),-0.09739363203289562,10.366745005816856,44.48740864933434,2.5599835889147367e-11,4.2694837410678e-11,480.3086 -> 339.3086,PEs,522174.34973148,522174.34973148,538998.81103521,538998.81103521,592960.52502442
TAG(58:10)_FA 16:0,-0.1293332306365556,5.122559414832132,44.20950213440856,2.950456071994904e-11,4.915243689305605e-11,944.8 -> 671.8,TAG1,11983.1007995602,11983.1007995602,12646.10092926,12646.10092926,22749.261566165
PG (40:5),-0.10688263126505461,6.705243796730853,44.18739527821172,2.9839653184860434e-11,4.9655564778797686e-11,842.5641 -> 653.5641,PGs,41466.722717261,41466.722717261,43085.242858896,43085.242858896,45362.60351561
Lyso_PE(24:1),0.10733865458383736,6.667682731706467,44.183885532508256,2.989320266938377e-11,4.968958716140092e-11,564.3951 -> 422.3951,PEs,42775.563232414,42775.563232414,38312.222412112,38312.222412112,47165.343017577
TAG(60:0)_FA 18:0,-0.12184750448488735,5.392314023350027,44.16707326747815,3.0151050526785345e-11,5.006275092998319e-11,992.9 -> 691.9,TAG1,16011.7010192845,16011.7010192845,16810.1411971991,16810.1411971991,20828.681724542
TAG(60:2)_FA 18:0,-0.13381784752905101,4.903707831535787,44.036900973360936,3.222431626223915e-11,5.34460759222331e-11,988.9 -> 687.9,TAG1,10249.8208084095,10249.8208084095,10850.600875855,10850.600875855,19656.221244813
TAG(52:5)_FA 18:0,0.12158638069356154,5.368167938825713,43.62246067395575,3.982420132153591e-11,6.597806422033708e-11,870.8 -> 569.8,TAG1,17072.021286004,17072.021286004,15140.401000976,15140.401000976,20683.801712036
Lyso_PC(4:0),-0.11690170550225336,6.003548631503782,43.46491276571401,4.3162969725813536e-11,7.143066985495713e-11,328.1447 -> 184.1,PCandSM,19355.581481932,19355.581481932,20251.221420293,20251.221420293,54364.68408203
14:1 Cholesteryl ester,0.10215694687856805,7.398226812711643,43.388526614157676,4.488120041875769e-11,7.419238086845297e-11,612.5376 -> 369.1,CEs,70368.164978034,70368.164978034,63252.504364013,63252.504364013,80297.085540764
PI (30:3),0.10920086795095495,6.3404524745103386,43.2332469950146,4.858801358451386e-11,8.023169239863069e-11,794.455 -> 517.455,PIs,33112.462402346,33112.462402346,29619.141998293,29619.141998293,41659.502777099
PS (44:4),-0.1109985175160474,6.024576337884912,42.97298437457578,5.5501004476136386e-11,9.154616232822057e-11,896.6376 -> 711.6376,PSs,26336.881744372,26336.881744372,27443.042022712,27443.042022712,26101.501739501
PC (38:4),-0.09940714083823511,8.126757560357463,42.71707616049666,6.325765972455249e-11,1.0422584769105739e-10,810.6 -> 184.1,PCandSM,92888.945221042,92888.945221042,96015.746459931,96015.746459931,203268.23522948
PC (40:2),-0.11407766843935238,6.340765055154277,42.48212859095656,7.133101296294267e-11,1.1739895883484313e-10,842.7 -> 184.1,PCandSM,20987.701576232,20987.701576232,21915.921592715,21915.921592715,84122.386474625
16:0 Campesteryl ester,-0.10019664619130021,7.560319043809283,42.3829407223145,7.504173127618827e-11,1.2337090760740262e-10,656.6002 -> 369.1,CEs,74202.204925513,74202.204925513,76741.965270994,76741.965270994,86383.2858581539
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",0.09400805101803557,15.36987513159667,42.20524969227105,8.217912148137314e-11,1.3495717871284583e-10,438.3 -> 85.1,ACs,21795337.5429667,21795337.5429667,19702358.4999995,19702358.4999995,2762350.4277343
TAG(48:3)_FA 18:0,0.12229748152122273,5.231414192641881,42.0250443174907,9.011189023078243e-11,1.4782289315454034e-10,818.8 -> 517.8,TAG1,15094.58085633,15094.58085633,13380.1009826615,13380.1009826615,20549.821594232
PC (30:0),0.11601962510082803,6.302282104251336,41.67523225244429,1.0776556704488714e-10,1.7658964643490783e-10,706.5 -> 184.1,PCandSM,19421.8412475423,19421.8412475423,17290.941444394,17290.941444394,92835.367553636
PG (44:6),-0.1106958538188532,5.898603601243174,41.59559500265155,1.122458949583035e-10,1.8373073973000386e-10,896.6111 -> 707.6111,PGs,23905.58178712,23905.58178712,24904.402038578,24904.402038578,24933.921752932
TAG(60:4)_FA 18:0,-0.12992956607101178,4.851913299095629,41.449497512288474,1.209556481843682e-10,1.97771707979016e-10,984.9 -> 683.9,TAG1,10230.180770876,10230.180770876,10800.660682675,10800.660682675,17539.841140745
C12:1,0.09438073447330651,9.329775769532095,41.05822748103473,1.4776084820039462e-10,2.413373592478698e-10,197.2 -> 197.2,FFA,286077.019287063,286077.019287063,258538.59741211,258538.59741211,230374.416015654
