lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,OG10x,OG10xcopy,YG10x,YG10xcopy,Blank
PSo (30:1),0.09744814101892965,7.045307170222071,37.58821292118661,8.737086220640694e-10,1.0901385217939884e-9,692.4862 -> 507.4862,PSs,46790.902893053,46790.902893053,49302.403625477,49302.403625477,56243.644104001
PS (42:10),0.10043726803183857,6.563702882225949,37.41306421751909,9.557974264190732e-10,1.1915713762915522e-9,856.5124 -> 671.5124,PSs,33648.942413335,33648.942413335,35381.662536621,35381.662536621,39878.003295877
PS (20:1),-0.09247002943565143,8.078338373581582,37.20596320483742,1.0628826048445154e-9,1.3239724397274835e-9,552.3297 -> 367.3297,PSs,92824.36584474,92824.36584474,111568.04809571,111568.04809571,101255.78747558
PI (38:1),0.09899694440297455,6.737236815466876,37.14991312671137,1.0938761994640335e-9,1.3614495650045724e-9,910.6115 -> 633.6115,PIs,37223.782897963,37223.782897963,39179.68286132,39179.68286132,47819.703247085
PG (44:1),0.10244404320954974,6.236789145254755,37.110624780984146,1.1161390964248282e-9,1.3880072773269817e-9,906.6893 -> 717.6893,PGs,27640.5022430392,27640.5022430392,29023.422302241,29023.422302241,28594.882369997
PG (34:2),0.09474223216598544,7.385371708944765,36.9708921137435,1.1990597790274602e-9,1.4898913313909088e-9,764.5172 -> 575.5172,PGs,60488.944580076,60488.944580076,63855.344604501,63855.344604501,65876.244506812
PS (12:0),-0.0917225814080026,8.084598603599952,36.658990217504446,1.4070859654278394e-9,1.746928067913306e-9,442.2202 -> 257.2202,PSs,94344.78698732,94344.78698732,113336.74804692,113336.74804692,97004.26708984
PS (12:0),-0.0917225814080026,8.084598603599952,36.658990217504446,1.4070859654278394e-9,1.746928067913306e-9,456.1994 -> 271.1994,PSs,91667.90637207,91667.90637207,109213.62719728,109213.62719728,105041.78662108
TAG(58:4)_FA 16:1,0.1059035561531707,5.877159773016126,36.45180575052255,1.5648808490033873e-9,1.941228226738913e-9,956.9 -> 685.9,TAG1,20674.981430052,20674.981430052,21657.401580813,21657.401580813,25890.601959229
Lyso_PG(15:1),0.09007382680021642,8.580187983382885,36.19940914449678,1.7812455313258772e-9,2.2078030904377718e-9,486.2488 -> 297.2488,PGs,136325.59057616,136325.59057616,144378.98925783,144378.98925783,158484.99145503
TAG(52:4)_FA 20:0,-0.10911705859438489,5.301507920715743,35.57026167859403,2.4601474804770627e-9,3.046766805442303e-9,872.8 -> 543.8,TAG2,15103.481124878,15103.481124878,18363.9613265974,18363.9613265974,7576.5205650325
Lyso_PS(18:0),0.08976776013843614,7.977547531683182,34.73393370166922,3.77985248631788e-9,4.677294791395827e-9,526.3067 -> 341.3067,PSs,89064.94714358,89064.94714358,94346.44628906,94346.44628906,107229.50720215
PI (44:10),-0.10145867617353725,5.950215435597423,34.131483688560365,5.151106385315207e-9,6.368872062897961e-9,976.5645 -> 699.5645,PIs,20579.301513667,20579.301513667,24889.401962282,24889.401962282,25657.141937256
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",0.09233592947936586,7.084006142871836,33.91573555426912,5.755134899985109e-9,7.1098415513396285e-9,726.6784 -> 369.1,CEs,48094.823333737,48094.823333737,50856.203491206,50856.203491206,57307.0039825509
PI (42:10),-0.10116374440006637,5.958750459813456,33.88918970644243,5.834196974563074e-9,7.2015868904762945e-9,948.5332 -> 671.5332,PIs,20493.961349481,20493.961349481,24781.121734621,24781.121734621,26718.44171143
PI (38:5),-0.09479380449014789,6.558003560617894,33.52387667636613,7.0394506424308994e-9,8.682181934501873e-9,902.5489 -> 625.5489,PIs,32404.642211913,32404.642211913,39010.782989494,39010.782989494,34944.10226441
O-(13-carboxytridecanoyl)carnitine,-0.08342624803797186,11.83615442188998,32.9907132294038,9.260013564116173e-9,1.1411560229670259e-8,402.3 -> 85.1,ACs,1136846.92089835,1136846.92089835,1357867.37182562,1357867.37182562,1896309.00781177
Lyso_PI(13:0),-0.08604846965582484,8.356382660472677,32.688612976737204,1.0816906142798919e-8,1.331925850725281e-8,548.2492 -> 271.2492,PIs,110866.92773443,110866.92773443,132662.06933596,132662.06933596,131140.76977535
TAG(58:8)_FA 16:1,-0.09596166664408869,6.212852787888562,32.35034586217714,1.2873429429031073e-8,1.583853899424233e-8,948.8 -> 677.8,TAG1,25251.341751103,25251.341751103,30423.802124028,30423.802124028,28567.701766966
TAG(56:0)_FA 20:4,-0.09539930740271926,6.0563477191590405,32.17901291379965,1.4060133883456783e-8,1.7284407009884218e-8,936.9 -> 615.9,TAG2,25884.101898199,25884.101898199,31174.022033693,31174.022033693,11685.4809036226
TAG(58:9)_FA 20:0,-0.08663169063438173,7.641272321233428,32.149786122118414,1.4273240527312933e-8,1.753202457569289e-8,946.8 -> 617.8,TAG2,79045.566284192,79045.566284192,94623.24719233,94623.24719233,30392.442062374
PI (34:5),-0.08559714294830341,7.387351990558232,30.312422385354807,3.6776303406790384e-8,4.51359210250142e-8,846.4863 -> 569.4863,PIs,58896.283843986,58896.283843986,70452.564819337,70452.564819337,57304.944000316
PGo (40:2),-0.08684077024863018,7.1045976346103625,30.055957392007866,4.1975701240199054e-8,5.147510421694345e-8,834.6318 -> 645.6318,PGs,45862.183471681,45862.183471681,54908.303649896,54908.303649896,57966.483947733
Lyso_PI(14:0),-0.0828543569507286,8.051342989190749,29.81637618023288,4.749630473827268e-8,5.8197512989508e-8,562.2649 -> 285.2649,PIs,91231.28735349,91231.28735349,108924.8670654,108924.8670654,100180.06774901
PSp (20:0),-0.08181403888272311,8.252844802153021,29.398549559396734,5.892172566088721e-8,7.213826281973223e-8,538.3505 -> 353.3505,PSs,103932.66723636,103932.66723636,124000.12902836,124000.12902836,119542.48950199
"PIo (40:4), PIp (40:3)",-0.08953132533603045,6.400459028201182,28.922641945237622,7.532722908375207e-8,9.214846850424765e-8,918.6166 -> 641.6166,PIs,28102.161956791,28102.161956791,33708.002227771,33708.002227771,35657.842315667
PS (26:0),0.08354023663586169,7.293172446215797,28.584334262812465,8.970500037976595e-8,1.0964756153911131e-7,652.4185 -> 467.4185,PSs,57890.663879395,57890.663879395,61588.824829158,61588.824829158,56290.864685041
Lyso_PG(22:4),-0.08339647004067269,7.429030058255388,28.5781708759627,8.99909891040488e-8,1.099076278642614e-7,578.3114 -> 389.3114,PGs,56073.644409185,56073.644409185,66973.84472652,66973.84472652,78705.50610352
22:0 Campesteryl ester,-0.0839105069845546,7.246525233401134,28.456029664091997,9.585078427037277e-8,1.1696912779660936e-7,740.6941 -> 369.1,CEs,50086.9434852566,50086.9434852566,59844.704208373,59844.704208373,66408.304763795
PGo (40:1),0.08511690118584858,6.959712968384774,28.377104955073655,9.983908893907554e-8,1.217371831824146e-7,836.6475 -> 647.6475,PGs,43886.042663571,43886.042663571,46638.563659655,46638.563659655,53110.583557111
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",-0.07731181207592004,11.796319344309165,28.327920186587427,1.024082231920888e-7,1.2476846023646534e-7,400.3 -> 85.1,ACs,1115950.96289137,1115950.96289137,1327271.73339808,1327271.73339808,1812005.41015635
PG (44:7),0.0887672611576379,6.319836711417296,28.23245026408013,1.0758566967807485e-7,1.3097006503389324e-7,894.5954 -> 705.5954,PGs,28968.54180909,28968.54180909,30707.642181384,30707.642181384,30990.682403568
PI (40:5),0.08472987085581926,6.923130576906619,28.138232949465806,1.1295231791169861e-7,1.3739175784883274e-7,930.5802 -> 653.5802,PIs,44041.682983384,44041.682983384,46816.523498543,46816.523498543,46680.48364257
14:1 Cholesteryl ester,0.08164567639681293,7.6089624683828525,27.971149212535494,1.2313772769494812e-7,1.4965969981386e-7,612.5376 -> 369.1,CEs,69479.924987788,69479.924987788,74015.564819342,74015.564819342,80297.085540764
PG (28:2),0.08375989956244943,7.10940191145009,27.968475069046047,1.2330801508787176e-7,1.4974541314473748e-7,680.4233 -> 491.4233,PGs,48576.103149421,48576.103149421,51671.363769538,51671.363769538,59257.164184561
"PIo (38:5), PIp (38:4)",-0.08846271735189948,6.313192779438864,27.816175599074157,1.3340606381687054e-7,1.618775277195818e-7,888.5696 -> 611.5696,PIs,26477.721832267,26477.721832267,31736.002319335,31736.002319335,33499.322418222
Lyso_PE(20:5),-0.08397052496353308,6.985829874338793,27.73937742015142,1.3880829823440248e-7,1.6829665238274483e-7,500.2699 -> 358.2699,PEs,42549.302917446,42549.302917446,50840.723434451,50840.723434451,52233.063171387
"PIo (40:3), PIp (40:2)",0.08720284372710073,6.346812251095526,27.37765075406631,1.6735424437642305e-7,2.0257961355565401e-7,920.6322 -> 643.6322,PIs,29520.042114265,29520.042114265,31326.202438344,31326.202438344,31491.882354738
"PIo (40:2), PIp (40:1)",-0.08718546770826517,6.403118643703593,27.304383326999673,1.738169357548121e-7,2.1023305444639238e-7,922.6479 -> 645.6479,PIs,27616.902069086,27616.902069086,33072.122436516,33072.122436516,38139.642730724
TAG(58:0)_FA 18:1,-0.09158865355565987,5.614615957097883,27.29323837010323,1.7482168049798148e-7,2.1127805348427552e-7,964.9 -> 665.9,TAG2,19432.721496584,19432.721496584,23342.441452029,23342.441452029,7066.1205749497
PI (42:4),0.09312507836138512,5.697023952432275,27.246275120672607,1.7911987320903454e-7,2.1629841487269578e-7,960.6271 -> 683.6271,PIs,18581.621276852,18581.621276852,19637.741348264,19637.741348264,21184.501495361
PSo (42:2),-0.08377021989891054,6.844662845602848,27.074507289064467,1.9576257039344657e-7,2.362054808364657e-7,858.6584 -> 673.6584,PSs,38286.842437761,38286.842437761,45741.303100586,45741.303100586,48645.163085928
TAG(60:10)_FA 18:2,0.09252692414356448,5.513256806432535,27.02618439168882,2.007179855290511e-7,2.419901174932576e-7,972.9 -> 675.9,TAG2,18839.961151121,18839.961151121,19919.021499635,19919.021499635,8585.0405235311
Lyso_PS(17:2),0.07836840218629468,8.175539233688063,26.8100666126247,2.244650164888878e-7,2.7040288101911765e-7,508.2597 -> 323.2597,PSs,101785.52685548,101785.52685548,108676.66894532,108676.66894532,122942.58862309
TAG(54:3)_FA 20:4,-0.08235222366195942,6.757271465833371,26.669513547921387,2.414004444098958e-7,2.905710241052555e-7,902.8 -> 581.8,TAG2,42471.782531717,42471.782531717,50691.203521741,50691.203521741,18227.421173088
PG (28:1),0.08309212588757113,6.713455148290146,26.25685953874323,2.988912869533611e-7,3.5948383150400246e-7,682.4389 -> 493.4389,PGs,37609.02288818,37609.02288818,40023.98291015,40023.98291015,42211.462707525
Lyso_PE(21:0),0.08076561885397297,7.150494724583664,26.20503714038277,3.0702063367997065e-7,3.689655493623987e-7,524.3638 -> 382.3638,PEs,50874.383300769,50874.383300769,54228.52390288,54228.52390288,57135.52398677
TAG(58:10)_FA 18:0,0.0923306268571229,5.686988385471723,26.14072869704167,3.1741751744109626e-7,3.811549549432684e-7,944.8 -> 643.8,TAG1,17332.621063231,17332.621063231,18327.841308599,18327.841308599,25556.121932985
TAG(56:8)_FA 16:0,-0.08798349560670352,6.034398811655087,25.920514661318055,3.55768129413202e-7,4.268648778970553e-7,920.8 -> 647.8,TAG1,21349.721527095,21349.721527095,25581.121795652,25581.121795652,29673.742218013
TAG(48:3)_FA 16:0,-0.09017418668146332,5.82716841936608,25.82289256810861,3.7422352026687243e-7,4.4864976351483666e-7,818.8 -> 545.8,TAG1,18052.201126095,18052.201126095,21662.921600335,21662.921600335,27541.60205078
PG (24:1),0.08145446902695756,6.876915205362357,25.79783212715323,3.791140491231844e-7,4.541501897317636e-7,654.4076 -> 465.4076,PGs,42112.182678239,42112.182678239,44867.203308107,44867.203308107,47210.563659646
PI (28:2),0.07946130509378868,7.259321845843622,25.62987093794516,4.1358725290614587e-7,4.950514087815989e-7,768.4393 -> 491.4393,PIs,54372.903808579,54372.903808579,58010.124145498,58010.124145498,63485.88366699
PG (42:1),0.08239949835741847,6.385181348642262,24.50314398215894,7.418868136542702e-7,8.873084520279359e-7,878.658 -> 689.658,PGs,29759.641754151,29759.641754151,31685.782318127,31685.782318127,34394.002380356
Lyso_PE(18:2),0.07659878432528293,7.478182951397514,24.33344704606082,8.101996765488307e-7,9.682402185507922e-7,478.2855 -> 336.2855,PEs,63244.6246338,63244.6246338,67609.325103749,67609.325103749,73770.46508788
Lyso_PS(18:2),0.07447841208707424,8.244556994147565,24.32397143585542,8.141949459842266e-7,9.722407429771872e-7,522.2754 -> 337.2754,PSs,107221.68750001,107221.68750001,114789.96777344,114789.96777344,126574.72875975
PSo (38:5),0.07951343058130363,6.784376390186948,24.20051510714492,8.680905998444888e-7,1.0357742371753398e-6,796.5488 -> 611.5488,PSs,38792.982727053,38792.982727053,41386.502624508,41386.502624508,47025.563537589
22:2 Campesteryl ester,-0.07669091260748147,7.298870251578855,23.93335928307507,9.972858714715416e-7,1.1889802169013375e-6,736.6628 -> 369.1,CEs,52523.503807066,52523.503807066,62442.684082031,62442.684082031,66932.504333488
Lyso_PI(22:1),-0.07478988861014364,7.751111412202201,23.66814796300592,1.1446138921504595e-6,1.363544009617333e-6,672.3744 -> 395.3744,PIs,70844.44549561,70844.44549561,84112.666137658,84112.666137658,96139.007568316
Lyso_PS(22:0,-0.075237680398293,7.489791158947098,23.584073740702745,1.1957310707837112e-6,1.4233087527726808e-6,582.3693 -> 397.3693,PSs,62329.18487547,62329.18487547,74025.584472679,74025.584472679,66388.184448212
PSo (36:4),-0.07721230436699587,7.052010926351335,23.55523278220031,1.2137887563040814e-6,1.4436584177594502e-6,770.5332 -> 585.5332,PSs,43702.523315416,43702.523315416,51974.623413086,51974.623413086,58766.844177223
PIo (36:0),0.07591279514014838,7.279331730802418,23.48908716717324,1.2562430840745655e-6,1.4929698093396064e-6,870.6166 -> 593.6166,PIs,55841.224182113,55841.224182113,59723.384338375,59723.384338375,61224.924011211
Lyso_PG(14:0),-0.07314897073455646,8.190959244559064,23.461440867584574,1.2744257178799097e-6,1.5133805399823928e-6,474.2488 -> 285.2488,PGs,102062.96765138,102062.96765138,121040.24902349,121040.24902349,105191.82763675
PSo (34:4),0.07767328702173615,6.887228009265521,23.412868308879858,1.307012898893084e-6,1.550850878449422e-6,742.5019 -> 557.5019,PSs,41623.622863764,41623.622863764,44463.063049289,44463.063049289,50536.343383757
PS (18:1),-0.07384336233345161,7.895451967778734,23.375794645750045,1.332446771692738e-6,1.5797808880812004e-6,524.2984 -> 339.2984,PSs,79912.845459,79912.845459,94817.22729493,94817.22729493,99477.24731447
PSp (40:2),0.07696993039719319,6.95732354034894,23.267282586383015,1.4097788773242346e-6,1.6701484568774083e-6,828.6114 -> 643.6114,PSs,44423.783081034,44423.783081034,47477.383422832,47477.383422832,50052.623718273
PSo (34:2),-0.0751796301477908,7.329789108399832,23.083189174747513,1.5514120853586329e-6,1.8364901735988232e-6,746.5332 -> 561.5332,PSs,49876.943420357,49876.943420357,75231.30511469,75231.30511469,61288.204650877
PSo (34:2),-0.0751796301477908,7.329789108399832,23.083189174747513,1.5514120853586329e-6,1.8364901735988232e-6,744.5175 -> 559.5175,PSs,53866.083679186,53866.083679186,63971.7646484,63971.7646484,67631.52435304
PEo (42:4),-0.07732362436777877,6.827023201303207,23.023305750209886,1.6004937493773695e-6,1.8930978075771724e-6,810.6372 -> 669.6372,PEs,37982.98251343,37982.98251343,45175.963272112,45175.963272112,47738.583435071
PS (30:1),0.07582000094437377,7.066819553636895,22.827610555409006,1.7720160398724795e-6,2.0943276187784186e-6,706.4655 -> 521.4655,PSs,47320.183532741,47320.183532741,50613.203308086,50613.203308086,56381.683715807
TAG(54:7)_FA 20:4,0.07984445666621753,6.049003605491678,22.55565475698913,2.041427496063039e-6,2.410843958765241e-6,894.8 -> 573.8,TAG2,27486.041992186,27486.041992186,29316.902343746,29316.902343746,11267.9208526635
PIp (32:1),-0.07586048324117042,6.833808768320704,22.21722179736446,2.4348002829350654e-6,2.8731408999100106e-6,810.5227 -> 533.5227,PIs,38509.282592765,38509.282592765,45755.503051762,45755.503051762,46562.463378916
PG (44:10),-0.07665078002217508,6.505890057987919,21.67644500155004,3.2272992147790174e-6,3.8053229547394384e-6,888.5485 -> 699.5485,PGs,31004.682006843,31004.682006843,36858.962646501,36858.962646501,35657.942596444
PI (20:3),0.07252940715577623,7.298291013133115,21.316776961845054,3.893094060586557e-6,4.586761526640833e-6,640.3192 -> 363.3192,PIs,53632.963623041,53632.963623041,57496.283935533,57496.283935533,73741.905700745
TAG(54:7)_FA 18:2,0.07568855198218194,6.365671507219897,21.195242277351966,4.14792909955675e-6,4.883169865438966e-6,894.8 -> 597.8,TAG2,33005.022308329,33005.022308329,35305.062103282,35305.062103282,18835.8014602708
Lyso_PI(20:2),-0.07221995789123438,7.322785198256892,21.185057456913995,4.170030223800794e-6,4.905341195865981e-6,642.3275 -> 365.3275,PIs,51949.84338378,51949.84338378,61569.58435058,61569.58435058,74620.784973124
TAG(56:6)_FA 20:0,-0.0787945611547679,5.849898807143244,21.176834327805803,4.187960660829219e-6,4.922575530074126e-6,924.8 -> 595.8,TAG2,22808.881500244,22808.881500244,27155.961990354,27155.961990354,9079.8406906109
PS (44:0),0.07983387208198478,5.873728108296483,20.762534992515707,5.199015506278253e-6,6.106198963164051e-6,904.7002 -> 719.7002,PSs,20641.78149414,20641.78149414,22016.90164185,22016.90164185,25020.281433107
PS (42:2),0.07477505398273193,6.554907407548475,20.650253938967587,5.512987429990339e-6,6.469893770457778e-6,872.6376 -> 687.6376,PSs,32738.682159429,32738.682159429,35042.342773445,35042.342773445,41322.062744125
Lyso_PS(14:0),-0.06825993966855534,8.281138566529291,20.54190303989449,5.834003918086207e-6,6.841281157068279e-6,470.2441 -> 285.2441,PSs,109440.56835932,109440.56835932,129350.52868649,129350.52868649,109404.66809084
PG (20:4),0.07005710214034677,7.478522574842103,20.306971817511677,6.595980132263252e-6,7.728779218210103e-6,550.2875 -> 361.2875,PGs,61997.58435059,61997.58435059,66577.4251709,66577.4251709,78345.385559072
C17:1,0.06561598096386581,10.696409700306607,20.27498547370991,6.707178460776773e-6,7.852944516088875e-6,267.3 -> 267.3,FFA,651659.505065879,651659.505065879,701956.030517592,701956.030517592,420932.829589956
TAG(48:0)_FA 18:2,0.07963903378703106,5.432408648809297,19.690845502053662,9.103643165948238e-6,1.06504819891569e-5,824.8 -> 527.796,TAG2,17872.961425782,17872.961425782,19066.201324464,19066.201324464,7551.6804962145
PG (18:4),0.06652253875189656,7.761075856717851,18.759135959114538,1.4831114736210298e-5,1.7337619329479482e-5,522.2562 -> 333.2562,PGs,75391.20495606,75391.20495606,81159.04541015,81159.04541015,94990.786499
PG (44:12),-0.07226877335147067,6.296998003779853,18.57188161803213,1.6361621613904262e-5,1.911190197857611e-5,884.5172 -> 695.5172,PGs,26656.861999507,26656.861999507,31594.082183827,31594.082183827,31749.682037354
Lyso_PS(16:1),0.06423745551882028,8.690609381053864,18.50308154708808,1.6962981585078018e-5,1.9798938848524188e-5,496.2597 -> 311.2597,PSs,145959.04956054,145959.04956054,157374.79125978,157374.79125978,170795.49169924
TAG(60:7)_FA 18:0,-0.07509655722747537,5.85391986817127,18.44593314098336,1.7479345591002226e-5,2.038577912361643e-5,978.9 -> 677.9,TAG1,19863.141326911,19863.141326911,23588.261688222,23588.261688222,22163.421447755
TAG(60:5)_FA 18:1,0.07970201709007355,5.183541612938406,18.324675912609933,1.8627865365804517e-5,2.170840521278927e-5,982.9 -> 683.9,TAG2,14678.42098236,14678.42098236,15657.701171876,15657.701171876,7830.7605743434
PS (36:4),-0.06438313508151118,8.231527407544373,18.212381639292197,1.9759012425285957e-5,2.3008749146900097e-5,784.5124 -> 599.5124,PSs,104916.12841793,104916.12841793,123670.20751947,123670.20751947,109836.6870117
TAG(54:3)_FA 20:0,0.07428908941834657,5.687152372043498,18.170398913074962,2.019941157510869e-5,2.3503346336618718e-5,902.8 -> 573.8,TAG2,21309.681488026,21309.681488026,22816.821472163,22816.821472163,8916.6606750463
PI (30:2),0.06498038859476434,7.798950179281195,17.870822319699553,2.36418171666777e-5,2.748750392500637e-5,796.4706 -> 519.4706,PIs,74295.8651123,74295.8651123,80065.44531248,80065.44531248,109970.52697755
Lyso_PG(15:0),0.0625752004453575,8.871885785350731,17.706982219447013,2.5767903436550182e-5,2.9936240757168595e-5,488.2645 -> 299.2645,PGs,168959.61132813,168959.61132813,182384.29272452,182384.29272452,179201.23315433
PGp (42:2),-0.06874933814839042,6.538902803626073,17.455353266644767,2.941348239494821e-5,3.414511761393447e-5,860.6475 -> 671.6475,PGs,31220.122222892,31220.122222892,36912.362792942,36912.362792942,39017.882934569
PG (40:1),-0.06768478333687496,6.749612516967517,17.42941730649709,2.981754349302092e-5,3.458742873494931e-5,850.6267 -> 661.6267,PGs,35854.842590326,35854.842590326,42360.842895522,42360.842895522,46390.903167701
TAG(58:0)_FA 20:0,0.06809896826760076,6.392075022234784,17.39740472604541,3.0323974024017787e-5,3.514771043247158e-5,964.9 -> 635.9,TAG2,35059.462768525,35059.462768525,37700.482757572,37700.482757572,12937.5008468688
PI (32:2),0.06439865312712088,7.563073392365627,17.366032809696446,3.082865564604258e-5,3.570510194807864e-5,824.5019 -> 547.5019,PIs,67908.60443116,67908.60443116,73211.68493654,73211.68493654,73721.685546876
PI (42:7),0.06869964319312243,6.347989590134589,17.032020370450667,3.675474198000928e-5,4.253574997069694e-5,954.5802 -> 677.5802,PIs,29616.702148436,29616.702148436,31834.462188729,31834.462188729,30461.422393789
PG (18:1),0.06219216585153406,7.882007571080298,16.618348743358045,4.57066892858431e-5,5.285496195535477e-5,528.3032 -> 339.3032,PGs,85382.8261719,85382.8261719,92191.38708498,92191.38708498,88950.006408664
TAG(54:5)_FA 18:2,-0.06111479031532791,8.219929016689346,16.572203066161883,4.683243777962423e-5,5.4115080144123156e-5,898.8 -> 601.8,TAG2,119521.36926273,119521.36926273,140567.37023922,140567.37023922,43820.842346187
PG (30:2),-0.06311205008716422,7.1065315858013465,15.857434795426087,6.82976785982926e-5,7.885755044310553e-5,708.4546 -> 519.4546,PGs,45898.763305664,45898.763305664,54055.664367685,54055.664367685,59824.283874547
TAG(54:3)_FA 18:2,0.06041187667781711,7.609204869827071,15.604550554214441,7.806648849411954e-5,9.006748595670518e-5,902.8 -> 605.8,TAG2,81399.4058838,81399.4058838,87998.84631346,87998.84631346,29715.542037951
PGo (42:2),-0.06345345734044518,6.798684816132975,15.512631057733318,8.195578556114155e-5,9.448205386119314e-5,862.6631 -> 673.6631,PGs,38254.142700194,38254.142700194,45063.143371582,45063.143371582,43294.943237307
15:0 Campesteryl ester_simulated,0.06018031221508591,7.73656249697529,15.35652320907432,8.901306818401488e-5,1.0253922896715759e-4,642.6002 -> 369.1,CEs,75391.585266119,75391.585266119,81517.025573736,81517.025573736,87557.986297603
PG (40:3),0.06204764015258823,7.0519072215993015,15.27154064543285,9.310881115937235e-5,1.0717509628084194e-4,846.5954 -> 657.5954,PGs,46802.683471685,46802.683471685,50539.863281242,50539.863281242,55031.463562015
15:1 Campesteryl ester_simulated,-0.05914427459940555,7.810105075241541,14.91958961009294,1.1219191978227087e-4,1.2904220045455064e-4,640.6002 -> 369.1,CEs,76471.965454077,76471.965454077,89814.826934816,89814.826934816,90558.926147452
Lyso_PS(20:1),-0.05858093856385509,8.045139081767267,14.901956037597099,1.1324550272750567e-4,1.3015428759110718e-4,552.3223 -> 367.3223,PSs,91672.94653319,91672.94653319,107626.04711917,107626.04711917,99568.78698728
TAG(54:5)_FA 20:4,-0.057602559982706275,8.115281765874732,14.634374565757746,1.3051217534537727e-4,1.498842962459153e-4,898.8 -> 577.8,TAG2,110381.368469272,110381.368469272,129502.28991705,129502.28991705,44633.563018788
PS (42:9),-0.06092431374258297,6.871932010518538,14.403642591870453,1.4751668535833314e-4,1.6928329107252144e-4,858.5281 -> 673.5281,PSs,39752.062896734,39752.062896734,46745.663391112,46745.663391112,47813.36383057
TAG(56:0)_FA 16:0,-0.05758156256774628,7.619646281765121,14.04899710812206,1.7810878859876502e-4,2.0423322512356476e-4,936.9 -> 663.9,TAG1,72085.884612998,72085.884612998,84571.804077123,84571.804077123,57966.544097964
TAG(60:9)_FA 18:1,0.06663676630842298,5.458579888102846,13.864074562516668,1.9651935290397786e-4,2.2517217458692423e-4,974.9 -> 675.896,TAG2,18085.061187739,18085.061187739,19467.121536256,19467.121536256,7827.4406547505
Lyso_PI(15:1),0.05605762057690736,8.301339265389888,13.82053549349168,2.0112591150779426e-4,2.3027459433501082e-4,574.2649 -> 297.2649,PIs,110469.70825196,110469.70825196,119787.00891114,119787.00891114,133118.96948246
TAG(56:7)_FA 18:2,-0.06511598583391007,5.625841094714095,13.81260332670875,2.0197679910819352e-4,2.3107254227240737e-4,922.8 -> 625.8,TAG2,19673.801315307,19673.801315307,23202.341705331,23202.341705331,7550.120536805
Lyso_PI(18:4),-0.05734700510288498,7.589605919891521,13.69623862413675,2.1488443604395657e-4,2.456523522482702e-4,610.2649 -> 333.2649,PIs,62483.82470703,62483.82470703,73294.664855939,73294.664855939,91279.50695802
PS (34:1),0.05789906278389612,7.265593654543123,13.635693658968199,2.219258578865594e-4,2.5350891376539245e-4,762.5281 -> 577.5281,PSs,54720.763610805,54720.763610805,59260.363830554,59260.363830554,61673.864196785
PIp (28:0),0.06063042595198113,6.553711465707251,13.556376127294106,2.3150363586611213e-4,2.642486368327257e-4,756.4757 -> 479.4757,PIs,32368.182342528,32368.182342528,34987.122406005,34987.122406005,42043.942993153
TAG(48:3)_FA 18:1,-0.057987407183721106,7.2301793844679825,13.540009534705307,2.335312082633581e-4,2.663604434675536e-4,818.8 -> 519.8,TAG1,49318.123596192,49318.123596192,57876.74414065,57876.74414065,68494.08532714
PGo (34:4),0.05908679133579213,6.862128722771614,13.529710195306942,2.3481630445385476e-4,2.676228344610752e-4,746.5066 -> 557.5066,PGs,41055.643005377,41055.643005377,44425.00311279,44425.00311279,47993.943664547
PS (18:0),0.055591220524988834,8.027577466235243,13.377499827516512,2.546609742582598e-4,2.900198196977602e-4,526.3141 -> 341.3141,PSs,91974.82629393,91974.82629393,99764.46704108,99764.46704108,107616.24792477
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",0.0541519041933563,9.0721620397980125,13.23854707503619,2.742504049688937e-4,3.1209238654913524e-4,752.6941 -> 369.1,CEs,163333.771644687,163333.771644687,177343.872924863,177343.872924863,329231.067749055
PI (42:1),-0.06437635562957392,5.747461630122638,13.123819857374752,2.9156495894377293e-4,3.3154469952621454e-4,966.6741 -> 689.6741,PIs,18049.901306153,18049.901306153,21276.281463625,21276.281463625,22604.661590578
TAG(60:8)_FA 18:2,0.0671166792320894,5.195320191052041,13.120114630656296,2.921421591372863e-4,3.31949569163563e-4,976.9 -> 679.9,TAG2,14978.061141967,14978.061141967,16117.32115173,16117.32115173,6897.4004974343
PS (40:7),0.05768554477491582,7.00072168277108,13.108878280044404,2.938996111865658e-4,3.3369388531848354e-4,834.5281 -> 649.5281,PSs,44900.583068852,44900.583068852,48632.703430165,48632.703430165,53944.78393551
PGo (38:3),0.05602895708206252,7.5211298927566554,13.071314491043912,2.9985262914329126e-4,3.4019561326083155e-4,804.5849 -> 615.5849,PGs,64747.444702121,64747.444702121,70209.80432131,70209.80432131,75803.7647705
PS (34:2),0.05582647097362825,7.421865613980583,12.886451595680166,3.30969339522002e-4,3.7521524065145393e-4,760.5124 -> 575.5124,PSs,61389.58386233,61389.58386233,66578.004089356,66578.004089356,66879.525024431
TAG(58:10)_FA 18:2,0.060165318850392314,6.039910321432105,12.800344692462398,3.4655549364589436e-4,3.9258852525470754e-4,944.8 -> 647.8,TAG2,27245.821990957,27245.821990957,29459.802185058,29459.802185058,10718.9208755503
