lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,ON3x,ON3xcopy,YN3x,YN3xcopy,Blank
TAG(54:2)_FA 18:1,-0.23612030554499241,14.181325365899978,264.48559436316805,1.8063219831849159e-59,5.447411965037974e-59,904.8 -> 605.8,TAG1,1414951.56249995,1414951.56249995,1809756.43749999,1809756.43749999,1437880.91259753
TAG(58:4)_FA 16:1,0.2626487212220713,8.79319240451235,256.39603972178185,1.0474038184196983e-57,3.134028612927691e-57,956.9 -> 685.9,TAG1,36714.122528064,36714.122528064,33232.802459714,33232.802459714,44916.143508902
TAG(58:4)_FA 16:0,-0.3021718822109123,7.40296036474066,254.0627814599398,3.378661004732127e-57,1.0031218331879104e-56,956.9 -> 683.9,TAG1,12071.2607803367,12071.2607803367,16162.76107788,16162.76107788,15259.2409744266
TAG(58:7)_FA 16:0,-0.23997024579470744,10.48205770098297,253.95336891418992,3.569406945456405e-57,1.051602200084464e-56,950.8 -> 677.8,TAG1,107033.48742677,107033.48742677,137264.19067386,137264.19067386,116892.488281278
TAG(56:8)_FA 16:0,-0.23085793042460062,12.631278149023249,249.64696280990626,3.100310446114684e-56,9.064266418793313e-56,920.8 -> 647.8,TAG1,462867.81591794,462867.81591794,589863.360290397,589863.360290397,560915.87817384
TAG(50:1)_FA 18:2,0.27000773774405346,8.017843381699862,246.95614074568206,1.1968629276323421e-55,3.472715918812023e-55,852.8 -> 555.8,TAG2,25575.061889643,25575.061889643,23032.181686397,23032.181686397,14176.0610122697
TAG(56:6)_FA 20:0,-0.2678351647515125,8.170597384540592,246.54185370405307,1.4735585357924925e-55,4.243405407582892e-55,924.8 -> 595.8,TAG2,22469.841583254,22469.841583254,29378.262145995,29378.262145995,19717.421417242
TAG(50:2)_FA 16:0,0.22797014886071928,13.845375177194205,246.26078472956277,1.6968618000688123e-55,4.849985592733993e-55,850.8 -> 577.8,TAG1,1379891.4277343,1379891.4277343,1279435.2548825,1279435.2548825,964553.3124998
TAG(50:3)_FA 16:1,0.22459385809644725,13.863774483143402,239.0584473612775,6.309684931741112e-54,1.7900809843384043e-53,848.8 -> 577.8,TAG1,1402653.3437501,1402653.3437501,1303587.2773439,1303587.2773439,958697.60302729
TAG(54:8)_FA 18:1,-0.22622944005178997,11.251217519973821,233.28612285361635,1.1447629914293259e-52,3.2238546008634695e-52,892.7 -> 593.7,TAG1,187157.9914551,187157.9914551,237743.97656244,237743.97656244,186310.45385744
TAG(60:7)_FA 18:0,-0.22840883859561806,10.252895921623223,227.33548604618449,2.2721818054687928e-51,6.352157894120785e-51,978.9 -> 677.9,TAG1,92654.06640625,92654.06640625,117875.009277361,117875.009277361,96640.047180201
TAG(56:0)_FA 18:0,-0.2300183212190599,9.774338752924757,223.83482356923508,1.3180832157902993e-50,3.658158490200613e-50,936.9 -> 635.9,TAG1,68902.32495116,68902.32495116,87755.76678467,87755.76678467,61182.524169932
TAG(50:3)_FA 18:2,-0.21664084832060873,14.614282491986213,223.15093273728573,1.8582600628630027e-50,5.12024175594626e-50,848.8 -> 551.8,TAG2,2144891.8515625,2144891.8515625,2706574.9199233,2706574.9199233,1226713.22949236
TAG(56:8)_FA 20:4,0.2221283744015369,10.707581064781422,222.23454588551246,2.9443069716988805e-50,8.054782644004795e-50,920.8 -> 599.8,TAG2,171532.51220704,171532.51220704,159690.23046879,159690.23046879,66905.824890145
TAG(52:1)_FA 16:1,-0.21908066735414372,11.843890337620836,222.02018307507697,3.278982442667092e-50,8.906739542847492e-50,878.8 -> 607.8,TAG1,276694.47900389,276694.47900389,349743.48291029,349743.48291029,301388.7807617
TAG(54:5)_FA 18:1,0.2141696397091362,11.454238689321764,211.6018894479518,6.143064927478358e-48,1.6568970895945148e-47,898.8 -> 599.8,TAG1,293493.19787598,293493.19787598,274742.45910639,274742.45910639,94749.587219234
TAG(52:3)_FA 20:4,-0.22113831591164154,9.971612197752552,211.25904767422082,7.297617694250181e-48,1.954536767061412e-47,874.8 -> 553.8,TAG2,84410.06591796,84410.06591796,106847.12854005,106847.12854005,52828.26361082
TAG(60:6)_FA 18:2,-0.26352222368079203,7.65240690282195,211.09118579537616,7.939677522801211e-48,2.1117336744672665e-47,980.9 -> 683.9,TAG2,15333.5811004613,15333.5811004613,19988.101486207,19988.101486207,15198.661041262
TAG(60:3)_FA 18:2,-0.22458488479859756,9.498749030296556,209.8073627980258,1.5131914280083636e-47,3.9969125305324365e-47,986.9 -> 689.9,TAG2,60005.284484835,60005.284484835,76136.985046396,76136.985046396,40438.003135689
TAG(60:3)_FA 16:0,0.26833225752130085,7.428308930066555,209.6191178065933,1.6632742147891568e-47,4.3632467415359387e-47,986.9 -> 713.9,TAG1,16347.481079101,16347.481079101,14739.180984497,14739.180984497,11393.300865172
TAG(52:2)_FA 20:4,0.2546566602204802,7.769224992360168,206.8049020154882,6.838652560057608e-47,1.781771381293921e-46,876.8 -> 555.8,TAG2,20942.261352535,20942.261352535,19061.761428833,19061.761428833,13397.440948484
TAG(60:10)_FA 18:1,0.23267693806579845,8.757920437182369,206.4600357475782,8.132354238522006e-47,2.1045214009148165e-46,972.9 -> 673.9,TAG2,41002.583038323,41002.583038323,37893.742553701,37893.742553701,27393.181732164
TAG(56:4)_FA 18:0,0.23809105367049554,8.150813253050783,195.16129474404352,2.3757953179404097e-44,6.106910112558235e-44,928.8 -> 627.8,TAG1,26758.701782214,26758.701782214,24637.201599127,24637.201599127,18621.721221925
TAG(56:3)_FA 18:0,0.2236227060607209,8.948898842291333,195.14727395918047,2.392594178991838e-44,6.109090470359159e-44,930.8 -> 629.8,TAG1,46075.403198227,46075.403198227,42850.022857644,42850.022857644,33034.162338244
TAG(52:4)_FA 18:0,0.24336142651624676,7.934249431135865,193.44380967957505,5.63191802563234e-44,1.4284931151107192e-43,872.8 -> 571.8,TAG1,22457.601623523,22457.601623523,20601.701461796,20601.701461796,17919.601318356
TAG(58:3)_FA 16:1,0.24263403376466736,7.906110597816478,187.80689330396214,9.573111897696912e-43,2.4121722742223144e-42,958.9 -> 687.9,TAG1,20874.06155396,20874.06155396,19158.681167603,19158.681167603,21119.361480719
TAG(56:8)_FA 16:1,-0.20645391695764473,10.406145265466101,187.43563354805687,1.1537092886141753e-42,2.888043513328295e-42,920.8 -> 649.796,TAG1,103943.9466553,103943.9466553,130240.888916,130240.888916,107234.307556142
TAG(60:2)_FA 20:4,-0.25265518685104443,7.468422130943491,187.36786322665222,1.1936863788883443e-42,2.968713526715817e-42,988.9 -> 667.9,TAG2,14010.200988771,14010.200988771,18125.961151113,18125.961151113,11669.760879518
TAG(56:3)_FA 16:1,0.21601454797960493,8.620305132825115,175.24455908223197,5.2942137431195e-40,1.3081831378159797e-39,930.8 -> 659.8,TAG1,37844.402557365,37844.402557365,35381.302459708,35381.302459708,22572.421646124
TAG(54:4)_FA 16:1,0.21389992755327528,8.720196098685946,173.6053029178195,1.2072006089609273e-39,2.963832264307918e-39,900.8 -> 629.8,TAG1,39717.142761227,39717.142761227,37186.622772206,37186.622772206,26643.941802963
TAG(60:12)_FA 20:0,0.2265182791835427,7.8319581264772244,166.23998309940472,4.902802135751811e-38,1.1960338968107922e-37,968.9 -> 639.9,TAG2,21760.081771847,21760.081771847,20196.241348264,20196.241348264,13729.441070559
TAG(58:7)_FA 16:1,-0.21125222200711496,8.417531889677296,159.6005485112972,1.3833253529036305e-36,3.353250697228421e-36,950.8 -> 679.8,TAG1,26557.661773676,26557.661773676,33387.402343735,33387.402343735,25817.921981805
TAG(58:3)_FA 18:2,-0.18892676113066598,10.189573248022981,156.6359143104417,6.147634574214724e-36,1.480845309386314e-35,958.9 -> 661.9,TAG2,101699.90710447,101699.90710447,125890.367553683,125890.367553683,53795.744079571
TAG(60:9)_FA 18:2,-0.1849299226544452,10.42841525306377,151.8138065188198,6.958572299285751e-35,1.6657082441415265e-34,974.9 -> 677.9,TAG2,118507.72888183,118507.72888183,146290.270080576,146290.270080576,69137.885101312
TAG(60:1)_FA 20:4,0.23809808625558318,7.147602644370766,151.64190865600273,7.587350789867378e-35,1.8049412127448484e-34,990.9 -> 669.9,TAG2,13185.3608856239,13185.3608856239,12139.9210052538,12139.9210052538,9843.7006454452
TAG(54:6)_FA 20:4,0.1789352813935835,12.196509988694196,149.65028938421932,2.0672772518605645e-34,4.88745177446047e-34,896.8 -> 575.8,TAG2,465453.19482404,465453.19482404,446488.59472631,446488.59472631,215899.05493164
TAG(60:7)_FA 20:0,-0.19567785646225083,8.885323710521563,149.4517157146533,2.2845625070571695e-34,5.368021105539239e-34,978.9 -> 649.9,TAG2,40047.503082305,40047.503082305,49805.783813481,49805.783813481,24939.541809071
TAG(58:0)_FA 16:0,-0.19477809928854117,9.03433698653239,149.09970666264743,2.7273837971492083e-34,6.369438989683822e-34,964.9 -> 691.9,TAG1,41616.482971159,41616.482971159,51724.803497312,51724.803497312,37296.322509763
TAG(56:6)_FA 20:4,-0.17396944784174953,14.20400472288606,143.73553258272995,4.058943570750814e-33,9.421669015742798e-33,924.8 -> 603.8,TAG2,1599840.4492188,1599840.4492188,1959954.34765626,1959954.34765626,1049822.17651351
TAG(60:4)_FA 18:1,0.19356037913597648,8.728987467593168,142.0193761103117,9.630406782488581e-33,2.2219552998151364e-32,984.9 -> 685.896,TAG2,39229.702880859,39229.702880859,37251.742599478,37251.742599478,28219.301879878
TAG(58:4)_FA 20:0,0.22054516444192243,7.386174845448055,141.32631045131586,1.36517939285444e-32,3.13092040397156e-32,956.9 -> 627.9,TAG2,15989.821212772,15989.821212772,14902.241065979,14902.241065979,9925.580780027
TAG(54:8)_FA 16:0,-0.16854552237815626,12.354394198231667,132.60837572843596,1.1012760968394703e-30,2.5106472921995065e-30,892.7 -> 619.7,TAG1,390184.24340813,390184.24340813,476218.49438444,476218.49438444,465625.15014632
TAG(58:9)_FA 18:2,-0.17228811345313585,10.547214893817927,132.52648585334683,1.1476529009925438e-30,2.600893852545232e-30,946.8 -> 649.8,TAG2,129364.54919434,129364.54919434,158299.11035157,158299.11035157,74852.344787611
TAG(52:4)_FA 20:4,-0.16470117121416883,13.3922739864252,128.3252245745007,9.527847280285827e-30,2.1465679460879246e-29,872.8 -> 551.8,TAG2,937957.3066403,937957.3066403,1141727.14501981,1141727.14501981,523350.19726559
TAG(52:5)_FA 20:0,0.2154871730226342,7.254288640679853,128.12385418717847,1.0545270094190107e-29,2.3618938281139247e-29,870.8 -> 541.8,TAG2,14057.221069332,14057.221069332,13147.100906371,13147.100906371,10709.740848541
TAG(54:6)_FA 18:1,0.17654128423186996,9.270505631563328,128.0602412457512,1.0888731786267152e-29,2.4246420198490228e-29,896.8 -> 597.8,TAG1,62412.44448851,62412.44448851,59968.904083249,59968.904083249,24243.701782225
TAG(60:2)_FA 18:1,-0.174086458443876,9.526298374302423,126.50497369444325,2.384034694234333e-29,5.277949640992771e-29,988.9 -> 689.896,TAG2,62528.78411865,62528.78411865,76609.845520012,76609.845520012,40536.622985819
TAG(58:6)_FA 20:4,-0.17368222817803508,9.549410220952883,126.2678726099107,2.686578785042145e-29,5.913561348684721e-29,952.8 -> 631.8,TAG2,63941.82446287,63941.82446287,78319.145202641,78319.145202641,39882.082824701
TAG(56:7)_FA 16:0,-0.16764401763090195,10.414504608111093,123.68074363044332,9.894951337533896e-29,2.1655807784431327e-28,922.8 -> 649.8,TAG1,105897.68853759,105897.68853759,129167.029602076,129167.029602076,108386.18750002
TAG(60:8)_FA 16:0,-0.16623897978723967,10.645470759669411,123.02972607063724,1.373752435438821e-28,2.9894726293924345e-28,976.9 -> 703.9,TAG1,124070.169097916,124070.169097916,151185.311309815,151185.311309815,128027.648986791
TAG(60:0)_FA 18:0,-0.1771347543988365,9.006362790228497,122.83319292181682,1.5167948075392552e-28,3.282104018573643e-28,992.9 -> 691.9,TAG1,40931.8633117901,40931.8633117901,50255.5235710199,50255.5235710199,37105.722854573
TAG(60:8)_FA 16:1,-0.178163002991241,8.858689992516135,121.58978421898404,2.838599806404843e-28,6.1077737407474985e-28,976.9 -> 705.9,TAG1,36469.642211912,36469.642211912,44808.803054794,44808.803054794,35104.022399884
TAG(56:2)_FA 18:1,-0.16534316720860534,10.404781520985678,121.28765023988414,3.305547707623227e-28,7.072764089495508e-28,932.9 -> 633.9,TAG2,118078.28881836,118078.28881836,143794.61120607,143794.61120607,65879.20468138
TAG(58:4)_FA 18:0,0.19571314492000463,7.705008435545541,118.35063474979144,1.4529339507326142e-27,3.091520572947729e-27,956.9 -> 655.9,TAG1,18696.921325683,18696.921325683,17727.741127011,17727.741127011,15843.701126098
TAG(60:3)_FA 18:0,0.17567016505945282,8.881096599070483,117.98854440189834,1.7439231934092326e-27,3.6901800169930175e-27,986.9 -> 685.9,TAG1,40656.682861327,40656.682861327,39088.502609253,39088.502609253,39456.582420362
TAG(58:7)_FA 18:0,-0.16441423321909263,10.148355840702594,117.00198364238875,2.867806316511077e-27,6.0349990067238596e-27,950.8 -> 649.8,TAG1,87371.6255493,87371.6255493,106331.846679721,106331.846679721,92795.22729491
TAG(56:8)_FA 18:0,-0.15849053590951545,11.795112684412032,116.02245397337641,4.699455040754754e-27,9.835471478738091e-27,920.8 -> 619.8,TAG1,265645.03906251,265645.03906251,321967.02404767,321967.02404767,316690.84130859
TAG(60:4)_FA 16:0,-0.2124699776414083,7.012526361134348,114.32584557184936,1.1056224887578836e-26,2.3013772456210292e-26,984.9 -> 711.9,TAG1,10040.7607727051,10040.7607727051,12633.580894471,12633.580894471,9760.620712282
TAG(58:0)_FA 20:4,0.18277525648893447,8.017558460202652,113.69130254470188,1.5225949802994807e-26,3.152183121376763e-26,964.9 -> 643.9,TAG2,25179.461944579,25179.461944579,24089.321701048,24089.321701048,13165.160842893
TAG(56:0)_FA 18:2,0.1801566348280535,8.109325727431896,112.27497070774233,3.110376097638131e-26,6.404699168792496e-26,936.9 -> 639.896,TAG2,26657.561782835,26657.561782835,25549.761749252,25549.761749252,14522.221069337
TAG(54:6)_FA 20:0,0.18542689783710517,7.847221618229454,110.89699439057313,6.232642347849636e-26,1.2765251439713427e-25,896.8 -> 567.8,TAG2,21145.461471559,21145.461471559,20192.821578982,20192.821578982,15624.8611145
TAG(54:3)_FA 16:0,0.1721304565454004,8.590479502972459,110.00706677650143,9.764202828933048e-26,1.9891966401496582e-25,902.8 -> 629.8,TAG1,35332.142669671,35332.142669671,34052.782424922,34052.782424922,25817.961853031
TAG(52:4)_FA 20:0,-0.20714600485065188,7.036795030816102,109.87938138861287,1.041384524664886e-25,2.110318904479637e-25,872.8 -> 543.8,TAG2,10299.980712891,10299.980712891,12912.0008392346,12912.0008392346,9665.1807708724
TAG(60:1)_FA 16:1,-0.18881372070394928,7.7639554075169706,109.86455038403162,1.0492051944797062e-25,2.1149767867669864e-25,990.9 -> 719.9,TAG1,16309.2011604307,16309.2011604307,20186.9614944408,20186.9614944408,19063.7214660661
TAG(60:1)_FA 18:0,-0.16507479554932467,9.245928292891968,109.47152124623058,1.2792936798362264e-25,2.5652852323417525e-25,990.9 -> 689.9,TAG1,47854.582916255,47854.582916255,58266.023773188,58266.023773188,46091.503143307
TAG(60:5)_FA 20:4,-0.16385344023331058,9.250767974967998,109.25817354422958,1.4246701109862845e-25,2.8419200651445157e-25,982.9 -> 661.9,TAG2,52074.003662099,52074.003662099,63349.784240719,63349.784240719,32683.522262594
TAG(60:6)_FA 18:0,-0.18119073630228832,7.99938251206818,108.53777010036629,2.0490813781069893e-25,4.0663117503366677e-25,980.9 -> 679.9,TAG1,20218.561203005,20218.561203005,24893.94194031,24893.94194031,18940.461380005
TAG(54:7)_FA 18:0,-0.1556483542227333,10.551731892331109,107.52279296223962,3.4195010198299784e-25,6.75087057007671e-25,894.8 -> 593.8,TAG1,119001.46887211,119001.46887211,143948.26989749,143948.26989749,112596.486999511
TAG(56:1)_FA 20:4,0.18307887752715887,7.682014273837844,104.86469898980457,1.3076702735901246e-24,2.568398537359065e-24,934.9 -> 613.9,TAG2,19291.281311029,19291.281311029,18452.181167602,18452.181167602,12511.040817261
TAG(52:5)_FA 16:1,0.1510446076466743,11.201797156886942,104.81609458145716,1.3401437953452974e-24,2.618750375598209e-24,870.8 -> 599.8,TAG1,253049.699157844,253049.699157844,247477.716613668,247477.716613668,45620.763244645
TAG(58:5)_FA 20:0,-0.1825937539760011,7.738374298145612,104.68883667600082,1.4290390328143978e-24,2.778284007958956e-24,954.8 -> 625.8,TAG2,17244.44125366,17244.44125366,21252.741561892,21252.741561892,14446.560981749
TAG(58:2)_FA 18:1,-0.15309022177688883,10.199534051431254,102.91106554822329,3.505362200779341e-24,6.78057435807317e-24,960.9 -> 661.9,TAG2,103382.5872803,103382.5872803,124833.588745114,124833.588745114,55421.244201665
TAG(54:2)_FA 18:0,-0.14703129489505165,14.245200051337262,102.66582358399098,3.967299451287897e-24,7.635556230368163e-24,904.8 -> 603.8,TAG1,1558554.7363282,1558554.7363282,1874054.20996119,1874054.20996119,1408184.19921906
TAG(56:1)_FA 16:0,0.15775768094134596,9.39967342079419,102.14065595098324,5.171619364096801e-24,9.903651082245374e-24,934.9 -> 661.9,TAG1,61457.24450685,61457.24450685,59824.963623029,59824.963623029,45650.143035902
TAG(52:1)_FA 20:4,0.18641720350510418,7.433158596258129,101.80845622355514,6.115851948101762e-24,1.1653588537925248e-23,878.8 -> 557.8,TAG2,16136.601150518,16136.601150518,15399.041152959,15399.041152959,10898.6408615127
TAG(54:1)_FA 16:0,0.15501968707138522,9.716452945774638,101.17733070444719,8.410640305699512e-24,1.5946907114271848e-23,906.8 -> 633.8,TAG1,74788.78527828,74788.78527828,72940.725158704,72940.725158704,61838.664428679
TAG(48:2)_FA 18:2,0.14538844980641336,12.9209544602337,99.65550893252356,1.8134972757668233e-23,3.421524416840854e-23,820.8 -> 523.8,TAG2,759338.415039,759338.415039,745535.51367192,745535.51367192,360951.68237299
TAG(52:0)_FA 18:2,-0.1668603873252389,8.26578396144886,97.78652057374497,4.660090691623484e-23,8.749091837704874e-23,880.8 -> 583.8,TAG2,25096.461639396,25096.461639396,30594.402282733,30594.402282733,20486.561508174
TAG(50:2)_FA 16:1,-0.14254224084877173,13.083798758329104,95.79657863736203,1.2731554837190697e-22,2.378627074460506e-22,850.8 -> 579.8,TAG1,691764.449219,691764.449219,829214.70190396,829214.70190396,649199.9440917
TAG(52:5)_FA 18:0,-0.16200381454845977,8.695177445323907,92.41486461237716,7.028419765057654e-22,1.3067401796199426e-21,870.8 -> 569.8,TAG1,25381.321746826,25381.321746826,30837.682281503,30837.682281503,56652.923858638
TAG(50:0)_FA 16:0,-0.13803814632103492,13.03287483769703,89.79429976415953,2.642545511645798e-21,4.8893474925620315e-21,852.8 -> 579.8,TAG1,666435.430664,666435.430664,796362.79980454,796362.79980454,634365.98388711
TAG(58:2)_FA 16:0,0.16523892151095151,7.957509795461721,89.78255048801232,2.6582854436955754e-21,4.894823677574064e-21,960.9 -> 687.9,TAG1,22309.321594234,22309.321594234,21604.461639407,21604.461639407,18013.4413414032
TAG(60:5)_FA 16:0,0.187089709476085,7.089534772432085,89.49930058917306,3.0674689610324e-21,5.621246947729231e-21,982.9 -> 709.9,TAG1,11721.600799562,11721.600799562,11180.6207656834,11180.6207656834,11877.5208625792
TAG(52:1)_FA 16:0,-0.13770486051440636,12.76981783696204,89.12505659435126,3.706267986618256e-21,6.759526851784724e-21,878.8 -> 605.8,TAG1,557128.22216807,557128.22216807,665591.42480474,665591.42480474,523306.11779797
TAG(56:2)_FA 18:0,0.14432413932013605,9.494773397082565,86.27464901825428,1.5660324437471634e-20,2.842608653815941e-20,932.9 -> 631.9,TAG1,65391.144897445,65391.144897445,64249.864196756,64249.864196756,48642.103729236
TAG(56:8)_FA 20:0,-0.14075893238730716,10.060580908200864,86.01901339513498,1.782138853360349e-20,3.2196187775330836e-20,920.8 -> 591.8,TAG2,90883.98632814,90883.98632814,108807.62768554,108807.62768554,61440.784118648
TAG(60:9)_FA 20:4,-0.16438427182490595,7.760654405155233,85.32428878682937,2.5323344581477724e-20,4.553446466998107e-20,974.9 -> 653.9,TAG2,17631.041168213,17631.041168213,21456.661499024,21456.661499024,14674.521011354
TAG(54:4)_FA 16:0,0.15246621454833625,8.525050370170737,84.89220544912975,3.1508279955106467e-20,5.63909870224569e-20,900.8 -> 627.8,TAG1,32637.322662358,32637.322662358,31887.222290009,31887.222290009,27490.662017828
TAG(60:11)_FA 16:1,0.17531594115076946,7.143234312286082,81.00909371051755,2.2468138709971544e-19,4.0024637794972564e-19,970.9 -> 699.9,TAG1,12475.460891726,12475.460891726,11997.200782775,11997.200782775,11140.840789796
TAG(50:2)_FA 18:2,-0.13159750507427997,11.015778178368624,78.77647937581892,6.955022279312954e-19,1.2332284874892878e-18,850.8 -> 553.8,TAG2,182154.81372073,182154.81372073,216697.91467284,216697.91467284,102328.20690917
TAG(60:12)_FA 18:0,0.1638316989606232,7.398553121419658,78.11006521303574,9.745609732934979e-19,1.7200776625410584e-18,968.9 -> 667.9,TAG1,15736.341171271,15736.341171271,15254.021072391,15254.021072391,10315.140853881
TAG(58:2)_FA 20:0,-0.14235407210216197,8.624582033806034,76.08459069583841,2.717697581592544e-18,4.774670521788735e-18,960.9 -> 631.9,TAG2,33448.202331519,33448.202331519,40088.9830017,40088.9830017,22950.84152222
TAG(54:4)_FA 18:2,-0.1251618569121696,14.819416446011607,74.57010229649626,5.852281190397867e-18,1.023481139690586e-17,900.8 -> 603.8,TAG2,2538569.9414062,2538569.9414062,3006532.2382834,3006532.2382834,1472134.55224597
TAG(52:4)_FA 16:0,0.1269774004277343,11.227928924500606,74.13991895145435,7.27717646420889e-18,1.2668902662690934e-17,872.8 -> 599.8,TAG1,256027.63659674,256027.63659674,254602.156433161,254602.156433161,45338.363220197
TAG(54:3)_FA 18:1,-0.12217883479668831,14.574033078529169,70.98536764886008,3.598841007509784e-17,6.236905456453609e-17,902.8 -> 603.8,TAG1,1972262.9003907,1972262.9003907,2331006.89648432,2331006.89648432,1778007.96679718
TAG(52:0)_FA 20:0,-0.12526327726593559,10.694367500158627,70.44901108738954,4.723178781667102e-17,8.14854717738063e-17,880.8 -> 551.8,TAG2,143072.94970703,143072.94970703,169459.07189942,169459.07189942,91486.76623534
TAG(60:7)_FA 16:0,-0.13433123322696497,8.838691079367349,68.61151198842666,1.199021201286925e-16,2.0593054712685753e-16,978.9 -> 705.9,TAG1,35620.862823477,35620.862823477,42456.242950439,42456.242950439,37767.222717296
TAG(60:11)_FA 18:0,0.1566595531062058,7.238155215295509,67.4397543102598,2.1722441997294932e-16,3.714149680787482e-16,970.9 -> 669.9,TAG1,13637.141021727,13637.141021727,13285.0410118082,13285.0410118082,10579.4207305929
TAG(58:8)_FA 20:4,0.141454878039623,8.002884357218084,66.7324639386326,3.1097147150745514e-16,5.293425492771348e-16,948.8 -> 627.8,TAG2,23165.121643065,23165.121643065,22806.121566769,22806.121566769,17551.3412628181
TAG(58:9)_FA 20:4,-0.14184820881939045,7.91575245567138,65.75907326994773,5.095544634513201e-16,8.635369889462636e-16,946.8 -> 625.8,TAG2,19729.321380617,19729.321380617,23638.081817628,23638.081817628,16575.9212493891
TAG(60:7)_FA 16:1,-0.1454640161108512,7.770859559302137,65.20062658916483,6.764801366876024e-16,1.141373975116087e-15,978.9 -> 707.9,TAG1,16531.121246344,16531.121246344,19855.961410518,19855.961410518,19589.341476447
TAG(60:12)_FA 16:1,0.15157972300317862,7.458064875842778,65.161419595716,6.900739363386956e-16,1.1592031474461423e-15,968.9 -> 697.9,TAG1,14687.12110901,14687.12110901,14358.380996705,14358.380996705,16125.1412277163
TAG(56:3)_FA 18:2,-0.11902905364572537,10.636114469086026,63.5593493090629,1.5560733368585575e-15,2.6025156681957536e-15,930.8 -> 633.8,TAG2,141383.72985839,141383.72985839,166736.25305176,166736.25305176,76145.585235576
TAG(56:6)_FA 16:0,-0.12060305592182577,9.891124103607885,61.753161991663056,3.893258437283517e-15,6.4831216586069e-15,924.8 -> 651.8,TAG1,73255.524719251,73255.524719251,86485.806152359,86485.806152359,81056.4458008
TAG(58:5)_FA 16:1,0.14236524331682304,7.576111601210515,59.8677774677185,1.014488493895699e-14,1.6820307063292323e-14,954.8 -> 683.8,TAG1,16233.301254273,16233.301254273,15971.641143791,15971.641143791,16348.881378174
TAG(60:3)_FA 16:1,0.1486996255624936,7.285463896858586,59.64390545862431,1.1367073066774474e-14,1.8765469761097517e-14,986.9 -> 715.9,TAG1,13025.360923769,13025.360923769,12759.26081848,12759.26081848,14326.861053466
TAG(54:5)_FA 20:0,0.13645978326280475,8.05029232086856,59.51358645962189,1.214527317834323e-14,1.9964118572126424e-14,898.8 -> 569.8,TAG2,20212.021484371,20212.021484371,19967.801422118,19967.801422118,29862.362243653
TAG(58:10)_FA 16:0,-0.1363161839320088,7.7927130013030945,57.58791446762217,3.232053833901828e-14,5.290071018736753e-14,944.8 -> 671.8,TAG1,16852.021255493,16852.021255493,20113.461120612,20113.461120612,19840.021392822
TAG(60:10)_FA 20:0,0.12975331818061941,8.006841394840803,56.72430947386831,5.0139870101027623e-14,8.171732020720672e-14,972.9 -> 643.9,TAG2,23872.601577763,23872.601577763,23694.041687003,23694.041687003,15252.240997314
TAG(56:4)_FA 18:1,0.11645453540385187,9.329019439594184,55.520667577821385,9.248155528180852e-14,1.5008659183446043e-13,928.8 -> 629.8,TAG2,59474.36462401,59474.36462401,59576.183898952,59576.183898952,38154.782714822
TAG(54:5)_FA 16:1,0.12021630372564056,8.516278283027711,52.87504337424395,3.5545744704744476e-13,5.744312329922842e-13,898.8 -> 627.8,TAG1,32519.402313219,32519.402313219,32490.242340081,32490.242340081,25990.041717534
TAG(52:3)_FA 16:1,-0.10304316057217906,13.212422958119456,50.15234163730557,1.4226126763008916e-12,2.289330483290931e-12,874.8 -> 603.8,TAG1,800964.238281,800964.238281,934181.94531262,934181.94531262,604447.77929689
TAG(48:1)_FA 16:1,0.10106287484601423,13.891130986015153,48.44561543899379,3.3957670648742653e-12,5.4417522420370024e-12,822.8 -> 551.8,TAG1,1352025.1562499,1352025.1562499,1368866.4179689,1368866.4179689,1037444.11474611
TAG(54:4)_FA 18:0,0.10250437509772052,11.365814435914945,48.43203572813025,3.419363550514188e-12,5.456734332695559e-12,900.8 -> 599.8,TAG1,270560.88012712,270560.88012712,273657.49865716,273657.49865716,76013.00598142
TAG(54:1)_FA 16:1,-0.1001094732114942,9.854457001203603,42.662440942824105,6.50493864287981e-11,1.0337724067315217e-10,906.8 -> 635.8,TAG1,75495.28515624,75495.28515624,87872.92639159,87872.92639159,67597.744812014
TAG(58:4)_FA 18:2,0.10568162821010414,8.693383709380294,42.551596817884565,6.88420459595105e-11,1.089524942251757e-10,956.9 -> 659.9,TAG2,38954.82278441,38954.82278441,39313.982666044,39313.982666044,21978.60153198
TAG(54:0)_FA 18:2,0.10926803117008493,8.098743103221556,40.213913970038014,2.2762126792301494e-10,3.587610930638466e-10,908.9 -> 611.9,TAG2,23675.801727287,23675.801727287,23834.761611944,23834.761611944,21360.161499021
TAG(58:1)_FA 16:0,-0.1018891409838178,8.82009090726707,39.55251272621433,3.193552499287744e-10,5.012830357488549e-10,962.9 -> 689.9,TAG1,36341.762390129,36341.762390129,42352.303131078,42352.303131078,34752.702423101
TAG(58:10)_FA 20:0,-0.1028698073385336,8.307133780460854,37.59031722543533,8.727665556918362e-10,1.364365676857034e-9,944.8 -> 615.8,TAG2,26748.401855471,26748.401855471,31193.502075192,31193.502075192,20026.021347046
TAG(54:4)_FA 20:0,-0.11437186697476465,7.432210702486253,37.222472678761775,1.0539222459745294e-9,1.6408626837733527e-9,900.8 -> 571.8,TAG2,13537.261016844,13537.261016844,15913.281036377,15913.281036377,14435.26095581
