lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,OG3x,OG3xcopy,YG3x,YG3xcopy,Blank
TAG(56:0)_FA 18:0,0.1647158707419396,9.950700906521131,114.19859773235963,1.1788977746981976e-26,1.7846555245431213e-26,936.9 -> 635.9,TAG1,76676.945617678,76676.945617678,70944.4250488,70944.4250488,61182.524169932
TAG(58:4)_FA 16:0,0.197653193182759,7.7404880746948965,113.25870184376751,1.8938094845297668e-26,2.855626112499609e-26,956.9 -> 683.9,TAG1,16145.6012191806,16145.6012191806,14601.320953368,14601.320953368,15259.2409744266
TAG(48:0)_FA 16:1,0.15736432202940476,10.47526504168616,108.16306924618934,2.475495535215808e-25,3.7180972156378603e-25,824.8 -> 553.8,TAG1,110156.687194835,110156.687194835,102441.8474121,102441.8474121,87574.925842268
TAG(54:6)_FA 20:4,0.1482494648794548,12.111998585157192,102.07314437289448,5.350906923835383e-24,8.005458405581842e-24,896.8 -> 575.8,TAG2,360439.10595694,360439.10595694,337320.18212867,337320.18212867,215899.05493164
TAG(54:6)_FA 16:1,0.1715820293993435,8.26682934719716,98.66070338347252,2.9969042166794774e-23,4.466203560265525e-23,896.8 -> 625.8,TAG1,24356.901840202,24356.901840202,22428.921600343,22428.921600343,17726.941345216
TAG(60:10)_FA 18:0,-0.18077347869148658,7.763044999879376,96.64623013142246,8.289005679406376e-23,1.2304996803149775e-22,972.9 -> 671.9,TAG1,14931.880981445,14931.880981445,17553.801208486,17553.801208486,13447.340950011
TAG(56:5)_FA 18:0,0.16968297291204418,8.220636351017525,95.51310233587905,1.4691571866031683e-22,2.172537461270322e-22,926.8 -> 625.8,TAG1,23534.281768794,23534.281768794,21699.9614410448,21699.9614410448,17297.901062011
TAG(48:1)_FA18:0,-0.14139186064838108,11.036990755656245,89.81667199412237,2.612831811134865e-21,3.848902244864052e-21,822.8 -> 521.8,TAG1,147148.6300049,147148.6300049,168328.41137698,168328.41137698,127466.488647475
TAG(58:4)_FA 18:2,-0.15216091452025518,8.832997314631712,86.59032031916685,1.3349896611933517e-20,1.9590078170002058e-20,956.9 -> 659.9,TAG2,33452.882507318,33452.882507318,38554.643096913,38554.643096913,21978.60153198
TAG(58:10)_FA 16:1,0.15032785905237162,8.851239614854856,82.97121362404043,8.325704828485834e-20,1.2170782249275094e-19,944.8 -> 673.8,TAG1,34156.782501236,34156.782501236,31919.90237427,31919.90237427,33205.982421872
TAG(58:0)_FA 18:2,-0.16521569638400396,7.8156864452193515,82.7768584239218,9.185913441881597e-20,1.3377204746162173e-19,964.9 -> 667.9,TAG2,16052.141082764,16052.141082764,18668.361450196,18668.361450196,12202.6609191904
TAG(60:1)_FA 16:0,0.16059066846676676,8.09928452342499,82.57396118787834,1.0178919028155974e-19,1.4767143893120219e-19,990.9 -> 717.9,TAG1,20980.6615753119,20980.6615753119,19467.681434632,19467.681434632,17808.541122436
TAG(52:0)_FA 18:1,0.1362761426560234,10.663758327737158,81.91481349542715,1.4208039045861279e-19,2.0534637564395735e-19,880.8 -> 581.8,TAG1,123242.109222404,123242.109222404,116298.42834474,116298.42834474,104065.76770021
TAG(54:2)_FA 16:0,0.14361060960860986,9.299003498298227,81.27682811195916,1.962137707594353e-19,2.8251832406339745e-19,904.8 -> 631.8,TAG1,48355.563415514,48355.563415514,45399.722717277,45399.722717277,39348.403076166
TAG(56:2)_FA 18:2,0.13695831909985043,10.25117801616783,81.23069060217045,2.008484821399586e-19,2.8810849685244997e-19,932.9 -> 635.9,TAG2,99264.447265628,99264.447265628,93627.42626953,93627.42626953,58013.54455566
TAG(60:6)_FA 16:1,0.17556469804512934,7.411072978446683,78.7629435710913,7.002840108048761e-19,1.000779015441297e-18,980.9 -> 709.9,TAG1,11933.2208099416,11933.2208099416,10958.34083557,10958.34083557,14912.32121277
TAG(50:3)_FA 16:0,-0.13018100305153174,12.128675147588917,78.71862828744402,7.161705180758971e-19,1.019677726479809e-18,848.8 -> 575.8,TAG1,328213.98266608,328213.98266608,372549.04589838,372549.04589838,228067.27600101
TAG(60:12)_FA 18:2,-0.16024276181958322,7.895180718098931,78.19912285541241,9.315987886657734e-19,1.3214901335518193e-18,968.9 -> 671.9,TAG2,16266.501144409,16266.501144409,18852.561355591,18852.561355591,15541.980941772
TAG(54:7)_FA 20:0,0.13642564764329448,9.776729428517989,77.47720172904216,1.342633153003222e-18,1.897522131366177e-18,894.8 -> 565.8,TAG2,69341.345031741,69341.345031741,65427.74377442,65427.74377442,48090.583496072
TAG(60:1)_FA 16:1,0.15556172972155044,8.065011093491917,76.2171196221044,2.5412901644746757e-18,3.578360783065444e-18,990.9 -> 719.9,TAG1,19938.1414718568,19938.1414718568,18564.941349027,18564.941349027,19063.7214660661
TAG(56:0)_FA 16:0,-0.1275560910371572,12.061182412773448,75.53371715392808,3.592200764090179e-18,5.039607665371936e-18,936.9 -> 663.9,TAG1,321821.06494132,321821.06494132,364628.54699702,364628.54699702,190521.27319329
TAG(60:12)_FA 16:1,-0.15758185657214302,7.719117213778109,70.93533695247145,3.6912694559417296e-17,5.1596941665170887e-17,968.9 -> 697.9,TAG1,13768.860900876,13768.860900876,15928.441101073,15928.441101073,16125.1412277163
TAG(58:1)_FA 20:0,-0.13239425875789504,9.301659927280593,69.63345957791748,7.141510546703395e-17,9.946176506863274e-17,962.9 -> 633.9,TAG2,46102.743453996,46102.743453996,52410.643798824,52410.643798824,32309.641906731
TAG(54:1)_FA 16:0,0.12846321604406627,9.909981613428819,69.1560255550322,9.09739997106828e-17,1.262429053956214e-16,906.8 -> 633.8,TAG1,72890.18518067,72890.18518067,69156.92517091,69156.92517091,61838.664428679
TAG(56:4)_FA 18:1,0.13030547987871766,9.394468153011381,67.94525800831407,1.680981905572534e-16,2.324245739473937e-16,928.8 -> 629.8,TAG2,52683.243591291,52683.243591291,49921.143188499,49921.143188499,38154.782714822
TAG(58:10)_FA 16:0,-0.14361976005543264,8.202299400596162,67.33321698207122,2.2928557588170913e-16,3.1588624303127556e-16,944.8 -> 671.8,TAG1,20070.401504511,20070.401504511,22994.721588132,22994.721588132,19840.021392822
TAG(48:0)_FA 16:0,0.11890404890551598,13.991721855292235,66.99175815851453,2.7264460310192827e-16,3.7427556626537105e-16,824.8 -> 551.8,TAG1,1232021.5649416,1232021.5649416,1176691.4433594,1176691.4433594,1038101.35058598
TAG(52:1)_FA 18:2,0.11711811585066913,10.825865689424058,61.25731766654384,5.008207224545286e-15,6.8505120250030164e-15,878.8 -> 581.8,TAG2,145686.990356458,145686.990356458,139316.52978516,139316.52978516,90149.22619628
TAG(56:5)_FA 16:0,-0.12478418138342721,9.208438197728903,60.38047845422263,7.818453083791833e-15,1.0656468082178904e-14,926.8 -> 653.8,TAG1,40348.102905279,40348.102905279,45627.323242208,45627.323242208,40484.902587897
TAG(60:3)_FA 18:1,0.13139366046746415,8.295265328527694,58.42414518855709,2.112820217249433e-14,2.869539514916783e-14,986.9 -> 687.9,TAG2,24815.241668704,24815.241668704,23496.481628418,23496.481628418,17107.201263423
TAG(58:9)_FA 18:0,0.11593386536548966,9.743894620842582,55.25631746706714,1.0579373793316097e-13,1.431766841992956e-13,946.8 -> 645.8,TAG1,62686.184753416,62686.184753416,59994.324462869,59994.324462869,61349.48454286
TAG(58:5)_FA 20:4,0.11389365593554303,9.877898501615732,54.561329258001535,1.5067152477371208e-13,2.0319434502933708e-13,954.8 -> 633.8,TAG2,74743.785675089,74743.785675089,71635.38464352,71635.38464352,48748.803527832
TAG(56:6)_FA 18:0,0.1181784134836128,9.041849472790684,53.629380702858654,2.4211142954087263e-13,3.253637807514183e-13,924.8 -> 623.8,TAG1,41651.363159172,41651.363159172,39800.802825921,39800.802825921,28117.241912837
TAG(52:4)_FA 18:2,0.10503383285550848,13.082426128506663,51.96108560769272,5.66115363868136e-13,7.581195257394968e-13,872.8 -> 575.8,TAG2,703388.96923847,703388.96923847,678289.6464842,678289.6464842,401849.28955078
TAG(60:0)_FA 18:0,0.11267842828253052,9.256517124604224,49.85202802676752,1.6578893338925045e-12,2.212444651152715e-12,992.9 -> 691.9,TAG1,46824.103454571,46824.103454571,44914.6233062503,44914.6233062503,37105.722854573
TAG(60:5)_FA 20:4,-0.11096950569708684,9.355419616282393,49.27407786528863,2.225844456717541e-12,2.9600639823708967e-12,982.9 -> 661.9,TAG2,48480.263122533,48480.263122533,54301.043884274,54301.043884274,32683.522262594
TAG(58:3)_FA 16:1,-0.11923552437772,8.277118520359455,47.13361978776235,6.630849284711162e-12,8.787596110880192e-12,958.9 -> 687.9,TAG1,21261.621582025,21261.621582025,23951.241928112,23951.241928112,21119.361480719
TAG(56:1)_FA 16:0,-0.10766800704535041,9.560556521964598,47.10865795726182,6.715837019128122e-12,8.869536476986452e-12,934.9 -> 661.9,TAG1,53592.423583955,53592.423583955,59889.7840576,59889.7840576,45650.143035902
TAG(58:9)_FA 16:0,0.1122907173526881,8.882370818825112,46.79690346526175,7.873772209713796e-12,1.0363074763987574e-11,946.8 -> 673.8,TAG1,35324.422302236,35324.422302236,33893.002258278,33893.002258278,31186.762481682
TAG(56:1)_FA 16:1,-0.10014743956266786,11.966288763154205,46.44864272187935,9.405148162035015e-12,1.2336204609792503e-11,934.9 -> 663.9,TAG1,298086.54223617,298086.54223617,331381.10375973,331381.10375973,198525.15490726
TAG(52:5)_FA 18:2,0.10286254504647695,10.303057005716816,46.06142865062755,1.1460265611884115e-11,1.4980483717923602e-11,870.8 -> 573.8,TAG2,103750.14721677,103750.14721677,100198.667297384,100198.667297384,53969.083923335
TAG(56:4)_FA 18:2,0.10227261704008968,10.148389253748014,44.89453738793039,2.0793715007620336e-11,2.708841104734214e-11,928.8 -> 631.8,TAG2,89383.226562497,89383.226562497,86358.84619142,86358.84619142,60145.564392116
TAG(60:0)_FA 16:0,0.11816918544929393,8.073976563183388,44.68323374031267,2.3163234556615573e-11,3.0072945204012756e-11,992.9 -> 719.9,TAG1,20627.181549067,20627.181549067,19710.841461183,19710.841461183,16519.781005855
TAG(48:1)_FA 18:2,-0.10340979797537514,9.631251177570222,43.91913669856463,3.4222640852205596e-11,4.428132245403629e-11,822.8 -> 525.8,TAG2,57737.283874494,57737.283874494,64331.52441402,64331.52441402,43362.703033434
TAG(58:3)_FA 18:2,0.10088409511344854,10.117830039226801,43.67291916094162,3.881052271114998e-11,5.004858652649981e-11,958.9 -> 661.9,TAG2,89118.126342761,89118.126342761,86185.62548826,86185.62548826,53795.744079571
TAG(54:5)_FA 16:0,-0.11379652212449186,8.27711122806983,43.48892431200835,4.26365760738299e-11,5.479801555797601e-11,898.8 -> 625.8,TAG1,22230.421691897,22230.421691897,24948.361801136,24948.361801136,17856.021331783
TAG(48:1)_FA 16:1,0.0936756679403504,13.998815957101524,41.58644947586643,1.1277220743333698e-10,1.4445403159521093e-10,822.8 -> 551.8,TAG1,1229635.12158186,1229635.12158186,1195129.716797,1195129.716797,1037444.11474611
TAG(58:10)_FA 18:1,0.09916458858956098,9.893610466516263,41.411496985461234,1.2332990832254903e-10,1.5745118295845426e-10,944.8 -> 645.8,TAG2,75084.585205055,75084.585205055,72700.46557617,72700.46557617,49613.923553463
TAG(60:9)_FA 16:0,0.10629466162770271,8.54343116148558,39.591058620454724,3.1311361500726693e-10,3.984136695939642e-10,974.9 -> 701.9,TAG1,27864.981903074,27864.981903074,26847.181884768,26847.181884768,24721.361724852
TAG(56:3)_FA 16:0,-0.10859911860690893,8.298028920067505,39.50304715587896,3.275479144325217e-10,4.1540016962799937e-10,930.8 -> 657.8,TAG1,22072.561584467,22072.561584467,24682.12164307,24682.12164307,19960.141540524
TAG(54:3)_FA 16:0,-0.10382146341027927,8.761292396663451,39.47981961949712,3.3146721467030865e-10,4.189833109528984e-10,902.8 -> 629.8,TAG1,30966.06216429,30966.06216429,34512.582397445,34512.582397445,25817.961853031
TAG(60:5)_FA 18:0,-0.11747945259981896,7.631533852759202,39.12465383937014,3.9759148894679103e-10,5.009129614033585e-10,982.9 -> 681.9,TAG1,13690.920883176,13690.920883176,15404.081039431,15404.081039431,13223.7209701543
TAG(50:0)_FA 16:1,0.09024909050979256,10.039626452985488,34.48366033900533,4.298445979541967e-9,5.397720689064174e-9,852.8 -> 581.8,TAG1,78354.585449205,78354.585449205,76336.92517088,76336.92517088,68801.964172374
TAG(60:2)_FA 18:0,-0.0999889053887321,8.334248303064852,33.815259779177886,6.060164372816399e-9,7.585107695387845e-9,988.9 -> 687.9,TAG1,22877.141616814,22877.141616814,25429.601776123,25429.601776123,19860.781463625
TAG(56:3)_FA 18:0,-0.09162104683871895,9.084869416847809,32.22646946697419,1.3720872610963837e-8,1.711757071660961e-8,930.8 -> 629.8,TAG1,38706.462615967,38706.462615967,42776.202819842,42776.202819842,33034.162338244
TAG(58:2)_FA 16:0,0.09730766805595686,8.311978345276907,32.07651818553997,1.4821802928717182e-8,1.8431008187333377e-8,960.9 -> 687.9,TAG1,24603.321655277,24603.321655277,23852.78170776,23852.78170776,18013.4413414032
TAG(60:2)_FA 18:2,-0.08898543385434726,9.38947111874461,31.779828153413163,1.726768506260131e-8,2.1402988281476704e-8,988.9 -> 691.9,TAG2,49735.603759763,49735.603759763,54864.663696277,54864.663696277,34464.042419441
TAG(58:4)_FA 20:4,0.08795239057448853,9.40391669996007,31.128039015061816,2.4155679944174036e-8,2.9843952963285986e-8,956.9 -> 635.9,TAG2,53708.883850091,53708.883850091,52409.223937971,52409.223937971,33912.902618413
TAG(54:1)_FA 16:1,0.08502568644742793,10.025959449135174,30.583107686496124,3.1986660719798935e-8,3.9391932654929234e-8,906.8 -> 635.8,TAG1,77658.985412624,77658.985412624,75933.66491698,75933.66491698,67597.744812014
TAG(56:6)_FA 18:1,0.0941358526619502,8.382217117043226,30.477194753043438,3.378143862785147e-8,4.14688813925228e-8,924.8 -> 625.8,TAG2,25913.061859124,25913.061859124,25177.8618164,25177.8618164,18554.901290896
TAG(60:11)_FA 20:4,0.08836324996043257,9.092565230146526,30.28021783555536,3.739201176861064e-8,4.5754442515584266e-8,970.9 -> 649.9,TAG2,43376.14297485,43376.14297485,42314.463256795,42314.463256795,27015.021972662
TAG(60:12)_FA 20:4,0.08216769587087597,10.207351993564371,29.15007290937051,6.698322306917161e-8,8.170246635507238e-8,968.9 -> 647.9,TAG2,94154.726440407,94154.726440407,92245.48632815,92245.48632815,57486.584350624
TAG(58:6)_FA 18:0,0.08889171766199133,8.80033734947939,28.777091388298953,8.12059914727686e-8,9.873617375895355e-8,952.8 -> 651.8,TAG1,32272.582122804,32272.582122804,31471.142242432,31471.142242432,32166.582092298
TAG(58:1)_FA 16:1,0.0848307732547507,9.261169244349869,28.146945879396217,1.12444968706303e-7,1.3628614878010775e-7,962.9 -> 691.9,TAG1,45369.182876593,45369.182876593,44367.223388663,44367.223388663,40928.742996203
TAG(60:9)_FA 18:0,0.08612670234923096,8.811845546578056,27.11383820029738,1.918199150629583e-7,2.3175718444515153e-7,974.9 -> 673.9,TAG1,32744.422195439,32744.422195439,31992.522216801,31992.522216801,31638.04228209
TAG(52:4)_FA 18:1,0.07949837885628358,9.951448573821295,26.803021355532664,2.2528483869004094e-7,2.713336264725965e-7,872.8 -> 573.8,TAG1,79226.32592772,79226.32592772,77763.545715341,77763.545715341,46705.363189679
TAG(60:7)_FA 18:2,-0.09284066326157335,7.800045281422356,25.774541432385377,3.8371663911903596e-7,4.6070054163821555e-7,978.9 -> 681.9,TAG2,15827.501037598,15827.501037598,17506.4614028962,17506.4614028962,13768.58089447
TAG(48:2)_FA 18:2,-0.07160871679527517,12.849905352215178,24.090384314989496,9.191814451714644e-7,1.1001452921895963e-6,820.8 -> 523.8,TAG2,557362.74145509,557362.74145509,607480.4208984,607480.4208984,360951.68237299
TAG(58:5)_FA 16:1,0.08755969337278194,7.9112033981511,23.383166209142853,1.327350379505289e-6,1.5837233500016375e-6,954.8 -> 683.8,TAG1,17762.18128967,17762.18128967,17337.081146241,17337.081146241,16348.881378174
TAG(60:7)_FA 18:1,-0.08044777163254013,8.540789380764279,23.009578686192256,1.611962408258668e-6,1.9173341688294097e-6,978.9 -> 679.896,TAG2,27629.081817646,27629.081817646,30298.541961661,30298.541961661,19313.0014267013
TAG(54:4)_FA 16:1,-0.07784876240751586,8.86816920888579,22.627945422811344,1.9660406302587424e-6,2.3312494160653197e-6,900.8 -> 629.8,TAG1,34000.282226548,34000.282226548,37218.202636733,37218.202636733,26643.941802963
TAG(60:10)_FA 20:0,0.07879399242857248,8.277688530517553,21.067559543812425,4.433710469135399e-6,5.241083671848327e-6,972.9 -> 643.9,TAG2,24586.081848156,24586.081848156,24143.921752931,24143.921752931,15252.240997314
TAG(48:1)_FA 18:1,-0.06634618515071304,11.906161836635167,20.32893595807296,6.520696757426549e-6,7.684390332598056e-6,822.8 -> 523.8,TAG1,275474.83874523,275474.83874523,299152.13964842,299152.13964842,234853.51965326
TAG(56:2)_FA 16:1,0.06451147583171998,9.59243311496159,16.963335989167994,3.81086788341581e-5,4.477185274074403e-5,932.9 -> 661.9,TAG1,57943.624389639,57943.624389639,57467.684448245,57467.684448245,47459.562988279
TAG(60:0)_FA 18:2,-0.0730789981589081,7.527782360647637,14.876451235699468,1.1478702631269026e-4,1.3444474335706536e-4,992.9 -> 695.9,TAG2,13316.5409240713,13316.5409240713,14528.761054989,14528.761054989,10985.3207397472
TAG(58:0)_FA 18:0,-0.056192934423743283,11.932883538719143,14.620166699806365,1.3149978848361324e-4,1.5355005789397522e-4,964.9 -> 663.9,TAG1,298900.29907223,298900.29907223,322314.68322773,322314.68322773,184295.39428718
TAG(58:0)_FA 18:1,-0.06034562924922021,9.160961725789948,14.281932113939613,1.5736817458054283e-4,1.831976014113918e-4,964.9 -> 665.9,TAG2,43811.423553474,43811.423553474,47379.583282435,47379.583282435,26295.301971424
TAG(58:5)_FA 18:0,-0.06470809945835682,8.266735625258898,14.070635600481289,1.7607128041275836e-4,2.0434939514571654e-4,954.8 -> 653.8,TAG1,22642.441619871,22642.441619871,24560.681823726,24560.681823726,17109.441177369
TAG(54:6)_FA 18:0,0.060899860222676135,8.806428322444557,13.64056659809363,2.213506280125228e-4,2.5612474479998865e-4,896.8 -> 595.8,TAG1,33327.72262574,33327.72262574,33136.822082523,33136.822082523,28329.902130133
TAG(60:4)_FA 18:2,0.061624669334469445,8.25373106465994,12.659980554830621,3.7356610038544907e-4,4.3095125436032225e-4,984.9 -> 687.9,TAG2,23017.461639403,23017.461639403,22874.121459955,22874.121459955,18387.561195379
TAG(56:6)_FA 18:2,-0.05778525465247481,8.903640768284564,12.56094183316964,3.9389318048092575e-4,4.5303630067325694e-4,924.8 -> 627.8,TAG2,35432.662628177,35432.662628177,38250.482788072,38250.482788072,26175.681900023
TAG(60:4)_FA 18:0,-0.06613897141745126,7.652235350795224,12.533432460932081,3.997348168795592e-4,4.5837854749961434e-4,984.9 -> 683.9,TAG1,14300.780990596,14300.780990596,15527.7210464446,15527.7210464446,12869.3609008776
TAG(50:4)_FA 16:1,-0.051845539665858975,12.170683297263448,12.50029926695079,4.0688683386410886e-4,4.651870369252349e-4,846.8 -> 575.8,TAG1,348423.92407215,348423.92407215,374587.26708978,374587.26708978,231924.37585458
TAG(58:6)_FA 20:4,0.054943487350225265,9.610984710908319,12.404397039215924,4.2832408932707373e-4,4.882384708698489e-4,952.8 -> 631.8,TAG2,61086.924133274,61086.924133274,60988.304443348,60988.304443348,39882.082824701
TAG(56:7)_FA 20:4,-0.0503072561322305,11.955789473923927,11.722468276717304,6.174999806538459e-4,7.017878118410177e-4,922.8 -> 601.8,TAG2,303172.26220714,303172.26220714,325590.28564435,325590.28564435,190882.833312994
TAG(54:3)_FA 16:1,-0.05078358581578703,9.39960796377808,10.28972038764349,0.001337733593936058,0.001515834220347663,902.8 -> 631.8,TAG1,48563.943725584,48563.943725584,52172.223327622,52172.223327622,42010.542663546
TAG(54:3)_FA 20:4,-0.04713860475677065,10.189927436529224,9.597993203666544,0.0019479013665328554,0.002200726322661014,902.8 -> 581.8,TAG2,90422.366455038,90422.366455038,96895.58691406,96895.58691406,52068.043579096
TAG(52:0)_FA 20:0,0.04609707092837856,10.75786071976439,9.453828990118248,0.002107087716076941,0.002373572338992554,880.8 -> 551.8,TAG2,133920.291259781,133920.291259781,134526.46972658,134526.46972658,91486.76623534
TAG(56:5)_FA 18:2,0.048321785393469936,9.318203543213771,9.259548646852956,0.0023427075035362933,0.0026312521227401767,926.8 -> 629.8,TAG2,48433.583618154,48433.583618154,48577.843627923,48577.843627923,36751.762573247
TAG(60:1)_FA 20:0,-0.0461767433793811,9.269775101083573,8.448071556518965,0.0036543072361008865,0.004092396700077894,990.9 -> 661.9,TAG2,46648.623535157,46648.623535157,49954.82376097,49954.82376097,31140.302490234
TAG(58:0)_FA 16:0,0.0452287233566041,9.227073455561374,7.995151707524915,0.004690277024462366,0.005237248106032321,964.9 -> 691.9,TAG1,44551.462982172,44551.462982172,44780.063232423,44780.063232423,37296.322509763
TAG(58:2)_FA 18:1,0.04288426582271672,10.181241471700517,7.929861041994384,0.004862553118071078,0.005413830942503554,960.9 -> 661.9,TAG2,91567.826049806,91567.826049806,92187.36669921,92187.36669921,55421.244201665
TAG(58:7)_FA 18:2,0.04685657221315802,8.465957990790564,7.668554289877521,0.005619146113482033,0.00623806655496701,950.8 -> 653.8,TAG2,26961.161987301,26961.161987301,27068.94180298,27068.94180298,19873.521270752
TAG(56:8)_FA 20:0,-0.04138515040147091,10.214027460749874,7.3894325950488575,0.006560818210956037,0.007262408597676769,920.8 -> 591.8,TAG2,89506.626525894,89506.626525894,95532.54626465,95532.54626465,61440.784118648
TAG(58:2)_FA 20:0,-0.044670254586568904,8.775352098173164,7.376167178981414,0.006609388067759097,0.007295088270754277,960.9 -> 631.9,TAG2,32862.962493908,32862.962493908,35155.382263182,35155.382263182,22950.84152222
TAG(56:7)_FA 18:1,0.04286446646843931,9.275695531557725,7.305368909697541,0.0068748880795370055,0.0075663279725938885,922.8 -> 623.8,TAG2,49099.523437495,49099.523437495,49432.403503428,49432.403503428,28745.882080067
TAG(56:6)_FA 16:0,-0.04112050086482142,10.115092195188524,7.174137804430711,0.007396198477287817,0.008116745033814423,924.8 -> 651.8,TAG1,76264.22497558,76264.22497558,81383.686950659,81383.686950659,81056.4458008
TAG(48:0)_FA 18:1,0.04262379888503353,8.999631905671164,6.8826642374638665,0.008703573069544323,0.009524195673244217,824.8 -> 525.8,TAG1,37915.022613521,37915.022613521,38178.442565909,38178.442565909,32212.622497544002
TAG(60:6)_FA 18:0,-0.04491015517015587,8.352045463746155,6.877293996615299,0.008729763459397868,0.009525639330340124,980.9 -> 679.9,TAG1,23961.721527103,23961.721527103,25637.481918329,25637.481918329,18940.461380005
TAG(60:2)_FA 16:1,0.042642589296781816,8.096483440016433,5.84324996670257,0.015636917893386632,0.01701403282149739,988.9 -> 717.9,TAG1,20347.7014770524,20347.7014770524,20488.801330562,20488.801330562,17027.701126099
TAG(52:5)_FA 20:4,0.03302908368395024,12.23112709744544,5.079126926271326,0.024215560838584352,0.026273540513251575,870.8 -> 549.796,TAG2,374201.58483872,374201.58483872,379315.72656266,379315.72656266,241914.93933097
TAG(50:2)_FA 18:0,-0.03179176277248864,12.36889665070716,4.711509607971887,0.02996133063681222,0.03241578992626859,850.8 -> 549.8,TAG1,384407.1463623,384407.1463623,407567.64990245,407567.64990245,323282.22436545
TAG(50:4)_FA 16:0,-0.03356178238592539,9.753728472954894,4.703046298497951,0.03010920519215929,0.03248401574252678,846.8 -> 573.8,TAG1,66822.02478027,66822.02478027,70935.025390634,70935.025390634,39437.782653818
TAG(50:3)_FA 18:1,-0.030407882302309026,12.53503740781968,4.322213751175501,0.03761795280789416,0.04047099979051534,848.8 -> 549.8,TAG1,433456.62854009,433456.62854009,459131.7338868,459131.7338868,356682.86120619
TAG(60:12)_FA 16:0,0.03920125795526536,7.53855585160307,4.1917695895118925,0.04062067531612711,0.04357904382654533,968.9 -> 695.9,TAG1,13166.1209030186,13166.1209030186,13289.080802917,13289.080802917,13791.4010353097
TAG(58:1)_FA 16:0,-0.03161441271555576,9.057058132631909,3.8094609799952037,0.050963848666920816,0.054370902616798535,962.9 -> 689.9,TAG1,38078.062316896,38078.062316896,40367.302917476,40367.302917476,34752.702423101
TAG(60:6)_FA 18:1,0.035822631619008644,7.776263549671589,3.812451663796902,0.05087293587438656,0.054370902616798535,980.9 -> 681.9,TAG2,16250.201103213,16250.201103213,16440.42126465,16440.42126465,13682.8409881612
TAG(60:6)_FA 18:2,0.03497301424632078,7.878307462353431,3.718259959163441,0.05382043058071309,0.05725895809003643,980.9 -> 683.9,TAG2,17283.781295778,17283.781295778,17496.401306147,17496.401306147,15198.661041262
TAG(60:8)_FA 18:2,-0.026882003320200822,8.430852009780262,2.5070507488689984,0.11333786211833836,0.12024487864632576,976.9 -> 679.9,TAG2,25642.601806646,25642.601806646,27095.201995846,27095.201995846,19413.521362301
TAG(58:2)_FA 18:2,0.02144235061439374,11.912539069333496,2.1325056610921247,0.14420486062569984,0.15257033596586475,960.9 -> 663.9,TAG2,324522.82495135,324522.82495135,331610.61914052,331610.61914052,114431.007568363
TAG(54:2)_FA 16:1,0.022149672888727476,9.874531804028763,2.0512893942280535,0.15207734740077505,0.16045626461293896,904.8 -> 633.8,TAG1,68852.6644287,68852.6644287,70321.96496579,70321.96496579,59565.224426284
TAG(60:1)_FA 18:1,-0.02193721951113974,9.384959091884054,1.936616539001709,0.1640363764038143,0.17259871473258484,990.9 -> 691.9,TAG2,51705.703979506,51705.703979506,54447.783874506,54447.783874506,31298.342132557
TAG(56:5)_FA 18:1,0.019281682733589146,8.85327205173951,1.3901255419963676,0.2383838997392859,0.25013981808259317,926.8 -> 627.796,TAG2,35360.042572012,35360.042572012,36186.482360857,36186.482360857,24595.441864016
TAG(58:6)_FA 16:0,-0.018256618778281154,8.628684429840181,1.1853205445583834,0.2762754941138971,0.28910796241973385,952.8 -> 679.8,TAG1,28238.282043461,28238.282043461,29660.062469479,29660.062469479,26507.141723638
TAG(60:2)_FA 18:1,0.016137153563041302,9.56415060454119,1.0635563210197265,0.30240546983585176,0.3155893595289679,988.9 -> 689.896,TAG2,57751.664001478,57751.664001478,59230.40454101,59230.40454101,40536.622985819
TAG(56:6)_FA 16:1,0.0149672646626317,9.176587770612185,0.8634830152155505,0.3527658266572412,0.3671448685046831,924.8 -> 653.8,TAG1,40943.142700201,40943.142700201,42025.56298828,42025.56298828,41322.782897975
TAG(58:1)_FA 18:1,-0.01260094832017291,11.919409013783381,0.7363645126275271,0.3908279489492758,0.4045597417501963,962.9 -> 663.9,TAG2,319244.47937002,319244.47937002,334006.28247082,334006.28247082,124406.048156765
TAG(60:10)_FA 20:4,-0.014006912856984409,8.879210690734235,0.7395306682018468,0.3898112633033427,0.4045597417501963,972.9 -> 651.9,TAG2,36302.202758784,36302.202758784,38017.842651356,38017.842651356,22670.961791985
TAG(60:7)_FA 20:0,0.01328187754798073,8.948742001357413,0.670412637330699,0.4129077798831727,0.42626328758828874,978.9 -> 649.9,TAG2,38111.282592766,38111.282592766,39164.562774653,39164.562774653,24939.541809071
TAG(48:0)_FA 18:0,0.011737248750682746,11.848042914462551,0.6351702202303264,0.425465161052329,0.4380461201157043,824.8 -> 523.8,TAG1,268801.8981933,268801.8981933,276526.68066398,276526.68066398,235313.97558597
TAG(54:0)_FA 18:2,0.013583649332980391,8.31120705886276,0.6172325825278424,0.43207753843270935,0.4436613866480635,908.9 -> 611.9,TAG2,22897.661727909,22897.661727909,23525.561676018,23525.561676018,21360.161499021
